,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU_ba,CU_slg,CU_whiff
10,2024-08-31,746182,Flyout,field_out,True,641598,542881,Mitch Garver,Tyler Anderson,0,1cfccda6-5d23-4e93-a5af-401c7f5d3afc,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.5,4.16,167.1,100.0,96.0,100.0,0.744,7.1,3.6,7.48,1.13,0.88,0.194,0.504,0.155,0.268,0.398,105.0,100.0,106.0,89.0,100.0,97.0,67.0,95.0,83.0,76.0,145.0,145.0,99.0,99.0,96.0,0.035,0.395,0.188,0.011,0.001,0.37,-0.41,-0.66,-2.5,1.23,-3.12,1.54,89.4,84.2,78.8,88.1,81.2,71.6,0.175,0.244,0.39,0.258,0.479,0.183,0.268,0.473,0.243,0.227,0.545,0.159,0.0,0.0,0.364,,,,,,,,,
11,2024-08-31,746182,Double,double,False,543685,693433,Anthony Rendon,Bryan Woo,0,b433201e-f4fb-4f2d-90f2-39c820324f49,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.36,2.53,99.0,108.0,104.0,108.0,0.808,7.0,0.82,6.82,0.91,1.01,0.284,0.363,0.151,0.243,0.511,86.0,101.0,97.0,97.0,110.0,107.0,117.0,111.0,111.0,114.0,103.0,110.0,,,,0.234,0.488,,0.179,,0.098,1.46,,1.96,1.82,,1.17,94.8,,89.6,94.6,84.2,,0.167,0.292,0.167,0.222,0.348,0.243,,,,0.225,0.324,0.104,0.25,0.429,0.188,0.065,0.065,0.396,,,,,,
12,2024-08-31,746182,Strikeout,strikeout,True,681351,693433,Logan O'Hoppe,Bryan Woo,0,5a124376-3a24-4843-beaa-0b215c6d101c,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.36,2.53,99.0,108.0,104.0,108.0,0.808,7.0,0.82,6.82,0.91,1.01,0.284,0.363,0.151,0.243,0.511,86.0,101.0,97.0,97.0,110.0,107.0,117.0,111.0,111.0,114.0,103.0,110.0,,,,0.234,0.488,,0.179,,0.098,1.46,,1.96,1.82,,1.17,94.8,,89.6,94.6,84.2,,0.167,0.292,0.167,0.222,0.348,0.243,,,,0.225,0.324,0.104,0.25,0.429,0.188,0.065,0.065,0.396,,,,,,
13,2024-08-31,746182,Groundout,field_out,True,666160,693433,Mickey Moniak,Bryan Woo,1,6ceee9e3-d237-4841-bbce-73bb8ffb8002,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.36,2.53,99.0,108.0,104.0,108.0,0.808,7.0,0.82,6.82,0.91,1.01,0.284,0.363,0.151,0.243,0.511,86.0,101.0,97.0,97.0,110.0,107.0,117.0,111.0,111.0,114.0,103.0,110.0,,,,0.234,0.488,,0.179,,0.098,1.46,,1.96,1.82,,1.17,94.8,,89.6,94.6,84.2,,0.167,0.292,0.167,0.222,0.348,0.243,,,,0.225,0.324,0.104,0.25,0.429,0.188,0.065,0.065,0.396,,,,,,
14,2024-08-31,746182,Pop Out,field_out,True,592273,693433,Brandon Drury,Bryan Woo,0,93b33b25-b9a9-457c-9462-1fed24644d0c,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.36,2.53,99.0,108.0,104.0,108.0,0.808,7.0,0.82,6.82,0.91,1.01,0.284,0.363,0.151,0.243,0.511,86.0,101.0,97.0,97.0,110.0,107.0,117.0,111.0,111.0,114.0,103.0,110.0,,,,0.234,0.488,,0.179,,0.098,1.46,,1.96,1.82,,1.17,94.8,,89.6,94.6,84.2,,0.167,0.292,0.167,0.222,0.348,0.243,,,,0.225,0.324,0.104,0.25,0.429,0.188,0.065,0.065,0.396,,,,,,
15,2024-08-31,746182,Groundout,field_out,True,645302,542881,Victor Robles,Tyler Anderson,0,c6c8a479-7b3a-49a0-a804-37bcaed4da1b,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.5,4.16,167.1,100.0,96.0,100.0,0.744,7.1,3.6,7.48,1.13,0.88,0.194,0.504,0.155,0.268,0.398,105.0,100.0,106.0,89.0,100.0,97.0,67.0,95.0,83.0,76.0,145.0,145.0,99.0,99.0,96.0,0.035,0.395,0.188,0.011,0.001,0.37,-0.41,-0.66,-2.5,1.23,-3.12,1.54,89.4,84.2,78.8,88.1,81.2,71.6,0.175,0.244,0.39,0.258,0.479,0.183,0.268,0.473,0.243,0.227,0.545,0.159,0.0,0.0,0.364,,,,,,,,,
16,2024-08-31,746182,Walk,walk,False,641487,542881,J.P. Crawford,Tyler Anderson,0,8aebd16b-eab1-460c-bb9e-faf0a2d3da84,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.5,4.16,167.1,100.0,96.0,100.0,0.744,7.1,3.6,7.48,1.13,0.88,0.194,0.504,0.155,0.268,0.398,105.0,100.0,106.0,89.0,100.0,97.0,67.0,95.0,83.0,76.0,145.0,145.0,99.0,99.0,96.0,0.035,0.395,0.188,0.011,0.001,0.37,-0.41,-0.66,-2.5,1.23,-3.12,1.54,89.4,84.2,78.8,88.1,81.2,71.6,0.175,0.244,0.39,0.258,0.479,0.183,0.268,0.473,0.243,0.227,0.545,0.159,0.0,0.0,0.364,,,,,,,,,
17,2024-08-31,746182,Single,single,False,677594,542881,Julio Rodríguez,Tyler Anderson,1,63b8d07d-ad11-4156-a1ec-703b2305086c,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.5,4.16,167.1,100.0,96.0,100.0,0.744,7.1,3.6,7.48,1.13,0.88,0.194,0.504,0.155,0.268,0.398,105.0,100.0,106.0,89.0,100.0,97.0,67.0,95.0,83.0,76.0,145.0,145.0,99.0,99.0,96.0,0.035,0.395,0.188,0.011,0.001,0.37,-0.41,-0.66,-2.5,1.23,-3.12,1.54,89.4,84.2,78.8,88.1,81.2,71.6,0.175,0.244,0.39,0.258,0.479,0.183,0.268,0.473,0.243,0.227,0.545,0.159,0.0,0.0,0.364,,,,,,,,,
18,2024-08-31,746182,Forceout,force_out,True,663728,542881,Cal Raleigh,Tyler Anderson,1,ddf39f6e-4f1f-45ea-8df9-4c27597245a6,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.5,4.16,167.1,100.0,96.0,100.0,0.744,7.1,3.6,7.48,1.13,0.88,0.194,0.504,0.155,0.268,0.398,105.0,100.0,106.0,89.0,100.0,97.0,67.0,95.0,83.0,76.0,145.0,145.0,99.0,99.0,96.0,0.035,0.395,0.188,0.011,0.001,0.37,-0.41,-0.66,-2.5,1.23,-3.12,1.54,89.4,84.2,78.8,88.1,81.2,71.6,0.175,0.244,0.39,0.258,0.479,0.183,0.268,0.473,0.243,0.227,0.545,0.159,0.0,0.0,0.364,,,,,,,,,
19,2024-08-31,746182,Strikeout,strikeout,True,668227,542881,Randy Arozarena,Tyler Anderson,0,f1588376-a6d7-47f3-be54-16b8e5985030,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.5,4.16,167.1,100.0,96.0,100.0,0.744,7.1,3.6,7.48,1.13,0.88,0.194,0.504,0.155,0.268,0.398,105.0,100.0,106.0,89.0,100.0,97.0,67.0,95.0,83.0,76.0,145.0,145.0,99.0,99.0,96.0,0.035,0.395,0.188,0.011,0.001,0.37,-0.41,-0.66,-2.5,1.23,-3.12,1.54,89.4,84.2,78.8,88.1,81.2,71.6,0.175,0.244,0.39,0.258,0.479,0.183,0.268,0.473,0.243,0.227,0.545,0.159,0.0,0.0,0.364,,,,,,,,,
20,2024-08-31,746182,Flyout,field_out,True,642136,693433,Matt Thaiss,Bryan Woo,0,0cac5cc5-ca6b-47e9-a310-d8400a686803,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.36,2.53,99.0,108.0,104.0,108.0,0.808,7.0,0.82,6.82,0.91,1.01,0.284,0.363,0.151,0.243,0.511,86.0,101.0,97.0,97.0,110.0,107.0,117.0,111.0,111.0,114.0,103.0,110.0,,,,0.234,0.488,,0.179,,0.098,1.46,,1.96,1.82,,1.17,94.8,,89.6,94.6,84.2,,0.167,0.292,0.167,0.222,0.348,0.243,,,,0.225,0.324,0.104,0.25,0.429,0.188,0.065,0.065,0.396,,,,,,
21,2024-08-31,746182,Home Run,home_run,False,666176,693433,Jo Adell,Bryan Woo,0,d1117f63-00c1-42b6-9ced-c0944a7af759,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.36,2.53,99.0,108.0,104.0,108.0,0.808,7.0,0.82,6.82,0.91,1.01,0.284,0.363,0.151,0.243,0.511,86.0,101.0,97.0,97.0,110.0,107.0,117.0,111.0,111.0,114.0,103.0,110.0,,,,0.234,0.488,,0.179,,0.098,1.46,,1.96,1.82,,1.17,94.8,,89.6,94.6,84.2,,0.167,0.292,0.167,0.222,0.348,0.243,,,,0.225,0.324,0.104,0.25,0.429,0.188,0.065,0.065,0.396,,,,,,
22,2024-08-31,746182,Flyout,field_out,True,621493,693433,Taylor Ward,Bryan Woo,0,50c11958-5e37-4b51-80eb-d6893cfba1fe,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.36,2.53,99.0,108.0,104.0,108.0,0.808,7.0,0.82,6.82,0.91,1.01,0.284,0.363,0.151,0.243,0.511,86.0,101.0,97.0,97.0,110.0,107.0,117.0,111.0,111.0,114.0,103.0,110.0,,,,0.234,0.488,,0.179,,0.098,1.46,,1.96,1.82,,1.17,94.8,,89.6,94.6,84.2,,0.167,0.292,0.167,0.222,0.348,0.243,,,,0.225,0.324,0.104,0.25,0.429,0.188,0.065,0.065,0.396,,,,,,
23,2024-08-31,746182,Groundout,field_out,True,687263,693433,Zach Neto,Bryan Woo,0,935f75ab-43aa-4df9-91c1-c84de7f2653a,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.36,2.53,99.0,108.0,104.0,108.0,0.808,7.0,0.82,6.82,0.91,1.01,0.284,0.363,0.151,0.243,0.511,86.0,101.0,97.0,97.0,110.0,107.0,117.0,111.0,111.0,114.0,103.0,110.0,,,,0.234,0.488,,0.179,,0.098,1.46,,1.96,1.82,,1.17,94.8,,89.6,94.6,84.2,,0.167,0.292,0.167,0.222,0.348,0.243,,,,0.225,0.324,0.104,0.25,0.429,0.188,0.065,0.065,0.396,,,,,,
24,2024-08-31,746182,Home Run,home_run,False,457759,542881,Justin Turner,Tyler Anderson,0,9e8dea95-8b4b-4b14-bd44-eb9f2e8286be,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.5,4.16,167.1,100.0,96.0,100.0,0.744,7.1,3.6,7.48,1.13,0.88,0.194,0.504,0.155,0.268,0.398,105.0,100.0,106.0,89.0,100.0,97.0,67.0,95.0,83.0,76.0,145.0,145.0,99.0,99.0,96.0,0.035,0.395,0.188,0.011,0.001,0.37,-0.41,-0.66,-2.5,1.23,-3.12,1.54,89.4,84.2,78.8,88.1,81.2,71.6,0.175,0.244,0.39,0.258,0.479,0.183,0.268,0.473,0.243,0.227,0.545,0.159,0.0,0.0,0.364,,,,,,,,,
25,2024-08-31,746182,Groundout,field_out,True,649966,542881,Luis Urías,Tyler Anderson,0,50477eb7-2253-4b89-9c7d-e213cbb4d5b7,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.5,4.16,167.1,100.0,96.0,100.0,0.744,7.1,3.6,7.48,1.13,0.88,0.194,0.504,0.155,0.268,0.398,105.0,100.0,106.0,89.0,100.0,97.0,67.0,95.0,83.0,76.0,145.0,145.0,99.0,99.0,96.0,0.035,0.395,0.188,0.011,0.001,0.37,-0.41,-0.66,-2.5,1.23,-3.12,1.54,89.4,84.2,78.8,88.1,81.2,71.6,0.175,0.244,0.39,0.258,0.479,0.183,0.268,0.473,0.243,0.227,0.545,0.159,0.0,0.0,0.364,,,,,,,,,
26,2024-08-31,746182,Single,single,False,664238,542881,Dylan Moore,Tyler Anderson,0,a7fd9deb-450d-4b20-8b0b-f9b5806a02ef,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.5,4.16,167.1,100.0,96.0,100.0,0.744,7.1,3.6,7.48,1.13,0.88,0.194,0.504,0.155,0.268,0.398,105.0,100.0,106.0,89.0,100.0,97.0,67.0,95.0,83.0,76.0,145.0,145.0,99.0,99.0,96.0,0.035,0.395,0.188,0.011,0.001,0.37,-0.41,-0.66,-2.5,1.23,-3.12,1.54,89.4,84.2,78.8,88.1,81.2,71.6,0.175,0.244,0.39,0.258,0.479,0.183,0.268,0.473,0.243,0.227,0.545,0.159,0.0,0.0,0.364,,,,,,,,,
27,2024-08-31,746182,Pop Out,field_out,True,641598,542881,Mitch Garver,Tyler Anderson,0,f042ce6e-404a-4f4f-a99c-70e44fceb001,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.5,4.16,167.1,100.0,96.0,100.0,0.744,7.1,3.6,7.48,1.13,0.88,0.194,0.504,0.155,0.268,0.398,105.0,100.0,106.0,89.0,100.0,97.0,67.0,95.0,83.0,76.0,145.0,145.0,99.0,99.0,96.0,0.035,0.395,0.188,0.011,0.001,0.37,-0.41,-0.66,-2.5,1.23,-3.12,1.54,89.4,84.2,78.8,88.1,81.2,71.6,0.175,0.244,0.39,0.258,0.479,0.183,0.268,0.473,0.243,0.227,0.545,0.159,0.0,0.0,0.364,,,,,,,,,
28,2024-08-31,746182,Walk,walk,False,645302,542881,Victor Robles,Tyler Anderson,1,106fc620-f955-41c5-9102-16a779410c11,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.5,4.16,167.1,100.0,96.0,100.0,0.744,7.1,3.6,7.48,1.13,0.88,0.194,0.504,0.155,0.268,0.398,105.0,100.0,106.0,89.0,100.0,97.0,67.0,95.0,83.0,76.0,145.0,145.0,99.0,99.0,96.0,0.035,0.395,0.188,0.011,0.001,0.37,-0.41,-0.66,-2.5,1.23,-3.12,1.54,89.4,84.2,78.8,88.1,81.2,71.6,0.175,0.244,0.39,0.258,0.479,0.183,0.268,0.473,0.243,0.227,0.545,0.159,0.0,0.0,0.364,,,,,,,,,
29,2024-08-31,746182,Walk,walk,False,641487,542881,J.P. Crawford,Tyler Anderson,1,fb52436e-010f-4ea8-8810-b2be477fd409,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.5,4.16,167.1,100.0,96.0,100.0,0.744,7.1,3.6,7.48,1.13,0.88,0.194,0.504,0.155,0.268,0.398,105.0,100.0,106.0,89.0,100.0,97.0,67.0,95.0,83.0,76.0,145.0,145.0,99.0,99.0,96.0,0.035,0.395,0.188,0.011,0.001,0.37,-0.41,-0.66,-2.5,1.23,-3.12,1.54,89.4,84.2,78.8,88.1,81.2,71.6,0.175,0.244,0.39,0.258,0.479,0.183,0.268,0.473,0.243,0.227,0.545,0.159,0.0,0.0,0.364,,,,,,,,,
30,2024-08-31,746182,Single,single,False,677594,542881,Julio Rodríguez,Tyler Anderson,1,45e723a5-ed49-4767-b4e6-8eaa455adc99,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.5,4.16,167.1,100.0,96.0,100.0,0.744,7.1,3.6,7.48,1.13,0.88,0.194,0.504,0.155,0.268,0.398,105.0,100.0,106.0,89.0,100.0,97.0,67.0,95.0,83.0,76.0,145.0,145.0,99.0,99.0,96.0,0.035,0.395,0.188,0.011,0.001,0.37,-0.41,-0.66,-2.5,1.23,-3.12,1.54,89.4,84.2,78.8,88.1,81.2,71.6,0.175,0.244,0.39,0.258,0.479,0.183,0.268,0.473,0.243,0.227,0.545,0.159,0.0,0.0,0.364,,,,,,,,,
31,2024-08-31,746182,Flyout,field_out,True,663728,542881,Cal Raleigh,Tyler Anderson,0,c0c0b715-3c17-4473-aa8e-ac4994bc2921,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.5,4.16,167.1,100.0,96.0,100.0,0.744,7.1,3.6,7.48,1.13,0.88,0.194,0.504,0.155,0.268,0.398,105.0,100.0,106.0,89.0,100.0,97.0,67.0,95.0,83.0,76.0,145.0,145.0,99.0,99.0,96.0,0.035,0.395,0.188,0.011,0.001,0.37,-0.41,-0.66,-2.5,1.23,-3.12,1.54,89.4,84.2,78.8,88.1,81.2,71.6,0.175,0.244,0.39,0.258,0.479,0.183,0.268,0.473,0.243,0.227,0.545,0.159,0.0,0.0,0.364,,,,,,,,,
32,2024-08-31,746182,Groundout,field_out,True,694384,693433,Nolan Schanuel,Bryan Woo,0,7be5cc9d-39c5-4bac-8e34-bf7c20cf3950,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.36,2.53,99.0,108.0,104.0,108.0,0.808,7.0,0.82,6.82,0.91,1.01,0.284,0.363,0.151,0.243,0.511,86.0,101.0,97.0,97.0,110.0,107.0,117.0,111.0,111.0,114.0,103.0,110.0,,,,0.234,0.488,,0.179,,0.098,1.46,,1.96,1.82,,1.17,94.8,,89.6,94.6,84.2,,0.167,0.292,0.167,0.222,0.348,0.243,,,,0.225,0.324,0.104,0.25,0.429,0.188,0.065,0.065,0.396,,,,,,
33,2024-08-31,746182,Pop Out,field_out,True,543685,693433,Anthony Rendon,Bryan Woo,0,ed66aacc-71ba-42fe-bcff-157ef5e903d9,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.36,2.53,99.0,108.0,104.0,108.0,0.808,7.0,0.82,6.82,0.91,1.01,0.284,0.363,0.151,0.243,0.511,86.0,101.0,97.0,97.0,110.0,107.0,117.0,111.0,111.0,114.0,103.0,110.0,,,,0.234,0.488,,0.179,,0.098,1.46,,1.96,1.82,,1.17,94.8,,89.6,94.6,84.2,,0.167,0.292,0.167,0.222,0.348,0.243,,,,0.225,0.324,0.104,0.25,0.429,0.188,0.065,0.065,0.396,,,,,,
34,2024-08-31,746182,Strikeout,strikeout,True,681351,693433,Logan O'Hoppe,Bryan Woo,0,8d5a7cf8-78fc-423f-9f78-f9821627e650,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.36,2.53,99.0,108.0,104.0,108.0,0.808,7.0,0.82,6.82,0.91,1.01,0.284,0.363,0.151,0.243,0.511,86.0,101.0,97.0,97.0,110.0,107.0,117.0,111.0,111.0,114.0,103.0,110.0,,,,0.234,0.488,,0.179,,0.098,1.46,,1.96,1.82,,1.17,94.8,,89.6,94.6,84.2,,0.167,0.292,0.167,0.222,0.348,0.243,,,,0.225,0.324,0.104,0.25,0.429,0.188,0.065,0.065,0.396,,,,,,
