,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-04-28,746077,Triple,triple,False,660644,571578,Vidal Bruján,Patrick Corbin,1,d3011535-7135-431f-a2b8-338accfaa725,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.103,0.316,0.05,-1.09,-1.8,0.02,-4.62,91.3,81.2,91.4,79.7,0.324,0.541,0.117,0.4,0.65,0.275,0.25,0.384,0.352,0.326,0.578,0.089,79.0,106.0,99.0,0.179,0.23,84.5,0.253,0.38,0.236,,,,,,,,,,,,,,,,,,
11,2024-04-28,746077,Single,single,False,663743,571578,Nick Fortes,Patrick Corbin,1,33ff3528-6523-4761-b6c8-956bc0fb43d6,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.103,0.316,0.05,-1.09,-1.8,0.02,-4.62,91.3,81.2,91.4,79.7,0.324,0.541,0.117,0.4,0.65,0.275,0.25,0.384,0.352,0.326,0.578,0.089,79.0,106.0,99.0,0.179,0.23,84.5,0.253,0.38,0.236,,,,,,,,,,,,,,,,,,
12,2024-04-28,746077,Forceout,force_out,True,650333,571578,Luis Arraez,Patrick Corbin,1,652fa0c6-5a5c-4800-abbc-7737776328e0,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.103,0.316,0.05,-1.09,-1.8,0.02,-4.62,91.3,81.2,91.4,79.7,0.324,0.541,0.117,0.4,0.65,0.275,0.25,0.384,0.352,0.326,0.578,0.089,79.0,106.0,99.0,0.179,0.23,84.5,0.253,0.38,0.236,,,,,,,,,,,,,,,,,,
13,2024-04-28,746077,Lineout,field_out,True,608841,677960,Joey Meneses,Ryan Weathers,0,c58add7b-7921-41f3-9fe3-4adff4afbda6,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-04-28,746077,Single,single,False,545121,677960,Ildemaro Vargas,Ryan Weathers,0,ba6d04a1-a133-42c9-9566-e31a9a19eb57,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-04-28,746077,Groundout,field_out,True,702358,677960,Trey Lipscomb,Ryan Weathers,1,11d1a593-ab7c-4a1b-afd2-b0291f3873a9,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-04-28,746077,Hit By Pitch,hit_by_pitch,False,669743,677960,Alex Call,Ryan Weathers,0,eccdbf6d-7064-403c-8920-e7fa6bce5e2f,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-04-28,746077,Walk,walk,False,656180,677960,Riley Adams,Ryan Weathers,1,2d61fea4-0905-49df-8c96-3b1c330a5277,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-04-28,746077,Lineout,field_out,True,696285,677960,Jacob Young,Ryan Weathers,0,23149a53-0f45-4ef2-8ced-51272b80b38d,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-04-28,746077,Double,double,False,650559,571578,Bryan De La Cruz,Patrick Corbin,0,249b7fa6-308d-4d75-ae38-d6539e5bfced,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.103,0.316,0.05,-1.09,-1.8,0.02,-4.62,91.3,81.2,91.4,79.7,0.324,0.541,0.117,0.4,0.65,0.275,0.25,0.384,0.352,0.326,0.578,0.089,79.0,106.0,99.0,0.179,0.23,84.5,0.253,0.38,0.236,,,,,,,,,,,,,,,,,,
20,2024-04-28,746077,Groundout,field_out,True,605137,571578,Josh Bell,Patrick Corbin,0,01335df6-e546-4ee7-95bb-b24eb8a1ed7b,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.103,0.316,0.05,-1.09,-1.8,0.02,-4.62,91.3,81.2,91.4,79.7,0.324,0.541,0.117,0.4,0.65,0.275,0.25,0.384,0.352,0.326,0.578,0.089,79.0,106.0,99.0,0.179,0.23,84.5,0.253,0.38,0.236,,,,,,,,,,,,,,,,,,
21,2024-04-28,746077,Walk,walk,False,665862,571578,Jazz Chisholm Jr.,Patrick Corbin,0,5df7e563-9036-4bd1-8301-ab627313c8d4,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.103,0.316,0.05,-1.09,-1.8,0.02,-4.62,91.3,81.2,91.4,79.7,0.324,0.541,0.117,0.4,0.65,0.275,0.25,0.384,0.352,0.326,0.578,0.089,79.0,106.0,99.0,0.179,0.23,84.5,0.253,0.38,0.236,,,,,,,,,,,,,,,,,,
22,2024-04-28,746077,Strikeout,strikeout,True,641313,571578,Tim Anderson,Patrick Corbin,0,d4916a4f-8375-4dba-95bd-9030c0f4d5c3,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.103,0.316,0.05,-1.09,-1.8,0.02,-4.62,91.3,81.2,91.4,79.7,0.324,0.541,0.117,0.4,0.65,0.275,0.25,0.384,0.352,0.326,0.578,0.089,79.0,106.0,99.0,0.179,0.23,84.5,0.253,0.38,0.236,,,,,,,,,,,,,,,,,,
23,2024-04-28,746077,Double,double,False,656896,571578,Emmanuel Rivera,Patrick Corbin,1,30408309-443e-402c-b2e9-8f004112b5f9,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.103,0.316,0.05,-1.09,-1.8,0.02,-4.62,91.3,81.2,91.4,79.7,0.324,0.541,0.117,0.4,0.65,0.275,0.25,0.384,0.352,0.326,0.578,0.089,79.0,106.0,99.0,0.179,0.23,84.5,0.253,0.38,0.236,,,,,,,,,,,,,,,,,,
24,2024-04-28,746077,Groundout,field_out,True,667472,571578,Dane Myers,Patrick Corbin,0,5c7ffcbc-7ebc-43e4-bdee-c1559b85dc35,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.103,0.316,0.05,-1.09,-1.8,0.02,-4.62,91.3,81.2,91.4,79.7,0.324,0.541,0.117,0.4,0.65,0.275,0.25,0.384,0.352,0.326,0.578,0.089,79.0,106.0,99.0,0.179,0.23,84.5,0.253,0.38,0.236,,,,,,,,,,,,,,,,,,
25,2024-04-28,746077,Hit By Pitch,hit_by_pitch,False,682928,677960,CJ Abrams,Ryan Weathers,0,61b6fde4-cf84-45c8-91f1-006c02a5263f,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-04-28,746077,Flyout,field_out,True,669222,677960,Nick Senzel,Ryan Weathers,0,fb5a96b9-5924-46cd-859b-b63de01ab086,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-04-28,746077,Walk,walk,False,608385,677960,Jesse Winker,Ryan Weathers,1,5f4d8855-8aab-4bb5-86f9-374eab5621a4,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-04-28,746077,Pop Out,field_out,True,608841,677960,Joey Meneses,Ryan Weathers,0,58adc94a-eebf-4636-8fa9-00645cfc8e7c,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-04-28,746077,Lineout,field_out,True,545121,677960,Ildemaro Vargas,Ryan Weathers,0,6d084a2c-6b6a-4d51-a677-d1247a92d136,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-04-28,746077,Bunt Groundout,field_out,True,660644,571578,Vidal Bruján,Patrick Corbin,0,0948b67a-d486-4422-8c31-9caf1ee05b27,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.103,0.316,0.05,-1.09,-1.8,0.02,-4.62,91.3,81.2,91.4,79.7,0.324,0.541,0.117,0.4,0.65,0.275,0.25,0.384,0.352,0.326,0.578,0.089,79.0,106.0,99.0,0.179,0.23,84.5,0.253,0.38,0.236,,,,,,,,,,,,,,,,,,
31,2024-04-28,746077,Strikeout,strikeout,True,663743,571578,Nick Fortes,Patrick Corbin,0,c561ef1b-4595-4986-a1fc-423d75f0b73f,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.103,0.316,0.05,-1.09,-1.8,0.02,-4.62,91.3,81.2,91.4,79.7,0.324,0.541,0.117,0.4,0.65,0.275,0.25,0.384,0.352,0.326,0.578,0.089,79.0,106.0,99.0,0.179,0.23,84.5,0.253,0.38,0.236,,,,,,,,,,,,,,,,,,
32,2024-04-28,746077,Groundout,field_out,True,650333,571578,Luis Arraez,Patrick Corbin,0,42a1c170-5e1d-4e87-90e8-735793d0700c,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.103,0.316,0.05,-1.09,-1.8,0.02,-4.62,91.3,81.2,91.4,79.7,0.324,0.541,0.117,0.4,0.65,0.275,0.25,0.384,0.352,0.326,0.578,0.089,79.0,106.0,99.0,0.179,0.23,84.5,0.253,0.38,0.236,,,,,,,,,,,,,,,,,,
33,2024-04-28,746077,Single,single,False,702358,677960,Trey Lipscomb,Ryan Weathers,0,63464829-faae-4ad5-9035-25aff6c11de1,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-04-28,746077,Walk,walk,False,669743,677960,Alex Call,Ryan Weathers,1,501c1d9f-99ff-4d85-be32-bc3d72a77cf0,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,
