,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,KC%,CH%,wFA/C,wFC/C,wSI/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vKC,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SL,Loc+ SL,Pit+ SL,SL%,CU%,wSL/C,wCU/C,vSL,vCU,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-03-30,745599,Field Error,field_error,False,660670,605400,Ronald Acuña Jr.,Aaron Nola,0,4c31e449-a96d-4868-ac4a-645bb2c4f7f7,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,133.0,109.0,116.0,68.0,100.0,93.0,0.212,0.259,0.102,0.324,0.103,1.43,-2.53,-0.12,2.0,-2.18,92.3,87.4,85.4,91.4,79.2,0.194,0.306,0.35,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-03-30,745599,Home Run,home_run,False,645277,605400,Ozzie Albies,Aaron Nola,1,1b920b0b-7288-4495-929c-170ae0baee64,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,133.0,109.0,116.0,68.0,100.0,93.0,0.212,0.259,0.102,0.324,0.103,1.43,-2.53,-0.12,2.0,-2.18,92.3,87.4,85.4,91.4,79.2,0.194,0.306,0.35,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-03-30,745599,Strikeout,strikeout,True,663586,605400,Austin Riley,Aaron Nola,0,9a75f9a2-a983-45ca-a520-36a5fab364bc,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,133.0,109.0,116.0,68.0,100.0,93.0,0.212,0.259,0.102,0.324,0.103,1.43,-2.53,-0.12,2.0,-2.18,92.3,87.4,85.4,91.4,79.2,0.194,0.306,0.35,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-03-30,745599,Groundout,field_out,True,621566,605400,Matt Olson,Aaron Nola,0,dde12366-084f-45f3-949b-b599d3e45e37,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,133.0,109.0,116.0,68.0,100.0,93.0,0.212,0.259,0.102,0.324,0.103,1.43,-2.53,-0.12,2.0,-2.18,92.3,87.4,85.4,91.4,79.2,0.194,0.306,0.35,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-03-30,745599,Strikeout,strikeout,True,542303,605400,Marcell Ozuna,Aaron Nola,0,be90f7ea-bc13-48d3-bf60-238d2f0a83d7,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,133.0,109.0,116.0,68.0,100.0,93.0,0.212,0.259,0.102,0.324,0.103,1.43,-2.53,-0.12,2.0,-2.18,92.3,87.4,85.4,91.4,79.2,0.194,0.306,0.35,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-03-30,745599,Single,single,False,656941,608331,Kyle Schwarber,Max Fried,0,6a854e25-f2c7-4eb7-a0ab-5dc4a7aba862,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,98.0,97.0,,,,88.0,93.0,92.0,0.162,0.311,0.055,,0.145,0.76,-0.23,1.8,,1.72,93.8,89.3,86.1,93.7,,0.158,0.329,0.313,0.287,0.369,0.2,0.231,0.256,0.165,0.186,0.271,0.24,0.308,0.308,0.313,110.0,102.0,106.0,97.0,96.0,95.0,0.119,0.208,0.7,0.93,82.7,74.4,0.25,0.25,0.296,,,,,,,,,
6,2024-03-30,745599,Strikeout,strikeout,True,607208,608331,Trea Turner,Max Fried,0,190d3b82-b8b9-44da-a950-149f10bd2147,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,98.0,97.0,,,,88.0,93.0,92.0,0.162,0.311,0.055,,0.145,0.76,-0.23,1.8,,1.72,93.8,89.3,86.1,93.7,,0.158,0.329,0.313,0.287,0.369,0.2,0.231,0.256,0.165,0.186,0.271,0.24,0.308,0.308,0.313,110.0,102.0,106.0,97.0,96.0,95.0,0.119,0.208,0.7,0.93,82.7,74.4,0.25,0.25,0.296,,,,,,,,,
7,2024-03-30,745599,Walk,walk,False,547180,608331,Bryce Harper,Max Fried,1,7cc1c72f-cacc-46e9-83db-06a3f4cee7aa,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,98.0,97.0,,,,88.0,93.0,92.0,0.162,0.311,0.055,,0.145,0.76,-0.23,1.8,,1.72,93.8,89.3,86.1,93.7,,0.158,0.329,0.313,0.287,0.369,0.2,0.231,0.256,0.165,0.186,0.271,0.24,0.308,0.308,0.313,110.0,102.0,106.0,97.0,96.0,95.0,0.119,0.208,0.7,0.93,82.7,74.4,0.25,0.25,0.296,,,,,,,,,
8,2024-03-30,745599,Walk,walk,False,592663,608331,J.T. Realmuto,Max Fried,1,2afb8a68-e32f-4405-95e0-9fc8e8f1c7d3,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,98.0,97.0,,,,88.0,93.0,92.0,0.162,0.311,0.055,,0.145,0.76,-0.23,1.8,,1.72,93.8,89.3,86.1,93.7,,0.158,0.329,0.313,0.287,0.369,0.2,0.231,0.256,0.165,0.186,0.271,0.24,0.308,0.308,0.313,110.0,102.0,106.0,97.0,96.0,95.0,0.119,0.208,0.7,0.93,82.7,74.4,0.25,0.25,0.296,,,,,,,,,
9,2024-03-30,745599,Pop Out,field_out,True,664761,608331,Alec Bohm,Max Fried,0,beb29812-4ebf-4b52-aa00-844d98a9bd06,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,98.0,97.0,,,,88.0,93.0,92.0,0.162,0.311,0.055,,0.145,0.76,-0.23,1.8,,1.72,93.8,89.3,86.1,93.7,,0.158,0.329,0.313,0.287,0.369,0.2,0.231,0.256,0.165,0.186,0.271,0.24,0.308,0.308,0.313,110.0,102.0,106.0,97.0,96.0,95.0,0.119,0.208,0.7,0.93,82.7,74.4,0.25,0.25,0.296,,,,,,,,,
