,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff
0,2024-09-18,746500,Strikeout,strikeout,True,606466,596295,Ketel Marte,Austin Gomber,0,f4bb593a-dbec-44df-a700-441dbc3c8b04,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.67,5.21,160.0,102.0,82.0,98.0,0.822,6.36,2.14,9.62,1.69,0.9,0.215,0.421,0.123,0.385,0.444,82.0,104.0,100.0,71.0,98.0,90.0,51.0,110.0,96.0,91.0,103.0,102.0,93.0,109.0,107.0,0.001,0.405,0.168,0.222,0.204,-1.23,-42.93,-0.26,-0.03,0.02,90.4,81.1,90.1,83.8,77.6,0.307,0.599,0.096,0.216,0.364,0.259,0.268,0.402,0.274,0.276,0.517,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-18,746500,Home Run,home_run,False,682998,596295,Corbin Carroll,Austin Gomber,0,2449e867-8e90-4c05-be28-c556bc153e34,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.67,5.21,160.0,102.0,82.0,98.0,0.822,6.36,2.14,9.62,1.69,0.9,0.215,0.421,0.123,0.385,0.444,82.0,104.0,100.0,71.0,98.0,90.0,51.0,110.0,96.0,91.0,103.0,102.0,93.0,109.0,107.0,0.001,0.405,0.168,0.222,0.204,-1.23,-42.93,-0.26,-0.03,0.02,90.4,81.1,90.1,83.8,77.6,0.307,0.599,0.096,0.216,0.364,0.259,0.268,0.402,0.274,0.276,0.517,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-18,746500,Double,double,False,545341,596295,Randal Grichuk,Austin Gomber,0,823d046e-1852-4778-8d55-08c0222b2fe0,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.67,5.21,160.0,102.0,82.0,98.0,0.822,6.36,2.14,9.62,1.69,0.9,0.215,0.421,0.123,0.385,0.444,82.0,104.0,100.0,71.0,98.0,90.0,51.0,110.0,96.0,91.0,103.0,102.0,93.0,109.0,107.0,0.001,0.405,0.168,0.222,0.204,-1.23,-42.93,-0.26,-0.03,0.02,90.4,81.1,90.1,83.8,77.6,0.307,0.599,0.096,0.216,0.364,0.259,0.268,0.402,0.274,0.276,0.517,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-18,746500,Single,single,False,572233,596295,Christian Walker,Austin Gomber,1,9f2b25eb-b817-4201-8f03-a1d5ae12c93a,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.67,5.21,160.0,102.0,82.0,98.0,0.822,6.36,2.14,9.62,1.69,0.9,0.215,0.421,0.123,0.385,0.444,82.0,104.0,100.0,71.0,98.0,90.0,51.0,110.0,96.0,91.0,103.0,102.0,93.0,109.0,107.0,0.001,0.405,0.168,0.222,0.204,-1.23,-42.93,-0.26,-0.03,0.02,90.4,81.1,90.1,83.8,77.6,0.307,0.599,0.096,0.216,0.364,0.259,0.268,0.402,0.274,0.276,0.517,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-09-18,746500,Walk,walk,False,656976,596295,Pavin Smith,Austin Gomber,1,27aee426-fe64-4125-b609-86a53d265293,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.67,5.21,160.0,102.0,82.0,98.0,0.822,6.36,2.14,9.62,1.69,0.9,0.215,0.421,0.123,0.385,0.444,82.0,104.0,100.0,71.0,98.0,90.0,51.0,110.0,96.0,91.0,103.0,102.0,93.0,109.0,107.0,0.001,0.405,0.168,0.222,0.204,-1.23,-42.93,-0.26,-0.03,0.02,90.4,81.1,90.1,83.8,77.6,0.307,0.599,0.096,0.216,0.364,0.259,0.268,0.402,0.274,0.276,0.517,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-09-18,746500,Lineout,field_out,True,553993,596295,Eugenio Suárez,Austin Gomber,0,1c172a95-2468-436b-b47d-7548da852d92,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.67,5.21,160.0,102.0,82.0,98.0,0.822,6.36,2.14,9.62,1.69,0.9,0.215,0.421,0.123,0.385,0.444,82.0,104.0,100.0,71.0,98.0,90.0,51.0,110.0,96.0,91.0,103.0,102.0,93.0,109.0,107.0,0.001,0.405,0.168,0.222,0.204,-1.23,-42.93,-0.26,-0.03,0.02,90.4,81.1,90.1,83.8,77.6,0.307,0.599,0.096,0.216,0.364,0.259,0.268,0.402,0.274,0.276,0.517,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-09-18,746500,Single,single,False,672515,596295,Gabriel Moreno,Austin Gomber,1,8ecd4f80-99b1-45ba-91b7-333d477dde94,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.67,5.21,160.0,102.0,82.0,98.0,0.822,6.36,2.14,9.62,1.69,0.9,0.215,0.421,0.123,0.385,0.444,82.0,104.0,100.0,71.0,98.0,90.0,51.0,110.0,96.0,91.0,103.0,102.0,93.0,109.0,107.0,0.001,0.405,0.168,0.222,0.204,-1.23,-42.93,-0.26,-0.03,0.02,90.4,81.1,90.1,83.8,77.6,0.307,0.599,0.096,0.216,0.364,0.259,0.268,0.402,0.274,0.276,0.517,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-09-18,746500,Groundout,field_out,True,664983,596295,Jake McCarthy,Austin Gomber,0,666affa5-637f-4326-8b79-162d202ccd8e,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.67,5.21,160.0,102.0,82.0,98.0,0.822,6.36,2.14,9.62,1.69,0.9,0.215,0.421,0.123,0.385,0.444,82.0,104.0,100.0,71.0,98.0,90.0,51.0,110.0,96.0,91.0,103.0,102.0,93.0,109.0,107.0,0.001,0.405,0.168,0.222,0.204,-1.23,-42.93,-0.26,-0.03,0.02,90.4,81.1,90.1,83.8,77.6,0.307,0.599,0.096,0.216,0.364,0.259,0.268,0.402,0.274,0.276,0.517,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-09-18,746500,Strikeout,strikeout,True,686668,593958,Brenton Doyle,Eduardo Rodriguez,0,9a82e97f-df4d-4365-9a11-22af1ff2be51,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.56,5.86,45.1,103.0,75.0,95.0,0.803,8.74,3.38,10.32,1.59,0.92,0.19,0.451,0.148,0.373,0.404,96.0,101.0,100.0,59.0,102.0,91.0,83.0,112.0,101.0,104.0,108.0,104.0,,,,0.078,0.44,0.065,,0.225,0.0,-4.47,-0.28,,-0.56,91.9,86.7,91.6,83.9,,0.246,0.508,0.274,,,,0.277,0.404,0.265,0.182,0.455,0.053,75.0,102.0,94.0,0.192,-2.16,88.7,0.35,0.625,0.139,0.333,0.476,0.2,,,,,,,,,,,,,,,,,,
9,2024-09-18,746500,Strikeout,strikeout,True,678662,593958,Ezequiel Tovar,Eduardo Rodriguez,0,76d6fe92-5c17-4996-9e8b-eedaa1d544da,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.56,5.86,45.1,103.0,75.0,95.0,0.803,8.74,3.38,10.32,1.59,0.92,0.19,0.451,0.148,0.373,0.404,96.0,101.0,100.0,59.0,102.0,91.0,83.0,112.0,101.0,104.0,108.0,104.0,,,,0.078,0.44,0.065,,0.225,0.0,-4.47,-0.28,,-0.56,91.9,86.7,91.6,83.9,,0.246,0.508,0.274,,,,0.277,0.404,0.265,0.182,0.455,0.053,75.0,102.0,94.0,0.192,-2.16,88.7,0.35,0.625,0.139,0.333,0.476,0.2,,,,,,,,,,,,,,,,,,
10,2024-09-18,746500,Groundout,field_out,True,663898,593958,Brendan Rodgers,Eduardo Rodriguez,0,f74a2f48-9421-48d4-9068-81b02b13ad07,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.56,5.86,45.1,103.0,75.0,95.0,0.803,8.74,3.38,10.32,1.59,0.92,0.19,0.451,0.148,0.373,0.404,96.0,101.0,100.0,59.0,102.0,91.0,83.0,112.0,101.0,104.0,108.0,104.0,,,,0.078,0.44,0.065,,0.225,0.0,-4.47,-0.28,,-0.56,91.9,86.7,91.6,83.9,,0.246,0.508,0.274,,,,0.277,0.404,0.265,0.182,0.455,0.053,75.0,102.0,94.0,0.192,-2.16,88.7,0.35,0.625,0.139,0.333,0.476,0.2,,,,,,,,,,,,,,,,,,
