,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff
10,2024-09-18,745040,Double,double,False,666139,656557,Josh Lowe,Tanner Houck,0,857717b5-f69d-4e28-a06e-a79b0282526c,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.06,178.2,101.0,108.0,105.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.124,0.309,0.426,,,,,,,,,,116.0,98.0,109.0,95.0,93.0,93.0,,0.015,0.414,,,,-0.95,0.54,,,,87.1,,83.2,,,,,,,,,,,0.2,0.4,0.235,,,,93.0,102.0,97.0,116.0,103.0,109.0,0.324,0.248,1.75,0.68,88.4,93.5,0.23,0.357,0.302,0.27,0.325,0.136,0.195,0.265,0.208
11,2024-09-18,745040,Hit By Pitch,hit_by_pitch,False,676356,656557,Jonny DeLuca,Tanner Houck,0,d9c5cda4-d1b2-42cf-9347-044d63b13480,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.06,178.2,101.0,108.0,105.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.124,0.309,0.426,,,,,,,,,,116.0,98.0,109.0,95.0,93.0,93.0,,0.015,0.414,,,,-0.95,0.54,,,,87.1,,83.2,,,,,,,,,,,0.2,0.4,0.235,,,,93.0,102.0,97.0,116.0,103.0,109.0,0.324,0.248,1.75,0.68,88.4,93.5,0.23,0.357,0.302,0.27,0.325,0.136,0.195,0.265,0.208
12,2024-09-18,745040,Strikeout,strikeout,True,668853,656557,Austin Shenton,Tanner Houck,0,03acd6df-91da-4c4e-80da-29e7c4e59e24,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.06,178.2,101.0,108.0,105.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.124,0.309,0.426,,,,,,,,,,116.0,98.0,109.0,95.0,93.0,93.0,,0.015,0.414,,,,-0.95,0.54,,,,87.1,,83.2,,,,,,,,,,,0.2,0.4,0.235,,,,93.0,102.0,97.0,116.0,103.0,109.0,0.324,0.248,1.75,0.68,88.4,93.5,0.23,0.357,0.302,0.27,0.325,0.136,0.195,0.265,0.208
13,2024-09-18,745040,Single,single,False,670764,656557,Taylor Walls,Tanner Houck,1,8564f841-b163-48a7-affe-c03788ea7d07,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.06,178.2,101.0,108.0,105.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.124,0.309,0.426,,,,,,,,,,116.0,98.0,109.0,95.0,93.0,93.0,,0.015,0.414,,,,-0.95,0.54,,,,87.1,,83.2,,,,,,,,,,,0.2,0.4,0.235,,,,93.0,102.0,97.0,116.0,103.0,109.0,0.324,0.248,1.75,0.68,88.4,93.5,0.23,0.357,0.302,0.27,0.325,0.136,0.195,0.265,0.208
14,2024-09-18,745040,Strikeout,strikeout,True,666163,656557,Ben Rortvedt,Tanner Houck,0,127c4a52-0251-4d72-8f7c-6d7095a748ba,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.06,178.2,101.0,108.0,105.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.124,0.309,0.426,,,,,,,,,,116.0,98.0,109.0,95.0,93.0,93.0,,0.015,0.414,,,,-0.95,0.54,,,,87.1,,83.2,,,,,,,,,,,0.2,0.4,0.235,,,,93.0,102.0,97.0,116.0,103.0,109.0,0.324,0.248,1.75,0.68,88.4,93.5,0.23,0.357,0.302,0.27,0.325,0.136,0.195,0.265,0.208
15,2024-09-18,745040,Double,double,False,671213,686752,Triston Casas,Ryan Pepiot,0,28a44acc-edea-4034-bec8-b54afe3af6a4,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.64,3.7,121.0,99.0,116.0,105.0,0.73,9.74,3.12,7.07,1.26,0.8,0.28,0.403,0.173,0.308,0.423,116.0,106.0,117.0,140.0,74.0,83.0,115.0,98.0,102.0,120.0,95.0,106.0,102.0,102.0,100.0,0.52,0.048,0.177,0.029,0.228,1.15,-1.81,0.78,-1.55,-0.86,94.9,91.6,85.8,89.0,80.6,0.175,0.327,0.324,0.236,0.386,0.276,0.253,0.398,0.303,0.3,0.7,0.146,0.167,0.167,0.5,,,,,,,,,,,,,,,,,,,,,
16,2024-09-18,745040,Flyout,field_out,True,596115,686752,Trevor Story,Ryan Pepiot,0,a360f975-cc7a-47bd-b529-70e184b91cfa,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.64,3.7,121.0,99.0,116.0,105.0,0.73,9.74,3.12,7.07,1.26,0.8,0.28,0.403,0.173,0.308,0.423,116.0,106.0,117.0,140.0,74.0,83.0,115.0,98.0,102.0,120.0,95.0,106.0,102.0,102.0,100.0,0.52,0.048,0.177,0.029,0.228,1.15,-1.81,0.78,-1.55,-0.86,94.9,91.6,85.8,89.0,80.6,0.175,0.327,0.324,0.236,0.386,0.276,0.253,0.398,0.303,0.3,0.7,0.146,0.167,0.167,0.5,,,,,,,,,,,,,,,,,,,,,
17,2024-09-18,745040,Strikeout,strikeout,True,678882,686752,Ceddanne Rafaela,Ryan Pepiot,0,df269495-06bb-48a5-8dba-af35bfa712fd,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.64,3.7,121.0,99.0,116.0,105.0,0.73,9.74,3.12,7.07,1.26,0.8,0.28,0.403,0.173,0.308,0.423,116.0,106.0,117.0,140.0,74.0,83.0,115.0,98.0,102.0,120.0,95.0,106.0,102.0,102.0,100.0,0.52,0.048,0.177,0.029,0.228,1.15,-1.81,0.78,-1.55,-0.86,94.9,91.6,85.8,89.0,80.6,0.175,0.327,0.324,0.236,0.386,0.276,0.253,0.398,0.303,0.3,0.7,0.146,0.167,0.167,0.5,,,,,,,,,,,,,,,,,,,,,
18,2024-09-18,745040,Lineout,field_out,True,680776,686752,Jarren Duran,Ryan Pepiot,0,c2d94afc-f9a7-416a-9101-1e77582399c2,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.64,3.7,121.0,99.0,116.0,105.0,0.73,9.74,3.12,7.07,1.26,0.8,0.28,0.403,0.173,0.308,0.423,116.0,106.0,117.0,140.0,74.0,83.0,115.0,98.0,102.0,120.0,95.0,106.0,102.0,102.0,100.0,0.52,0.048,0.177,0.029,0.228,1.15,-1.81,0.78,-1.55,-0.86,94.9,91.6,85.8,89.0,80.6,0.175,0.327,0.324,0.236,0.386,0.276,0.253,0.398,0.303,0.3,0.7,0.146,0.167,0.167,0.5,,,,,,,,,,,,,,,,,,,,,
19,2024-09-18,745040,Groundout,field_out,True,666624,656557,Christopher Morel,Tanner Houck,0,e3d94984-1e2d-4d41-925e-f1b63671ce43,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.06,178.2,101.0,108.0,105.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.124,0.309,0.426,,,,,,,,,,116.0,98.0,109.0,95.0,93.0,93.0,,0.015,0.414,,,,-0.95,0.54,,,,87.1,,83.2,,,,,,,,,,,0.2,0.4,0.235,,,,93.0,102.0,97.0,116.0,103.0,109.0,0.324,0.248,1.75,0.68,88.4,93.5,0.23,0.357,0.302,0.27,0.325,0.136,0.195,0.265,0.208
20,2024-09-18,745040,Groundout,field_out,True,664040,656557,Brandon Lowe,Tanner Houck,0,f752fa6b-9f2c-4ece-82ea-685f9108489b,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.06,178.2,101.0,108.0,105.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.124,0.309,0.426,,,,,,,,,,116.0,98.0,109.0,95.0,93.0,93.0,,0.015,0.414,,,,-0.95,0.54,,,,87.1,,83.2,,,,,,,,,,,0.2,0.4,0.235,,,,93.0,102.0,97.0,116.0,103.0,109.0,0.324,0.248,1.75,0.68,88.4,93.5,0.23,0.357,0.302,0.27,0.325,0.136,0.195,0.265,0.208
21,2024-09-18,745040,Groundout,field_out,True,691406,656557,Junior Caminero,Tanner Houck,0,8e6f534b-cf24-4d1a-b5bd-b4cfa292ac28,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.06,178.2,101.0,108.0,105.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.124,0.309,0.426,,,,,,,,,,116.0,98.0,109.0,95.0,93.0,93.0,,0.015,0.414,,,,-0.95,0.54,,,,87.1,,83.2,,,,,,,,,,,0.2,0.4,0.235,,,,93.0,102.0,97.0,116.0,103.0,109.0,0.324,0.248,1.75,0.68,88.4,93.5,0.23,0.357,0.302,0.27,0.325,0.136,0.195,0.265,0.208
22,2024-09-18,745040,Strikeout,strikeout,True,646240,686752,Rafael Devers,Ryan Pepiot,0,f4d4f014-2588-4a1e-96c0-3324f2bf67bd,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.64,3.7,121.0,99.0,116.0,105.0,0.73,9.74,3.12,7.07,1.26,0.8,0.28,0.403,0.173,0.308,0.423,116.0,106.0,117.0,140.0,74.0,83.0,115.0,98.0,102.0,120.0,95.0,106.0,102.0,102.0,100.0,0.52,0.048,0.177,0.029,0.228,1.15,-1.81,0.78,-1.55,-0.86,94.9,91.6,85.8,89.0,80.6,0.175,0.327,0.324,0.236,0.386,0.276,0.253,0.398,0.303,0.3,0.7,0.146,0.167,0.167,0.5,,,,,,,,,,,,,,,,,,,,,
23,2024-09-18,745040,Pop Out,field_out,True,641933,686752,Tyler O'Neill,Ryan Pepiot,0,12d82905-b12a-4653-8359-2cfae1e9f89a,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.64,3.7,121.0,99.0,116.0,105.0,0.73,9.74,3.12,7.07,1.26,0.8,0.28,0.403,0.173,0.308,0.423,116.0,106.0,117.0,140.0,74.0,83.0,115.0,98.0,102.0,120.0,95.0,106.0,102.0,102.0,100.0,0.52,0.048,0.177,0.029,0.228,1.15,-1.81,0.78,-1.55,-0.86,94.9,91.6,85.8,89.0,80.6,0.175,0.327,0.324,0.236,0.386,0.276,0.253,0.398,0.303,0.3,0.7,0.146,0.167,0.167,0.5,,,,,,,,,,,,,,,,,,,,,
24,2024-09-18,745040,Pop Out,field_out,True,807799,686752,Masataka Yoshida,Ryan Pepiot,0,527bf6e3-d7d1-4c71-9d30-aead484c1043,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.64,3.7,121.0,99.0,116.0,105.0,0.73,9.74,3.12,7.07,1.26,0.8,0.28,0.403,0.173,0.308,0.423,116.0,106.0,117.0,140.0,74.0,83.0,115.0,98.0,102.0,120.0,95.0,106.0,102.0,102.0,100.0,0.52,0.048,0.177,0.029,0.228,1.15,-1.81,0.78,-1.55,-0.86,94.9,91.6,85.8,89.0,80.6,0.175,0.327,0.324,0.236,0.386,0.276,0.253,0.398,0.303,0.3,0.7,0.146,0.167,0.167,0.5,,,,,,,,,,,,,,,,,,,,,
25,2024-09-18,745040,Groundout,field_out,True,666018,656557,Jonathan Aranda,Tanner Houck,0,c9511909-f144-4be3-8f7c-00a0a8dd3476,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.06,178.2,101.0,108.0,105.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.124,0.309,0.426,,,,,,,,,,116.0,98.0,109.0,95.0,93.0,93.0,,0.015,0.414,,,,-0.95,0.54,,,,87.1,,83.2,,,,,,,,,,,0.2,0.4,0.235,,,,93.0,102.0,97.0,116.0,103.0,109.0,0.324,0.248,1.75,0.68,88.4,93.5,0.23,0.357,0.302,0.27,0.325,0.136,0.195,0.265,0.208
26,2024-09-18,745040,Single,single,False,666139,656557,Josh Lowe,Tanner Houck,0,a2b03724-a7bf-4126-a261-4b761a125c6e,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.06,178.2,101.0,108.0,105.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.124,0.309,0.426,,,,,,,,,,116.0,98.0,109.0,95.0,93.0,93.0,,0.015,0.414,,,,-0.95,0.54,,,,87.1,,83.2,,,,,,,,,,,0.2,0.4,0.235,,,,93.0,102.0,97.0,116.0,103.0,109.0,0.324,0.248,1.75,0.68,88.4,93.5,0.23,0.357,0.302,0.27,0.325,0.136,0.195,0.265,0.208
27,2024-09-18,745040,Single,single,False,676356,656557,Jonny DeLuca,Tanner Houck,1,3d67eb1f-0363-476d-affa-6268fd0e7e30,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.06,178.2,101.0,108.0,105.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.124,0.309,0.426,,,,,,,,,,116.0,98.0,109.0,95.0,93.0,93.0,,0.015,0.414,,,,-0.95,0.54,,,,87.1,,83.2,,,,,,,,,,,0.2,0.4,0.235,,,,93.0,102.0,97.0,116.0,103.0,109.0,0.324,0.248,1.75,0.68,88.4,93.5,0.23,0.357,0.302,0.27,0.325,0.136,0.195,0.265,0.208
28,2024-09-18,745040,Grounded Into DP,grounded_into_double_play,True,668853,656557,Austin Shenton,Tanner Houck,1,5010ab28-6249-4545-a520-f90a7354ce43,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.06,178.2,101.0,108.0,105.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.124,0.309,0.426,,,,,,,,,,116.0,98.0,109.0,95.0,93.0,93.0,,0.015,0.414,,,,-0.95,0.54,,,,87.1,,83.2,,,,,,,,,,,0.2,0.4,0.235,,,,93.0,102.0,97.0,116.0,103.0,109.0,0.324,0.248,1.75,0.68,88.4,93.5,0.23,0.357,0.302,0.27,0.325,0.136,0.195,0.265,0.208
29,2024-09-18,745040,Strikeout,strikeout,True,657136,686752,Connor Wong,Ryan Pepiot,0,fa9e9750-0b63-41c3-9adb-b720c2b35f87,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.64,3.7,121.0,99.0,116.0,105.0,0.73,9.74,3.12,7.07,1.26,0.8,0.28,0.403,0.173,0.308,0.423,116.0,106.0,117.0,140.0,74.0,83.0,115.0,98.0,102.0,120.0,95.0,106.0,102.0,102.0,100.0,0.52,0.048,0.177,0.029,0.228,1.15,-1.81,0.78,-1.55,-0.86,94.9,91.6,85.8,89.0,80.6,0.175,0.327,0.324,0.236,0.386,0.276,0.253,0.398,0.303,0.3,0.7,0.146,0.167,0.167,0.5,,,,,,,,,,,,,,,,,,,,,
30,2024-09-18,745040,Strikeout,strikeout,True,677800,686752,Wilyer Abreu,Ryan Pepiot,0,1d7a6471-f303-42e1-addd-2aee31fc9959,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.64,3.7,121.0,99.0,116.0,105.0,0.73,9.74,3.12,7.07,1.26,0.8,0.28,0.403,0.173,0.308,0.423,116.0,106.0,117.0,140.0,74.0,83.0,115.0,98.0,102.0,120.0,95.0,106.0,102.0,102.0,100.0,0.52,0.048,0.177,0.029,0.228,1.15,-1.81,0.78,-1.55,-0.86,94.9,91.6,85.8,89.0,80.6,0.175,0.327,0.324,0.236,0.386,0.276,0.253,0.398,0.303,0.3,0.7,0.146,0.167,0.167,0.5,,,,,,,,,,,,,,,,,,,,,
31,2024-09-18,745040,Strikeout,strikeout,True,671213,686752,Triston Casas,Ryan Pepiot,0,9ad6f2c1-8eab-49e5-8216-7bad93978f60,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.64,3.7,121.0,99.0,116.0,105.0,0.73,9.74,3.12,7.07,1.26,0.8,0.28,0.403,0.173,0.308,0.423,116.0,106.0,117.0,140.0,74.0,83.0,115.0,98.0,102.0,120.0,95.0,106.0,102.0,102.0,100.0,0.52,0.048,0.177,0.029,0.228,1.15,-1.81,0.78,-1.55,-0.86,94.9,91.6,85.8,89.0,80.6,0.175,0.327,0.324,0.236,0.386,0.276,0.253,0.398,0.303,0.3,0.7,0.146,0.167,0.167,0.5,,,,,,,,,,,,,,,,,,,,,
32,2024-09-18,745040,Single,single,False,670764,683068,Taylor Walls,Zach Penrod,0,64fe6770-fb3e-4245-a18e-88ede34e554b,683068.0,zachpenrod,Penrod,Left,Zach Penrod,BOS,0.0,2.58,3.2,105.0,102.0,107.0,0.742,7.36,2.45,4.91,0.0,1.0,0.2,0.4,0.2,0.3,0.439,75.0,103.0,92.0,,,,115.0,104.0,110.0,103.0,109.0,117.0,,,,0.456,,0.246,,0.298,-0.25,,10.81,,0.46,95.0,,87.4,87.7,,0.25,0.25,0.083,0.333,0.333,0.364,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-09-18,745040,Groundout,field_out,True,666163,683068,Ben Rortvedt,Zach Penrod,1,ccca21c7-986f-4012-a36c-b64cc153b271,683068.0,zachpenrod,Penrod,Left,Zach Penrod,BOS,0.0,2.58,3.2,105.0,102.0,107.0,0.742,7.36,2.45,4.91,0.0,1.0,0.2,0.4,0.2,0.3,0.439,75.0,103.0,92.0,,,,115.0,104.0,110.0,103.0,109.0,117.0,,,,0.456,,0.246,,0.298,-0.25,,10.81,,0.46,95.0,,87.4,87.7,,0.25,0.25,0.083,0.333,0.333,0.364,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-09-18,745040,Pop Out,field_out,True,666624,683068,Christopher Morel,Zach Penrod,0,5816998e-fca9-4378-9514-49fa42f93c30,683068.0,zachpenrod,Penrod,Left,Zach Penrod,BOS,0.0,2.58,3.2,105.0,102.0,107.0,0.742,7.36,2.45,4.91,0.0,1.0,0.2,0.4,0.2,0.3,0.439,75.0,103.0,92.0,,,,115.0,104.0,110.0,103.0,109.0,117.0,,,,0.456,,0.246,,0.298,-0.25,,10.81,,0.46,95.0,,87.4,87.7,,0.25,0.25,0.083,0.333,0.333,0.364,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
