,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,CU%,wFS/C,wSI/C,wCU/C,vFS,vSI,vCU,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff
10,2024-05-14,745418,Flyout,field_out,True,595909,656302,Jake Cave,Dylan Cease,0,8d064c0f-315d-49df-9add-eab7c918bfbe,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-05-14,745418,Walk,walk,False,595777,615698,Jurickson Profar,Cal Quantrill,0,6106e755-d147-4214-969a-826f91465a46,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,,,,,,,,,,80.0,99.0,95.0,,0.134,,,0.025,,-1.43,,,1.78,,87.7,84.9,,,,,,,,,0.242,0.424,0.267,0.347,0.571,0.173,0.222,0.222,0.167,96.0,101.0,104.0,79.0,97.0,90.0,115.0,95.0,98.0,0.397,0.336,0.107,1.52,-1.66,0.34,86.1,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2
12,2024-05-14,745418,Strikeout,strikeout,True,593428,615698,Xander Bogaerts,Cal Quantrill,0,b980537f-5550-48bf-b266-552d5eae5748,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,,,,,,,,,,80.0,99.0,95.0,,0.134,,,0.025,,-1.43,,,1.78,,87.7,84.9,,,,,,,,,0.242,0.424,0.267,0.347,0.571,0.173,0.222,0.222,0.167,96.0,101.0,104.0,79.0,97.0,90.0,115.0,95.0,98.0,0.397,0.336,0.107,1.52,-1.66,0.34,86.1,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2
13,2024-05-14,745418,Strikeout,strikeout,True,701538,615698,Jackson Merrill,Cal Quantrill,0,54ac888c-5308-4aa0-b895-7dea8d13f3e9,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,,,,,,,,,,80.0,99.0,95.0,,0.134,,,0.025,,-1.43,,,1.78,,87.7,84.9,,,,,,,,,0.242,0.424,0.267,0.347,0.571,0.173,0.222,0.222,0.167,96.0,101.0,104.0,79.0,97.0,90.0,115.0,95.0,98.0,0.397,0.336,0.107,1.52,-1.66,0.34,86.1,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2
14,2024-05-14,745418,Single,single,False,669134,615698,Luis Campusano,Cal Quantrill,1,c9cb7ac1-b6a3-48bc-8d18-b5fca1df5a46,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,,,,,,,,,,80.0,99.0,95.0,,0.134,,,0.025,,-1.43,,,1.78,,87.7,84.9,,,,,,,,,0.242,0.424,0.267,0.347,0.571,0.173,0.222,0.222,0.167,96.0,101.0,104.0,79.0,97.0,90.0,115.0,95.0,98.0,0.397,0.336,0.107,1.52,-1.66,0.34,86.1,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2
15,2024-05-14,745418,Groundout,field_out,True,673490,615698,Ha-Seong Kim,Cal Quantrill,0,81ccdc18-6abe-4c93-9930-37e1e0752a56,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,,,,,,,,,,80.0,99.0,95.0,,0.134,,,0.025,,-1.43,,,1.78,,87.7,84.9,,,,,,,,,0.242,0.424,0.267,0.347,0.571,0.173,0.222,0.222,0.167,96.0,101.0,104.0,79.0,97.0,90.0,115.0,95.0,98.0,0.397,0.336,0.107,1.52,-1.66,0.34,86.1,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2
16,2024-05-14,745418,Single,single,False,660707,656302,Elehuris Montero,Dylan Cease,0,91996bcd-5e66-4480-83bb-d791adfc5a1a,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-05-14,745418,Strikeout,strikeout,True,687597,656302,Jordan Beck,Dylan Cease,0,bbc35ee4-785a-47aa-8d75-1a8dea12d881,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-05-14,745418,Flyout,field_out,True,453568,656302,Charlie Blackmon,Dylan Cease,0,f5abc579-7858-474d-8894-9c9fd53a4273,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-05-14,745418,Groundout,field_out,True,678662,656302,Ezequiel Tovar,Dylan Cease,0,3bfedaf2-f62b-442b-9963-74108e96f149,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-05-14,745418,Lineout,field_out,True,650333,615698,Luis Arraez,Cal Quantrill,0,06de6f0b-7e3e-487c-bfad-4dead13887e8,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,,,,,,,,,,80.0,99.0,95.0,,0.134,,,0.025,,-1.43,,,1.78,,87.7,84.9,,,,,,,,,0.242,0.424,0.267,0.347,0.571,0.173,0.222,0.222,0.167,96.0,101.0,104.0,79.0,97.0,90.0,115.0,95.0,98.0,0.397,0.336,0.107,1.52,-1.66,0.34,86.1,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2
21,2024-05-14,745418,Flyout,field_out,True,665487,615698,Fernando Tatis Jr.,Cal Quantrill,0,1d9428c0-9e9b-495f-b866-6bf182ba3f16,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,,,,,,,,,,80.0,99.0,95.0,,0.134,,,0.025,,-1.43,,,1.78,,87.7,84.9,,,,,,,,,0.242,0.424,0.267,0.347,0.571,0.173,0.222,0.222,0.167,96.0,101.0,104.0,79.0,97.0,90.0,115.0,95.0,98.0,0.397,0.336,0.107,1.52,-1.66,0.34,86.1,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2
22,2024-05-14,745418,Strikeout,strikeout,True,630105,615698,Jake Cronenworth,Cal Quantrill,0,463151a6-7bb0-460b-82f5-e4893bda98c6,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,,,,,,,,,,80.0,99.0,95.0,,0.134,,,0.025,,-1.43,,,1.78,,87.7,84.9,,,,,,,,,0.242,0.424,0.267,0.347,0.571,0.173,0.222,0.222,0.167,96.0,101.0,104.0,79.0,97.0,90.0,115.0,95.0,98.0,0.397,0.336,0.107,1.52,-1.66,0.34,86.1,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2
23,2024-05-14,745418,Home Run,home_run,False,641857,656302,Ryan McMahon,Dylan Cease,0,68334a93-46e6-480b-b22f-b3ce4f245473,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-05-14,745418,Pop Out,field_out,True,607732,656302,Jacob Stallings,Dylan Cease,0,67b6bdfc-ac67-4392-9e59-daa2ea2dc1b7,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-05-14,745418,Flyout,field_out,True,663898,656302,Brendan Rodgers,Dylan Cease,0,1dc91c21-c328-4c60-b0a3-1ebac6410c66,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-05-14,745418,Strikeout,strikeout,True,686668,656302,Brenton Doyle,Dylan Cease,0,712888ba-e21f-4e82-ae8d-b9aa19bae35c,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-05-14,745418,Single,single,False,592518,615698,Manny Machado,Cal Quantrill,0,63dfe4ad-762f-40bf-8e9d-be61f59f3595,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,,,,,,,,,,80.0,99.0,95.0,,0.134,,,0.025,,-1.43,,,1.78,,87.7,84.9,,,,,,,,,0.242,0.424,0.267,0.347,0.571,0.173,0.222,0.222,0.167,96.0,101.0,104.0,79.0,97.0,90.0,115.0,95.0,98.0,0.397,0.336,0.107,1.52,-1.66,0.34,86.1,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2
28,2024-05-14,745418,Single,single,True,595777,615698,Jurickson Profar,Cal Quantrill,1,7f6b28ab-1a00-40d2-8392-c6abeac57633,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,,,,,,,,,,80.0,99.0,95.0,,0.134,,,0.025,,-1.43,,,1.78,,87.7,84.9,,,,,,,,,0.242,0.424,0.267,0.347,0.571,0.173,0.222,0.222,0.167,96.0,101.0,104.0,79.0,97.0,90.0,115.0,95.0,98.0,0.397,0.336,0.107,1.52,-1.66,0.34,86.1,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2
29,2024-05-14,745418,Groundout,field_out,True,593428,615698,Xander Bogaerts,Cal Quantrill,0,d8afe8b1-fa8c-48a2-a744-5024c24c5c0c,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,,,,,,,,,,80.0,99.0,95.0,,0.134,,,0.025,,-1.43,,,1.78,,87.7,84.9,,,,,,,,,0.242,0.424,0.267,0.347,0.571,0.173,0.222,0.222,0.167,96.0,101.0,104.0,79.0,97.0,90.0,115.0,95.0,98.0,0.397,0.336,0.107,1.52,-1.66,0.34,86.1,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2
30,2024-05-14,745418,Strikeout,strikeout,True,701538,615698,Jackson Merrill,Cal Quantrill,0,b1c63f94-14f3-4717-8209-a235d7f289e7,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,,,,,,,,,,80.0,99.0,95.0,,0.134,,,0.025,,-1.43,,,1.78,,87.7,84.9,,,,,,,,,0.242,0.424,0.267,0.347,0.571,0.173,0.222,0.222,0.167,96.0,101.0,104.0,79.0,97.0,90.0,115.0,95.0,98.0,0.397,0.336,0.107,1.52,-1.66,0.34,86.1,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2
31,2024-05-14,745418,Strikeout,strikeout,True,595909,656302,Jake Cave,Dylan Cease,0,d3787d5a-dd08-4d6f-99d5-97349731f7e3,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-05-14,745418,Walk,walk,False,660707,656302,Elehuris Montero,Dylan Cease,0,08bbb22a-904f-4345-8da7-edd3c4697b04,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
