,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCH,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,SL%,wFS/C,wSI/C,wSL/C,vFS,vSI,vSL,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff
10,2024-04-12,745112,Walk,walk,False,573262,621097,Mike Yastrzemski,Jacob Waguespack,1,00553767-5d91-4ba1-8dbb-ed35b58ffbed,621097.0,jacobwaguespack,Waguespack,Right,Jacob Waguespack,TBR,5.4,6.79,10.0,95.0,86.0,90.0,0.652,9.9,9.0,11.7,0.9,1.88,0.033,0.5,0.133,0.4,0.376,90.0,88.0,102.0,112.0,101.0,93.0,96.0,88.0,86.0,63.0,104.0,92.0,0.389,0.353,0.14,0.118,-0.65,0.31,-0.29,-10.78,93.6,86.3,85.6,76.0,0.333,0.333,0.343,0.235,0.353,0.444,0.6,1.2,0.375,0.25,0.25,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-12,745112,Flyout,field_out,True,672275,621097,Patrick Bailey,Jacob Waguespack,0,b87df134-81b2-4467-a94b-f5e2d521b006,621097.0,jacobwaguespack,Waguespack,Right,Jacob Waguespack,TBR,5.4,6.79,10.0,95.0,86.0,90.0,0.652,9.9,9.0,11.7,0.9,1.88,0.033,0.5,0.133,0.4,0.376,90.0,88.0,102.0,112.0,101.0,93.0,96.0,88.0,86.0,63.0,104.0,92.0,0.389,0.353,0.14,0.118,-0.65,0.31,-0.29,-10.78,93.6,86.3,85.6,76.0,0.333,0.333,0.343,0.235,0.353,0.444,0.6,1.2,0.375,0.25,0.25,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-04-12,745112,Strikeout,strikeout,True,605113,621097,Nick Ahmed,Jacob Waguespack,0,bf04dc7e-4985-40db-8f56-a7dafb6cb322,621097.0,jacobwaguespack,Waguespack,Right,Jacob Waguespack,TBR,5.4,6.79,10.0,95.0,86.0,90.0,0.652,9.9,9.0,11.7,0.9,1.88,0.033,0.5,0.133,0.4,0.376,90.0,88.0,102.0,112.0,101.0,93.0,96.0,88.0,86.0,63.0,104.0,92.0,0.389,0.353,0.14,0.118,-0.65,0.31,-0.29,-10.78,93.6,86.3,85.6,76.0,0.333,0.333,0.343,0.235,0.353,0.444,0.6,1.2,0.375,0.25,0.25,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-04-12,745112,Single,single,False,623912,676775,Harold Ramírez,Keaton Winn,0,9f18c649-d814-41d3-9624-edfc8527f1d4,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,,,,89.0,101.0,95.0,,,,0.263,,,,-0.95,,,,95.7,,,,0.214,0.5,0.272,,,,,,,,,,91.0,97.0,93.0,127.0,99.0,106.0,131.0,97.0,113.0,0.192,0.405,0.139,0.21,-2.96,-1.41,88.9,94.8,87.9,0.215,0.355,0.282,0.41,0.692,0.066,0.321,0.607,0.356
14,2024-04-12,745112,Single,single,False,642708,676775,Amed Rosario,Keaton Winn,1,d1c96518-12e0-4c9d-a0b3-569921843a9e,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,,,,89.0,101.0,95.0,,,,0.263,,,,-0.95,,,,95.7,,,,0.214,0.5,0.272,,,,,,,,,,91.0,97.0,93.0,127.0,99.0,106.0,131.0,97.0,113.0,0.192,0.405,0.139,0.21,-2.96,-1.41,88.9,94.8,87.9,0.215,0.355,0.282,0.41,0.692,0.066,0.321,0.607,0.356
15,2024-04-12,745112,Single,single,False,676609,676775,José Caballero,Keaton Winn,1,fa2e8e23-f67e-483c-a5fe-10b49a1ad871,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,,,,89.0,101.0,95.0,,,,0.263,,,,-0.95,,,,95.7,,,,0.214,0.5,0.272,,,,,,,,,,91.0,97.0,93.0,127.0,99.0,106.0,131.0,97.0,113.0,0.192,0.405,0.139,0.21,-2.96,-1.41,88.9,94.8,87.9,0.215,0.355,0.282,0.41,0.692,0.066,0.321,0.607,0.356
16,2024-04-12,745112,Strikeout,strikeout,True,642350,676775,Jose Siri,Keaton Winn,0,551fdfde-8c18-42b7-81cb-48a2bff9b509,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,,,,89.0,101.0,95.0,,,,0.263,,,,-0.95,,,,95.7,,,,0.214,0.5,0.272,,,,,,,,,,91.0,97.0,93.0,127.0,99.0,106.0,131.0,97.0,113.0,0.192,0.405,0.139,0.21,-2.96,-1.41,88.9,94.8,87.9,0.215,0.355,0.282,0.41,0.692,0.066,0.321,0.607,0.356
17,2024-04-12,745112,Strikeout,strikeout,True,666163,676775,Ben Rortvedt,Keaton Winn,0,be5e3d19-bb9b-4c23-ba01-c5c2c72f243b,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,,,,89.0,101.0,95.0,,,,0.263,,,,-0.95,,,,95.7,,,,0.214,0.5,0.272,,,,,,,,,,91.0,97.0,93.0,127.0,99.0,106.0,131.0,97.0,113.0,0.192,0.405,0.139,0.21,-2.96,-1.41,88.9,94.8,87.9,0.215,0.355,0.282,0.41,0.692,0.066,0.321,0.607,0.356
18,2024-04-12,745112,Walk,walk,False,650490,676775,Yandy Díaz,Keaton Winn,1,4ff79d01-2ce0-42a6-8f17-fca9d2325381,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,,,,89.0,101.0,95.0,,,,0.263,,,,-0.95,,,,95.7,,,,0.214,0.5,0.272,,,,,,,,,,91.0,97.0,93.0,127.0,99.0,106.0,131.0,97.0,113.0,0.192,0.405,0.139,0.21,-2.96,-1.41,88.9,94.8,87.9,0.215,0.355,0.282,0.41,0.692,0.066,0.321,0.607,0.356
19,2024-04-12,745112,Groundout,field_out,True,668227,676775,Randy Arozarena,Keaton Winn,0,fe7ff596-15cb-451f-85b1-9e12280571df,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,,,,89.0,101.0,95.0,,,,0.263,,,,-0.95,,,,95.7,,,,0.214,0.5,0.272,,,,,,,,,,91.0,97.0,93.0,127.0,99.0,106.0,131.0,97.0,113.0,0.192,0.405,0.139,0.21,-2.96,-1.41,88.9,94.8,87.9,0.215,0.355,0.282,0.41,0.692,0.066,0.321,0.607,0.356
20,2024-04-12,745112,Single,single,False,808982,621097,Jung Hoo Lee,Jacob Waguespack,0,41ebea70-6e99-4c0e-ad4e-16fda16c4b50,621097.0,jacobwaguespack,Waguespack,Right,Jacob Waguespack,TBR,5.4,6.79,10.0,95.0,86.0,90.0,0.652,9.9,9.0,11.7,0.9,1.88,0.033,0.5,0.133,0.4,0.376,90.0,88.0,102.0,112.0,101.0,93.0,96.0,88.0,86.0,63.0,104.0,92.0,0.389,0.353,0.14,0.118,-0.65,0.31,-0.29,-10.78,93.6,86.3,85.6,76.0,0.333,0.333,0.343,0.235,0.353,0.444,0.6,1.2,0.375,0.25,0.25,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-04-12,745112,Groundout,field_out,True,664774,621097,LaMonte Wade Jr.,Jacob Waguespack,1,6e5ba146-c3d9-499b-9601-8fe4b46d36a9,621097.0,jacobwaguespack,Waguespack,Right,Jacob Waguespack,TBR,5.4,6.79,10.0,95.0,86.0,90.0,0.652,9.9,9.0,11.7,0.9,1.88,0.033,0.5,0.133,0.4,0.376,90.0,88.0,102.0,112.0,101.0,93.0,96.0,88.0,86.0,63.0,104.0,92.0,0.389,0.353,0.14,0.118,-0.65,0.31,-0.29,-10.78,93.6,86.3,85.6,76.0,0.333,0.333,0.343,0.235,0.353,0.444,0.6,1.2,0.375,0.25,0.25,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-04-12,745112,Walk,walk,False,624585,621097,Jorge Soler,Jacob Waguespack,1,8634cd99-4299-4cfd-b752-b3f49bf83bfd,621097.0,jacobwaguespack,Waguespack,Right,Jacob Waguespack,TBR,5.4,6.79,10.0,95.0,86.0,90.0,0.652,9.9,9.0,11.7,0.9,1.88,0.033,0.5,0.133,0.4,0.376,90.0,88.0,102.0,112.0,101.0,93.0,96.0,88.0,86.0,63.0,104.0,92.0,0.389,0.353,0.14,0.118,-0.65,0.31,-0.29,-10.78,93.6,86.3,85.6,76.0,0.333,0.333,0.343,0.235,0.353,0.444,0.6,1.2,0.375,0.25,0.25,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-04-12,745112,Grounded Into DP,grounded_into_double_play,True,624424,621097,Michael Conforto,Jacob Waguespack,1,81ec8299-0845-4842-96af-9c90f68a9c5f,621097.0,jacobwaguespack,Waguespack,Right,Jacob Waguespack,TBR,5.4,6.79,10.0,95.0,86.0,90.0,0.652,9.9,9.0,11.7,0.9,1.88,0.033,0.5,0.133,0.4,0.376,90.0,88.0,102.0,112.0,101.0,93.0,96.0,88.0,86.0,63.0,104.0,92.0,0.389,0.353,0.14,0.118,-0.65,0.31,-0.29,-10.78,93.6,86.3,85.6,76.0,0.333,0.333,0.343,0.235,0.353,0.444,0.6,1.2,0.375,0.25,0.25,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-04-12,745112,Pop Out,field_out,True,680700,676775,Richie Palacios,Keaton Winn,0,d83ad420-febb-4df3-8e6f-04aa8d5551d5,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,,,,89.0,101.0,95.0,,,,0.263,,,,-0.95,,,,95.7,,,,0.214,0.5,0.272,,,,,,,,,,91.0,97.0,93.0,127.0,99.0,106.0,131.0,97.0,113.0,0.192,0.405,0.139,0.21,-2.96,-1.41,88.9,94.8,87.9,0.215,0.355,0.282,0.41,0.692,0.066,0.321,0.607,0.356
25,2024-04-12,745112,Flyout,field_out,True,670623,676775,Isaac Paredes,Keaton Winn,0,3d86f72b-a99c-4dee-ad2c-1710c6295cca,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,,,,89.0,101.0,95.0,,,,0.263,,,,-0.95,,,,95.7,,,,0.214,0.5,0.272,,,,,,,,,,91.0,97.0,93.0,127.0,99.0,106.0,131.0,97.0,113.0,0.192,0.405,0.139,0.21,-2.96,-1.41,88.9,94.8,87.9,0.215,0.355,0.282,0.41,0.692,0.066,0.321,0.607,0.356
26,2024-04-12,745112,Single,single,False,623912,676775,Harold Ramírez,Keaton Winn,0,00ae981c-978d-460f-b31a-2d64f98b1702,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,,,,89.0,101.0,95.0,,,,0.263,,,,-0.95,,,,95.7,,,,0.214,0.5,0.272,,,,,,,,,,91.0,97.0,93.0,127.0,99.0,106.0,131.0,97.0,113.0,0.192,0.405,0.139,0.21,-2.96,-1.41,88.9,94.8,87.9,0.215,0.355,0.282,0.41,0.692,0.066,0.321,0.607,0.356
27,2024-04-12,745112,Double,double,False,642708,676775,Amed Rosario,Keaton Winn,1,d54a51a8-c719-4ed5-a775-df7c3bb41e31,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,,,,89.0,101.0,95.0,,,,0.263,,,,-0.95,,,,95.7,,,,0.214,0.5,0.272,,,,,,,,,,91.0,97.0,93.0,127.0,99.0,106.0,131.0,97.0,113.0,0.192,0.405,0.139,0.21,-2.96,-1.41,88.9,94.8,87.9,0.215,0.355,0.282,0.41,0.692,0.066,0.321,0.607,0.356
28,2024-04-12,745112,Lineout,field_out,True,676609,676775,José Caballero,Keaton Winn,0,5f7cadbc-17e4-4a22-969f-234c21aaf840,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,,,,89.0,101.0,95.0,,,,0.263,,,,-0.95,,,,95.7,,,,0.214,0.5,0.272,,,,,,,,,,91.0,97.0,93.0,127.0,99.0,106.0,131.0,97.0,113.0,0.192,0.405,0.139,0.21,-2.96,-1.41,88.9,94.8,87.9,0.215,0.355,0.282,0.41,0.692,0.066,0.321,0.607,0.356
29,2024-04-12,745112,Strikeout,strikeout,True,656305,621097,Matt Chapman,Jacob Waguespack,0,731fdd03-6d77-44a7-b343-d80231a6b320,621097.0,jacobwaguespack,Waguespack,Right,Jacob Waguespack,TBR,5.4,6.79,10.0,95.0,86.0,90.0,0.652,9.9,9.0,11.7,0.9,1.88,0.033,0.5,0.133,0.4,0.376,90.0,88.0,102.0,112.0,101.0,93.0,96.0,88.0,86.0,63.0,104.0,92.0,0.389,0.353,0.14,0.118,-0.65,0.31,-0.29,-10.78,93.6,86.3,85.6,76.0,0.333,0.333,0.343,0.235,0.353,0.444,0.6,1.2,0.375,0.25,0.25,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-04-12,745112,Double,double,False,642731,621097,Thairo Estrada,Jacob Waguespack,0,53fd9c8c-a008-4938-ac9b-4eea8f4d0f63,621097.0,jacobwaguespack,Waguespack,Right,Jacob Waguespack,TBR,5.4,6.79,10.0,95.0,86.0,90.0,0.652,9.9,9.0,11.7,0.9,1.88,0.033,0.5,0.133,0.4,0.376,90.0,88.0,102.0,112.0,101.0,93.0,96.0,88.0,86.0,63.0,104.0,92.0,0.389,0.353,0.14,0.118,-0.65,0.31,-0.29,-10.78,93.6,86.3,85.6,76.0,0.333,0.333,0.343,0.235,0.353,0.444,0.6,1.2,0.375,0.25,0.25,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-04-12,745112,Lineout,field_out,True,573262,621097,Mike Yastrzemski,Jacob Waguespack,0,6b7d3bce-bb6b-47b5-99b7-cbb5082d393e,621097.0,jacobwaguespack,Waguespack,Right,Jacob Waguespack,TBR,5.4,6.79,10.0,95.0,86.0,90.0,0.652,9.9,9.0,11.7,0.9,1.88,0.033,0.5,0.133,0.4,0.376,90.0,88.0,102.0,112.0,101.0,93.0,96.0,88.0,86.0,63.0,104.0,92.0,0.389,0.353,0.14,0.118,-0.65,0.31,-0.29,-10.78,93.6,86.3,85.6,76.0,0.333,0.333,0.343,0.235,0.353,0.444,0.6,1.2,0.375,0.25,0.25,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-04-12,745112,Lineout,field_out,True,672275,621097,Patrick Bailey,Jacob Waguespack,0,6fe50ca9-c272-4b66-baea-8de54ebdda86,621097.0,jacobwaguespack,Waguespack,Right,Jacob Waguespack,TBR,5.4,6.79,10.0,95.0,86.0,90.0,0.652,9.9,9.0,11.7,0.9,1.88,0.033,0.5,0.133,0.4,0.376,90.0,88.0,102.0,112.0,101.0,93.0,96.0,88.0,86.0,63.0,104.0,92.0,0.389,0.353,0.14,0.118,-0.65,0.31,-0.29,-10.78,93.6,86.3,85.6,76.0,0.333,0.333,0.343,0.235,0.353,0.444,0.6,1.2,0.375,0.25,0.25,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-04-12,745112,Catcher Interference,catcher_interf,False,642350,676775,Jose Siri,Keaton Winn,0,6e669cdc-fbe6-495d-9f91-8846821de8d6,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,,,,89.0,101.0,95.0,,,,0.263,,,,-0.95,,,,95.7,,,,0.214,0.5,0.272,,,,,,,,,,91.0,97.0,93.0,127.0,99.0,106.0,131.0,97.0,113.0,0.192,0.405,0.139,0.21,-2.96,-1.41,88.9,94.8,87.9,0.215,0.355,0.282,0.41,0.692,0.066,0.321,0.607,0.356
34,2024-04-12,745112,Walk,walk,False,666163,676775,Ben Rortvedt,Keaton Winn,1,d95835db-d27d-45ae-9a59-626a1ccb3a97,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,,,,89.0,101.0,95.0,,,,0.263,,,,-0.95,,,,95.7,,,,0.214,0.5,0.272,,,,,,,,,,91.0,97.0,93.0,127.0,99.0,106.0,131.0,97.0,113.0,0.192,0.405,0.139,0.21,-2.96,-1.41,88.9,94.8,87.9,0.215,0.355,0.282,0.41,0.692,0.066,0.321,0.607,0.356
35,2024-04-12,745112,Groundout,field_out,True,650490,676775,Yandy Díaz,Keaton Winn,1,e6ceea4d-854c-453d-b4e5-81eaae4d026f,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,,,,89.0,101.0,95.0,,,,0.263,,,,-0.95,,,,95.7,,,,0.214,0.5,0.272,,,,,,,,,,91.0,97.0,93.0,127.0,99.0,106.0,131.0,97.0,113.0,0.192,0.405,0.139,0.21,-2.96,-1.41,88.9,94.8,87.9,0.215,0.355,0.282,0.41,0.692,0.066,0.321,0.607,0.356
