,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,KC%,CH%,wFA/C,wFC/C,wSI/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vKC,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff
10,2024-08-09,745871,Strikeout,strikeout,True,665926,686973,Andrés Giménez,Louie Varland,0,f862a863-e158-40cd-ac84-f6f992f33712,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.14,5.97,36.2,98.0,100.0,98.0,0.805,7.85,2.7,12.03,2.21,1.38,0.291,0.394,0.087,0.386,0.459,97.0,91.0,93.0,102.0,102.0,101.0,84.0,117.0,108.0,106.0,92.0,99.0,92.0,90.0,91.0,0.032,0.376,0.278,0.2,0.113,-0.19,-3.9,-2.29,-1.24,-0.4,95.8,89.7,89.2,93.1,84.6,0.291,0.582,0.192,0.347,0.592,0.207,0.286,0.371,0.308,0.25,0.25,0.107,0.5,0.5,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-09,745871,Forceout,force_out,True,671289,686973,Tyler Freeman,Louie Varland,1,9d87ec9c-fc92-4057-b52f-06f083a67d59,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.14,5.97,36.2,98.0,100.0,98.0,0.805,7.85,2.7,12.03,2.21,1.38,0.291,0.394,0.087,0.386,0.459,97.0,91.0,93.0,102.0,102.0,101.0,84.0,117.0,108.0,106.0,92.0,99.0,92.0,90.0,91.0,0.032,0.376,0.278,0.2,0.113,-0.19,-3.9,-2.29,-1.24,-0.4,95.8,89.7,89.2,93.1,84.6,0.291,0.582,0.192,0.347,0.592,0.207,0.286,0.371,0.308,0.25,0.25,0.107,0.5,0.5,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-09,745871,Flyout,field_out,True,677587,686973,Brayan Rocchio,Louie Varland,0,9d7eddf0-39c7-436e-9a7e-85ddd0044099,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.14,5.97,36.2,98.0,100.0,98.0,0.805,7.85,2.7,12.03,2.21,1.38,0.291,0.394,0.087,0.386,0.459,97.0,91.0,93.0,102.0,102.0,101.0,84.0,117.0,108.0,106.0,92.0,99.0,92.0,90.0,91.0,0.032,0.376,0.278,0.2,0.113,-0.19,-3.9,-2.29,-1.24,-0.4,95.8,89.7,89.2,93.1,84.6,0.291,0.582,0.192,0.347,0.592,0.207,0.286,0.371,0.308,0.25,0.25,0.107,0.5,0.5,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-09,745871,Single,single,False,467793,502171,Carlos Santana,Alex Cobb,0,a1eb8417-77e7-4904-83fa-d0ef1869a128,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,4.35,8.17,10.1,104.0,104.0,102.0,0.942,3.48,2.61,10.45,0.87,1.5,0.171,0.429,0.114,0.429,0.414,,,,,,,85.0,104.0,97.0,123.0,91.0,97.0,,,,0.438,,,0.136,,,,-3.54,-0.23,,,,,93.6,83.0,,,,,,,0.333,0.333,0.143,,,,0.462,0.769,0.045,117.0,107.0,109.0,0.426,3.15,89.0,0.227,0.318,0.125,,,,,,,,,,,,,,,,,,
14,2024-08-09,745871,Grounded Into DP,grounded_into_double_play,True,622534,502171,Manuel Margot,Alex Cobb,1,fa278d31-5477-4205-a17a-8d94e05aa344,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,4.35,8.17,10.1,104.0,104.0,102.0,0.942,3.48,2.61,10.45,0.87,1.5,0.171,0.429,0.114,0.429,0.414,,,,,,,85.0,104.0,97.0,123.0,91.0,97.0,,,,0.438,,,0.136,,,,-3.54,-0.23,,,,,93.6,83.0,,,,,,,0.333,0.333,0.143,,,,0.462,0.769,0.045,117.0,107.0,109.0,0.426,3.15,89.0,0.227,0.318,0.125,,,,,,,,,,,,,,,,,,
15,2024-08-09,745871,Single,single,False,543877,502171,Christian Vázquez,Alex Cobb,0,4b1c37b3-f2be-480e-8e3c-d2b1381b6e93,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,4.35,8.17,10.1,104.0,104.0,102.0,0.942,3.48,2.61,10.45,0.87,1.5,0.171,0.429,0.114,0.429,0.414,,,,,,,85.0,104.0,97.0,123.0,91.0,97.0,,,,0.438,,,0.136,,,,-3.54,-0.23,,,,,93.6,83.0,,,,,,,0.333,0.333,0.143,,,,0.462,0.769,0.045,117.0,107.0,109.0,0.426,3.15,89.0,0.227,0.318,0.125,,,,,,,,,,,,,,,,,,
16,2024-08-09,745871,Single,single,False,668885,502171,Austin Martin,Alex Cobb,1,d2f74176-0c30-4d60-88da-d12c59506066,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,4.35,8.17,10.1,104.0,104.0,102.0,0.942,3.48,2.61,10.45,0.87,1.5,0.171,0.429,0.114,0.429,0.414,,,,,,,85.0,104.0,97.0,123.0,91.0,97.0,,,,0.438,,,0.136,,,,-3.54,-0.23,,,,,93.6,83.0,,,,,,,0.333,0.333,0.143,,,,0.462,0.769,0.045,117.0,107.0,109.0,0.426,3.15,89.0,0.227,0.318,0.125,,,,,,,,,,,,,,,,,,
17,2024-08-09,745871,Groundout,field_out,True,650489,502171,Willi Castro,Alex Cobb,0,4938f778-7382-4ed8-8269-7e08adc80fc7,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,4.35,8.17,10.1,104.0,104.0,102.0,0.942,3.48,2.61,10.45,0.87,1.5,0.171,0.429,0.114,0.429,0.414,,,,,,,85.0,104.0,97.0,123.0,91.0,97.0,,,,0.438,,,0.136,,,,-3.54,-0.23,,,,,93.6,83.0,,,,,,,0.333,0.333,0.143,,,,0.462,0.769,0.045,117.0,107.0,109.0,0.426,3.15,89.0,0.227,0.318,0.125,,,,,,,,,,,,,,,,,,
18,2024-08-09,745871,Strikeout,strikeout,True,595978,686973,Austin Hedges,Louie Varland,0,10e035e3-5a94-43f4-b792-845deea000cb,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.14,5.97,36.2,98.0,100.0,98.0,0.805,7.85,2.7,12.03,2.21,1.38,0.291,0.394,0.087,0.386,0.459,97.0,91.0,93.0,102.0,102.0,101.0,84.0,117.0,108.0,106.0,92.0,99.0,92.0,90.0,91.0,0.032,0.376,0.278,0.2,0.113,-0.19,-3.9,-2.29,-1.24,-0.4,95.8,89.7,89.2,93.1,84.6,0.291,0.582,0.192,0.347,0.592,0.207,0.286,0.371,0.308,0.25,0.25,0.107,0.5,0.5,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-09,745871,Groundout,field_out,True,680757,686973,Steven Kwan,Louie Varland,0,29625ac2-ccd1-4cc5-bab1-71577a7d8896,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.14,5.97,36.2,98.0,100.0,98.0,0.805,7.85,2.7,12.03,2.21,1.38,0.291,0.394,0.087,0.386,0.459,97.0,91.0,93.0,102.0,102.0,101.0,84.0,117.0,108.0,106.0,92.0,99.0,92.0,90.0,91.0,0.032,0.376,0.278,0.2,0.113,-0.19,-3.9,-2.29,-1.24,-0.4,95.8,89.7,89.2,93.1,84.6,0.291,0.582,0.192,0.347,0.592,0.207,0.286,0.371,0.308,0.25,0.25,0.107,0.5,0.5,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-09,745871,Field Error,field_error,False,686823,686973,Will Brennan,Louie Varland,0,d13f0efc-c12a-4f4b-be3f-a2affcd804bc,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.14,5.97,36.2,98.0,100.0,98.0,0.805,7.85,2.7,12.03,2.21,1.38,0.291,0.394,0.087,0.386,0.459,97.0,91.0,93.0,102.0,102.0,101.0,84.0,117.0,108.0,106.0,92.0,99.0,92.0,90.0,91.0,0.032,0.376,0.278,0.2,0.113,-0.19,-3.9,-2.29,-1.24,-0.4,95.8,89.7,89.2,93.1,84.6,0.291,0.582,0.192,0.347,0.592,0.207,0.286,0.371,0.308,0.25,0.25,0.107,0.5,0.5,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-09,745871,Single,single,False,608070,686973,José Ramírez,Louie Varland,1,cf3e0078-ea14-441b-8826-456cd902ccac,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.14,5.97,36.2,98.0,100.0,98.0,0.805,7.85,2.7,12.03,2.21,1.38,0.291,0.394,0.087,0.386,0.459,97.0,91.0,93.0,102.0,102.0,101.0,84.0,117.0,108.0,106.0,92.0,99.0,92.0,90.0,91.0,0.032,0.376,0.278,0.2,0.113,-0.19,-3.9,-2.29,-1.24,-0.4,95.8,89.7,89.2,93.1,84.6,0.291,0.582,0.192,0.347,0.592,0.207,0.286,0.371,0.308,0.25,0.25,0.107,0.5,0.5,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-09,745871,Flyout,field_out,True,647304,686973,Josh Naylor,Louie Varland,0,f72e9c8e-e295-48e0-9b1d-a3eddfef0ed9,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.14,5.97,36.2,98.0,100.0,98.0,0.805,7.85,2.7,12.03,2.21,1.38,0.291,0.394,0.087,0.386,0.459,97.0,91.0,93.0,102.0,102.0,101.0,84.0,117.0,108.0,106.0,92.0,99.0,92.0,90.0,91.0,0.032,0.376,0.278,0.2,0.113,-0.19,-3.9,-2.29,-1.24,-0.4,95.8,89.7,89.2,93.1,84.6,0.291,0.582,0.192,0.347,0.592,0.207,0.286,0.371,0.308,0.25,0.25,0.107,0.5,0.5,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-09,745871,Flyout,field_out,True,663616,502171,Trevor Larnach,Alex Cobb,0,9564168e-0fdb-4e86-af16-2e1da3483467,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,4.35,8.17,10.1,104.0,104.0,102.0,0.942,3.48,2.61,10.45,0.87,1.5,0.171,0.429,0.114,0.429,0.414,,,,,,,85.0,104.0,97.0,123.0,91.0,97.0,,,,0.438,,,0.136,,,,-3.54,-0.23,,,,,93.6,83.0,,,,,,,0.333,0.333,0.143,,,,0.462,0.769,0.045,117.0,107.0,109.0,0.426,3.15,89.0,0.227,0.318,0.125,,,,,,,,,,,,,,,,,,
24,2024-08-09,745871,Flyout,field_out,True,670242,502171,Matt Wallner,Alex Cobb,0,9cf568b8-6e43-449a-a852-2fa42f77ee99,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,4.35,8.17,10.1,104.0,104.0,102.0,0.942,3.48,2.61,10.45,0.87,1.5,0.171,0.429,0.114,0.429,0.414,,,,,,,85.0,104.0,97.0,123.0,91.0,97.0,,,,0.438,,,0.136,,,,-3.54,-0.23,,,,,93.6,83.0,,,,,,,0.333,0.333,0.143,,,,0.462,0.769,0.045,117.0,107.0,109.0,0.426,3.15,89.0,0.227,0.318,0.125,,,,,,,,,,,,,,,,,,
25,2024-08-09,745871,Single,single,True,668904,502171,Royce Lewis,Alex Cobb,1,6a146076-16f0-448b-b39b-a1b98bb103d2,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,4.35,8.17,10.1,104.0,104.0,102.0,0.942,3.48,2.61,10.45,0.87,1.5,0.171,0.429,0.114,0.429,0.414,,,,,,,85.0,104.0,97.0,123.0,91.0,97.0,,,,0.438,,,0.136,,,,-3.54,-0.23,,,,,93.6,83.0,,,,,,,0.333,0.333,0.143,,,,0.462,0.769,0.045,117.0,107.0,109.0,0.426,3.15,89.0,0.227,0.318,0.125,,,,,,,,,,,,,,,,,,
26,2024-08-09,745871,Strikeout,strikeout,True,681807,686973,David Fry,Louie Varland,0,7a75dc99-da27-49a6-b942-2390f3cbe21c,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.14,5.97,36.2,98.0,100.0,98.0,0.805,7.85,2.7,12.03,2.21,1.38,0.291,0.394,0.087,0.386,0.459,97.0,91.0,93.0,102.0,102.0,101.0,84.0,117.0,108.0,106.0,92.0,99.0,92.0,90.0,91.0,0.032,0.376,0.278,0.2,0.113,-0.19,-3.9,-2.29,-1.24,-0.4,95.8,89.7,89.2,93.1,84.6,0.291,0.582,0.192,0.347,0.592,0.207,0.286,0.371,0.308,0.25,0.25,0.107,0.5,0.5,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-09,745871,Single,single,False,665926,686973,Andrés Giménez,Louie Varland,0,8f90c03d-ab99-4d29-8d41-d35122ff5743,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.14,5.97,36.2,98.0,100.0,98.0,0.805,7.85,2.7,12.03,2.21,1.38,0.291,0.394,0.087,0.386,0.459,97.0,91.0,93.0,102.0,102.0,101.0,84.0,117.0,108.0,106.0,92.0,99.0,92.0,90.0,91.0,0.032,0.376,0.278,0.2,0.113,-0.19,-3.9,-2.29,-1.24,-0.4,95.8,89.7,89.2,93.1,84.6,0.291,0.582,0.192,0.347,0.592,0.207,0.286,0.371,0.308,0.25,0.25,0.107,0.5,0.5,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-09,745871,Flyout,field_out,True,671289,686973,Tyler Freeman,Louie Varland,0,f07dd9da-3474-4fb7-89ad-1992efc43ae5,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.14,5.97,36.2,98.0,100.0,98.0,0.805,7.85,2.7,12.03,2.21,1.38,0.291,0.394,0.087,0.386,0.459,97.0,91.0,93.0,102.0,102.0,101.0,84.0,117.0,108.0,106.0,92.0,99.0,92.0,90.0,91.0,0.032,0.376,0.278,0.2,0.113,-0.19,-3.9,-2.29,-1.24,-0.4,95.8,89.7,89.2,93.1,84.6,0.291,0.582,0.192,0.347,0.592,0.207,0.286,0.371,0.308,0.25,0.25,0.107,0.5,0.5,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-09,745871,Flyout,field_out,True,677587,686973,Brayan Rocchio,Louie Varland,0,8516c8fd-98ef-45ce-949b-ba98776b14d6,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.14,5.97,36.2,98.0,100.0,98.0,0.805,7.85,2.7,12.03,2.21,1.38,0.291,0.394,0.087,0.386,0.459,97.0,91.0,93.0,102.0,102.0,101.0,84.0,117.0,108.0,106.0,92.0,99.0,92.0,90.0,91.0,0.032,0.376,0.278,0.2,0.113,-0.19,-3.9,-2.29,-1.24,-0.4,95.8,89.7,89.2,93.1,84.6,0.291,0.582,0.192,0.347,0.592,0.207,0.286,0.371,0.308,0.25,0.25,0.107,0.5,0.5,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-09,745871,Field Error,field_error,False,596146,502171,Max Kepler,Alex Cobb,0,db4e3d56-eb50-4b1c-ae56-86dae4e891da,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,4.35,8.17,10.1,104.0,104.0,102.0,0.942,3.48,2.61,10.45,0.87,1.5,0.171,0.429,0.114,0.429,0.414,,,,,,,85.0,104.0,97.0,123.0,91.0,97.0,,,,0.438,,,0.136,,,,-3.54,-0.23,,,,,93.6,83.0,,,,,,,0.333,0.333,0.143,,,,0.462,0.769,0.045,117.0,107.0,109.0,0.426,3.15,89.0,0.227,0.318,0.125,,,,,,,,,,,,,,,,,,
31,2024-08-09,745871,Grounded Into DP,grounded_into_double_play,True,467793,502171,Carlos Santana,Alex Cobb,1,d7c7adda-08ce-4c79-b38d-2237b3a845a8,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,4.35,8.17,10.1,104.0,104.0,102.0,0.942,3.48,2.61,10.45,0.87,1.5,0.171,0.429,0.114,0.429,0.414,,,,,,,85.0,104.0,97.0,123.0,91.0,97.0,,,,0.438,,,0.136,,,,-3.54,-0.23,,,,,93.6,83.0,,,,,,,0.333,0.333,0.143,,,,0.462,0.769,0.045,117.0,107.0,109.0,0.426,3.15,89.0,0.227,0.318,0.125,,,,,,,,,,,,,,,,,,
32,2024-08-09,745871,Strikeout,strikeout,True,622534,502171,Manuel Margot,Alex Cobb,0,beeb097b-9f4e-402f-9828-9bd07dda9b30,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,4.35,8.17,10.1,104.0,104.0,102.0,0.942,3.48,2.61,10.45,0.87,1.5,0.171,0.429,0.114,0.429,0.414,,,,,,,85.0,104.0,97.0,123.0,91.0,97.0,,,,0.438,,,0.136,,,,-3.54,-0.23,,,,,93.6,83.0,,,,,,,0.333,0.333,0.143,,,,0.462,0.769,0.045,117.0,107.0,109.0,0.426,3.15,89.0,0.227,0.318,0.125,,,,,,,,,,,,,,,,,,
33,2024-08-09,745871,Groundout,field_out,True,595978,686973,Austin Hedges,Louie Varland,0,b2350325-d968-4499-a50a-d707c199586f,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.14,5.97,36.2,98.0,100.0,98.0,0.805,7.85,2.7,12.03,2.21,1.38,0.291,0.394,0.087,0.386,0.459,97.0,91.0,93.0,102.0,102.0,101.0,84.0,117.0,108.0,106.0,92.0,99.0,92.0,90.0,91.0,0.032,0.376,0.278,0.2,0.113,-0.19,-3.9,-2.29,-1.24,-0.4,95.8,89.7,89.2,93.1,84.6,0.291,0.582,0.192,0.347,0.592,0.207,0.286,0.371,0.308,0.25,0.25,0.107,0.5,0.5,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-08-09,745871,Single,single,False,680757,686973,Steven Kwan,Louie Varland,0,27064821-5960-4830-a3c5-9b3754f67488,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.14,5.97,36.2,98.0,100.0,98.0,0.805,7.85,2.7,12.03,2.21,1.38,0.291,0.394,0.087,0.386,0.459,97.0,91.0,93.0,102.0,102.0,101.0,84.0,117.0,108.0,106.0,92.0,99.0,92.0,90.0,91.0,0.032,0.376,0.278,0.2,0.113,-0.19,-3.9,-2.29,-1.24,-0.4,95.8,89.7,89.2,93.1,84.6,0.291,0.582,0.192,0.347,0.592,0.207,0.286,0.371,0.308,0.25,0.25,0.107,0.5,0.5,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,
