,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-08-02,745719,Single,single,False,669224,592332,Austin Wells,Kevin Gausman,0,eba2f309-1e3c-42d5-a10e-58848b6052eb,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,,,,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,,,,90.0,108.0,108.0,0.056,0.527,,0.336,0.08,,0.27,,0.34,-2.96,-1.81,,93.9,,85.8,93.4,82.9,,0.303,0.606,0.127,0.294,0.5,0.277,,,,0.172,0.278,0.32,,,,0.281,0.493,0.187,,,,,,,,,,,,,,,,,,,,,
11,2024-08-02,745719,Grounded Into DP,grounded_into_double_play,True,519317,592332,Giancarlo Stanton,Kevin Gausman,1,5248b038-d0ab-4652-adc3-7a2d4c39cb91,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,,,,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,,,,90.0,108.0,108.0,0.056,0.527,,0.336,0.08,,0.27,,0.34,-2.96,-1.81,,93.9,,85.8,93.4,82.9,,0.303,0.606,0.127,0.294,0.5,0.277,,,,0.172,0.278,0.32,,,,0.281,0.493,0.187,,,,,,,,,,,,,,,,,,,,,
12,2024-08-02,745719,Flyout,field_out,True,677870,573186,Leo Jiménez,Marcus Stroman,0,a70fd775-8811-4b4f-a1d2-7ed8e8fdd131,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,89.0,86.0,92.0,49.0,88.0,80.0,92.0,93.0,89.0,93.0,101.0,101.0,105.0,100.0,98.0,84.0,98.0,92.0,0.348,0.032,0.187,0.112,0.173,0.148,-4.53,0.02,0.75,-0.22,-2.06,0.46,89.9,88.1,83.2,89.9,85.4,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.269,0.527,0.192,0.167,0.241,0.246,0.25,0.458,0.323,0.5,0.7,0.24,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
13,2024-08-02,745719,Pop Out,field_out,True,661531,573186,Brian Serven,Marcus Stroman,0,f9b8347d-3785-4ee6-b373-e58cd392615b,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,89.0,86.0,92.0,49.0,88.0,80.0,92.0,93.0,89.0,93.0,101.0,101.0,105.0,100.0,98.0,84.0,98.0,92.0,0.348,0.032,0.187,0.112,0.173,0.148,-4.53,0.02,0.75,-0.22,-2.06,0.46,89.9,88.1,83.2,89.9,85.4,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.269,0.527,0.192,0.167,0.241,0.246,0.25,0.458,0.323,0.5,0.7,0.24,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
14,2024-08-02,745719,Strikeout,strikeout,True,543807,573186,George Springer,Marcus Stroman,0,afc4a03e-627d-4c0f-b853-39ea7e7d336a,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,89.0,86.0,92.0,49.0,88.0,80.0,92.0,93.0,89.0,93.0,101.0,101.0,105.0,100.0,98.0,84.0,98.0,92.0,0.348,0.032,0.187,0.112,0.173,0.148,-4.53,0.02,0.75,-0.22,-2.06,0.46,89.9,88.1,83.2,89.9,85.4,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.269,0.527,0.192,0.167,0.241,0.246,0.25,0.458,0.323,0.5,0.7,0.24,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
15,2024-08-02,745719,Flyout,field_out,True,665862,592332,Jazz Chisholm Jr.,Kevin Gausman,0,81d183bd-5962-458d-bfb6-1e2894869598,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,,,,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,,,,90.0,108.0,108.0,0.056,0.527,,0.336,0.08,,0.27,,0.34,-2.96,-1.81,,93.9,,85.8,93.4,82.9,,0.303,0.606,0.127,0.294,0.5,0.277,,,,0.172,0.278,0.32,,,,0.281,0.493,0.187,,,,,,,,,,,,,,,,,,,,,
16,2024-08-02,745719,Single,single,False,650402,592332,Gleyber Torres,Kevin Gausman,0,11cd91be-2fba-4362-ab9f-991cca49f954,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,,,,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,,,,90.0,108.0,108.0,0.056,0.527,,0.336,0.08,,0.27,,0.34,-2.96,-1.81,,93.9,,85.8,93.4,82.9,,0.303,0.606,0.127,0.294,0.5,0.277,,,,0.172,0.278,0.32,,,,0.281,0.493,0.187,,,,,,,,,,,,,,,,,,,,,
17,2024-08-02,745719,Flyout,field_out,True,700250,592332,Ben Rice,Kevin Gausman,0,f3ce6f69-8c6a-4047-ba6a-8dab8c508566,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,,,,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,,,,90.0,108.0,108.0,0.056,0.527,,0.336,0.08,,0.27,,0.34,-2.96,-1.81,,93.9,,85.8,93.4,82.9,,0.303,0.606,0.127,0.294,0.5,0.277,,,,0.172,0.278,0.32,,,,0.281,0.493,0.187,,,,,,,,,,,,,,,,,,,,,
18,2024-08-02,745719,Double,double,True,683011,592332,Anthony Volpe,Kevin Gausman,1,6741489c-8e2f-4b7c-8788-a1e674de76c1,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,,,,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,,,,90.0,108.0,108.0,0.056,0.527,,0.336,0.08,,0.27,,0.34,-2.96,-1.81,,93.9,,85.8,93.4,82.9,,0.303,0.606,0.127,0.294,0.5,0.277,,,,0.172,0.278,0.32,,,,0.281,0.493,0.187,,,,,,,,,,,,,,,,,,,,,
19,2024-08-02,745719,Single,single,False,694388,573186,Joey Loperfido,Marcus Stroman,0,ac1951b8-8a2f-4cc5-9cfd-00fca1c6e371,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,89.0,86.0,92.0,49.0,88.0,80.0,92.0,93.0,89.0,93.0,101.0,101.0,105.0,100.0,98.0,84.0,98.0,92.0,0.348,0.032,0.187,0.112,0.173,0.148,-4.53,0.02,0.75,-0.22,-2.06,0.46,89.9,88.1,83.2,89.9,85.4,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.269,0.527,0.192,0.167,0.241,0.246,0.25,0.458,0.323,0.5,0.7,0.24,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
20,2024-08-02,745719,Double,double,False,665489,573186,Vladimir Guerrero Jr.,Marcus Stroman,1,1337a864-4063-41a0-ab9e-e4e92531d677,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,89.0,86.0,92.0,49.0,88.0,80.0,92.0,93.0,89.0,93.0,101.0,101.0,105.0,100.0,98.0,84.0,98.0,92.0,0.348,0.032,0.187,0.112,0.173,0.148,-4.53,0.02,0.75,-0.22,-2.06,0.46,89.9,88.1,83.2,89.9,85.4,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.269,0.527,0.192,0.167,0.241,0.246,0.25,0.458,0.323,0.5,0.7,0.24,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
21,2024-08-02,745719,Single,single,False,687462,573186,Spencer Horwitz,Marcus Stroman,1,6fba65e5-6eca-437b-bc78-bb236b7393cf,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,89.0,86.0,92.0,49.0,88.0,80.0,92.0,93.0,89.0,93.0,101.0,101.0,105.0,100.0,98.0,84.0,98.0,92.0,0.348,0.032,0.187,0.112,0.173,0.148,-4.53,0.02,0.75,-0.22,-2.06,0.46,89.9,88.1,83.2,89.9,85.4,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.269,0.527,0.192,0.167,0.241,0.246,0.25,0.458,0.323,0.5,0.7,0.24,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
22,2024-08-02,745719,Strikeout,strikeout,True,662139,573186,Daulton Varsho,Marcus Stroman,0,740b929d-50b0-44b7-bed9-3262342155a5,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,89.0,86.0,92.0,49.0,88.0,80.0,92.0,93.0,89.0,93.0,101.0,101.0,105.0,100.0,98.0,84.0,98.0,92.0,0.348,0.032,0.187,0.112,0.173,0.148,-4.53,0.02,0.75,-0.22,-2.06,0.46,89.9,88.1,83.2,89.9,85.4,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.269,0.527,0.192,0.167,0.241,0.246,0.25,0.458,0.323,0.5,0.7,0.24,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
23,2024-08-02,745719,Single,single,False,676391,573186,Ernie Clement,Marcus Stroman,1,8b7e3d88-5f64-4153-8ddc-49d7b7b9c758,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,89.0,86.0,92.0,49.0,88.0,80.0,92.0,93.0,89.0,93.0,101.0,101.0,105.0,100.0,98.0,84.0,98.0,92.0,0.348,0.032,0.187,0.112,0.173,0.148,-4.53,0.02,0.75,-0.22,-2.06,0.46,89.9,88.1,83.2,89.9,85.4,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.269,0.527,0.192,0.167,0.241,0.246,0.25,0.458,0.323,0.5,0.7,0.24,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
24,2024-08-02,745719,Forceout,force_out,True,676914,573186,Davis Schneider,Marcus Stroman,1,d90fc041-143d-4429-a16c-f79389e70b31,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,89.0,86.0,92.0,49.0,88.0,80.0,92.0,93.0,89.0,93.0,101.0,101.0,105.0,100.0,98.0,84.0,98.0,92.0,0.348,0.032,0.187,0.112,0.173,0.148,-4.53,0.02,0.75,-0.22,-2.06,0.46,89.9,88.1,83.2,89.9,85.4,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.269,0.527,0.192,0.167,0.241,0.246,0.25,0.458,0.323,0.5,0.7,0.24,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
25,2024-08-02,745719,Walk,walk,False,677870,573186,Leo Jiménez,Marcus Stroman,1,2f95d748-eb09-4136-8de4-aa60473c4cf0,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,89.0,86.0,92.0,49.0,88.0,80.0,92.0,93.0,89.0,93.0,101.0,101.0,105.0,100.0,98.0,84.0,98.0,92.0,0.348,0.032,0.187,0.112,0.173,0.148,-4.53,0.02,0.75,-0.22,-2.06,0.46,89.9,88.1,83.2,89.9,85.4,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.269,0.527,0.192,0.167,0.241,0.246,0.25,0.458,0.323,0.5,0.7,0.24,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
26,2024-08-02,745719,Single,single,False,661531,543859,Brian Serven,Michael Tonkin,1,375af5ff-586e-49d0-9b9b-a2be006ae008,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,- - -,3.68,4.29,66.0,98.0,104.0,99.0,0.781,9.68,3.41,7.64,0.82,1.14,0.178,0.422,0.15,0.283,0.41,,,,111.0,102.0,100.0,87.0,98.0,97.0,108.0,96.0,99.0,,,,,,,0.177,0.375,,,0.448,,0.28,,,0.79,-0.14,,93.2,,,92.5,83.0,,0.314,0.429,0.173,0.18,0.28,0.296,,,,,,,,,,0.223,0.388,0.224,,,,0.444,0.556,0.25,,,,,,,,,,,,,,,
27,2024-08-02,745719,Single,single,True,543807,543859,George Springer,Michael Tonkin,1,2d326c5a-f4a5-44e0-93d2-59a7552d6f0e,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,- - -,3.68,4.29,66.0,98.0,104.0,99.0,0.781,9.68,3.41,7.64,0.82,1.14,0.178,0.422,0.15,0.283,0.41,,,,111.0,102.0,100.0,87.0,98.0,97.0,108.0,96.0,99.0,,,,,,,0.177,0.375,,,0.448,,0.28,,,0.79,-0.14,,93.2,,,92.5,83.0,,0.314,0.429,0.173,0.18,0.28,0.296,,,,,,,,,,0.223,0.388,0.224,,,,0.444,0.556,0.25,,,,,,,,,,,,,,,
28,2024-08-02,745719,Pop Out,field_out,True,657077,592332,Alex Verdugo,Kevin Gausman,0,58ac0205-b901-4f84-86b4-7f6dcf5b1511,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,,,,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,,,,90.0,108.0,108.0,0.056,0.527,,0.336,0.08,,0.27,,0.34,-2.96,-1.81,,93.9,,85.8,93.4,82.9,,0.303,0.606,0.127,0.294,0.5,0.277,,,,0.172,0.278,0.32,,,,0.281,0.493,0.187,,,,,,,,,,,,,,,,,,,,,
29,2024-08-02,745719,Pop Out,field_out,True,665742,592332,Juan Soto,Kevin Gausman,0,c7748a20-0162-46f9-99ae-a539e94977a9,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,,,,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,,,,90.0,108.0,108.0,0.056,0.527,,0.336,0.08,,0.27,,0.34,-2.96,-1.81,,93.9,,85.8,93.4,82.9,,0.303,0.606,0.127,0.294,0.5,0.277,,,,0.172,0.278,0.32,,,,0.281,0.493,0.187,,,,,,,,,,,,,,,,,,,,,
30,2024-08-02,745719,Walk,walk,False,592450,592332,Aaron Judge,Kevin Gausman,0,9b5496b4-f299-4804-87f9-20900965de98,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,,,,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,,,,90.0,108.0,108.0,0.056,0.527,,0.336,0.08,,0.27,,0.34,-2.96,-1.81,,93.9,,85.8,93.4,82.9,,0.303,0.606,0.127,0.294,0.5,0.277,,,,0.172,0.278,0.32,,,,0.281,0.493,0.187,,,,,,,,,,,,,,,,,,,,,
31,2024-08-02,745719,Pop Out,field_out,True,669224,592332,Austin Wells,Kevin Gausman,0,37b81d4f-57b8-44d2-bd1a-7ccc4b7497cf,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,,,,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,,,,90.0,108.0,108.0,0.056,0.527,,0.336,0.08,,0.27,,0.34,-2.96,-1.81,,93.9,,85.8,93.4,82.9,,0.303,0.606,0.127,0.294,0.5,0.277,,,,0.172,0.278,0.32,,,,0.281,0.493,0.187,,,,,,,,,,,,,,,,,,,,,
