,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba,ST_slg,ST_whiff
10,2024-09-17,746261,Single,single,False,700242,666142,Trey Sweeney,Cole Ragans,0,70e95dc1-8f6d-4fd1-a28d-02a7f4900cf2,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.24,3.3,180.1,99.0,108.0,104.0,0.703,10.83,3.19,7.14,0.75,0.98,0.277,0.396,0.177,0.299,0.408,112.0,98.0,103.0,106.0,101.0,106.0,132.0,106.0,114.0,102.0,96.0,101.0,88.0,95.0,91.0,0.416,0.115,0.127,0.104,0.237,0.8,0.28,-0.35,0.81,1.38,95.5,90.8,84.8,86.1,80.8,0.213,0.367,0.233,0.181,0.281,0.482,0.216,0.314,0.337,0.348,0.455,0.228,0.15,0.275,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-17,746261,Grounded Into DP,grounded_into_double_play,True,693307,666142,Dillon Dingler,Cole Ragans,1,b2d07792-8a90-4d7f-9fde-1b364131d1b0,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.24,3.3,180.1,99.0,108.0,104.0,0.703,10.83,3.19,7.14,0.75,0.98,0.277,0.396,0.177,0.299,0.408,112.0,98.0,103.0,106.0,101.0,106.0,132.0,106.0,114.0,102.0,96.0,101.0,88.0,95.0,91.0,0.416,0.115,0.127,0.104,0.237,0.8,0.28,-0.35,0.81,1.38,95.5,90.8,84.8,86.1,80.8,0.213,0.367,0.233,0.181,0.281,0.482,0.216,0.314,0.337,0.348,0.455,0.228,0.15,0.275,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-17,746261,Single,single,False,592669,663554,Hunter Renfroe,Casey Mize,0,f90e1eb5-9ff0-43b7-ac15-0ddd0e16936f,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.36,4.75,99.0,102.0,107.0,101.0,0.806,6.73,2.45,10.55,1.0,1.64,0.23,0.408,0.145,0.344,0.436,,,,106.0,105.0,102.0,107.0,101.0,101.0,102.0,89.0,93.0,,,,0.389,,0.273,0.075,,-0.53,,-0.3,-2.32,,95.5,,,85.7,79.6,0.312,0.435,0.204,,,,0.261,0.489,0.21,,,,0.261,0.522,0.212,92.0,108.0,106.0,112.0,98.0,102.0,0.081,0.181,-0.91,1.12,86.1,95.5,0.275,0.388,0.316,0.3,0.35,0.083,,,,,,,,,
13,2024-09-17,746261,Flyout,field_out,True,493329,663554,Yuli Gurriel,Casey Mize,0,112c5278-cacc-40fb-bf8a-22bfa18a9357,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.36,4.75,99.0,102.0,107.0,101.0,0.806,6.73,2.45,10.55,1.0,1.64,0.23,0.408,0.145,0.344,0.436,,,,106.0,105.0,102.0,107.0,101.0,101.0,102.0,89.0,93.0,,,,0.389,,0.273,0.075,,-0.53,,-0.3,-2.32,,95.5,,,85.7,79.6,0.312,0.435,0.204,,,,0.261,0.489,0.21,,,,0.261,0.522,0.212,92.0,108.0,106.0,112.0,98.0,102.0,0.081,0.181,-0.91,1.12,86.1,95.5,0.275,0.388,0.316,0.3,0.35,0.083,,,,,,,,,
14,2024-09-17,746261,Strikeout,strikeout,True,657557,663554,Paul DeJong,Casey Mize,0,86b5fccc-d15e-4d3d-854d-c738b6fad861,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.36,4.75,99.0,102.0,107.0,101.0,0.806,6.73,2.45,10.55,1.0,1.64,0.23,0.408,0.145,0.344,0.436,,,,106.0,105.0,102.0,107.0,101.0,101.0,102.0,89.0,93.0,,,,0.389,,0.273,0.075,,-0.53,,-0.3,-2.32,,95.5,,,85.7,79.6,0.312,0.435,0.204,,,,0.261,0.489,0.21,,,,0.261,0.522,0.212,92.0,108.0,106.0,112.0,98.0,102.0,0.081,0.181,-0.91,1.12,86.1,95.5,0.275,0.388,0.316,0.3,0.35,0.083,,,,,,,,,
15,2024-09-17,746261,Groundout,field_out,True,666023,663554,Freddy Fermin,Casey Mize,0,6f57d210-7b13-44cd-bd4d-ddb237df6ee3,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.36,4.75,99.0,102.0,107.0,101.0,0.806,6.73,2.45,10.55,1.0,1.64,0.23,0.408,0.145,0.344,0.436,,,,106.0,105.0,102.0,107.0,101.0,101.0,102.0,89.0,93.0,,,,0.389,,0.273,0.075,,-0.53,,-0.3,-2.32,,95.5,,,85.7,79.6,0.312,0.435,0.204,,,,0.261,0.489,0.21,,,,0.261,0.522,0.212,92.0,108.0,106.0,112.0,98.0,102.0,0.081,0.181,-0.91,1.12,86.1,95.5,0.275,0.388,0.316,0.3,0.35,0.083,,,,,,,,,
16,2024-09-17,746261,Double,double,False,678009,666142,Parker Meadows,Cole Ragans,0,77211a25-08e8-4dca-bbf7-65365ff56096,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.24,3.3,180.1,99.0,108.0,104.0,0.703,10.83,3.19,7.14,0.75,0.98,0.277,0.396,0.177,0.299,0.408,112.0,98.0,103.0,106.0,101.0,106.0,132.0,106.0,114.0,102.0,96.0,101.0,88.0,95.0,91.0,0.416,0.115,0.127,0.104,0.237,0.8,0.28,-0.35,0.81,1.38,95.5,90.8,84.8,86.1,80.8,0.213,0.367,0.233,0.181,0.281,0.482,0.216,0.314,0.337,0.348,0.455,0.228,0.15,0.275,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-17,746261,Groundout,field_out,True,628451,666142,Andy Ibáñez,Cole Ragans,1,43ef54f1-720a-4a08-9c65-d860b7a84efa,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.24,3.3,180.1,99.0,108.0,104.0,0.703,10.83,3.19,7.14,0.75,0.98,0.277,0.396,0.177,0.299,0.408,112.0,98.0,103.0,106.0,101.0,106.0,132.0,106.0,114.0,102.0,96.0,101.0,88.0,95.0,91.0,0.416,0.115,0.127,0.104,0.237,0.8,0.28,-0.35,0.81,1.38,95.5,90.8,84.8,86.1,80.8,0.213,0.367,0.233,0.181,0.281,0.482,0.216,0.314,0.337,0.348,0.455,0.228,0.15,0.275,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-17,746261,Strikeout,strikeout,True,663837,666142,Matt Vierling,Cole Ragans,0,564063e4-5746-4f56-879e-a083ba9f3b6a,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.24,3.3,180.1,99.0,108.0,104.0,0.703,10.83,3.19,7.14,0.75,0.98,0.277,0.396,0.177,0.299,0.408,112.0,98.0,103.0,106.0,101.0,106.0,132.0,106.0,114.0,102.0,96.0,101.0,88.0,95.0,91.0,0.416,0.115,0.127,0.104,0.237,0.8,0.28,-0.35,0.81,1.38,95.5,90.8,84.8,86.1,80.8,0.213,0.367,0.233,0.181,0.281,0.482,0.216,0.314,0.337,0.348,0.455,0.228,0.15,0.275,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-17,746261,Strikeout,strikeout,True,682985,666142,Riley Greene,Cole Ragans,0,385c9760-5fd0-4d8f-a369-db25b2a8dee2,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.24,3.3,180.1,99.0,108.0,104.0,0.703,10.83,3.19,7.14,0.75,0.98,0.277,0.396,0.177,0.299,0.408,112.0,98.0,103.0,106.0,101.0,106.0,132.0,106.0,114.0,102.0,96.0,101.0,88.0,95.0,91.0,0.416,0.115,0.127,0.104,0.237,0.8,0.28,-0.35,0.81,1.38,95.5,90.8,84.8,86.1,80.8,0.213,0.367,0.233,0.181,0.281,0.482,0.216,0.314,0.337,0.348,0.455,0.228,0.15,0.275,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-17,746261,Single,single,False,664728,663554,Kyle Isbel,Casey Mize,0,de3c70b0-6bfd-4a1d-8ce7-478735bc5ea9,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.36,4.75,99.0,102.0,107.0,101.0,0.806,6.73,2.45,10.55,1.0,1.64,0.23,0.408,0.145,0.344,0.436,,,,106.0,105.0,102.0,107.0,101.0,101.0,102.0,89.0,93.0,,,,0.389,,0.273,0.075,,-0.53,,-0.3,-2.32,,95.5,,,85.7,79.6,0.312,0.435,0.204,,,,0.261,0.489,0.21,,,,0.261,0.522,0.212,92.0,108.0,106.0,112.0,98.0,102.0,0.081,0.181,-0.91,1.12,86.1,95.5,0.275,0.388,0.316,0.3,0.35,0.083,,,,,,,,,
21,2024-09-17,746261,Grounded Into DP,grounded_into_double_play,True,502054,663554,Tommy Pham,Casey Mize,1,4d54a32e-536e-4bf7-8904-7aae1c6b232c,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.36,4.75,99.0,102.0,107.0,101.0,0.806,6.73,2.45,10.55,1.0,1.64,0.23,0.408,0.145,0.344,0.436,,,,106.0,105.0,102.0,107.0,101.0,101.0,102.0,89.0,93.0,,,,0.389,,0.273,0.075,,-0.53,,-0.3,-2.32,,95.5,,,85.7,79.6,0.312,0.435,0.204,,,,0.261,0.489,0.21,,,,0.261,0.522,0.212,92.0,108.0,106.0,112.0,98.0,102.0,0.081,0.181,-0.91,1.12,86.1,95.5,0.275,0.388,0.316,0.3,0.35,0.083,,,,,,,,,
22,2024-09-17,746261,Walk,walk,False,677951,663554,Bobby Witt Jr.,Casey Mize,0,c7a623f4-0155-4f18-801e-022e81bc939a,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.36,4.75,99.0,102.0,107.0,101.0,0.806,6.73,2.45,10.55,1.0,1.64,0.23,0.408,0.145,0.344,0.436,,,,106.0,105.0,102.0,107.0,101.0,101.0,102.0,89.0,93.0,,,,0.389,,0.273,0.075,,-0.53,,-0.3,-2.32,,95.5,,,85.7,79.6,0.312,0.435,0.204,,,,0.261,0.489,0.21,,,,0.261,0.522,0.212,92.0,108.0,106.0,112.0,98.0,102.0,0.081,0.181,-0.91,1.12,86.1,95.5,0.275,0.388,0.316,0.3,0.35,0.083,,,,,,,,,
23,2024-09-17,746261,Single,single,False,521692,663554,Salvador Perez,Casey Mize,1,2fd8dbbf-3059-4f02-8be5-250ff5a55dc9,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.36,4.75,99.0,102.0,107.0,101.0,0.806,6.73,2.45,10.55,1.0,1.64,0.23,0.408,0.145,0.344,0.436,,,,106.0,105.0,102.0,107.0,101.0,101.0,102.0,89.0,93.0,,,,0.389,,0.273,0.075,,-0.53,,-0.3,-2.32,,95.5,,,85.7,79.6,0.312,0.435,0.204,,,,0.261,0.489,0.21,,,,0.261,0.522,0.212,92.0,108.0,106.0,112.0,98.0,102.0,0.081,0.181,-0.91,1.12,86.1,95.5,0.275,0.388,0.316,0.3,0.35,0.083,,,,,,,,,
24,2024-09-17,746261,Single,single,False,686681,663554,Michael Massey,Casey Mize,1,6c6c9987-c12e-47ee-b93a-85654bd76789,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.36,4.75,99.0,102.0,107.0,101.0,0.806,6.73,2.45,10.55,1.0,1.64,0.23,0.408,0.145,0.344,0.436,,,,106.0,105.0,102.0,107.0,101.0,101.0,102.0,89.0,93.0,,,,0.389,,0.273,0.075,,-0.53,,-0.3,-2.32,,95.5,,,85.7,79.6,0.312,0.435,0.204,,,,0.261,0.489,0.21,,,,0.261,0.522,0.212,92.0,108.0,106.0,112.0,98.0,102.0,0.081,0.181,-0.91,1.12,86.1,95.5,0.275,0.388,0.316,0.3,0.35,0.083,,,,,,,,,
25,2024-09-17,746261,Lineout,field_out,True,592669,663554,Hunter Renfroe,Casey Mize,0,0df92e03-2d55-4523-849d-1f7eacc98426,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.36,4.75,99.0,102.0,107.0,101.0,0.806,6.73,2.45,10.55,1.0,1.64,0.23,0.408,0.145,0.344,0.436,,,,106.0,105.0,102.0,107.0,101.0,101.0,102.0,89.0,93.0,,,,0.389,,0.273,0.075,,-0.53,,-0.3,-2.32,,95.5,,,85.7,79.6,0.312,0.435,0.204,,,,0.261,0.489,0.21,,,,0.261,0.522,0.212,92.0,108.0,106.0,112.0,98.0,102.0,0.081,0.181,-0.91,1.12,86.1,95.5,0.275,0.388,0.316,0.3,0.35,0.083,,,,,,,,,
26,2024-09-17,746261,Groundout,field_out,True,669234,666142,Justyn-Henry Malloy,Cole Ragans,0,7b9a22db-cb8b-4718-9c29-a079c7b693e5,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.24,3.3,180.1,99.0,108.0,104.0,0.703,10.83,3.19,7.14,0.75,0.98,0.277,0.396,0.177,0.299,0.408,112.0,98.0,103.0,106.0,101.0,106.0,132.0,106.0,114.0,102.0,96.0,101.0,88.0,95.0,91.0,0.416,0.115,0.127,0.104,0.237,0.8,0.28,-0.35,0.81,1.38,95.5,90.8,84.8,86.1,80.8,0.213,0.367,0.233,0.181,0.281,0.482,0.216,0.314,0.337,0.348,0.455,0.228,0.15,0.275,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-17,746261,Walk,walk,False,690993,666142,Colt Keith,Cole Ragans,0,05da56f4-f0cb-4da4-b92a-865b38b82584,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.24,3.3,180.1,99.0,108.0,104.0,0.703,10.83,3.19,7.14,0.75,0.98,0.277,0.396,0.177,0.299,0.408,112.0,98.0,103.0,106.0,101.0,106.0,132.0,106.0,114.0,102.0,96.0,101.0,88.0,95.0,91.0,0.416,0.115,0.127,0.104,0.237,0.8,0.28,-0.35,0.81,1.38,95.5,90.8,84.8,86.1,80.8,0.213,0.367,0.233,0.181,0.281,0.482,0.216,0.314,0.337,0.348,0.455,0.228,0.15,0.275,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-17,746261,Walk,walk,False,679529,666142,Spencer Torkelson,Cole Ragans,1,92c0cef9-9e82-4283-957b-cfa6530498c6,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.24,3.3,180.1,99.0,108.0,104.0,0.703,10.83,3.19,7.14,0.75,0.98,0.277,0.396,0.177,0.299,0.408,112.0,98.0,103.0,106.0,101.0,106.0,132.0,106.0,114.0,102.0,96.0,101.0,88.0,95.0,91.0,0.416,0.115,0.127,0.104,0.237,0.8,0.28,-0.35,0.81,1.38,95.5,90.8,84.8,86.1,80.8,0.213,0.367,0.233,0.181,0.281,0.482,0.216,0.314,0.337,0.348,0.455,0.228,0.15,0.275,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-17,746261,Strikeout,strikeout,True,700242,666142,Trey Sweeney,Cole Ragans,0,78617dbc-f0f6-4319-8c13-a95fef6d44e0,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.24,3.3,180.1,99.0,108.0,104.0,0.703,10.83,3.19,7.14,0.75,0.98,0.277,0.396,0.177,0.299,0.408,112.0,98.0,103.0,106.0,101.0,106.0,132.0,106.0,114.0,102.0,96.0,101.0,88.0,95.0,91.0,0.416,0.115,0.127,0.104,0.237,0.8,0.28,-0.35,0.81,1.38,95.5,90.8,84.8,86.1,80.8,0.213,0.367,0.233,0.181,0.281,0.482,0.216,0.314,0.337,0.348,0.455,0.228,0.15,0.275,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-17,746261,Strikeout,strikeout,True,693307,666142,Dillon Dingler,Cole Ragans,0,4eda989d-635e-4332-8118-1b370fc3391d,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.24,3.3,180.1,99.0,108.0,104.0,0.703,10.83,3.19,7.14,0.75,0.98,0.277,0.396,0.177,0.299,0.408,112.0,98.0,103.0,106.0,101.0,106.0,132.0,106.0,114.0,102.0,96.0,101.0,88.0,95.0,91.0,0.416,0.115,0.127,0.104,0.237,0.8,0.28,-0.35,0.81,1.38,95.5,90.8,84.8,86.1,80.8,0.213,0.367,0.233,0.181,0.281,0.482,0.216,0.314,0.337,0.348,0.455,0.228,0.15,0.275,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-09-17,746261,Single,single,False,493329,663554,Yuli Gurriel,Casey Mize,0,634fd3cf-71de-41a1-a015-f9b7f29b920a,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.36,4.75,99.0,102.0,107.0,101.0,0.806,6.73,2.45,10.55,1.0,1.64,0.23,0.408,0.145,0.344,0.436,,,,106.0,105.0,102.0,107.0,101.0,101.0,102.0,89.0,93.0,,,,0.389,,0.273,0.075,,-0.53,,-0.3,-2.32,,95.5,,,85.7,79.6,0.312,0.435,0.204,,,,0.261,0.489,0.21,,,,0.261,0.522,0.212,92.0,108.0,106.0,112.0,98.0,102.0,0.081,0.181,-0.91,1.12,86.1,95.5,0.275,0.388,0.316,0.3,0.35,0.083,,,,,,,,,
32,2024-09-17,746261,Grounded Into DP,grounded_into_double_play,True,657557,663554,Paul DeJong,Casey Mize,1,35ce9eda-1feb-4d1b-8be5-ac601e98b8d8,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.36,4.75,99.0,102.0,107.0,101.0,0.806,6.73,2.45,10.55,1.0,1.64,0.23,0.408,0.145,0.344,0.436,,,,106.0,105.0,102.0,107.0,101.0,101.0,102.0,89.0,93.0,,,,0.389,,0.273,0.075,,-0.53,,-0.3,-2.32,,95.5,,,85.7,79.6,0.312,0.435,0.204,,,,0.261,0.489,0.21,,,,0.261,0.522,0.212,92.0,108.0,106.0,112.0,98.0,102.0,0.081,0.181,-0.91,1.12,86.1,95.5,0.275,0.388,0.316,0.3,0.35,0.083,,,,,,,,,
