,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vKN (sc),Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KN%,wFA/C,wFC/C,wSI/C,wSL/C,wKN/C,vFA,vFC,vSI,vSL,KC_ba,KC_slg,KC_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,Stf+ KC,Loc+ KC,Pit+ KC
10,2024-06-08,745410,Single,single,False,456781,669194,Donovan Solano,Ryne Nelson,0,8114e972-9563-4f38-bb1e-4ce28fe7d2b5,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,,101.0,107.0,105.0,,,,108.0,112.0,110.0,76.0,103.0,92.0,,0.531,0.203,0.107,,0.45,-1.15,,-1.78,,95.0,91.4,,84.5,,,,0.261,0.415,0.217,0.4,0.733,0.167,,,,0.341,0.518,0.124,105.0,100.0,109.0,91.0,98.0,96.0,0.064,0.094,2.02,-4.16,83.4,77.5,0.368,0.737,0.208,0.16,0.24,0.116,,,,,,,,,,,,,,,
11,2024-06-08,745410,Single,single,False,444482,669194,David Peralta,Ryne Nelson,1,3d11c534-1457-4744-87aa-10ea1886823f,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,,101.0,107.0,105.0,,,,108.0,112.0,110.0,76.0,103.0,92.0,,0.531,0.203,0.107,,0.45,-1.15,,-1.78,,95.0,91.4,,84.5,,,,0.261,0.415,0.217,0.4,0.733,0.167,,,,0.341,0.518,0.124,105.0,100.0,109.0,91.0,98.0,96.0,0.064,0.094,2.02,-4.16,83.4,77.5,0.368,0.737,0.208,0.16,0.24,0.116,,,,,,,,,,,,,,,
12,2024-06-08,745410,Fielders Choice,fielders_choice,False,701538,669194,Jackson Merrill,Ryne Nelson,1,94daf2b4-7c28-4931-9f5a-d9ee26cb7c5d,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,,101.0,107.0,105.0,,,,108.0,112.0,110.0,76.0,103.0,92.0,,0.531,0.203,0.107,,0.45,-1.15,,-1.78,,95.0,91.4,,84.5,,,,0.261,0.415,0.217,0.4,0.733,0.167,,,,0.341,0.518,0.124,105.0,100.0,109.0,91.0,98.0,96.0,0.064,0.094,2.02,-4.16,83.4,77.5,0.368,0.737,0.208,0.16,0.24,0.116,,,,,,,,,,,,,,,
13,2024-06-08,745410,Home Run,home_run,False,673490,669194,Ha-Seong Kim,Ryne Nelson,1,601b2fff-db34-452c-b8c6-196fadb62326,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,,101.0,107.0,105.0,,,,108.0,112.0,110.0,76.0,103.0,92.0,,0.531,0.203,0.107,,0.45,-1.15,,-1.78,,95.0,91.4,,84.5,,,,0.261,0.415,0.217,0.4,0.733,0.167,,,,0.341,0.518,0.124,105.0,100.0,109.0,91.0,98.0,96.0,0.064,0.094,2.02,-4.16,83.4,77.5,0.368,0.737,0.208,0.16,0.24,0.116,,,,,,,,,,,,,,,
14,2024-06-08,745410,Groundout,field_out,True,543309,669194,Kyle Higashioka,Ryne Nelson,0,da63aa95-f2fb-411c-a4ca-d4cefce74fc6,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,,101.0,107.0,105.0,,,,108.0,112.0,110.0,76.0,103.0,92.0,,0.531,0.203,0.107,,0.45,-1.15,,-1.78,,95.0,91.4,,84.5,,,,0.261,0.415,0.217,0.4,0.733,0.167,,,,0.341,0.518,0.124,105.0,100.0,109.0,91.0,98.0,96.0,0.064,0.094,2.02,-4.16,83.4,77.5,0.368,0.737,0.208,0.16,0.24,0.116,,,,,,,,,,,,,,,
15,2024-06-08,745410,Groundout,field_out,True,650333,669194,Luis Arraez,Ryne Nelson,0,b99bf08c-5caa-48ba-926b-6c421c84cbf5,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,,101.0,107.0,105.0,,,,108.0,112.0,110.0,76.0,103.0,92.0,,0.531,0.203,0.107,,0.45,-1.15,,-1.78,,95.0,91.4,,84.5,,,,0.261,0.415,0.217,0.4,0.733,0.167,,,,0.341,0.518,0.124,105.0,100.0,109.0,91.0,98.0,96.0,0.064,0.094,2.02,-4.16,83.4,77.5,0.368,0.737,0.208,0.16,0.24,0.116,,,,,,,,,,,,,,,
16,2024-06-08,745410,Walk,walk,False,665487,669194,Fernando Tatis Jr.,Ryne Nelson,0,ff01d48d-3dda-4870-8185-2eb5b720a0f5,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,,101.0,107.0,105.0,,,,108.0,112.0,110.0,76.0,103.0,92.0,,0.531,0.203,0.107,,0.45,-1.15,,-1.78,,95.0,91.4,,84.5,,,,0.261,0.415,0.217,0.4,0.733,0.167,,,,0.341,0.518,0.124,105.0,100.0,109.0,91.0,98.0,96.0,0.064,0.094,2.02,-4.16,83.4,77.5,0.368,0.737,0.208,0.16,0.24,0.116,,,,,,,,,,,,,,,
17,2024-06-08,745410,Groundout,field_out,True,595777,669194,Jurickson Profar,Ryne Nelson,0,fed74427-54fd-48ed-b456-99b9cdd0d578,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,,101.0,107.0,105.0,,,,108.0,112.0,110.0,76.0,103.0,92.0,,0.531,0.203,0.107,,0.45,-1.15,,-1.78,,95.0,91.4,,84.5,,,,0.261,0.415,0.217,0.4,0.733,0.167,,,,0.341,0.518,0.124,105.0,100.0,109.0,91.0,98.0,96.0,0.064,0.094,2.02,-4.16,83.4,77.5,0.368,0.737,0.208,0.16,0.24,0.116,,,,,,,,,,,,,,,
18,2024-06-08,745410,Flyout,field_out,True,553993,663362,Eugenio Suárez,Matt Waldron,0,a1edbd53-cac6-472a-b617-db9f5b144d3b,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-06-08,745410,Strikeout,strikeout,True,621028,663362,Kevin Newman,Matt Waldron,0,620b7db8-bb44-490f-9163-6122bc49d723,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-06-08,745410,Flyout,field_out,True,571466,663362,Tucker Barnhart,Matt Waldron,0,cfc7b35f-e510-41d1-9936-92827a5abf9f,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-06-08,745410,Groundout,field_out,True,630105,669194,Jake Cronenworth,Ryne Nelson,0,a4bca1e7-9935-4d10-bff0-1ef2b5e9db9f,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,,101.0,107.0,105.0,,,,108.0,112.0,110.0,76.0,103.0,92.0,,0.531,0.203,0.107,,0.45,-1.15,,-1.78,,95.0,91.4,,84.5,,,,0.261,0.415,0.217,0.4,0.733,0.167,,,,0.341,0.518,0.124,105.0,100.0,109.0,91.0,98.0,96.0,0.064,0.094,2.02,-4.16,83.4,77.5,0.368,0.737,0.208,0.16,0.24,0.116,,,,,,,,,,,,,,,
22,2024-06-08,745410,Lineout,field_out,True,456781,669194,Donovan Solano,Ryne Nelson,0,972c0d5e-4210-4f7a-831f-b7112ec17d99,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,,101.0,107.0,105.0,,,,108.0,112.0,110.0,76.0,103.0,92.0,,0.531,0.203,0.107,,0.45,-1.15,,-1.78,,95.0,91.4,,84.5,,,,0.261,0.415,0.217,0.4,0.733,0.167,,,,0.341,0.518,0.124,105.0,100.0,109.0,91.0,98.0,96.0,0.064,0.094,2.02,-4.16,83.4,77.5,0.368,0.737,0.208,0.16,0.24,0.116,,,,,,,,,,,,,,,
23,2024-06-08,745410,Walk,walk,False,444482,669194,David Peralta,Ryne Nelson,0,f853a0d5-7317-48b2-bd7d-106c00ca8367,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,,101.0,107.0,105.0,,,,108.0,112.0,110.0,76.0,103.0,92.0,,0.531,0.203,0.107,,0.45,-1.15,,-1.78,,95.0,91.4,,84.5,,,,0.261,0.415,0.217,0.4,0.733,0.167,,,,0.341,0.518,0.124,105.0,100.0,109.0,91.0,98.0,96.0,0.064,0.094,2.02,-4.16,83.4,77.5,0.368,0.737,0.208,0.16,0.24,0.116,,,,,,,,,,,,,,,
24,2024-06-08,745410,Double,double,False,701538,669194,Jackson Merrill,Ryne Nelson,1,cf273ec8-fc62-43a1-89f4-cd317ff41eee,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,,101.0,107.0,105.0,,,,108.0,112.0,110.0,76.0,103.0,92.0,,0.531,0.203,0.107,,0.45,-1.15,,-1.78,,95.0,91.4,,84.5,,,,0.261,0.415,0.217,0.4,0.733,0.167,,,,0.341,0.518,0.124,105.0,100.0,109.0,91.0,98.0,96.0,0.064,0.094,2.02,-4.16,83.4,77.5,0.368,0.737,0.208,0.16,0.24,0.116,,,,,,,,,,,,,,,
25,2024-06-08,745410,Walk,walk,False,673490,669194,Ha-Seong Kim,Ryne Nelson,0,880e5a97-73d3-44e4-80b4-83f87fb3f7da,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,,101.0,107.0,105.0,,,,108.0,112.0,110.0,76.0,103.0,92.0,,0.531,0.203,0.107,,0.45,-1.15,,-1.78,,95.0,91.4,,84.5,,,,0.261,0.415,0.217,0.4,0.733,0.167,,,,0.341,0.518,0.124,105.0,100.0,109.0,91.0,98.0,96.0,0.064,0.094,2.02,-4.16,83.4,77.5,0.368,0.737,0.208,0.16,0.24,0.116,,,,,,,,,,,,,,,
26,2024-06-08,745410,Flyout,field_out,True,543309,669194,Kyle Higashioka,Ryne Nelson,0,21473d0d-b418-44d9-8395-0bbc97d21f8e,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,,101.0,107.0,105.0,,,,108.0,112.0,110.0,76.0,103.0,92.0,,0.531,0.203,0.107,,0.45,-1.15,,-1.78,,95.0,91.4,,84.5,,,,0.261,0.415,0.217,0.4,0.733,0.167,,,,0.341,0.518,0.124,105.0,100.0,109.0,91.0,98.0,96.0,0.064,0.094,2.02,-4.16,83.4,77.5,0.368,0.737,0.208,0.16,0.24,0.116,,,,,,,,,,,,,,,
27,2024-06-08,745410,Groundout,field_out,True,682998,663362,Corbin Carroll,Matt Waldron,0,f8f46143-694b-4f73-ad88-45c641ac17f0,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-06-08,745410,Flyout,field_out,True,664983,663362,Jake McCarthy,Matt Waldron,0,19da4001-019d-4587-adc2-eaf691d6d8b8,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-06-08,745410,Groundout,field_out,True,592626,663362,Joc Pederson,Matt Waldron,0,b2d706aa-0f6c-4d64-8968-223ed93175f2,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-06-08,745410,Groundout,field_out,True,650333,669194,Luis Arraez,Ryne Nelson,0,37060c08-eb00-41dd-9377-f73707291f8b,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,,101.0,107.0,105.0,,,,108.0,112.0,110.0,76.0,103.0,92.0,,0.531,0.203,0.107,,0.45,-1.15,,-1.78,,95.0,91.4,,84.5,,,,0.261,0.415,0.217,0.4,0.733,0.167,,,,0.341,0.518,0.124,105.0,100.0,109.0,91.0,98.0,96.0,0.064,0.094,2.02,-4.16,83.4,77.5,0.368,0.737,0.208,0.16,0.24,0.116,,,,,,,,,,,,,,,
31,2024-06-08,745410,Double,double,False,665487,669194,Fernando Tatis Jr.,Ryne Nelson,0,2ec83659-c1e9-49e6-bada-919c295b135b,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,,101.0,107.0,105.0,,,,108.0,112.0,110.0,76.0,103.0,92.0,,0.531,0.203,0.107,,0.45,-1.15,,-1.78,,95.0,91.4,,84.5,,,,0.261,0.415,0.217,0.4,0.733,0.167,,,,0.341,0.518,0.124,105.0,100.0,109.0,91.0,98.0,96.0,0.064,0.094,2.02,-4.16,83.4,77.5,0.368,0.737,0.208,0.16,0.24,0.116,,,,,,,,,,,,,,,
