,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
14,2024-04-10,745429,Forceout,force_out,True,701538,543294,Jackson Merrill,Kyle Hendricks,1,460803d8-0cf4-42e5-97a7-979491d92691,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,60.0,92.0,84.0,,,,,,,,,,0.119,,,,0.39,-3.58,,,,-1.24,87.8,,80.9,,,,,,0.4,1.067,0.128,0.12,0.24,0.381,,,,0.278,0.421,0.244,88.0,108.0,105.0,98.0,106.0,98.0,0.365,0.127,-0.85,1.57,87.8,74.3,0.357,0.504,0.101,,,,,,,,,
15,2024-04-10,745429,Strikeout,strikeout,True,642180,543294,Tyler Wade,Kyle Hendricks,1,64e19773-e550-440f-a6b3-ba17760bcb6b,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,60.0,92.0,84.0,,,,,,,,,,0.119,,,,0.39,-3.58,,,,-1.24,87.8,,80.9,,,,,,0.4,1.067,0.128,0.12,0.24,0.381,,,,0.278,0.421,0.244,88.0,108.0,105.0,98.0,106.0,98.0,0.365,0.127,-0.85,1.57,87.8,74.3,0.357,0.504,0.101,,,,,,,,,
16,2024-04-10,745429,Strikeout,strikeout,True,665804,656302,Miguel Amaya,Dylan Cease,0,18221a34-8466-48db-a9b5-ae7addec8b47,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-04-10,745429,Pop Out,field_out,True,670156,656302,Miles Mastrobuoni,Dylan Cease,0,ac0e2f4f-f987-4feb-b8cc-9c8f00515424,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-04-10,745429,Flyout,field_out,True,664023,656302,Ian Happ,Dylan Cease,0,040d26d9-6960-4335-bf71-10bd743552f7,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-04-10,745429,Groundout,field_out,True,593428,543294,Xander Bogaerts,Kyle Hendricks,0,d9a3659c-6f65-4516-a76e-e04879a0d412,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,60.0,92.0,84.0,,,,,,,,,,0.119,,,,0.39,-3.58,,,,-1.24,87.8,,80.9,,,,,,0.4,1.067,0.128,0.12,0.24,0.381,,,,0.278,0.421,0.244,88.0,108.0,105.0,98.0,106.0,98.0,0.365,0.127,-0.85,1.57,87.8,74.3,0.357,0.504,0.101,,,,,,,,,
20,2024-04-10,745429,Groundout,field_out,True,665487,543294,Fernando Tatis Jr.,Kyle Hendricks,0,202de849-9244-41f7-a4b6-20b876332487,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,60.0,92.0,84.0,,,,,,,,,,0.119,,,,0.39,-3.58,,,,-1.24,87.8,,80.9,,,,,,0.4,1.067,0.128,0.12,0.24,0.381,,,,0.278,0.421,0.244,88.0,108.0,105.0,98.0,106.0,98.0,0.365,0.127,-0.85,1.57,87.8,74.3,0.357,0.504,0.101,,,,,,,,,
21,2024-04-10,745429,Flyout,field_out,True,630105,543294,Jake Cronenworth,Kyle Hendricks,0,21cca3cf-a58b-4133-9c3e-2f3e1ed0e76e,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,60.0,92.0,84.0,,,,,,,,,,0.119,,,,0.39,-3.58,,,,-1.24,87.8,,80.9,,,,,,0.4,1.067,0.128,0.12,0.24,0.381,,,,0.278,0.421,0.244,88.0,108.0,105.0,98.0,106.0,98.0,0.365,0.127,-0.85,1.57,87.8,74.3,0.357,0.504,0.101,,,,,,,,,
22,2024-04-10,745429,Strikeout,strikeout,True,673548,656302,Seiya Suzuki,Dylan Cease,0,322b27d7-58a6-4c38-b3a2-d79f4ea94adf,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-04-10,745429,Flyout,field_out,True,641355,656302,Cody Bellinger,Dylan Cease,0,316dd06d-452f-4312-85bc-bc0307ea89fd,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-04-10,745429,Field Error,field_error,False,666624,656302,Christopher Morel,Dylan Cease,0,d9ea731c-11a1-4086-9ee9-3e1d2264ac37,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-04-10,745429,Home Run,home_run,False,683737,656302,Michael Busch,Dylan Cease,1,f0d62360-d24f-40ff-b043-750ab2f4b25c,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-04-10,745429,Lineout,field_out,True,621020,656302,Dansby Swanson,Dylan Cease,0,238ed89a-df8f-4e25-956f-c46624249374,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-04-10,745429,Single,single,False,592518,543294,Manny Machado,Kyle Hendricks,0,67f76226-7a8c-4d81-aabf-89b08ca3bec3,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,60.0,92.0,84.0,,,,,,,,,,0.119,,,,0.39,-3.58,,,,-1.24,87.8,,80.9,,,,,,0.4,1.067,0.128,0.12,0.24,0.381,,,,0.278,0.421,0.244,88.0,108.0,105.0,98.0,106.0,98.0,0.365,0.127,-0.85,1.57,87.8,74.3,0.357,0.504,0.101,,,,,,,,,
28,2024-04-10,745429,Double,double,True,595777,543294,Jurickson Profar,Kyle Hendricks,1,88f53bb9-f1e3-4b70-a0e8-c37f22660259,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,60.0,92.0,84.0,,,,,,,,,,0.119,,,,0.39,-3.58,,,,-1.24,87.8,,80.9,,,,,,0.4,1.067,0.128,0.12,0.24,0.381,,,,0.278,0.421,0.244,88.0,108.0,105.0,98.0,106.0,98.0,0.365,0.127,-0.85,1.57,87.8,74.3,0.357,0.504,0.101,,,,,,,,,
29,2024-04-10,745429,Triple,triple,False,673490,543294,Ha-Seong Kim,Kyle Hendricks,0,099737a3-8213-40a0-ba15-4b822f65a7e1,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,60.0,92.0,84.0,,,,,,,,,,0.119,,,,0.39,-3.58,,,,-1.24,87.8,,80.9,,,,,,0.4,1.067,0.128,0.12,0.24,0.381,,,,0.278,0.421,0.244,88.0,108.0,105.0,98.0,106.0,98.0,0.365,0.127,-0.85,1.57,87.8,74.3,0.357,0.504,0.101,,,,,,,,,
30,2024-04-10,745429,Groundout,field_out,True,669134,543294,Luis Campusano,Kyle Hendricks,1,f3101557-3472-44e0-abc9-682f3039ddae,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,60.0,92.0,84.0,,,,,,,,,,0.119,,,,0.39,-3.58,,,,-1.24,87.8,,80.9,,,,,,0.4,1.067,0.128,0.12,0.24,0.381,,,,0.278,0.421,0.244,88.0,108.0,105.0,98.0,106.0,98.0,0.365,0.127,-0.85,1.57,87.8,74.3,0.357,0.504,0.101,,,,,,,,,
31,2024-04-10,745429,Lineout,field_out,True,701538,543294,Jackson Merrill,Kyle Hendricks,0,82fd2a52-f577-4271-bdc0-c8453d3f38ee,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,60.0,92.0,84.0,,,,,,,,,,0.119,,,,0.39,-3.58,,,,-1.24,87.8,,80.9,,,,,,0.4,1.067,0.128,0.12,0.24,0.381,,,,0.278,0.421,0.244,88.0,108.0,105.0,98.0,106.0,98.0,0.365,0.127,-0.85,1.57,87.8,74.3,0.357,0.504,0.101,,,,,,,,,
32,2024-04-10,745429,Double,double,False,643565,656302,Mike Tauchman,Dylan Cease,0,95201f6d-0342-4f5c-aaa4-9b5d836205a7,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-04-10,745429,Strikeout,strikeout,True,665804,656302,Miguel Amaya,Dylan Cease,0,0b076f75-face-4a54-9cff-60e2ea1d2c58,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
