,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff
10,2024-08-02,746193,Flyout,field_out,True,621438,542881,Tyrone Taylor,Tyler Anderson,0,1b959493-95f4-4d9e-a7e2-55546c4373b1,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.41,4.2,158.1,100.0,96.0,100.0,0.746,6.93,3.52,7.5,1.08,0.9,0.197,0.503,0.155,0.265,0.4,105.0,101.0,107.0,89.0,101.0,98.0,66.0,95.0,82.0,66.0,61.0,77.0,100.0,100.0,97.0,0.036,0.394,0.197,0.003,0.371,-0.42,-0.56,-2.23,-4.22,1.68,89.4,84.1,78.8,88.1,76.7,0.174,0.234,0.389,0.258,0.479,0.179,0.259,0.457,0.245,0.227,0.545,0.163,,,,,,,,,,,,,,,,,,,,,
11,2024-08-02,746193,Single,single,False,682626,542881,Francisco Alvarez,Tyler Anderson,1,f1e8c2b2-372d-4a24-922a-58260c40e53d,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.41,4.2,158.1,100.0,96.0,100.0,0.746,6.93,3.52,7.5,1.08,0.9,0.197,0.503,0.155,0.265,0.4,105.0,101.0,107.0,89.0,101.0,98.0,66.0,95.0,82.0,66.0,61.0,77.0,100.0,100.0,97.0,0.036,0.394,0.197,0.003,0.371,-0.42,-0.56,-2.23,-4.22,1.68,89.4,84.1,78.8,88.1,76.7,0.174,0.234,0.389,0.258,0.479,0.179,0.259,0.457,0.245,0.227,0.545,0.163,,,,,,,,,,,,,,,,,,,,,
12,2024-08-02,746193,Forceout,force_out,True,664056,542881,Harrison Bader,Tyler Anderson,1,060f7865-9d46-46e7-a065-b06a35f97648,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.41,4.2,158.1,100.0,96.0,100.0,0.746,6.93,3.52,7.5,1.08,0.9,0.197,0.503,0.155,0.265,0.4,105.0,101.0,107.0,89.0,101.0,98.0,66.0,95.0,82.0,66.0,61.0,77.0,100.0,100.0,97.0,0.036,0.394,0.197,0.003,0.371,-0.42,-0.56,-2.23,-4.22,1.68,89.4,84.1,78.8,88.1,76.7,0.174,0.234,0.389,0.258,0.479,0.179,0.259,0.457,0.245,0.227,0.545,0.163,,,,,,,,,,,,,,,,,,,,,
13,2024-08-02,746193,Pop Out,field_out,True,596019,542881,Francisco Lindor,Tyler Anderson,1,593746ac-6237-4083-a319-6028246e2b9f,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.41,4.2,158.1,100.0,96.0,100.0,0.746,6.93,3.52,7.5,1.08,0.9,0.197,0.503,0.155,0.265,0.4,105.0,101.0,107.0,89.0,101.0,98.0,66.0,95.0,82.0,66.0,61.0,77.0,100.0,100.0,97.0,0.036,0.394,0.197,0.003,0.371,-0.42,-0.56,-2.23,-4.22,1.68,89.4,84.1,78.8,88.1,76.7,0.174,0.234,0.389,0.258,0.479,0.179,0.259,0.457,0.245,0.227,0.545,0.163,,,,,,,,,,,,,,,,,,,,,
14,2024-08-02,746193,Flyout,field_out,True,621493,621112,Taylor Ward,Paul Blackburn,0,ee8bbbb1-60fa-4500-a307-ff24be5871ee,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,105.0,106.0,99.0,0.136,0.195,0.22,0.167,0.181,-2.26,-0.17,-4.01,1.38,1.58,91.9,89.1,85.7,91.2,81.3,0.164,0.236,0.339,0.286,0.694,0.125,0.299,0.493,0.244,0.478,0.674,0.095,90.0,107.0,106.0,0.101,2.08,79.4,0.163,0.245,0.284,0.125,0.208,0.25,,,,,,,,,
15,2024-08-02,746193,Single,single,False,666160,621112,Mickey Moniak,Paul Blackburn,0,15258357-e1b4-48d6-885c-55e9ef8801f4,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,105.0,106.0,99.0,0.136,0.195,0.22,0.167,0.181,-2.26,-0.17,-4.01,1.38,1.58,91.9,89.1,85.7,91.2,81.3,0.164,0.236,0.339,0.286,0.694,0.125,0.299,0.493,0.244,0.478,0.674,0.095,90.0,107.0,106.0,0.101,2.08,79.4,0.163,0.245,0.284,0.125,0.208,0.25,,,,,,,,,
16,2024-08-02,746193,Hit By Pitch,hit_by_pitch,False,687263,621112,Zach Neto,Paul Blackburn,1,9d2dd119-4872-4b4d-8d22-15416a3b7d08,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,105.0,106.0,99.0,0.136,0.195,0.22,0.167,0.181,-2.26,-0.17,-4.01,1.38,1.58,91.9,89.1,85.7,91.2,81.3,0.164,0.236,0.339,0.286,0.694,0.125,0.299,0.493,0.244,0.478,0.674,0.095,90.0,107.0,106.0,0.101,2.08,79.4,0.163,0.245,0.284,0.125,0.208,0.25,,,,,,,,,
17,2024-08-02,746193,Single,single,False,666176,621112,Jo Adell,Paul Blackburn,1,b041a2d3-685b-4faa-91fd-69777820e133,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,105.0,106.0,99.0,0.136,0.195,0.22,0.167,0.181,-2.26,-0.17,-4.01,1.38,1.58,91.9,89.1,85.7,91.2,81.3,0.164,0.236,0.339,0.286,0.694,0.125,0.299,0.493,0.244,0.478,0.674,0.095,90.0,107.0,106.0,0.101,2.08,79.4,0.163,0.245,0.284,0.125,0.208,0.25,,,,,,,,,
18,2024-08-02,746193,Strikeout,strikeout,True,641645,621112,Luis Guillorme,Paul Blackburn,1,3e4fac10-8ba5-4b4e-bcc1-877a5cfafb97,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,105.0,106.0,99.0,0.136,0.195,0.22,0.167,0.181,-2.26,-0.17,-4.01,1.38,1.58,91.9,89.1,85.7,91.2,81.3,0.164,0.236,0.339,0.286,0.694,0.125,0.299,0.493,0.244,0.478,0.674,0.095,90.0,107.0,106.0,0.101,2.08,79.4,0.163,0.245,0.284,0.125,0.208,0.25,,,,,,,,,
19,2024-08-02,746193,Single,single,False,607043,542881,Brandon Nimmo,Tyler Anderson,0,e8ffc18c-bea7-49ce-b09b-e63a117dae3c,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.41,4.2,158.1,100.0,96.0,100.0,0.746,6.93,3.52,7.5,1.08,0.9,0.197,0.503,0.155,0.265,0.4,105.0,101.0,107.0,89.0,101.0,98.0,66.0,95.0,82.0,66.0,61.0,77.0,100.0,100.0,97.0,0.036,0.394,0.197,0.003,0.371,-0.42,-0.56,-2.23,-4.22,1.68,89.4,84.1,78.8,88.1,76.7,0.174,0.234,0.389,0.258,0.479,0.179,0.259,0.457,0.245,0.227,0.545,0.163,,,,,,,,,,,,,,,,,,,,,
20,2024-08-02,746193,Flyout,field_out,True,502110,542881,J.D. Martinez,Tyler Anderson,1,c075d6af-d5c2-4937-a8e9-01b6230f07fb,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.41,4.2,158.1,100.0,96.0,100.0,0.746,6.93,3.52,7.5,1.08,0.9,0.197,0.503,0.155,0.265,0.4,105.0,101.0,107.0,89.0,101.0,98.0,66.0,95.0,82.0,66.0,61.0,77.0,100.0,100.0,97.0,0.036,0.394,0.197,0.003,0.371,-0.42,-0.56,-2.23,-4.22,1.68,89.4,84.1,78.8,88.1,76.7,0.174,0.234,0.389,0.258,0.479,0.179,0.259,0.457,0.245,0.227,0.545,0.163,,,,,,,,,,,,,,,,,,,,,
21,2024-08-02,746193,Home Run,home_run,False,624413,542881,Pete Alonso,Tyler Anderson,1,70fc100c-c050-478b-8b9b-f4f8799509ca,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.41,4.2,158.1,100.0,96.0,100.0,0.746,6.93,3.52,7.5,1.08,0.9,0.197,0.503,0.155,0.265,0.4,105.0,101.0,107.0,89.0,101.0,98.0,66.0,95.0,82.0,66.0,61.0,77.0,100.0,100.0,97.0,0.036,0.394,0.197,0.003,0.371,-0.42,-0.56,-2.23,-4.22,1.68,89.4,84.1,78.8,88.1,76.7,0.174,0.234,0.389,0.258,0.479,0.179,0.259,0.457,0.245,0.227,0.545,0.163,,,,,,,,,,,,,,,,,,,,,
22,2024-08-02,746193,Groundout,field_out,True,668901,542881,Mark Vientos,Tyler Anderson,0,e05780d1-5d4c-4113-b70c-5a101a126a23,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.41,4.2,158.1,100.0,96.0,100.0,0.746,6.93,3.52,7.5,1.08,0.9,0.197,0.503,0.155,0.265,0.4,105.0,101.0,107.0,89.0,101.0,98.0,66.0,95.0,82.0,66.0,61.0,77.0,100.0,100.0,97.0,0.036,0.394,0.197,0.003,0.371,-0.42,-0.56,-2.23,-4.22,1.68,89.4,84.1,78.8,88.1,76.7,0.174,0.234,0.389,0.258,0.479,0.179,0.259,0.457,0.245,0.227,0.545,0.163,,,,,,,,,,,,,,,,,,,,,
23,2024-08-02,746193,Field Error,field_error,False,578428,542881,Jose Iglesias,Tyler Anderson,0,865614ad-ab5e-4c85-8287-3dc4da43d2c5,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.41,4.2,158.1,100.0,96.0,100.0,0.746,6.93,3.52,7.5,1.08,0.9,0.197,0.503,0.155,0.265,0.4,105.0,101.0,107.0,89.0,101.0,98.0,66.0,95.0,82.0,66.0,61.0,77.0,100.0,100.0,97.0,0.036,0.394,0.197,0.003,0.371,-0.42,-0.56,-2.23,-4.22,1.68,89.4,84.1,78.8,88.1,76.7,0.174,0.234,0.389,0.258,0.479,0.179,0.259,0.457,0.245,0.227,0.545,0.163,,,,,,,,,,,,,,,,,,,,,
24,2024-08-02,746193,Pop Out,field_out,True,621438,542881,Tyrone Taylor,Tyler Anderson,0,397a42e5-712d-4230-879b-fcf9f0c6ae27,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.41,4.2,158.1,100.0,96.0,100.0,0.746,6.93,3.52,7.5,1.08,0.9,0.197,0.503,0.155,0.265,0.4,105.0,101.0,107.0,89.0,101.0,98.0,66.0,95.0,82.0,66.0,61.0,77.0,100.0,100.0,97.0,0.036,0.394,0.197,0.003,0.371,-0.42,-0.56,-2.23,-4.22,1.68,89.4,84.1,78.8,88.1,76.7,0.174,0.234,0.389,0.258,0.479,0.179,0.259,0.457,0.245,0.227,0.545,0.163,,,,,,,,,,,,,,,,,,,,,
25,2024-08-02,746193,Flyout,field_out,True,694384,621112,Nolan Schanuel,Paul Blackburn,0,1f65a339-c1df-4453-a6ed-ab7caab74644,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,105.0,106.0,99.0,0.136,0.195,0.22,0.167,0.181,-2.26,-0.17,-4.01,1.38,1.58,91.9,89.1,85.7,91.2,81.3,0.164,0.236,0.339,0.286,0.694,0.125,0.299,0.493,0.244,0.478,0.674,0.095,90.0,107.0,106.0,0.101,2.08,79.4,0.163,0.245,0.284,0.125,0.208,0.25,,,,,,,,,
26,2024-08-02,746193,Strikeout,strikeout,True,650859,621112,Luis Rengifo,Paul Blackburn,0,394220a9-f71d-4c6a-b2e1-0baffbf931d9,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,105.0,106.0,99.0,0.136,0.195,0.22,0.167,0.181,-2.26,-0.17,-4.01,1.38,1.58,91.9,89.1,85.7,91.2,81.3,0.164,0.236,0.339,0.286,0.694,0.125,0.299,0.493,0.244,0.478,0.674,0.095,90.0,107.0,106.0,0.101,2.08,79.4,0.163,0.245,0.284,0.125,0.208,0.25,,,,,,,,,
27,2024-08-02,746193,Groundout,field_out,True,681351,621112,Logan O'Hoppe,Paul Blackburn,0,2dfc4c6c-8054-47e5-aaa2-2af729a5d3ab,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,105.0,106.0,99.0,0.136,0.195,0.22,0.167,0.181,-2.26,-0.17,-4.01,1.38,1.58,91.9,89.1,85.7,91.2,81.3,0.164,0.236,0.339,0.286,0.694,0.125,0.299,0.493,0.244,0.478,0.674,0.095,90.0,107.0,106.0,0.101,2.08,79.4,0.163,0.245,0.284,0.125,0.208,0.25,,,,,,,,,
28,2024-08-02,746193,Groundout,field_out,True,682626,542881,Francisco Alvarez,Tyler Anderson,0,b85968a1-4e1d-429d-9bbe-67c764c580ab,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.41,4.2,158.1,100.0,96.0,100.0,0.746,6.93,3.52,7.5,1.08,0.9,0.197,0.503,0.155,0.265,0.4,105.0,101.0,107.0,89.0,101.0,98.0,66.0,95.0,82.0,66.0,61.0,77.0,100.0,100.0,97.0,0.036,0.394,0.197,0.003,0.371,-0.42,-0.56,-2.23,-4.22,1.68,89.4,84.1,78.8,88.1,76.7,0.174,0.234,0.389,0.258,0.479,0.179,0.259,0.457,0.245,0.227,0.545,0.163,,,,,,,,,,,,,,,,,,,,,
29,2024-08-02,746193,Single,single,False,664056,542881,Harrison Bader,Tyler Anderson,0,a0e3fdd6-efbb-4f41-89a8-94d852d19bb0,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.41,4.2,158.1,100.0,96.0,100.0,0.746,6.93,3.52,7.5,1.08,0.9,0.197,0.503,0.155,0.265,0.4,105.0,101.0,107.0,89.0,101.0,98.0,66.0,95.0,82.0,66.0,61.0,77.0,100.0,100.0,97.0,0.036,0.394,0.197,0.003,0.371,-0.42,-0.56,-2.23,-4.22,1.68,89.4,84.1,78.8,88.1,76.7,0.174,0.234,0.389,0.258,0.479,0.179,0.259,0.457,0.245,0.227,0.545,0.163,,,,,,,,,,,,,,,,,,,,,
30,2024-08-02,746193,Flyout,field_out,True,596019,542881,Francisco Lindor,Tyler Anderson,0,63f13cdb-a909-4088-8149-0de2185cb047,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.41,4.2,158.1,100.0,96.0,100.0,0.746,6.93,3.52,7.5,1.08,0.9,0.197,0.503,0.155,0.265,0.4,105.0,101.0,107.0,89.0,101.0,98.0,66.0,95.0,82.0,66.0,61.0,77.0,100.0,100.0,97.0,0.036,0.394,0.197,0.003,0.371,-0.42,-0.56,-2.23,-4.22,1.68,89.4,84.1,78.8,88.1,76.7,0.174,0.234,0.389,0.258,0.479,0.179,0.259,0.457,0.245,0.227,0.545,0.163,,,,,,,,,,,,,,,,,,,,,
31,2024-08-02,746193,Single,single,False,607043,542881,Brandon Nimmo,Tyler Anderson,1,ad6c5768-1c7e-4561-8965-8e4cc073837b,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.41,4.2,158.1,100.0,96.0,100.0,0.746,6.93,3.52,7.5,1.08,0.9,0.197,0.503,0.155,0.265,0.4,105.0,101.0,107.0,89.0,101.0,98.0,66.0,95.0,82.0,66.0,61.0,77.0,100.0,100.0,97.0,0.036,0.394,0.197,0.003,0.371,-0.42,-0.56,-2.23,-4.22,1.68,89.4,84.1,78.8,88.1,76.7,0.174,0.234,0.389,0.258,0.479,0.179,0.259,0.457,0.245,0.227,0.545,0.163,,,,,,,,,,,,,,,,,,,,,
32,2024-08-02,746193,Flyout,field_out,True,502110,542881,J.D. Martinez,Tyler Anderson,0,a99157ea-d504-4de5-99b0-24a74074ef2c,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.41,4.2,158.1,100.0,96.0,100.0,0.746,6.93,3.52,7.5,1.08,0.9,0.197,0.503,0.155,0.265,0.4,105.0,101.0,107.0,89.0,101.0,98.0,66.0,95.0,82.0,66.0,61.0,77.0,100.0,100.0,97.0,0.036,0.394,0.197,0.003,0.371,-0.42,-0.56,-2.23,-4.22,1.68,89.4,84.1,78.8,88.1,76.7,0.174,0.234,0.389,0.258,0.479,0.179,0.259,0.457,0.245,0.227,0.545,0.163,,,,,,,,,,,,,,,,,,,,,
