,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC
10,2024-08-30,744810,Single,single,False,670623,663623,Isaac Paredes,Jake Irvin,0,4dc53979-4446-48aa-90d0-587b1954792f,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.28,4.28,166.0,104.0,94.0,102.0,0.802,7.59,2.33,8.57,1.41,1.18,0.236,0.421,0.167,0.335,0.469,99.0,92.0,94.0,110.0,105.0,106.0,82.0,105.0,99.0,95.0,102.0,103.0,110.0,115.0,117.0,78.0,102.0,93.0,0.189,0.371,0.071,0.003,0.327,0.038,0.61,-0.24,-1.19,-14.37,0.15,1.4,93.9,89.9,88.4,93.2,85.9,81.1,0.205,0.376,0.242,0.233,0.431,0.25,0.343,0.521,0.139,0.295,0.545,0.202,0.125,0.125,0.341,,,,,,,,,,,,,,,,,,,,,
11,2024-08-30,744810,Single,single,False,663538,663623,Nico Hoerner,Jake Irvin,1,8d30caad-dc9e-4c1d-ac95-1c2f3e1be99e,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.28,4.28,166.0,104.0,94.0,102.0,0.802,7.59,2.33,8.57,1.41,1.18,0.236,0.421,0.167,0.335,0.469,99.0,92.0,94.0,110.0,105.0,106.0,82.0,105.0,99.0,95.0,102.0,103.0,110.0,115.0,117.0,78.0,102.0,93.0,0.189,0.371,0.071,0.003,0.327,0.038,0.61,-0.24,-1.19,-14.37,0.15,1.4,93.9,89.9,88.4,93.2,85.9,81.1,0.205,0.376,0.242,0.233,0.431,0.25,0.343,0.521,0.139,0.295,0.545,0.202,0.125,0.125,0.341,,,,,,,,,,,,,,,,,,,,,
12,2024-08-30,744810,Single,single,False,621020,663623,Dansby Swanson,Jake Irvin,1,c2945621-ca36-4479-bf00-ba21c2560b38,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.28,4.28,166.0,104.0,94.0,102.0,0.802,7.59,2.33,8.57,1.41,1.18,0.236,0.421,0.167,0.335,0.469,99.0,92.0,94.0,110.0,105.0,106.0,82.0,105.0,99.0,95.0,102.0,103.0,110.0,115.0,117.0,78.0,102.0,93.0,0.189,0.371,0.071,0.003,0.327,0.038,0.61,-0.24,-1.19,-14.37,0.15,1.4,93.9,89.9,88.4,93.2,85.9,81.1,0.205,0.376,0.242,0.233,0.431,0.25,0.343,0.521,0.139,0.295,0.545,0.202,0.125,0.125,0.341,,,,,,,,,,,,,,,,,,,,,
13,2024-08-30,744810,Double,double,False,691718,663623,Pete Crow-Armstrong,Jake Irvin,1,8c4cb0f4-af7a-4dcb-b4ef-2965ae7f638f,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.28,4.28,166.0,104.0,94.0,102.0,0.802,7.59,2.33,8.57,1.41,1.18,0.236,0.421,0.167,0.335,0.469,99.0,92.0,94.0,110.0,105.0,106.0,82.0,105.0,99.0,95.0,102.0,103.0,110.0,115.0,117.0,78.0,102.0,93.0,0.189,0.371,0.071,0.003,0.327,0.038,0.61,-0.24,-1.19,-14.37,0.15,1.4,93.9,89.9,88.4,93.2,85.9,81.1,0.205,0.376,0.242,0.233,0.431,0.25,0.343,0.521,0.139,0.295,0.545,0.202,0.125,0.125,0.341,,,,,,,,,,,,,,,,,,,,,
14,2024-08-30,744810,Groundout,field_out,True,665804,663623,Miguel Amaya,Jake Irvin,1,8887a6bd-17e4-46e5-8334-b980ac5e8e93,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.28,4.28,166.0,104.0,94.0,102.0,0.802,7.59,2.33,8.57,1.41,1.18,0.236,0.421,0.167,0.335,0.469,99.0,92.0,94.0,110.0,105.0,106.0,82.0,105.0,99.0,95.0,102.0,103.0,110.0,115.0,117.0,78.0,102.0,93.0,0.189,0.371,0.071,0.003,0.327,0.038,0.61,-0.24,-1.19,-14.37,0.15,1.4,93.9,89.9,88.4,93.2,85.9,81.1,0.205,0.376,0.242,0.233,0.431,0.25,0.343,0.521,0.139,0.295,0.545,0.202,0.125,0.125,0.341,,,,,,,,,,,,,,,,,,,,,
15,2024-08-30,744810,Fielders Choice,fielders_choice,False,664023,663623,Ian Happ,Jake Irvin,1,68813bd6-e71b-4f89-8fd8-279af7b42f79,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.28,4.28,166.0,104.0,94.0,102.0,0.802,7.59,2.33,8.57,1.41,1.18,0.236,0.421,0.167,0.335,0.469,99.0,92.0,94.0,110.0,105.0,106.0,82.0,105.0,99.0,95.0,102.0,103.0,110.0,115.0,117.0,78.0,102.0,93.0,0.189,0.371,0.071,0.003,0.327,0.038,0.61,-0.24,-1.19,-14.37,0.15,1.4,93.9,89.9,88.4,93.2,85.9,81.1,0.205,0.376,0.242,0.233,0.431,0.25,0.343,0.521,0.139,0.295,0.545,0.202,0.125,0.125,0.341,,,,,,,,,,,,,,,,,,,,,
16,2024-08-30,744810,Double,double,False,683737,663623,Michael Busch,Jake Irvin,1,30713667-aaad-40f1-b21a-df291addad00,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.28,4.28,166.0,104.0,94.0,102.0,0.802,7.59,2.33,8.57,1.41,1.18,0.236,0.421,0.167,0.335,0.469,99.0,92.0,94.0,110.0,105.0,106.0,82.0,105.0,99.0,95.0,102.0,103.0,110.0,115.0,117.0,78.0,102.0,93.0,0.189,0.371,0.071,0.003,0.327,0.038,0.61,-0.24,-1.19,-14.37,0.15,1.4,93.9,89.9,88.4,93.2,85.9,81.1,0.205,0.376,0.242,0.233,0.431,0.25,0.343,0.521,0.139,0.295,0.545,0.202,0.125,0.125,0.341,,,,,,,,,,,,,,,,,,,,,
17,2024-08-30,744810,Strikeout,strikeout,True,673548,663623,Seiya Suzuki,Jake Irvin,0,84d2a244-a082-4d23-917d-793c78480d53,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.28,4.28,166.0,104.0,94.0,102.0,0.802,7.59,2.33,8.57,1.41,1.18,0.236,0.421,0.167,0.335,0.469,99.0,92.0,94.0,110.0,105.0,106.0,82.0,105.0,99.0,95.0,102.0,103.0,110.0,115.0,117.0,78.0,102.0,93.0,0.189,0.371,0.071,0.003,0.327,0.038,0.61,-0.24,-1.19,-14.37,0.15,1.4,93.9,89.9,88.4,93.2,85.9,81.1,0.205,0.376,0.242,0.233,0.431,0.25,0.343,0.521,0.139,0.295,0.545,0.202,0.125,0.125,0.341,,,,,,,,,,,,,,,,,,,,,
18,2024-08-30,744810,Home Run,home_run,False,641355,663623,Cody Bellinger,Jake Irvin,1,c4af1e0e-2d4c-4da2-b6b3-9240ec760b18,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.28,4.28,166.0,104.0,94.0,102.0,0.802,7.59,2.33,8.57,1.41,1.18,0.236,0.421,0.167,0.335,0.469,99.0,92.0,94.0,110.0,105.0,106.0,82.0,105.0,99.0,95.0,102.0,103.0,110.0,115.0,117.0,78.0,102.0,93.0,0.189,0.371,0.071,0.003,0.327,0.038,0.61,-0.24,-1.19,-14.37,0.15,1.4,93.9,89.9,88.4,93.2,85.9,81.1,0.205,0.376,0.242,0.233,0.431,0.25,0.343,0.521,0.139,0.295,0.545,0.202,0.125,0.125,0.341,,,,,,,,,,,,,,,,,,,,,
19,2024-08-30,744810,Hit By Pitch,hit_by_pitch,False,670623,663623,Isaac Paredes,Jake Irvin,0,13aa67ae-9d22-4971-a734-a19593cdbb59,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.28,4.28,166.0,104.0,94.0,102.0,0.802,7.59,2.33,8.57,1.41,1.18,0.236,0.421,0.167,0.335,0.469,99.0,92.0,94.0,110.0,105.0,106.0,82.0,105.0,99.0,95.0,102.0,103.0,110.0,115.0,117.0,78.0,102.0,93.0,0.189,0.371,0.071,0.003,0.327,0.038,0.61,-0.24,-1.19,-14.37,0.15,1.4,93.9,89.9,88.4,93.2,85.9,81.1,0.205,0.376,0.242,0.233,0.431,0.25,0.343,0.521,0.139,0.295,0.545,0.202,0.125,0.125,0.341,,,,,,,,,,,,,,,,,,,,,
20,2024-08-30,744810,Groundout,field_out,True,663538,663623,Nico Hoerner,Jake Irvin,0,69aded80-eeb6-4b34-9b41-f545ed6ccf26,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.28,4.28,166.0,104.0,94.0,102.0,0.802,7.59,2.33,8.57,1.41,1.18,0.236,0.421,0.167,0.335,0.469,99.0,92.0,94.0,110.0,105.0,106.0,82.0,105.0,99.0,95.0,102.0,103.0,110.0,115.0,117.0,78.0,102.0,93.0,0.189,0.371,0.071,0.003,0.327,0.038,0.61,-0.24,-1.19,-14.37,0.15,1.4,93.9,89.9,88.4,93.2,85.9,81.1,0.205,0.376,0.242,0.233,0.431,0.25,0.343,0.521,0.139,0.295,0.545,0.202,0.125,0.125,0.341,,,,,,,,,,,,,,,,,,,,,
21,2024-08-30,744810,Strikeout,strikeout,True,682928,684007,CJ Abrams,Shota Imanaga,0,9876df15-7365-4500-9467-a819d4c8201d,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.99,3.44,153.1,105.0,90.0,104.0,0.741,9.1,1.47,7.69,1.35,0.76,0.215,0.453,0.169,0.298,0.439,85.0,103.0,104.0,70.0,95.0,96.0,95.0,105.0,105.0,75.0,107.0,97.0,104.0,107.0,106.0,51.0,107.0,96.0,0.016,0.53,0.005,0.075,0.036,0.032,0.72,-6.32,3.26,-0.56,-0.68,0.37,91.7,89.8,81.6,88.5,81.7,72.7,0.219,0.439,0.177,0.444,0.556,0.0,0.0,0.0,0.438,0.333,1.333,0.143,0.182,0.227,0.3,81.0,106.0,100.0,0.306,0.0,0.98,-76.57,82.9,53.9,0.217,0.304,0.422,0.282,0.308,0.357,,,,,,
22,2024-08-30,744810,Flyout,field_out,True,660688,684007,Keibert Ruiz,Shota Imanaga,0,d1363e5c-2b91-48a5-a2bd-970b6b7c993e,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.99,3.44,153.1,105.0,90.0,104.0,0.741,9.1,1.47,7.69,1.35,0.76,0.215,0.453,0.169,0.298,0.439,85.0,103.0,104.0,70.0,95.0,96.0,95.0,105.0,105.0,75.0,107.0,97.0,104.0,107.0,106.0,51.0,107.0,96.0,0.016,0.53,0.005,0.075,0.036,0.032,0.72,-6.32,3.26,-0.56,-0.68,0.37,91.7,89.8,81.6,88.5,81.7,72.7,0.219,0.439,0.177,0.444,0.556,0.0,0.0,0.0,0.438,0.333,1.333,0.143,0.182,0.227,0.3,81.0,106.0,100.0,0.306,0.0,0.98,-76.57,82.9,53.9,0.217,0.304,0.422,0.282,0.308,0.357,,,,,,
23,2024-08-30,744810,Strikeout,strikeout,True,696285,684007,Jacob Young,Shota Imanaga,0,4237e865-54b4-42f2-bdb0-3df22c4c2fc2,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.99,3.44,153.1,105.0,90.0,104.0,0.741,9.1,1.47,7.69,1.35,0.76,0.215,0.453,0.169,0.298,0.439,85.0,103.0,104.0,70.0,95.0,96.0,95.0,105.0,105.0,75.0,107.0,97.0,104.0,107.0,106.0,51.0,107.0,96.0,0.016,0.53,0.005,0.075,0.036,0.032,0.72,-6.32,3.26,-0.56,-0.68,0.37,91.7,89.8,81.6,88.5,81.7,72.7,0.219,0.439,0.177,0.444,0.556,0.0,0.0,0.0,0.438,0.333,1.333,0.143,0.182,0.227,0.3,81.0,106.0,100.0,0.306,0.0,0.98,-76.57,82.9,53.9,0.217,0.304,0.422,0.282,0.308,0.357,,,,,,
24,2024-08-30,744810,Flyout,field_out,True,621020,663623,Dansby Swanson,Jake Irvin,0,9463c023-a6b6-4c83-bffe-4b473db35580,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.28,4.28,166.0,104.0,94.0,102.0,0.802,7.59,2.33,8.57,1.41,1.18,0.236,0.421,0.167,0.335,0.469,99.0,92.0,94.0,110.0,105.0,106.0,82.0,105.0,99.0,95.0,102.0,103.0,110.0,115.0,117.0,78.0,102.0,93.0,0.189,0.371,0.071,0.003,0.327,0.038,0.61,-0.24,-1.19,-14.37,0.15,1.4,93.9,89.9,88.4,93.2,85.9,81.1,0.205,0.376,0.242,0.233,0.431,0.25,0.343,0.521,0.139,0.295,0.545,0.202,0.125,0.125,0.341,,,,,,,,,,,,,,,,,,,,,
25,2024-08-30,744810,Flyout,field_out,True,691718,663623,Pete Crow-Armstrong,Jake Irvin,0,b0da0a7c-033b-4882-81e3-25acec83d6f4,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.28,4.28,166.0,104.0,94.0,102.0,0.802,7.59,2.33,8.57,1.41,1.18,0.236,0.421,0.167,0.335,0.469,99.0,92.0,94.0,110.0,105.0,106.0,82.0,105.0,99.0,95.0,102.0,103.0,110.0,115.0,117.0,78.0,102.0,93.0,0.189,0.371,0.071,0.003,0.327,0.038,0.61,-0.24,-1.19,-14.37,0.15,1.4,93.9,89.9,88.4,93.2,85.9,81.1,0.205,0.376,0.242,0.233,0.431,0.25,0.343,0.521,0.139,0.295,0.545,0.202,0.125,0.125,0.341,,,,,,,,,,,,,,,,,,,,,
26,2024-08-30,744810,Strikeout,strikeout,True,665804,663623,Miguel Amaya,Jake Irvin,0,dee62de2-a742-4484-96ff-328089142aea,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.28,4.28,166.0,104.0,94.0,102.0,0.802,7.59,2.33,8.57,1.41,1.18,0.236,0.421,0.167,0.335,0.469,99.0,92.0,94.0,110.0,105.0,106.0,82.0,105.0,99.0,95.0,102.0,103.0,110.0,115.0,117.0,78.0,102.0,93.0,0.189,0.371,0.071,0.003,0.327,0.038,0.61,-0.24,-1.19,-14.37,0.15,1.4,93.9,89.9,88.4,93.2,85.9,81.1,0.205,0.376,0.242,0.233,0.431,0.25,0.343,0.521,0.139,0.295,0.545,0.202,0.125,0.125,0.341,,,,,,,,,,,,,,,,,,,,,
27,2024-08-30,744810,Home Run,home_run,False,686611,684007,Dylan Crews,Shota Imanaga,0,824a6197-9193-45e4-a986-32cacdb7a1e1,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.99,3.44,153.1,105.0,90.0,104.0,0.741,9.1,1.47,7.69,1.35,0.76,0.215,0.453,0.169,0.298,0.439,85.0,103.0,104.0,70.0,95.0,96.0,95.0,105.0,105.0,75.0,107.0,97.0,104.0,107.0,106.0,51.0,107.0,96.0,0.016,0.53,0.005,0.075,0.036,0.032,0.72,-6.32,3.26,-0.56,-0.68,0.37,91.7,89.8,81.6,88.5,81.7,72.7,0.219,0.439,0.177,0.444,0.556,0.0,0.0,0.0,0.438,0.333,1.333,0.143,0.182,0.227,0.3,81.0,106.0,100.0,0.306,0.0,0.98,-76.57,82.9,53.9,0.217,0.304,0.422,0.282,0.308,0.357,,,,,,
28,2024-08-30,744810,Strikeout,strikeout,True,695578,684007,James Wood,Shota Imanaga,0,5a27fd54-a9ab-4bbe-9d5c-6cc2d2a97570,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.99,3.44,153.1,105.0,90.0,104.0,0.741,9.1,1.47,7.69,1.35,0.76,0.215,0.453,0.169,0.298,0.439,85.0,103.0,104.0,70.0,95.0,96.0,95.0,105.0,105.0,75.0,107.0,97.0,104.0,107.0,106.0,51.0,107.0,96.0,0.016,0.53,0.005,0.075,0.036,0.032,0.72,-6.32,3.26,-0.56,-0.68,0.37,91.7,89.8,81.6,88.5,81.7,72.7,0.219,0.439,0.177,0.444,0.556,0.0,0.0,0.0,0.438,0.333,1.333,0.143,0.182,0.227,0.3,81.0,106.0,100.0,0.306,0.0,0.98,-76.57,82.9,53.9,0.217,0.304,0.422,0.282,0.308,0.357,,,,,,
29,2024-08-30,744810,Flyout,field_out,True,660766,684007,Juan Yepez,Shota Imanaga,0,396e0725-8754-4739-939a-ca4a7707a9f5,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.99,3.44,153.1,105.0,90.0,104.0,0.741,9.1,1.47,7.69,1.35,0.76,0.215,0.453,0.169,0.298,0.439,85.0,103.0,104.0,70.0,95.0,96.0,95.0,105.0,105.0,75.0,107.0,97.0,104.0,107.0,106.0,51.0,107.0,96.0,0.016,0.53,0.005,0.075,0.036,0.032,0.72,-6.32,3.26,-0.56,-0.68,0.37,91.7,89.8,81.6,88.5,81.7,72.7,0.219,0.439,0.177,0.444,0.556,0.0,0.0,0.0,0.438,0.333,1.333,0.143,0.182,0.227,0.3,81.0,106.0,100.0,0.306,0.0,0.98,-76.57,82.9,53.9,0.217,0.304,0.422,0.282,0.308,0.357,,,,,,
