,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-04-11,746977,Pop Out,field_out,True,683002,676477,Gunnar Henderson,Garrett Whitlock,0,eb647a3f-eb2d-4b36-be4b-e9ff5b3aac13,676477.0,garrettwhitlock,Whitlock,Right,Garrett Whitlock,BOS,1.96,4.33,18.1,101.0,104.0,102.0,0.837,8.35,3.44,6.87,0.49,1.47,0.22,0.42,0.14,0.28,0.449,90.0,101.0,107.0,101.0,97.0,91.0,143.0,108.0,113.0,77.0,96.0,93.0,0.227,0.193,0.296,0.283,-1.85,-0.26,2.3,1.8,86.6,84.4,93.4,82.4,0.174,0.217,0.204,0.333,0.4,0.167,0.308,0.692,0.207,0.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-04-11,746977,Flyout,field_out,True,668939,676477,Adley Rutschman,Garrett Whitlock,0,ce666a0e-331e-4c2a-9304-7b79062018ec,676477.0,garrettwhitlock,Whitlock,Right,Garrett Whitlock,BOS,1.96,4.33,18.1,101.0,104.0,102.0,0.837,8.35,3.44,6.87,0.49,1.47,0.22,0.42,0.14,0.28,0.449,90.0,101.0,107.0,101.0,97.0,91.0,143.0,108.0,113.0,77.0,96.0,93.0,0.227,0.193,0.296,0.283,-1.85,-0.26,2.3,1.8,86.6,84.4,93.4,82.4,0.174,0.217,0.204,0.333,0.4,0.167,0.308,0.692,0.207,0.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-04-11,746977,Flyout,field_out,True,623993,676477,Anthony Santander,Garrett Whitlock,0,66c9d7c3-39fa-4d72-b516-6a668c41e642,676477.0,garrettwhitlock,Whitlock,Right,Garrett Whitlock,BOS,1.96,4.33,18.1,101.0,104.0,102.0,0.837,8.35,3.44,6.87,0.49,1.47,0.22,0.42,0.14,0.28,0.449,90.0,101.0,107.0,101.0,97.0,91.0,143.0,108.0,113.0,77.0,96.0,93.0,0.227,0.193,0.296,0.283,-1.85,-0.26,2.3,1.8,86.6,84.4,93.4,82.4,0.174,0.217,0.204,0.333,0.4,0.167,0.308,0.692,0.207,0.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-04-11,746977,Double,double,False,680776,680570,Jarren Duran,Grayson Rodriguez,0,fec8d31d-bbd0-43a7-8295-8ef239c06193,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,0.015,,0.159,0.211,,3.9,-1.35,1.25,,83.1,96.4,86.6,0.163,0.327,0.379,0.25,0.375,0.278,,,,0.275,0.623,0.346,112.0,103.0,107.0,112.0,101.0,105.0,0.456,0.158,-0.19,0.36,96.1,81.2,0.278,0.373,0.258,0.25,0.386,0.272,,,,,,
4,2024-04-11,746977,Lineout,field_out,True,641933,680570,Tyler O'Neill,Grayson Rodriguez,1,860a7d08-00c1-4c02-97b7-c8d9dfa20bfe,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,0.015,,0.159,0.211,,3.9,-1.35,1.25,,83.1,96.4,86.6,0.163,0.327,0.379,0.25,0.375,0.278,,,,0.275,0.623,0.346,112.0,103.0,107.0,112.0,101.0,105.0,0.456,0.158,-0.19,0.36,96.1,81.2,0.278,0.373,0.258,0.25,0.386,0.272,,,,,,
5,2024-04-11,746977,Groundout,field_out,True,807799,680570,Masataka Yoshida,Grayson Rodriguez,1,307ff420-ee21-4cdd-b828-6afacdfe9ef8,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,0.015,,0.159,0.211,,3.9,-1.35,1.25,,83.1,96.4,86.6,0.163,0.327,0.379,0.25,0.375,0.278,,,,0.275,0.623,0.346,112.0,103.0,107.0,112.0,101.0,105.0,0.456,0.158,-0.19,0.36,96.1,81.2,0.278,0.373,0.258,0.25,0.386,0.272,,,,,,
6,2024-04-11,746977,Double,double,False,671213,680570,Triston Casas,Grayson Rodriguez,0,6f472e55-684e-46f2-8d0c-70bff59661c1,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,0.015,,0.159,0.211,,3.9,-1.35,1.25,,83.1,96.4,86.6,0.163,0.327,0.379,0.25,0.375,0.278,,,,0.275,0.623,0.346,112.0,103.0,107.0,112.0,101.0,105.0,0.456,0.158,-0.19,0.36,96.1,81.2,0.278,0.373,0.258,0.25,0.386,0.272,,,,,,
7,2024-04-11,746977,Double,double,False,677800,680570,Wilyer Abreu,Grayson Rodriguez,1,c1f1a307-0ce0-432b-95bf-c1b72ef01396,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,0.015,,0.159,0.211,,3.9,-1.35,1.25,,83.1,96.4,86.6,0.163,0.327,0.379,0.25,0.375,0.278,,,,0.275,0.623,0.346,112.0,103.0,107.0,112.0,101.0,105.0,0.456,0.158,-0.19,0.36,96.1,81.2,0.278,0.373,0.258,0.25,0.386,0.272,,,,,,
8,2024-04-11,746977,Walk,walk,False,665839,680570,Enmanuel Valdez,Grayson Rodriguez,0,78aa745f-44a2-4ea3-bc8e-9f8e572eb6a6,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,0.015,,0.159,0.211,,3.9,-1.35,1.25,,83.1,96.4,86.6,0.163,0.327,0.379,0.25,0.375,0.278,,,,0.275,0.623,0.346,112.0,103.0,107.0,112.0,101.0,105.0,0.456,0.158,-0.19,0.36,96.1,81.2,0.278,0.373,0.258,0.25,0.386,0.272,,,,,,
9,2024-04-11,746977,Flyout,field_out,True,624512,680570,Reese McGuire,Grayson Rodriguez,0,8b5f0ec2-7f1b-4d52-8259-01a1d0047b98,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,127.0,101.0,105.0,117.0,103.0,109.0,,,,0.015,,0.159,0.211,,3.9,-1.35,1.25,,83.1,96.4,86.6,0.163,0.327,0.379,0.25,0.375,0.278,,,,0.275,0.623,0.346,112.0,103.0,107.0,112.0,101.0,105.0,0.456,0.158,-0.19,0.36,96.1,81.2,0.278,0.373,0.258,0.25,0.386,0.272,,,,,,
