,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-05-18,745581,Single,single,False,682928,650911,CJ Abrams,Cristopher Sánchez,0,24ad6c92-2225-4a08-a267-c3bcfa98a4cc,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-05-18,745581,Single,single,False,545121,650911,Ildemaro Vargas,Cristopher Sánchez,1,ac5fea43-fb97-450b-8e31-8aff24db8d94,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-05-18,745581,Single,single,False,608841,650911,Joey Meneses,Cristopher Sánchez,1,9c765d99-4291-48f9-847d-ab8485a1684a,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-05-18,745581,Grounded Into DP,grounded_into_double_play,True,669222,650911,Nick Senzel,Cristopher Sánchez,1,8676c025-366b-4a13-ad92-d81d8b255eb9,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-05-18,745581,Strikeout,strikeout,True,656180,650911,Riley Adams,Cristopher Sánchez,0,e7a759af-a614-4d14-a999-001e9563ab96,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-05-18,745581,Walk,walk,False,656941,669022,Kyle Schwarber,MacKenzie Gore,0,c03fd453-ffec-49b8-9e23-72307ae3799d,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,,,,93.0,87.0,91.0,,,,,,0.161,0.092,,,-0.7,-1.82,,85.9,,91.0,,,,0.321,0.607,0.512,0.429,0.714,0.25,107.0,104.0,105.0,130.0,99.0,105.0,0.549,0.198,0.21,0.66,96.4,83.3,0.284,0.408,0.239,0.217,0.265,0.356,,,,,,,,,,,,
6,2024-05-18,745581,Flyout,field_out,True,592663,669022,J.T. Realmuto,MacKenzie Gore,0,61909323-b2dd-43e9-aadf-152f7d82fc3f,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,,,,93.0,87.0,91.0,,,,,,0.161,0.092,,,-0.7,-1.82,,85.9,,91.0,,,,0.321,0.607,0.512,0.429,0.714,0.25,107.0,104.0,105.0,130.0,99.0,105.0,0.549,0.198,0.21,0.66,96.4,83.3,0.284,0.408,0.239,0.217,0.265,0.356,,,,,,,,,,,,
7,2024-05-18,745581,Groundout,field_out,True,547180,669022,Bryce Harper,MacKenzie Gore,1,939ada16-c8b1-457b-8164-5dd5df8bb0a0,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,,,,93.0,87.0,91.0,,,,,,0.161,0.092,,,-0.7,-1.82,,85.9,,91.0,,,,0.321,0.607,0.512,0.429,0.714,0.25,107.0,104.0,105.0,130.0,99.0,105.0,0.549,0.198,0.21,0.66,96.4,83.3,0.284,0.408,0.239,0.217,0.265,0.356,,,,,,,,,,,,
8,2024-05-18,745581,Groundout,field_out,True,664761,669022,Alec Bohm,MacKenzie Gore,0,a3df8e12-7dc6-41ee-816a-f885a1668e7f,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,,,,93.0,87.0,91.0,,,,,,0.161,0.092,,,-0.7,-1.82,,85.9,,91.0,,,,0.321,0.607,0.512,0.429,0.714,0.25,107.0,104.0,105.0,130.0,99.0,105.0,0.549,0.198,0.21,0.66,96.4,83.3,0.284,0.408,0.239,0.217,0.265,0.356,,,,,,,,,,,,
9,2024-05-18,745581,Groundout,field_out,True,608336,650911,Joey Gallo,Cristopher Sánchez,0,f09965c2-82ef-4d8a-aa4b-01151fc96363,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-05-18,745581,Groundout,field_out,True,645302,650911,Victor Robles,Cristopher Sánchez,0,26e2cdb1-3d34-4f86-85a0-1c80fa9eeba7,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-05-18,745581,Strikeout,strikeout,True,608385,650911,Jesse Winker,Cristopher Sánchez,0,fb389251-b90c-491b-91ab-4cada207f359,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-05-18,745581,Pop Out,field_out,True,681082,669022,Bryson Stott,MacKenzie Gore,0,1436406a-8c2d-4b1c-9625-7faaec31caa9,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,,,,93.0,87.0,91.0,,,,,,0.161,0.092,,,-0.7,-1.82,,85.9,,91.0,,,,0.321,0.607,0.512,0.429,0.714,0.25,107.0,104.0,105.0,130.0,99.0,105.0,0.549,0.198,0.21,0.66,96.4,83.3,0.284,0.408,0.239,0.217,0.265,0.356,,,,,,,,,,,,
