,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,FS_slg,FS_whiff
0,2024-04-24,744864,Groundout,field_out,True,605141,663623,Mookie Betts,Jake Irvin,0,09718433-8666-439c-8a6b-582825f0f843,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,97.0,104.0,106.0,136.0,80.0,109.0,77.0,103.0,94.0,0.178,0.355,0.09,0.004,0.35,0.022,0.64,-0.24,-0.13,2.31,0.76,-1.04,94.1,89.9,88.0,93.4,86.3,81.0,0.208,0.364,0.231,0.199,0.363,0.263,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,,,,,,,,,,,,,
1,2024-04-24,744864,Double,double,False,660271,663623,Shohei Ohtani,Jake Irvin,0,e47b2103-0bbe-48a0-a404-08df057d28d6,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,97.0,104.0,106.0,136.0,80.0,109.0,77.0,103.0,94.0,0.178,0.355,0.09,0.004,0.35,0.022,0.64,-0.24,-0.13,2.31,0.76,-1.04,94.1,89.9,88.0,93.4,86.3,81.0,0.208,0.364,0.231,0.199,0.363,0.263,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,,,,,,,,,,,,,
2,2024-04-24,744864,Flyout,field_out,True,518692,663623,Freddie Freeman,Jake Irvin,0,8a278db4-8b5b-477a-a62a-36ea0142d650,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,97.0,104.0,106.0,136.0,80.0,109.0,77.0,103.0,94.0,0.178,0.355,0.09,0.004,0.35,0.022,0.64,-0.24,-0.13,2.31,0.76,-1.04,94.1,89.9,88.0,93.4,86.3,81.0,0.208,0.364,0.231,0.199,0.363,0.263,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,,,,,,,,,,,,,
3,2024-04-24,744864,Single,single,False,669257,663623,Will Smith,Jake Irvin,1,1bec7024-9078-43bd-8629-577504fe0fe3,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,97.0,104.0,106.0,136.0,80.0,109.0,77.0,103.0,94.0,0.178,0.355,0.09,0.004,0.35,0.022,0.64,-0.24,-0.13,2.31,0.76,-1.04,94.1,89.9,88.0,93.4,86.3,81.0,0.208,0.364,0.231,0.199,0.363,0.263,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,,,,,,,,,,,,,
4,2024-04-24,744864,Walk,walk,False,571970,663623,Max Muncy,Jake Irvin,1,d99eeb0e-b347-4c3e-b37c-da9c50673f30,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,97.0,104.0,106.0,136.0,80.0,109.0,77.0,103.0,94.0,0.178,0.355,0.09,0.004,0.35,0.022,0.64,-0.24,-0.13,2.31,0.76,-1.04,94.1,89.9,88.0,93.4,86.3,81.0,0.208,0.364,0.231,0.199,0.363,0.263,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,,,,,,,,,,,,,
5,2024-04-24,744864,Strikeout,strikeout,True,606192,663623,Teoscar Hernández,Jake Irvin,0,66795aa1-a05c-45d4-82f3-13ad78872e4c,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,97.0,104.0,106.0,136.0,80.0,109.0,77.0,103.0,94.0,0.178,0.355,0.09,0.004,0.35,0.022,0.64,-0.24,-0.13,2.31,0.76,-1.04,94.1,89.9,88.0,93.4,86.3,81.0,0.208,0.364,0.231,0.199,0.363,0.263,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,,,,,,,,,,,,,
6,2024-04-24,744864,Pop Out,field_out,True,682928,689017,CJ Abrams,Landon Knack,0,49ab9b8c-f75a-435c-94f3-21b5e47b7cd6,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,,,,117.0,105.0,104.0,,,,,0.442,,0.248,0.131,0.179,-0.92,,,1.14,1.94,0.32,92.9,,83.8,,84.5,78.6,0.266,0.641,0.208,0.0,0.0,0.308,,,,,,,0.214,0.31,0.267,0.161,0.323,0.271,,,,,,,,,,,,,,,
7,2024-04-24,744864,Strikeout,strikeout,True,608385,689017,Jesse Winker,Landon Knack,0,3e68accc-2adc-4d21-9b38-e935fb846123,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,,,,117.0,105.0,104.0,,,,,0.442,,0.248,0.131,0.179,-0.92,,,1.14,1.94,0.32,92.9,,83.8,,84.5,78.6,0.266,0.641,0.208,0.0,0.0,0.308,,,,,,,0.214,0.31,0.267,0.161,0.323,0.271,,,,,,,,,,,,,,,
8,2024-04-24,744864,Single,single,False,608841,689017,Joey Meneses,Landon Knack,0,e28e70f0-e6b3-4f04-8f28-3b17edc15b2f,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,,,,117.0,105.0,104.0,,,,,0.442,,0.248,0.131,0.179,-0.92,,,1.14,1.94,0.32,92.9,,83.8,,84.5,78.6,0.266,0.641,0.208,0.0,0.0,0.308,,,,,,,0.214,0.31,0.267,0.161,0.323,0.271,,,,,,,,,,,,,,,
9,2024-04-24,744864,Single,single,False,671277,689017,Luis García Jr.,Landon Knack,1,b4a41011-8103-4c2f-9a5f-9f5c763ab689,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,,,,117.0,105.0,104.0,,,,,0.442,,0.248,0.131,0.179,-0.92,,,1.14,1.94,0.32,92.9,,83.8,,84.5,78.6,0.266,0.641,0.208,0.0,0.0,0.308,,,,,,,0.214,0.31,0.267,0.161,0.323,0.271,,,,,,,,,,,,,,,
10,2024-04-24,744864,Strikeout,strikeout,True,608336,689017,Joey Gallo,Landon Knack,0,d3bd4b1c-cf32-49ee-bce6-ecf9734fcb1c,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,,,,117.0,105.0,104.0,,,,,0.442,,0.248,0.131,0.179,-0.92,,,1.14,1.94,0.32,92.9,,83.8,,84.5,78.6,0.266,0.641,0.208,0.0,0.0,0.308,,,,,,,0.214,0.31,0.267,0.161,0.323,0.271,,,,,,,,,,,,,,,
11,2024-04-24,744864,Flyout,field_out,True,681546,663623,James Outman,Jake Irvin,0,86264a3a-bf1d-4de6-8b17-4c8c591ac61e,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,97.0,104.0,106.0,136.0,80.0,109.0,77.0,103.0,94.0,0.178,0.355,0.09,0.004,0.35,0.022,0.64,-0.24,-0.13,2.31,0.76,-1.04,94.1,89.9,88.0,93.4,86.3,81.0,0.208,0.364,0.231,0.199,0.363,0.263,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,,,,,,,,,,,,,
12,2024-04-24,744864,Single,single,False,666158,663623,Gavin Lux,Jake Irvin,0,33e44e9c-101b-4ecc-86dd-54817a68f564,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,97.0,104.0,106.0,136.0,80.0,109.0,77.0,103.0,94.0,0.178,0.355,0.09,0.004,0.35,0.022,0.64,-0.24,-0.13,2.31,0.76,-1.04,94.1,89.9,88.0,93.4,86.3,81.0,0.208,0.364,0.231,0.199,0.363,0.263,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,,,,,,,,,,,,,
13,2024-04-24,744864,Double,double,False,681624,663623,Andy Pages,Jake Irvin,1,0ffaabdf-4a7e-4c97-b670-3194889fb952,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,97.0,104.0,106.0,136.0,80.0,109.0,77.0,103.0,94.0,0.178,0.355,0.09,0.004,0.35,0.022,0.64,-0.24,-0.13,2.31,0.76,-1.04,94.1,89.9,88.0,93.4,86.3,81.0,0.208,0.364,0.231,0.199,0.363,0.263,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,,,,,,,,,,,,,
14,2024-04-24,744864,Single,single,False,605141,663623,Mookie Betts,Jake Irvin,1,b0a4c986-3d2e-4a62-99cf-6ab20257ec47,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,97.0,104.0,106.0,136.0,80.0,109.0,77.0,103.0,94.0,0.178,0.355,0.09,0.004,0.35,0.022,0.64,-0.24,-0.13,2.31,0.76,-1.04,94.1,89.9,88.0,93.4,86.3,81.0,0.208,0.364,0.231,0.199,0.363,0.263,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,,,,,,,,,,,,,
15,2024-04-24,744864,Grounded Into DP,grounded_into_double_play,True,660271,663623,Shohei Ohtani,Jake Irvin,1,d667abb8-d847-4cca-a261-b8f770bbdf3f,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,97.0,104.0,106.0,136.0,80.0,109.0,77.0,103.0,94.0,0.178,0.355,0.09,0.004,0.35,0.022,0.64,-0.24,-0.13,2.31,0.76,-1.04,94.1,89.9,88.0,93.4,86.3,81.0,0.208,0.364,0.231,0.199,0.363,0.263,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,,,,,,,,,,,,,
16,2024-04-24,744864,Lineout,field_out,True,656180,689017,Riley Adams,Landon Knack,0,ad221cfb-366b-4809-a041-66f96ddb8fa1,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,,,,117.0,105.0,104.0,,,,,0.442,,0.248,0.131,0.179,-0.92,,,1.14,1.94,0.32,92.9,,83.8,,84.5,78.6,0.266,0.641,0.208,0.0,0.0,0.308,,,,,,,0.214,0.31,0.267,0.161,0.323,0.271,,,,,,,,,,,,,,,
17,2024-04-24,744864,Flyout,field_out,True,592696,689017,Eddie Rosario,Landon Knack,0,23dd81b7-972a-476e-8287-4a7e9cc9e4ef,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,,,,117.0,105.0,104.0,,,,,0.442,,0.248,0.131,0.179,-0.92,,,1.14,1.94,0.32,92.9,,83.8,,84.5,78.6,0.266,0.641,0.208,0.0,0.0,0.308,,,,,,,0.214,0.31,0.267,0.161,0.323,0.271,,,,,,,,,,,,,,,
18,2024-04-24,744864,Home Run,home_run,False,669222,689017,Nick Senzel,Landon Knack,0,be07a8f4-9350-46ea-a8c1-19c89d7986d5,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,,,,117.0,105.0,104.0,,,,,0.442,,0.248,0.131,0.179,-0.92,,,1.14,1.94,0.32,92.9,,83.8,,84.5,78.6,0.266,0.641,0.208,0.0,0.0,0.308,,,,,,,0.214,0.31,0.267,0.161,0.323,0.271,,,,,,,,,,,,,,,
19,2024-04-24,744864,Walk,walk,False,702358,689017,Trey Lipscomb,Landon Knack,0,dd88a3dc-28e6-4f5d-9c46-8016bd91294c,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,,,,117.0,105.0,104.0,,,,,0.442,,0.248,0.131,0.179,-0.92,,,1.14,1.94,0.32,92.9,,83.8,,84.5,78.6,0.266,0.641,0.208,0.0,0.0,0.308,,,,,,,0.214,0.31,0.267,0.161,0.323,0.271,,,,,,,,,,,,,,,
20,2024-04-24,744864,Hit By Pitch,hit_by_pitch,False,682928,689017,CJ Abrams,Landon Knack,1,5eac7a2c-784e-4813-8e4c-33bda3471cde,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,,,,117.0,105.0,104.0,,,,,0.442,,0.248,0.131,0.179,-0.92,,,1.14,1.94,0.32,92.9,,83.8,,84.5,78.6,0.266,0.641,0.208,0.0,0.0,0.308,,,,,,,0.214,0.31,0.267,0.161,0.323,0.271,,,,,,,,,,,,,,,
21,2024-04-24,744864,Walk,walk,False,608385,689017,Jesse Winker,Landon Knack,1,45751bd1-47b5-46c6-bfe7-f5ce94183c8b,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,,,,117.0,105.0,104.0,,,,,0.442,,0.248,0.131,0.179,-0.92,,,1.14,1.94,0.32,92.9,,83.8,,84.5,78.6,0.266,0.641,0.208,0.0,0.0,0.308,,,,,,,0.214,0.31,0.267,0.161,0.323,0.271,,,,,,,,,,,,,,,
