,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,wFA/C,wSL/C,vFA,vSL,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vCH,vSI,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-08-22,744894,Groundout,field_out,True,694359,642232,Niko Kavadas,Ryan Yarbrough,1,9fe77a8f-2605-4c0e-85a7-2ca5c3a2a17a,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.54,4.41,81.1,100.0,81.0,95.0,0.801,5.53,3.21,6.75,1.11,1.0,0.255,0.417,0.174,0.251,0.438,83.0,101.0,93.0,,,,0.206,,0.98,,86.5,,,,,0.196,0.348,0.168,73.0,105.0,87.0,65.0,100.0,91.0,0.247,0.154,1.94,0.11,77.3,85.9,0.261,0.37,0.225,0.222,0.333,0.09,95.0,103.0,113.0,96.0,82.0,76.0,0.112,0.28,-4.77,1.21,83.7,71.2,0.133,0.256,0.328,0.421,0.789,0.204,,,,,,
11,2024-08-22,744894,Double,double,False,687462,656271,Spencer Horwitz,Brock Burke,0,430e122c-a3bd-48d4-84fb-c8cb4f80c91c,656271.0,brockburke,Burke,Left,Brock Burke,- - -,7.17,3.22,21.1,99.0,93.0,98.0,0.722,12.23,4.64,10.13,1.27,1.33,0.246,0.316,0.193,0.298,0.455,97.0,99.0,97.0,79.0,95.0,94.0,0.53,0.262,-2.23,-0.87,95.4,87.0,0.294,0.353,0.349,0.293,0.634,0.226,101.0,106.0,107.0,93.0,103.0,99.0,0.054,0.154,-0.36,2.79,88.9,93.8,0.238,0.286,0.432,0.333,0.5,0.333,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-22,744894,Double,double,False,672386,656271,Alejandro Kirk,Brock Burke,1,3d79cf6e-b527-4926-8f77-d30ef8f421f0,656271.0,brockburke,Burke,Left,Brock Burke,- - -,7.17,3.22,21.1,99.0,93.0,98.0,0.722,12.23,4.64,10.13,1.27,1.33,0.246,0.316,0.193,0.298,0.455,97.0,99.0,97.0,79.0,95.0,94.0,0.53,0.262,-2.23,-0.87,95.4,87.0,0.294,0.353,0.349,0.293,0.634,0.226,101.0,106.0,107.0,93.0,103.0,99.0,0.054,0.154,-0.36,2.79,88.9,93.8,0.238,0.286,0.432,0.333,0.5,0.333,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-22,744894,Single,single,False,695238,656271,Will Wagner,Brock Burke,1,fbf4063e-dfb8-4158-9d24-3b6965d9f796,656271.0,brockburke,Burke,Left,Brock Burke,- - -,7.17,3.22,21.1,99.0,93.0,98.0,0.722,12.23,4.64,10.13,1.27,1.33,0.246,0.316,0.193,0.298,0.455,97.0,99.0,97.0,79.0,95.0,94.0,0.53,0.262,-2.23,-0.87,95.4,87.0,0.294,0.353,0.349,0.293,0.634,0.226,101.0,106.0,107.0,93.0,103.0,99.0,0.054,0.154,-0.36,2.79,88.9,93.8,0.238,0.286,0.432,0.333,0.5,0.333,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-22,744894,Home Run,home_run,False,676391,657508,Ernie Clement,Mike Baumann,1,f62dd3e2-b9fb-4a0b-9c1a-063e392a5f26,657508.0,mikebaumann,Baumann,Right,Mike Baumann,- - -,5.01,4.5,46.2,95.0,117.0,100.0,0.784,7.91,4.05,9.26,1.54,0.89,0.317,0.345,0.124,0.317,0.451,124.0,97.0,100.0,99.0,87.0,92.0,0.373,0.261,-1.95,-0.23,96.5,92.3,0.267,0.511,0.294,0.286,0.651,0.173,90.0,110.0,107.0,,,,0.005,0.025,-39.67,0.22,89.1,95.7,0.2,0.2,0.25,,,,,,,,,,,,,,,,0.221,0.25,0.277,,,,128.0,97.0,105.0,0.336,-0.31,87.7
15,2024-08-22,744894,Triple,triple,False,694388,657508,Joey Loperfido,Mike Baumann,0,c0642142-079c-42de-8a89-36603e6e0c04,657508.0,mikebaumann,Baumann,Right,Mike Baumann,- - -,5.01,4.5,46.2,95.0,117.0,100.0,0.784,7.91,4.05,9.26,1.54,0.89,0.317,0.345,0.124,0.317,0.451,124.0,97.0,100.0,99.0,87.0,92.0,0.373,0.261,-1.95,-0.23,96.5,92.3,0.267,0.511,0.294,0.286,0.651,0.173,90.0,110.0,107.0,,,,0.005,0.025,-39.67,0.22,89.1,95.7,0.2,0.2,0.25,,,,,,,,,,,,,,,,0.221,0.25,0.277,,,,128.0,97.0,105.0,0.336,-0.31,87.7
16,2024-08-22,744894,Groundout,field_out,True,677870,657508,Leo Jiménez,Mike Baumann,0,ae6e1fd0-24c0-407e-96fd-bdb98a891384,657508.0,mikebaumann,Baumann,Right,Mike Baumann,- - -,5.01,4.5,46.2,95.0,117.0,100.0,0.784,7.91,4.05,9.26,1.54,0.89,0.317,0.345,0.124,0.317,0.451,124.0,97.0,100.0,99.0,87.0,92.0,0.373,0.261,-1.95,-0.23,96.5,92.3,0.267,0.511,0.294,0.286,0.651,0.173,90.0,110.0,107.0,,,,0.005,0.025,-39.67,0.22,89.1,95.7,0.2,0.2,0.25,,,,,,,,,,,,,,,,0.221,0.25,0.277,,,,128.0,97.0,105.0,0.336,-0.31,87.7
17,2024-08-22,744894,Groundout,field_out,True,543807,657508,George Springer,Mike Baumann,1,5638a3d7-1630-42aa-902e-8be21bd0f988,657508.0,mikebaumann,Baumann,Right,Mike Baumann,- - -,5.01,4.5,46.2,95.0,117.0,100.0,0.784,7.91,4.05,9.26,1.54,0.89,0.317,0.345,0.124,0.317,0.451,124.0,97.0,100.0,99.0,87.0,92.0,0.373,0.261,-1.95,-0.23,96.5,92.3,0.267,0.511,0.294,0.286,0.651,0.173,90.0,110.0,107.0,,,,0.005,0.025,-39.67,0.22,89.1,95.7,0.2,0.2,0.25,,,,,,,,,,,,,,,,0.221,0.25,0.277,,,,128.0,97.0,105.0,0.336,-0.31,87.7
18,2024-08-22,744894,Double,double,False,662139,657508,Daulton Varsho,Mike Baumann,0,ac4bce88-8780-41a1-a029-ecff6a271232,657508.0,mikebaumann,Baumann,Right,Mike Baumann,- - -,5.01,4.5,46.2,95.0,117.0,100.0,0.784,7.91,4.05,9.26,1.54,0.89,0.317,0.345,0.124,0.317,0.451,124.0,97.0,100.0,99.0,87.0,92.0,0.373,0.261,-1.95,-0.23,96.5,92.3,0.267,0.511,0.294,0.286,0.651,0.173,90.0,110.0,107.0,,,,0.005,0.025,-39.67,0.22,89.1,95.7,0.2,0.2,0.25,,,,,,,,,,,,,,,,0.221,0.25,0.277,,,,128.0,97.0,105.0,0.336,-0.31,87.7
19,2024-08-22,744894,Intent Walk,intent_walk,False,665489,657508,Vladimir Guerrero Jr.,Mike Baumann,0,07448946-0206-1013-000c-f08cd117d70a,657508.0,mikebaumann,Baumann,Right,Mike Baumann,- - -,5.01,4.5,46.2,95.0,117.0,100.0,0.784,7.91,4.05,9.26,1.54,0.89,0.317,0.345,0.124,0.317,0.451,124.0,97.0,100.0,99.0,87.0,92.0,0.373,0.261,-1.95,-0.23,96.5,92.3,0.267,0.511,0.294,0.286,0.651,0.173,90.0,110.0,107.0,,,,0.005,0.025,-39.67,0.22,89.1,95.7,0.2,0.2,0.25,,,,,,,,,,,,,,,,0.221,0.25,0.277,,,,128.0,97.0,105.0,0.336,-0.31,87.7
20,2024-08-22,744894,Groundout,field_out,True,687462,657508,Spencer Horwitz,Mike Baumann,0,22e78219-ff5c-43fb-94a6-03eae10077b8,657508.0,mikebaumann,Baumann,Right,Mike Baumann,- - -,5.01,4.5,46.2,95.0,117.0,100.0,0.784,7.91,4.05,9.26,1.54,0.89,0.317,0.345,0.124,0.317,0.451,124.0,97.0,100.0,99.0,87.0,92.0,0.373,0.261,-1.95,-0.23,96.5,92.3,0.267,0.511,0.294,0.286,0.651,0.173,90.0,110.0,107.0,,,,0.005,0.025,-39.67,0.22,89.1,95.7,0.2,0.2,0.25,,,,,,,,,,,,,,,,0.221,0.25,0.277,,,,128.0,97.0,105.0,0.336,-0.31,87.7
21,2024-08-22,744894,Groundout,field_out,True,683021,642232,Michael Stefanic,Ryan Yarbrough,0,d97d26d9-41c9-4d58-aa38-6d24fd60c0a6,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.54,4.41,81.1,100.0,81.0,95.0,0.801,5.53,3.21,6.75,1.11,1.0,0.255,0.417,0.174,0.251,0.438,83.0,101.0,93.0,,,,0.206,,0.98,,86.5,,,,,0.196,0.348,0.168,73.0,105.0,87.0,65.0,100.0,91.0,0.247,0.154,1.94,0.11,77.3,85.9,0.261,0.37,0.225,0.222,0.333,0.09,95.0,103.0,113.0,96.0,82.0,76.0,0.112,0.28,-4.77,1.21,83.7,71.2,0.133,0.256,0.328,0.421,0.789,0.204,,,,,,
22,2024-08-22,744894,Flyout,field_out,True,621493,642232,Taylor Ward,Ryan Yarbrough,0,56feea6d-f009-4b39-8a4c-2983c726d847,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.54,4.41,81.1,100.0,81.0,95.0,0.801,5.53,3.21,6.75,1.11,1.0,0.255,0.417,0.174,0.251,0.438,83.0,101.0,93.0,,,,0.206,,0.98,,86.5,,,,,0.196,0.348,0.168,73.0,105.0,87.0,65.0,100.0,91.0,0.247,0.154,1.94,0.11,77.3,85.9,0.261,0.37,0.225,0.222,0.333,0.09,95.0,103.0,113.0,96.0,82.0,76.0,0.112,0.28,-4.77,1.21,83.7,71.2,0.133,0.256,0.328,0.421,0.789,0.204,,,,,,
23,2024-08-22,744894,Flyout,field_out,True,687263,642232,Zach Neto,Ryan Yarbrough,0,37ce4eef-ec7b-4eaf-89ff-49762f22b8dc,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.54,4.41,81.1,100.0,81.0,95.0,0.801,5.53,3.21,6.75,1.11,1.0,0.255,0.417,0.174,0.251,0.438,83.0,101.0,93.0,,,,0.206,,0.98,,86.5,,,,,0.196,0.348,0.168,73.0,105.0,87.0,65.0,100.0,91.0,0.247,0.154,1.94,0.11,77.3,85.9,0.261,0.37,0.225,0.222,0.333,0.09,95.0,103.0,113.0,96.0,82.0,76.0,0.112,0.28,-4.77,1.21,83.7,71.2,0.133,0.256,0.328,0.421,0.789,0.204,,,,,,
24,2024-08-22,744894,Groundout,field_out,True,672386,656288,Alejandro Kirk,Griffin Canning,0,fe373356-67bc-45b0-831f-772dcfc522c1,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.88,144.0,98.0,87.0,97.0,0.778,6.63,3.25,9.25,1.56,1.05,0.223,0.442,0.123,0.361,0.401,73.0,94.0,86.0,104.0,102.0,111.0,0.373,0.231,-0.91,-1.22,93.5,87.9,0.308,0.481,0.311,0.249,0.534,0.149,96.0,103.0,103.0,78.0,88.0,76.0,0.011,0.271,-7.81,0.9,88.6,93.0,0.245,0.353,0.281,0.5,1.0,0.0,72.0,96.0,95.0,,,,,0.113,,-0.67,,80.6,0.286,0.405,0.245,,,,,,,,,
25,2024-08-22,744894,Groundout,field_out,True,695238,656288,Will Wagner,Griffin Canning,0,04e8848e-cd0e-4a89-92a4-d8663dbea909,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.88,144.0,98.0,87.0,97.0,0.778,6.63,3.25,9.25,1.56,1.05,0.223,0.442,0.123,0.361,0.401,73.0,94.0,86.0,104.0,102.0,111.0,0.373,0.231,-0.91,-1.22,93.5,87.9,0.308,0.481,0.311,0.249,0.534,0.149,96.0,103.0,103.0,78.0,88.0,76.0,0.011,0.271,-7.81,0.9,88.6,93.0,0.245,0.353,0.281,0.5,1.0,0.0,72.0,96.0,95.0,,,,,0.113,,-0.67,,80.6,0.286,0.405,0.245,,,,,,,,,
26,2024-08-22,744894,Strikeout,strikeout,True,676391,656288,Ernie Clement,Griffin Canning,0,67f1574f-184d-4cc6-9610-05bec8bb0df4,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.88,144.0,98.0,87.0,97.0,0.778,6.63,3.25,9.25,1.56,1.05,0.223,0.442,0.123,0.361,0.401,73.0,94.0,86.0,104.0,102.0,111.0,0.373,0.231,-0.91,-1.22,93.5,87.9,0.308,0.481,0.311,0.249,0.534,0.149,96.0,103.0,103.0,78.0,88.0,76.0,0.011,0.271,-7.81,0.9,88.6,93.0,0.245,0.353,0.281,0.5,1.0,0.0,72.0,96.0,95.0,,,,,0.113,,-0.67,,80.6,0.286,0.405,0.245,,,,,,,,,
27,2024-08-22,744894,Strikeout,strikeout,True,694384,642232,Nolan Schanuel,Ryan Yarbrough,0,753e737b-b7fa-41ea-8b6b-02c195a3f93e,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.54,4.41,81.1,100.0,81.0,95.0,0.801,5.53,3.21,6.75,1.11,1.0,0.255,0.417,0.174,0.251,0.438,83.0,101.0,93.0,,,,0.206,,0.98,,86.5,,,,,0.196,0.348,0.168,73.0,105.0,87.0,65.0,100.0,91.0,0.247,0.154,1.94,0.11,77.3,85.9,0.261,0.37,0.225,0.222,0.333,0.09,95.0,103.0,113.0,96.0,82.0,76.0,0.112,0.28,-4.77,1.21,83.7,71.2,0.133,0.256,0.328,0.421,0.789,0.204,,,,,,
28,2024-08-22,744894,Lineout,field_out,True,543685,642232,Anthony Rendon,Ryan Yarbrough,0,1a554574-462c-4861-8baf-14afe93e48e4,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.54,4.41,81.1,100.0,81.0,95.0,0.801,5.53,3.21,6.75,1.11,1.0,0.255,0.417,0.174,0.251,0.438,83.0,101.0,93.0,,,,0.206,,0.98,,86.5,,,,,0.196,0.348,0.168,73.0,105.0,87.0,65.0,100.0,91.0,0.247,0.154,1.94,0.11,77.3,85.9,0.261,0.37,0.225,0.222,0.333,0.09,95.0,103.0,113.0,96.0,82.0,76.0,0.112,0.28,-4.77,1.21,83.7,71.2,0.133,0.256,0.328,0.421,0.789,0.204,,,,,,
29,2024-08-22,744894,Hit By Pitch,hit_by_pitch,False,666160,642232,Mickey Moniak,Ryan Yarbrough,0,b57e234c-1952-4080-bf96-d19745d403ed,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.54,4.41,81.1,100.0,81.0,95.0,0.801,5.53,3.21,6.75,1.11,1.0,0.255,0.417,0.174,0.251,0.438,83.0,101.0,93.0,,,,0.206,,0.98,,86.5,,,,,0.196,0.348,0.168,73.0,105.0,87.0,65.0,100.0,91.0,0.247,0.154,1.94,0.11,77.3,85.9,0.261,0.37,0.225,0.222,0.333,0.09,95.0,103.0,113.0,96.0,82.0,76.0,0.112,0.28,-4.77,1.21,83.7,71.2,0.133,0.256,0.328,0.421,0.789,0.204,,,,,,
30,2024-08-22,744894,Strikeout,strikeout,True,666176,642232,Jo Adell,Ryan Yarbrough,0,cb0ad7e0-fa64-4bcc-94e7-9a779cfa3d9e,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.54,4.41,81.1,100.0,81.0,95.0,0.801,5.53,3.21,6.75,1.11,1.0,0.255,0.417,0.174,0.251,0.438,83.0,101.0,93.0,,,,0.206,,0.98,,86.5,,,,,0.196,0.348,0.168,73.0,105.0,87.0,65.0,100.0,91.0,0.247,0.154,1.94,0.11,77.3,85.9,0.261,0.37,0.225,0.222,0.333,0.09,95.0,103.0,113.0,96.0,82.0,76.0,0.112,0.28,-4.77,1.21,83.7,71.2,0.133,0.256,0.328,0.421,0.789,0.204,,,,,,
31,2024-08-22,744894,Strikeout,strikeout,True,694388,656288,Joey Loperfido,Griffin Canning,0,9741fe49-7db2-40e5-b863-aa4fb37e498a,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.88,144.0,98.0,87.0,97.0,0.778,6.63,3.25,9.25,1.56,1.05,0.223,0.442,0.123,0.361,0.401,73.0,94.0,86.0,104.0,102.0,111.0,0.373,0.231,-0.91,-1.22,93.5,87.9,0.308,0.481,0.311,0.249,0.534,0.149,96.0,103.0,103.0,78.0,88.0,76.0,0.011,0.271,-7.81,0.9,88.6,93.0,0.245,0.353,0.281,0.5,1.0,0.0,72.0,96.0,95.0,,,,,0.113,,-0.67,,80.6,0.286,0.405,0.245,,,,,,,,,
32,2024-08-22,744894,Flyout,field_out,True,677870,656288,Leo Jiménez,Griffin Canning,0,b1a3226f-71e0-4f21-a956-cf6dae7d84e0,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.88,144.0,98.0,87.0,97.0,0.778,6.63,3.25,9.25,1.56,1.05,0.223,0.442,0.123,0.361,0.401,73.0,94.0,86.0,104.0,102.0,111.0,0.373,0.231,-0.91,-1.22,93.5,87.9,0.308,0.481,0.311,0.249,0.534,0.149,96.0,103.0,103.0,78.0,88.0,76.0,0.011,0.271,-7.81,0.9,88.6,93.0,0.245,0.353,0.281,0.5,1.0,0.0,72.0,96.0,95.0,,,,,0.113,,-0.67,,80.6,0.286,0.405,0.245,,,,,,,,,
33,2024-08-22,744894,Groundout,field_out,True,543807,656288,George Springer,Griffin Canning,0,c0e1f121-07aa-410f-a5ae-23d5cbe92ccc,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.88,144.0,98.0,87.0,97.0,0.778,6.63,3.25,9.25,1.56,1.05,0.223,0.442,0.123,0.361,0.401,73.0,94.0,86.0,104.0,102.0,111.0,0.373,0.231,-0.91,-1.22,93.5,87.9,0.308,0.481,0.311,0.249,0.534,0.149,96.0,103.0,103.0,78.0,88.0,76.0,0.011,0.271,-7.81,0.9,88.6,93.0,0.245,0.353,0.281,0.5,1.0,0.0,72.0,96.0,95.0,,,,,0.113,,-0.67,,80.6,0.286,0.405,0.245,,,,,,,,,
34,2024-08-22,744894,Single,single,False,642136,642232,Matt Thaiss,Ryan Yarbrough,0,5b5194a7-6d6f-4e77-a764-f1a7dca00f4e,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.54,4.41,81.1,100.0,81.0,95.0,0.801,5.53,3.21,6.75,1.11,1.0,0.255,0.417,0.174,0.251,0.438,83.0,101.0,93.0,,,,0.206,,0.98,,86.5,,,,,0.196,0.348,0.168,73.0,105.0,87.0,65.0,100.0,91.0,0.247,0.154,1.94,0.11,77.3,85.9,0.261,0.37,0.225,0.222,0.333,0.09,95.0,103.0,113.0,96.0,82.0,76.0,0.112,0.28,-4.77,1.21,83.7,71.2,0.133,0.256,0.328,0.421,0.789,0.204,,,,,,
35,2024-08-22,744894,Forceout,force_out,True,694359,642232,Niko Kavadas,Ryan Yarbrough,1,a0dcf59f-17b7-46d5-8602-26b18244797d,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.54,4.41,81.1,100.0,81.0,95.0,0.801,5.53,3.21,6.75,1.11,1.0,0.255,0.417,0.174,0.251,0.438,83.0,101.0,93.0,,,,0.206,,0.98,,86.5,,,,,0.196,0.348,0.168,73.0,105.0,87.0,65.0,100.0,91.0,0.247,0.154,1.94,0.11,77.3,85.9,0.261,0.37,0.225,0.222,0.333,0.09,95.0,103.0,113.0,96.0,82.0,76.0,0.112,0.28,-4.77,1.21,83.7,71.2,0.133,0.256,0.328,0.421,0.789,0.204,,,,,,
