,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff
30,2024-04-12,746084,Double,double,False,606115,669432,Orlando Arcia,Trevor Rogers,0,0326d1d3-8ab5-4d07-8dfa-49139fb95272,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,69.0,100.0,93.0,87.0,96.0,91.0,73.0,89.0,89.0,0.231,0.325,0.21,0.233,-0.74,0.22,-1.71,-0.95,92.1,85.8,91.6,82.5,0.261,0.486,0.23,0.27,0.45,0.119,0.299,0.393,0.251,0.262,0.475,0.288,,,,,,,,,,,,,,,,,,
31,2024-04-12,746084,Groundout,field_out,True,518595,669432,Travis d'Arnaud,Trevor Rogers,0,7d070633-4010-4f79-9234-45de6e502b9e,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,69.0,100.0,93.0,87.0,96.0,91.0,73.0,89.0,89.0,0.231,0.325,0.21,0.233,-0.74,0.22,-1.71,-0.95,92.1,85.8,91.6,82.5,0.261,0.486,0.23,0.27,0.45,0.119,0.299,0.393,0.251,0.262,0.475,0.288,,,,,,,,,,,,,,,,,,
32,2024-04-12,746084,Groundout,field_out,True,660670,669432,Ronald Acuña Jr.,Trevor Rogers,1,a457ab98-9e17-4522-98cc-897d4b3ec0f8,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,69.0,100.0,93.0,87.0,96.0,91.0,73.0,89.0,89.0,0.231,0.325,0.21,0.233,-0.74,0.22,-1.71,-0.95,92.1,85.8,91.6,82.5,0.261,0.486,0.23,0.27,0.45,0.119,0.299,0.393,0.251,0.262,0.475,0.288,,,,,,,,,,,,,,,,,,
33,2024-04-12,746084,Single,single,False,645277,669432,Ozzie Albies,Trevor Rogers,1,79c74788-9cb6-425e-a31d-598c4896a612,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,69.0,100.0,93.0,87.0,96.0,91.0,73.0,89.0,89.0,0.231,0.325,0.21,0.233,-0.74,0.22,-1.71,-0.95,92.1,85.8,91.6,82.5,0.261,0.486,0.23,0.27,0.45,0.119,0.299,0.393,0.251,0.262,0.475,0.288,,,,,,,,,,,,,,,,,,
34,2024-04-12,746084,Pop Out,field_out,True,663586,669432,Austin Riley,Trevor Rogers,0,5aacb11d-3e10-41e1-a86f-8309b80d676c,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,69.0,100.0,93.0,87.0,96.0,91.0,73.0,89.0,89.0,0.231,0.325,0.21,0.233,-0.74,0.22,-1.71,-0.95,92.1,85.8,91.6,82.5,0.261,0.486,0.23,0.27,0.45,0.119,0.299,0.393,0.251,0.262,0.475,0.288,,,,,,,,,,,,,,,,,,
35,2024-04-12,746084,Groundout,field_out,True,541645,608331,Avisaíl García,Max Fried,0,c77e531b-80a1-4f6d-bde5-ceabe1d2abbc,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.311,0.119,0.145,0.76,1.8,0.7,1.72,93.8,86.1,93.7,82.7,0.287,0.369,0.2,0.231,0.256,0.165,0.186,0.271,0.24,0.25,0.25,0.296,110.0,102.0,106.0,88.0,93.0,92.0,0.055,0.208,-0.23,0.93,89.3,74.4,0.158,0.329,0.313,0.308,0.308,0.313
36,2024-04-12,746084,Groundout,field_out,True,656896,608331,Emmanuel Rivera,Max Fried,0,120a2054-c2a9-4272-8d67-2c18bf1fde91,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.311,0.119,0.145,0.76,1.8,0.7,1.72,93.8,86.1,93.7,82.7,0.287,0.369,0.2,0.231,0.256,0.165,0.186,0.271,0.24,0.25,0.25,0.296,110.0,102.0,106.0,88.0,93.0,92.0,0.055,0.208,-0.23,0.93,89.3,74.4,0.158,0.329,0.313,0.308,0.308,0.313
37,2024-04-12,746084,Lineout,field_out,True,663743,608331,Nick Fortes,Max Fried,0,a1412056-6596-4895-bead-083b4cb580d5,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.311,0.119,0.145,0.76,1.8,0.7,1.72,93.8,86.1,93.7,82.7,0.287,0.369,0.2,0.231,0.256,0.165,0.186,0.271,0.24,0.25,0.25,0.296,110.0,102.0,106.0,88.0,93.0,92.0,0.055,0.208,-0.23,0.93,89.3,74.4,0.158,0.329,0.313,0.308,0.308,0.313
38,2024-04-12,746084,Double,double,False,621566,669432,Matt Olson,Trevor Rogers,0,78e4b7b6-3fda-4c74-900c-864228b53426,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,69.0,100.0,93.0,87.0,96.0,91.0,73.0,89.0,89.0,0.231,0.325,0.21,0.233,-0.74,0.22,-1.71,-0.95,92.1,85.8,91.6,82.5,0.261,0.486,0.23,0.27,0.45,0.119,0.299,0.393,0.251,0.262,0.475,0.288,,,,,,,,,,,,,,,,,,
39,2024-04-12,746084,Walk,walk,False,542303,669432,Marcell Ozuna,Trevor Rogers,0,20f3865b-4ddf-44e7-ad17-53a5b087a204,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,69.0,100.0,93.0,87.0,96.0,91.0,73.0,89.0,89.0,0.231,0.325,0.21,0.233,-0.74,0.22,-1.71,-0.95,92.1,85.8,91.6,82.5,0.261,0.486,0.23,0.27,0.45,0.119,0.299,0.393,0.251,0.262,0.475,0.288,,,,,,,,,,,,,,,,,,
40,2024-04-12,746084,Pop Out,field_out,True,594807,666277,Adam Duvall,George Soriano,0,2ecd256b-7065-43c0-8142-c90927f89fd3,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,MIA,9.26,7.01,11.2,92.0,95.0,91.0,0.798,9.26,5.4,8.49,2.31,0.71,0.212,0.424,0.091,0.333,0.412,116.0,99.0,95.0,77.0,88.0,80.0,,,,104.0,94.0,100.0,,0.412,0.431,0.157,0.61,,-3.45,-1.45,94.5,88.8,,83.5,0.125,0.25,0.276,,,,0.286,0.286,0.0,0.368,0.895,0.255,,,,,,,,,,,,,,,,,,
41,2024-04-12,746084,Grounded Into DP,grounded_into_double_play,True,671739,666277,Michael Harris II,George Soriano,1,d593e734-8788-403c-bb84-3debe305eabf,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,MIA,9.26,7.01,11.2,92.0,95.0,91.0,0.798,9.26,5.4,8.49,2.31,0.71,0.212,0.424,0.091,0.333,0.412,116.0,99.0,95.0,77.0,88.0,80.0,,,,104.0,94.0,100.0,,0.412,0.431,0.157,0.61,,-3.45,-1.45,94.5,88.8,,83.5,0.125,0.25,0.276,,,,0.286,0.286,0.0,0.368,0.895,0.255,,,,,,,,,,,,,,,,,,
42,2024-04-12,746084,Bunt Groundout,field_out,True,660644,608331,Vidal Bruján,Max Fried,0,09c8e4d2-5ac1-4e60-9cc6-2801095c122a,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.311,0.119,0.145,0.76,1.8,0.7,1.72,93.8,86.1,93.7,82.7,0.287,0.369,0.2,0.231,0.256,0.165,0.186,0.271,0.24,0.25,0.25,0.296,110.0,102.0,106.0,88.0,93.0,92.0,0.055,0.208,-0.23,0.93,89.3,74.4,0.158,0.329,0.313,0.308,0.308,0.313
43,2024-04-12,746084,Hit By Pitch,hit_by_pitch,False,650333,608331,Luis Arraez,Max Fried,0,e2c6765a-eef7-4ecb-8ad6-79f484789512,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.311,0.119,0.145,0.76,1.8,0.7,1.72,93.8,86.1,93.7,82.7,0.287,0.369,0.2,0.231,0.256,0.165,0.186,0.271,0.24,0.25,0.25,0.296,110.0,102.0,106.0,88.0,93.0,92.0,0.055,0.208,-0.23,0.93,89.3,74.4,0.158,0.329,0.313,0.308,0.308,0.313
44,2024-04-12,746084,Strikeout,strikeout,True,605137,608331,Josh Bell,Max Fried,0,94cfc691-dc0a-4802-83cd-9242b40f7f18,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.311,0.119,0.145,0.76,1.8,0.7,1.72,93.8,86.1,93.7,82.7,0.287,0.369,0.2,0.231,0.256,0.165,0.186,0.271,0.24,0.25,0.25,0.296,110.0,102.0,106.0,88.0,93.0,92.0,0.055,0.208,-0.23,0.93,89.3,74.4,0.158,0.329,0.313,0.308,0.308,0.313
45,2024-04-12,746084,Groundout,field_out,True,669394,608331,Jake Burger,Max Fried,0,d785ee9e-536f-441b-b205-5bc6b6139718,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.311,0.119,0.145,0.76,1.8,0.7,1.72,93.8,86.1,93.7,82.7,0.287,0.369,0.2,0.231,0.256,0.165,0.186,0.271,0.24,0.25,0.25,0.296,110.0,102.0,106.0,88.0,93.0,92.0,0.055,0.208,-0.23,0.93,89.3,74.4,0.158,0.329,0.313,0.308,0.308,0.313
46,2024-04-12,746084,Double,double,False,606115,666277,Orlando Arcia,George Soriano,0,4f9860d5-0daf-4f93-95e6-283c76276c63,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,MIA,9.26,7.01,11.2,92.0,95.0,91.0,0.798,9.26,5.4,8.49,2.31,0.71,0.212,0.424,0.091,0.333,0.412,116.0,99.0,95.0,77.0,88.0,80.0,,,,104.0,94.0,100.0,,0.412,0.431,0.157,0.61,,-3.45,-1.45,94.5,88.8,,83.5,0.125,0.25,0.276,,,,0.286,0.286,0.0,0.368,0.895,0.255,,,,,,,,,,,,,,,,,,
47,2024-04-12,746084,Groundout,field_out,True,518595,666277,Travis d'Arnaud,George Soriano,1,bf186be3-4492-4f82-ada0-9ca99513ba94,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,MIA,9.26,7.01,11.2,92.0,95.0,91.0,0.798,9.26,5.4,8.49,2.31,0.71,0.212,0.424,0.091,0.333,0.412,116.0,99.0,95.0,77.0,88.0,80.0,,,,104.0,94.0,100.0,,0.412,0.431,0.157,0.61,,-3.45,-1.45,94.5,88.8,,83.5,0.125,0.25,0.276,,,,0.286,0.286,0.0,0.368,0.895,0.255,,,,,,,,,,,,,,,,,,
48,2024-04-12,746084,Walk,walk,False,660670,666277,Ronald Acuña Jr.,George Soriano,0,3224f160-af62-44fa-ac69-a67a371a3948,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,MIA,9.26,7.01,11.2,92.0,95.0,91.0,0.798,9.26,5.4,8.49,2.31,0.71,0.212,0.424,0.091,0.333,0.412,116.0,99.0,95.0,77.0,88.0,80.0,,,,104.0,94.0,100.0,,0.412,0.431,0.157,0.61,,-3.45,-1.45,94.5,88.8,,83.5,0.125,0.25,0.276,,,,0.286,0.286,0.0,0.368,0.895,0.255,,,,,,,,,,,,,,,,,,
49,2024-04-12,746084,Hit By Pitch,hit_by_pitch,False,645277,666277,Ozzie Albies,George Soriano,1,fd68f4a4-50a1-4ee4-8362-8bc155c5b882,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,MIA,9.26,7.01,11.2,92.0,95.0,91.0,0.798,9.26,5.4,8.49,2.31,0.71,0.212,0.424,0.091,0.333,0.412,116.0,99.0,95.0,77.0,88.0,80.0,,,,104.0,94.0,100.0,,0.412,0.431,0.157,0.61,,-3.45,-1.45,94.5,88.8,,83.5,0.125,0.25,0.276,,,,0.286,0.286,0.0,0.368,0.895,0.255,,,,,,,,,,,,,,,,,,
50,2024-04-12,746084,Strikeout,strikeout,True,663586,666277,Austin Riley,George Soriano,0,986650a6-99b8-4d24-ad71-a5529f24d087,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,MIA,9.26,7.01,11.2,92.0,95.0,91.0,0.798,9.26,5.4,8.49,2.31,0.71,0.212,0.424,0.091,0.333,0.412,116.0,99.0,95.0,77.0,88.0,80.0,,,,104.0,94.0,100.0,,0.412,0.431,0.157,0.61,,-3.45,-1.45,94.5,88.8,,83.5,0.125,0.25,0.276,,,,0.286,0.286,0.0,0.368,0.895,0.255,,,,,,,,,,,,,,,,,,
51,2024-04-12,746084,Walk,walk,False,621566,677053,Matt Olson,Andrew Nardi,1,32ea3614-f705-4070-be62-bd242a049a72,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,MIA,5.45,3.12,36.1,103.0,106.0,104.0,0.733,11.15,2.72,8.92,1.24,0.7,0.255,0.408,0.173,0.276,0.402,57.0,130.0,124.0,98.0,101.0,102.0,,,,118.0,105.0,107.0,,0.577,0.414,0.009,0.41,,-0.68,-6.5,94.0,91.5,,82.7,0.247,0.4,0.277,,,,,,,0.264,0.547,0.32,,,,,,,,,,,,,,,,,,
52,2024-04-12,746084,Single,single,False,542303,677053,Marcell Ozuna,Andrew Nardi,1,17a9c8e7-7b3b-4e4d-98d9-2c60457645af,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,MIA,5.45,3.12,36.1,103.0,106.0,104.0,0.733,11.15,2.72,8.92,1.24,0.7,0.255,0.408,0.173,0.276,0.402,57.0,130.0,124.0,98.0,101.0,102.0,,,,118.0,105.0,107.0,,0.577,0.414,0.009,0.41,,-0.68,-6.5,94.0,91.5,,82.7,0.247,0.4,0.277,,,,,,,0.264,0.547,0.32,,,,,,,,,,,,,,,,,,
53,2024-04-12,746084,Walk,walk,False,594807,677053,Adam Duvall,Andrew Nardi,1,758e688c-65bb-4ac3-8aa5-79bef2986808,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,MIA,5.45,3.12,36.1,103.0,106.0,104.0,0.733,11.15,2.72,8.92,1.24,0.7,0.255,0.408,0.173,0.276,0.402,57.0,130.0,124.0,98.0,101.0,102.0,,,,118.0,105.0,107.0,,0.577,0.414,0.009,0.41,,-0.68,-6.5,94.0,91.5,,82.7,0.247,0.4,0.277,,,,,,,0.264,0.547,0.32,,,,,,,,,,,,,,,,,,
54,2024-04-12,746084,Single,single,False,671739,572143,Michael Harris II,Burch Smith,1,5dedff1e-775d-44e2-a055-188458c8dfec,572143.0,burchsmith,"Smith, B",Right,Burch Smith,- - -,3.94,4.48,32.0,99.0,102.0,99.0,0.828,7.31,2.53,10.97,0.28,1.43,0.245,0.425,0.132,0.368,0.479,124.0,69.0,80.0,104.0,101.0,100.0,97.0,54.0,53.0,,,,0.004,0.519,0.017,0.013,1.25,14.67,-8.01,1.34,94.4,85.3,92.8,81.1,0.239,0.328,0.242,,,,,,,0.5,0.5,0.0,99.0,92.0,100.0,98.0,99.0,93.0,0.208,0.239,-3.25,0.52,87.4,79.8,0.25,0.286,0.111,0.519,0.593,0.211
55,2024-04-12,746084,Single,single,False,606115,572143,Orlando Arcia,Burch Smith,1,f9f136cb-6cfb-41c8-abd9-d12239165484,572143.0,burchsmith,"Smith, B",Right,Burch Smith,- - -,3.94,4.48,32.0,99.0,102.0,99.0,0.828,7.31,2.53,10.97,0.28,1.43,0.245,0.425,0.132,0.368,0.479,124.0,69.0,80.0,104.0,101.0,100.0,97.0,54.0,53.0,,,,0.004,0.519,0.017,0.013,1.25,14.67,-8.01,1.34,94.4,85.3,92.8,81.1,0.239,0.328,0.242,,,,,,,0.5,0.5,0.0,99.0,92.0,100.0,98.0,99.0,93.0,0.208,0.239,-3.25,0.52,87.4,79.8,0.25,0.286,0.111,0.519,0.593,0.211
56,2024-04-12,746084,Forceout,force_out,True,518595,572143,Travis d'Arnaud,Burch Smith,1,93f73df6-0dfb-4407-a9c7-0de8582c998d,572143.0,burchsmith,"Smith, B",Right,Burch Smith,- - -,3.94,4.48,32.0,99.0,102.0,99.0,0.828,7.31,2.53,10.97,0.28,1.43,0.245,0.425,0.132,0.368,0.479,124.0,69.0,80.0,104.0,101.0,100.0,97.0,54.0,53.0,,,,0.004,0.519,0.017,0.013,1.25,14.67,-8.01,1.34,94.4,85.3,92.8,81.1,0.239,0.328,0.242,,,,,,,0.5,0.5,0.0,99.0,92.0,100.0,98.0,99.0,93.0,0.208,0.239,-3.25,0.52,87.4,79.8,0.25,0.286,0.111,0.519,0.593,0.211
57,2024-04-12,746084,Flyout,field_out,True,650559,608331,Bryan De La Cruz,Max Fried,0,8343135d-a279-4ba8-af53-3e54544d35ff,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.311,0.119,0.145,0.76,1.8,0.7,1.72,93.8,86.1,93.7,82.7,0.287,0.369,0.2,0.231,0.256,0.165,0.186,0.271,0.24,0.25,0.25,0.296,110.0,102.0,106.0,88.0,93.0,92.0,0.055,0.208,-0.23,0.93,89.3,74.4,0.158,0.329,0.313,0.308,0.308,0.313
58,2024-04-12,746084,Single,single,False,665862,608331,Jazz Chisholm Jr.,Max Fried,0,f94ef058-811b-4aa7-bdce-e04e5cc8e1b5,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.311,0.119,0.145,0.76,1.8,0.7,1.72,93.8,86.1,93.7,82.7,0.287,0.369,0.2,0.231,0.256,0.165,0.186,0.271,0.24,0.25,0.25,0.296,110.0,102.0,106.0,88.0,93.0,92.0,0.055,0.208,-0.23,0.93,89.3,74.4,0.158,0.329,0.313,0.308,0.308,0.313
59,2024-04-12,746084,Single,single,False,541645,608331,Avisaíl García,Max Fried,1,b9559d85-cbac-4025-a89a-7f16df3961a1,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.311,0.119,0.145,0.76,1.8,0.7,1.72,93.8,86.1,93.7,82.7,0.287,0.369,0.2,0.231,0.256,0.165,0.186,0.271,0.24,0.25,0.25,0.296,110.0,102.0,106.0,88.0,93.0,92.0,0.055,0.208,-0.23,0.93,89.3,74.4,0.158,0.329,0.313,0.308,0.308,0.313
60,2024-04-12,746084,Single,single,False,656896,572955,Emmanuel Rivera,Pierce Johnson,1,6184d0f1-20b8-4c61-9046-1e1cbde7291b,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,ATL,3.13,3.12,31.2,102.0,140.0,105.0,0.709,11.65,3.69,7.39,0.57,1.32,0.182,0.325,0.156,0.325,0.439,,,,96.0,93.0,88.0,,,,,,,,0.191,,,-0.29,,,,95.5,,,,0.2,0.2,0.188,,,,,,,,,,152.0,106.0,111.0,104.0,33.0,39.0,0.022,0.787,-0.7,0.86,92.2,85.6,0.228,0.347,0.328,,,
61,2024-04-12,746084,Strikeout,strikeout,True,660821,572955,Jesús Sánchez,Pierce Johnson,0,641eddd7-213d-4cce-aa91-f99327635afb,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,ATL,3.13,3.12,31.2,102.0,140.0,105.0,0.709,11.65,3.69,7.39,0.57,1.32,0.182,0.325,0.156,0.325,0.439,,,,96.0,93.0,88.0,,,,,,,,0.191,,,-0.29,,,,95.5,,,,0.2,0.2,0.188,,,,,,,,,,152.0,106.0,111.0,104.0,33.0,39.0,0.022,0.787,-0.7,0.86,92.2,85.6,0.228,0.347,0.328,,,
62,2024-04-12,746084,Forceout,force_out,True,660644,572955,Vidal Bruján,Pierce Johnson,1,29af9b62-a31c-4e4c-85d2-9967f3eb520c,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,ATL,3.13,3.12,31.2,102.0,140.0,105.0,0.709,11.65,3.69,7.39,0.57,1.32,0.182,0.325,0.156,0.325,0.439,,,,96.0,93.0,88.0,,,,,,,,0.191,,,-0.29,,,,95.5,,,,0.2,0.2,0.188,,,,,,,,,,152.0,106.0,111.0,104.0,33.0,39.0,0.022,0.787,-0.7,0.86,92.2,85.6,0.228,0.347,0.328,,,
63,2024-04-12,746084,Single,single,False,660670,542882,Ronald Acuña Jr.,Matt Andriese,0,224bcf0a-4f3a-4bdf-969f-03629e006dc0,542882.0,mattandriese,Andriese,Right,Matt Andriese,MIA,6.0,4.27,6.0,103.0,81.0,104.0,0.86,10.5,1.5,10.5,3.0,1.13,0.389,0.389,0.167,0.389,0.511,4.0,88.0,203.0,81.0,106.0,105.0,68.0,116.0,108.0,,,,0.159,0.409,,0.011,0.23,-11.98,,-2.0,91.2,86.3,89.8,,0.182,0.545,0.19,,,,,,,,,,104.0,95.0,98.0,78.0,96.0,98.0,0.273,0.148,4.04,-7.16,86.1,80.3,0.4,0.8,0.111,0.143,0.143,0.231
64,2024-04-12,746084,Flyout,field_out,True,645277,542882,Ozzie Albies,Matt Andriese,0,aa53b632-ae3b-49ed-9ec1-93f018e65e96,542882.0,mattandriese,Andriese,Right,Matt Andriese,MIA,6.0,4.27,6.0,103.0,81.0,104.0,0.86,10.5,1.5,10.5,3.0,1.13,0.389,0.389,0.167,0.389,0.511,4.0,88.0,203.0,81.0,106.0,105.0,68.0,116.0,108.0,,,,0.159,0.409,,0.011,0.23,-11.98,,-2.0,91.2,86.3,89.8,,0.182,0.545,0.19,,,,,,,,,,104.0,95.0,98.0,78.0,96.0,98.0,0.273,0.148,4.04,-7.16,86.1,80.3,0.4,0.8,0.111,0.143,0.143,0.231
65,2024-04-12,746084,Flyout,field_out,True,663586,542882,Austin Riley,Matt Andriese,0,0c8bdae3-ba50-4dae-b59d-1e46f0debf03,542882.0,mattandriese,Andriese,Right,Matt Andriese,MIA,6.0,4.27,6.0,103.0,81.0,104.0,0.86,10.5,1.5,10.5,3.0,1.13,0.389,0.389,0.167,0.389,0.511,4.0,88.0,203.0,81.0,106.0,105.0,68.0,116.0,108.0,,,,0.159,0.409,,0.011,0.23,-11.98,,-2.0,91.2,86.3,89.8,,0.182,0.545,0.19,,,,,,,,,,104.0,95.0,98.0,78.0,96.0,98.0,0.273,0.148,4.04,-7.16,86.1,80.3,0.4,0.8,0.111,0.143,0.143,0.231
66,2024-04-12,746084,Groundout,field_out,True,621566,542882,Matt Olson,Matt Andriese,0,701fc326-0074-4153-8b19-af3d18d7acca,542882.0,mattandriese,Andriese,Right,Matt Andriese,MIA,6.0,4.27,6.0,103.0,81.0,104.0,0.86,10.5,1.5,10.5,3.0,1.13,0.389,0.389,0.167,0.389,0.511,4.0,88.0,203.0,81.0,106.0,105.0,68.0,116.0,108.0,,,,0.159,0.409,,0.011,0.23,-11.98,,-2.0,91.2,86.3,89.8,,0.182,0.545,0.19,,,,,,,,,,104.0,95.0,98.0,78.0,96.0,98.0,0.273,0.148,4.04,-7.16,86.1,80.3,0.4,0.8,0.111,0.143,0.143,0.231
67,2024-04-12,746084,Groundout,field_out,True,650333,621345,Luis Arraez,A.J. Minter,0,fa09c208-83a1-456e-ad80-0eeee2556689,621345.0,ajminter,Minter,Left,A.J. Minter,ATL,3.16,3.27,25.2,102.0,106.0,102.0,0.71,9.12,2.45,6.31,2.1,1.03,0.333,0.333,0.167,0.348,0.432,70.0,105.0,99.0,119.0,99.0,103.0,,,,,,,,0.504,,0.185,0.94,,,1.8,94.8,86.8,,,0.227,0.432,0.204,,,,0.1,0.1,0.371,,,,,,,107.0,106.0,101.0,0.311,,-0.5,,89.8,,,,,0.222,0.556,0.424
68,2024-04-12,746084,Single,single,False,605137,621345,Josh Bell,A.J. Minter,0,24abce50-4d22-4c72-ab0d-90f6d983e237,621345.0,ajminter,Minter,Left,A.J. Minter,ATL,3.16,3.27,25.2,102.0,106.0,102.0,0.71,9.12,2.45,6.31,2.1,1.03,0.333,0.333,0.167,0.348,0.432,70.0,105.0,99.0,119.0,99.0,103.0,,,,,,,,0.504,,0.185,0.94,,,1.8,94.8,86.8,,,0.227,0.432,0.204,,,,0.1,0.1,0.371,,,,,,,107.0,106.0,101.0,0.311,,-0.5,,89.8,,,,,0.222,0.556,0.424
