,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
0,2024-05-21,746633,Lineout,field_out,True,596019,675540,Francisco Lindor,Xzavion Curry,0,75067a04-46ab-4011-b003-c3fcc054a682,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,CLE,5.19,5.69,17.1,105.0,91.0,105.0,0.833,6.23,1.56,9.87,2.08,0.47,0.169,0.339,0.068,0.458,0.479,77.0,100.0,103.0,80.0,111.0,116.0,80.0,102.0,100.0,105.0,106.0,108.0,0.468,0.43,0.081,0.021,0.24,-0.32,-7.71,9.12,92.7,88.1,85.1,75.7,0.289,0.474,0.253,0.273,0.455,0.182,0.222,0.889,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-05-21,746633,Pop Out,field_out,True,624413,675540,Pete Alonso,Xzavion Curry,0,0b110b7a-d5b5-4a48-9b3a-478f6cc4b5b5,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,CLE,5.19,5.69,17.1,105.0,91.0,105.0,0.833,6.23,1.56,9.87,2.08,0.47,0.169,0.339,0.068,0.458,0.479,77.0,100.0,103.0,80.0,111.0,116.0,80.0,102.0,100.0,105.0,106.0,108.0,0.468,0.43,0.081,0.021,0.24,-0.32,-7.71,9.12,92.7,88.1,85.1,75.7,0.289,0.474,0.253,0.273,0.455,0.182,0.222,0.889,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-05-21,746633,Strikeout,strikeout,True,607043,675540,Brandon Nimmo,Xzavion Curry,0,ede70097-15fb-480a-80fa-f868bf28913e,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,CLE,5.19,5.69,17.1,105.0,91.0,105.0,0.833,6.23,1.56,9.87,2.08,0.47,0.169,0.339,0.068,0.458,0.479,77.0,100.0,103.0,80.0,111.0,116.0,80.0,102.0,100.0,105.0,106.0,108.0,0.468,0.43,0.081,0.021,0.24,-0.32,-7.71,9.12,92.7,88.1,85.1,75.7,0.289,0.474,0.253,0.273,0.455,0.182,0.222,0.889,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-05-21,746633,Strikeout,strikeout,True,671289,605288,Tyler Freeman,Adrian Houser,0,b7dd9601-29d8-4af5-ba70-eed115b34662,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,91.0,103.0,101.0,0.162,0.176,0.085,0.128,-0.32,-1.06,-3.8,-2.42,93.5,84.0,83.2,79.5,0.268,0.488,0.226,0.2,0.371,0.167,0.471,0.765,0.176,96.0,100.0,96.0,0.45,0.38,92.5,0.252,0.378,0.124,0.316,0.474,0.338,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-05-21,746633,Lineout,field_out,True,665926,605288,Andrés Giménez,Adrian Houser,0,8dfacd33-bf21-4d33-a6c8-2d65e2dfbb75,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,91.0,103.0,101.0,0.162,0.176,0.085,0.128,-0.32,-1.06,-3.8,-2.42,93.5,84.0,83.2,79.5,0.268,0.488,0.226,0.2,0.371,0.167,0.471,0.765,0.176,96.0,100.0,96.0,0.45,0.38,92.5,0.252,0.378,0.124,0.316,0.474,0.338,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-05-21,746633,Strikeout,strikeout,True,608070,605288,José Ramírez,Adrian Houser,0,9098bf73-ddcb-482d-b71a-1dc6e53acfdc,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,91.0,103.0,101.0,0.162,0.176,0.085,0.128,-0.32,-1.06,-3.8,-2.42,93.5,84.0,83.2,79.5,0.268,0.488,0.226,0.2,0.371,0.167,0.471,0.765,0.176,96.0,100.0,96.0,0.45,0.38,92.5,0.252,0.378,0.124,0.316,0.474,0.338,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-05-21,746633,Single,single,False,502110,675540,J.D. Martinez,Xzavion Curry,0,81cf24de-5003-4f84-898f-56f98fde77a6,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,CLE,5.19,5.69,17.1,105.0,91.0,105.0,0.833,6.23,1.56,9.87,2.08,0.47,0.169,0.339,0.068,0.458,0.479,77.0,100.0,103.0,80.0,111.0,116.0,80.0,102.0,100.0,105.0,106.0,108.0,0.468,0.43,0.081,0.021,0.24,-0.32,-7.71,9.12,92.7,88.1,85.1,75.7,0.289,0.474,0.253,0.273,0.455,0.182,0.222,0.889,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-05-21,746633,Flyout,field_out,True,621438,675540,Tyrone Taylor,Xzavion Curry,0,58314c5f-509d-42bc-b9ce-a9557e55a357,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,CLE,5.19,5.69,17.1,105.0,91.0,105.0,0.833,6.23,1.56,9.87,2.08,0.47,0.169,0.339,0.068,0.458,0.479,77.0,100.0,103.0,80.0,111.0,116.0,80.0,102.0,100.0,105.0,106.0,108.0,0.468,0.43,0.081,0.021,0.24,-0.32,-7.71,9.12,92.7,88.1,85.1,75.7,0.289,0.474,0.253,0.273,0.455,0.182,0.222,0.889,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-05-21,746633,Grounded Into DP,grounded_into_double_play,True,516782,675540,Starling Marte,Xzavion Curry,1,1131e6af-1889-483e-a4bf-e821ca27a917,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,CLE,5.19,5.69,17.1,105.0,91.0,105.0,0.833,6.23,1.56,9.87,2.08,0.47,0.169,0.339,0.068,0.458,0.479,77.0,100.0,103.0,80.0,111.0,116.0,80.0,102.0,100.0,105.0,106.0,108.0,0.468,0.43,0.081,0.021,0.24,-0.32,-7.71,9.12,92.7,88.1,85.1,75.7,0.289,0.474,0.253,0.273,0.455,0.182,0.222,0.889,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-05-21,746633,Strikeout,strikeout,True,647304,605288,Josh Naylor,Adrian Houser,0,e5711663-88a4-4ffe-a5f5-6eb4943c5e76,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,91.0,103.0,101.0,0.162,0.176,0.085,0.128,-0.32,-1.06,-3.8,-2.42,93.5,84.0,83.2,79.5,0.268,0.488,0.226,0.2,0.371,0.167,0.471,0.765,0.176,96.0,100.0,96.0,0.45,0.38,92.5,0.252,0.378,0.124,0.316,0.474,0.338,,,,,,,,,,,,,,,,,,,,,,,,
