,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,vKN (sc),Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,KC%,KN%,wFC/C,wFS/C,wSI/C,wKC/C,wKN/C,vFC,vFS,vSI,vKC,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,SV_ba,SV_slg,SV_whiff
10,2024-09-25,746331,Single,single,False,593871,579328,Jorge Polanco,Yusei Kikuchi,0,c078e6c4-44f8-4fcb-b916-2b41aede9a81,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.05,3.75,175.2,101.0,109.0,105.0,0.734,10.55,2.25,8.56,1.28,1.1,0.273,0.405,0.136,0.364,0.443,99.0,93.0,91.0,99.0,105.0,105.0,114.0,103.0,107.0,111.0,100.0,106.0,0.471,0.235,0.183,0.111,-0.08,1.31,0.02,-0.15,95.5,86.7,88.3,82.4,0.274,0.505,0.28,0.21,0.28,0.297,0.264,0.395,0.274,0.194,0.25,0.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-25,746331,Flyout,field_out,True,641598,579328,Mitch Garver,Yusei Kikuchi,0,4ac6b68a-ba25-4173-b120-2367b7e3955a,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.05,3.75,175.2,101.0,109.0,105.0,0.734,10.55,2.25,8.56,1.28,1.1,0.273,0.405,0.136,0.364,0.443,99.0,93.0,91.0,99.0,105.0,105.0,114.0,103.0,107.0,111.0,100.0,106.0,0.471,0.235,0.183,0.111,-0.08,1.31,0.02,-0.15,95.5,86.7,88.3,82.4,0.274,0.505,0.28,0.21,0.28,0.297,0.264,0.395,0.274,0.194,0.25,0.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-25,746331,Strikeout,strikeout,True,518792,669923,Jason Heyward,George Kirby,0,a8e159e1-eb32-4382-9da7-096dbe7fdfc4,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.53,3.39,191.0,106.0,106.0,106.0,0.786,8.43,1.08,8.53,1.04,1.01,0.298,0.342,0.178,0.289,0.446,,,,,,,102.0,107.0,101.0,110.0,104.0,110.0,0.339,0.237,,,0.46,1.28,,,96.0,,87.2,,0.221,0.458,0.291,0.226,0.316,0.264,0.333,0.439,0.286,,,,73.9,106.0,108.0,108.0,114.0,110.0,113.0,97.0,99.0,93.0,109.0,100.0,108.0,0.236,0.004,0.102,0.082,0.0,0.79,-2.05,1.5,-1.95,-3.5,92.3,86.0,96.0,83.4,0.263,0.354,0.105,0.253,0.413,0.295,,,,,,,,,
13,2024-09-25,746331,Groundout,field_out,True,694376,669923,Shay Whitcomb,George Kirby,0,cf046268-336c-46ec-834e-67a0c9e0f953,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.53,3.39,191.0,106.0,106.0,106.0,0.786,8.43,1.08,8.53,1.04,1.01,0.298,0.342,0.178,0.289,0.446,,,,,,,102.0,107.0,101.0,110.0,104.0,110.0,0.339,0.237,,,0.46,1.28,,,96.0,,87.2,,0.221,0.458,0.291,0.226,0.316,0.264,0.333,0.439,0.286,,,,73.9,106.0,108.0,108.0,114.0,110.0,113.0,97.0,99.0,93.0,109.0,100.0,108.0,0.236,0.004,0.102,0.082,0.0,0.79,-2.05,1.5,-1.95,-3.5,92.3,86.0,96.0,83.4,0.263,0.354,0.105,0.253,0.413,0.295,,,,,,,,,
14,2024-09-25,746331,Single,single,False,643289,669923,Mauricio Dubón,George Kirby,0,e762b083-10a2-47dd-b4ff-5e7b6bcd86bf,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.53,3.39,191.0,106.0,106.0,106.0,0.786,8.43,1.08,8.53,1.04,1.01,0.298,0.342,0.178,0.289,0.446,,,,,,,102.0,107.0,101.0,110.0,104.0,110.0,0.339,0.237,,,0.46,1.28,,,96.0,,87.2,,0.221,0.458,0.291,0.226,0.316,0.264,0.333,0.439,0.286,,,,73.9,106.0,108.0,108.0,114.0,110.0,113.0,97.0,99.0,93.0,109.0,100.0,108.0,0.236,0.004,0.102,0.082,0.0,0.79,-2.05,1.5,-1.95,-3.5,92.3,86.0,96.0,83.4,0.263,0.354,0.105,0.253,0.413,0.295,,,,,,,,,
15,2024-09-25,746331,Single,single,False,676694,669923,Jake Meyers,George Kirby,1,18f6ba02-be08-4fdd-aae2-3a71d63499c6,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.53,3.39,191.0,106.0,106.0,106.0,0.786,8.43,1.08,8.53,1.04,1.01,0.298,0.342,0.178,0.289,0.446,,,,,,,102.0,107.0,101.0,110.0,104.0,110.0,0.339,0.237,,,0.46,1.28,,,96.0,,87.2,,0.221,0.458,0.291,0.226,0.316,0.264,0.333,0.439,0.286,,,,73.9,106.0,108.0,108.0,114.0,110.0,113.0,97.0,99.0,93.0,109.0,100.0,108.0,0.236,0.004,0.102,0.082,0.0,0.79,-2.05,1.5,-1.95,-3.5,92.3,86.0,96.0,83.4,0.263,0.354,0.105,0.253,0.413,0.295,,,,,,,,,
16,2024-09-25,746331,Strikeout,strikeout,True,608324,669923,Alex Bregman,George Kirby,0,92caa925-386b-41ab-9a9a-05cde8ecc5e8,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.53,3.39,191.0,106.0,106.0,106.0,0.786,8.43,1.08,8.53,1.04,1.01,0.298,0.342,0.178,0.289,0.446,,,,,,,102.0,107.0,101.0,110.0,104.0,110.0,0.339,0.237,,,0.46,1.28,,,96.0,,87.2,,0.221,0.458,0.291,0.226,0.316,0.264,0.333,0.439,0.286,,,,73.9,106.0,108.0,108.0,114.0,110.0,113.0,97.0,99.0,93.0,109.0,100.0,108.0,0.236,0.004,0.102,0.082,0.0,0.79,-2.05,1.5,-1.95,-3.5,92.3,86.0,96.0,83.4,0.263,0.354,0.105,0.253,0.413,0.295,,,,,,,,,
17,2024-09-25,746331,Flyout,field_out,True,641487,579328,J.P. Crawford,Yusei Kikuchi,0,bfd16e95-a1e5-4487-8013-e72bf4e9c800,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.05,3.75,175.2,101.0,109.0,105.0,0.734,10.55,2.25,8.56,1.28,1.1,0.273,0.405,0.136,0.364,0.443,99.0,93.0,91.0,99.0,105.0,105.0,114.0,103.0,107.0,111.0,100.0,106.0,0.471,0.235,0.183,0.111,-0.08,1.31,0.02,-0.15,95.5,86.7,88.3,82.4,0.274,0.505,0.28,0.21,0.28,0.297,0.264,0.395,0.274,0.194,0.25,0.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-25,746331,Groundout,field_out,True,664238,579328,Dylan Moore,Yusei Kikuchi,0,7ad301e0-0ece-4ded-b8f1-a002ca616860,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.05,3.75,175.2,101.0,109.0,105.0,0.734,10.55,2.25,8.56,1.28,1.1,0.273,0.405,0.136,0.364,0.443,99.0,93.0,91.0,99.0,105.0,105.0,114.0,103.0,107.0,111.0,100.0,106.0,0.471,0.235,0.183,0.111,-0.08,1.31,0.02,-0.15,95.5,86.7,88.3,82.4,0.274,0.505,0.28,0.21,0.28,0.297,0.264,0.395,0.274,0.194,0.25,0.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-25,746331,Groundout,field_out,True,645302,579328,Victor Robles,Yusei Kikuchi,0,567c8811-cacf-486d-837a-ec723301e9bd,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.05,3.75,175.2,101.0,109.0,105.0,0.734,10.55,2.25,8.56,1.28,1.1,0.273,0.405,0.136,0.364,0.443,99.0,93.0,91.0,99.0,105.0,105.0,114.0,103.0,107.0,111.0,100.0,106.0,0.471,0.235,0.183,0.111,-0.08,1.31,0.02,-0.15,95.5,86.7,88.3,82.4,0.274,0.505,0.28,0.21,0.28,0.297,0.264,0.395,0.274,0.194,0.25,0.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-25,746331,Groundout,field_out,True,665161,669923,Jeremy Peña,George Kirby,0,df4c2577-2eed-45db-888a-b7090e38156a,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.53,3.39,191.0,106.0,106.0,106.0,0.786,8.43,1.08,8.53,1.04,1.01,0.298,0.342,0.178,0.289,0.446,,,,,,,102.0,107.0,101.0,110.0,104.0,110.0,0.339,0.237,,,0.46,1.28,,,96.0,,87.2,,0.221,0.458,0.291,0.226,0.316,0.264,0.333,0.439,0.286,,,,73.9,106.0,108.0,108.0,114.0,110.0,113.0,97.0,99.0,93.0,109.0,100.0,108.0,0.236,0.004,0.102,0.082,0.0,0.79,-2.05,1.5,-1.95,-3.5,92.3,86.0,96.0,83.4,0.263,0.354,0.105,0.253,0.413,0.295,,,,,,,,,
21,2024-09-25,746331,Groundout,field_out,True,673237,669923,Yainer Diaz,George Kirby,0,132dff73-6fb6-44fa-885d-4f1ddfd0e83e,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.53,3.39,191.0,106.0,106.0,106.0,0.786,8.43,1.08,8.53,1.04,1.01,0.298,0.342,0.178,0.289,0.446,,,,,,,102.0,107.0,101.0,110.0,104.0,110.0,0.339,0.237,,,0.46,1.28,,,96.0,,87.2,,0.221,0.458,0.291,0.226,0.316,0.264,0.333,0.439,0.286,,,,73.9,106.0,108.0,108.0,114.0,110.0,113.0,97.0,99.0,93.0,109.0,100.0,108.0,0.236,0.004,0.102,0.082,0.0,0.79,-2.05,1.5,-1.95,-3.5,92.3,86.0,96.0,83.4,0.263,0.354,0.105,0.253,0.413,0.295,,,,,,,,,
22,2024-09-25,746331,Double,double,False,572138,669923,Jon Singleton,George Kirby,0,71f07c15-2fae-4e9c-8103-14ca475299e2,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.53,3.39,191.0,106.0,106.0,106.0,0.786,8.43,1.08,8.53,1.04,1.01,0.298,0.342,0.178,0.289,0.446,,,,,,,102.0,107.0,101.0,110.0,104.0,110.0,0.339,0.237,,,0.46,1.28,,,96.0,,87.2,,0.221,0.458,0.291,0.226,0.316,0.264,0.333,0.439,0.286,,,,73.9,106.0,108.0,108.0,114.0,110.0,113.0,97.0,99.0,93.0,109.0,100.0,108.0,0.236,0.004,0.102,0.082,0.0,0.79,-2.05,1.5,-1.95,-3.5,92.3,86.0,96.0,83.4,0.263,0.354,0.105,0.253,0.413,0.295,,,,,,,,,
23,2024-09-25,746331,Single,single,False,605170,669923,Victor Caratini,George Kirby,1,ec79bba4-e1b0-494c-b296-bf6149cefe48,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.53,3.39,191.0,106.0,106.0,106.0,0.786,8.43,1.08,8.53,1.04,1.01,0.298,0.342,0.178,0.289,0.446,,,,,,,102.0,107.0,101.0,110.0,104.0,110.0,0.339,0.237,,,0.46,1.28,,,96.0,,87.2,,0.221,0.458,0.291,0.226,0.316,0.264,0.333,0.439,0.286,,,,73.9,106.0,108.0,108.0,114.0,110.0,113.0,97.0,99.0,93.0,109.0,100.0,108.0,0.236,0.004,0.102,0.082,0.0,0.79,-2.05,1.5,-1.95,-3.5,92.3,86.0,96.0,83.4,0.263,0.354,0.105,0.253,0.413,0.295,,,,,,,,,
24,2024-09-25,746331,Groundout,field_out,True,518792,669923,Jason Heyward,George Kirby,0,1d00f3a8-309f-4352-9e47-f36f1b9a036a,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.53,3.39,191.0,106.0,106.0,106.0,0.786,8.43,1.08,8.53,1.04,1.01,0.298,0.342,0.178,0.289,0.446,,,,,,,102.0,107.0,101.0,110.0,104.0,110.0,0.339,0.237,,,0.46,1.28,,,96.0,,87.2,,0.221,0.458,0.291,0.226,0.316,0.264,0.333,0.439,0.286,,,,73.9,106.0,108.0,108.0,114.0,110.0,113.0,97.0,99.0,93.0,109.0,100.0,108.0,0.236,0.004,0.102,0.082,0.0,0.79,-2.05,1.5,-1.95,-3.5,92.3,86.0,96.0,83.4,0.263,0.354,0.105,0.253,0.413,0.295,,,,,,,,,
25,2024-09-25,746331,Strikeout,strikeout,True,677594,579328,Julio Rodríguez,Yusei Kikuchi,0,2743724d-5f5c-4c6f-b7c2-1e15f034adda,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.05,3.75,175.2,101.0,109.0,105.0,0.734,10.55,2.25,8.56,1.28,1.1,0.273,0.405,0.136,0.364,0.443,99.0,93.0,91.0,99.0,105.0,105.0,114.0,103.0,107.0,111.0,100.0,106.0,0.471,0.235,0.183,0.111,-0.08,1.31,0.02,-0.15,95.5,86.7,88.3,82.4,0.274,0.505,0.28,0.21,0.28,0.297,0.264,0.395,0.274,0.194,0.25,0.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-25,746331,Flyout,field_out,True,663728,579328,Cal Raleigh,Yusei Kikuchi,0,a6391642-ca28-4548-a9c2-1c4e62ee9b4b,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.05,3.75,175.2,101.0,109.0,105.0,0.734,10.55,2.25,8.56,1.28,1.1,0.273,0.405,0.136,0.364,0.443,99.0,93.0,91.0,99.0,105.0,105.0,114.0,103.0,107.0,111.0,100.0,106.0,0.471,0.235,0.183,0.111,-0.08,1.31,0.02,-0.15,95.5,86.7,88.3,82.4,0.274,0.505,0.28,0.21,0.28,0.297,0.264,0.395,0.274,0.194,0.25,0.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-25,746331,Strikeout,strikeout,True,668227,579328,Randy Arozarena,Yusei Kikuchi,0,e500d8d8-f191-4575-a19a-2b3290aac2e2,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.05,3.75,175.2,101.0,109.0,105.0,0.734,10.55,2.25,8.56,1.28,1.1,0.273,0.405,0.136,0.364,0.443,99.0,93.0,91.0,99.0,105.0,105.0,114.0,103.0,107.0,111.0,100.0,106.0,0.471,0.235,0.183,0.111,-0.08,1.31,0.02,-0.15,95.5,86.7,88.3,82.4,0.274,0.505,0.28,0.21,0.28,0.297,0.264,0.395,0.274,0.194,0.25,0.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-25,746331,Groundout,field_out,True,694376,669923,Shay Whitcomb,George Kirby,0,c9940a26-93be-4a4e-811f-dac46fab3062,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.53,3.39,191.0,106.0,106.0,106.0,0.786,8.43,1.08,8.53,1.04,1.01,0.298,0.342,0.178,0.289,0.446,,,,,,,102.0,107.0,101.0,110.0,104.0,110.0,0.339,0.237,,,0.46,1.28,,,96.0,,87.2,,0.221,0.458,0.291,0.226,0.316,0.264,0.333,0.439,0.286,,,,73.9,106.0,108.0,108.0,114.0,110.0,113.0,97.0,99.0,93.0,109.0,100.0,108.0,0.236,0.004,0.102,0.082,0.0,0.79,-2.05,1.5,-1.95,-3.5,92.3,86.0,96.0,83.4,0.263,0.354,0.105,0.253,0.413,0.295,,,,,,,,,
29,2024-09-25,746331,Strikeout,strikeout,True,643289,669923,Mauricio Dubón,George Kirby,0,3f00e8d5-4e34-4dd2-9474-3042f1981b9a,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.53,3.39,191.0,106.0,106.0,106.0,0.786,8.43,1.08,8.53,1.04,1.01,0.298,0.342,0.178,0.289,0.446,,,,,,,102.0,107.0,101.0,110.0,104.0,110.0,0.339,0.237,,,0.46,1.28,,,96.0,,87.2,,0.221,0.458,0.291,0.226,0.316,0.264,0.333,0.439,0.286,,,,73.9,106.0,108.0,108.0,114.0,110.0,113.0,97.0,99.0,93.0,109.0,100.0,108.0,0.236,0.004,0.102,0.082,0.0,0.79,-2.05,1.5,-1.95,-3.5,92.3,86.0,96.0,83.4,0.263,0.354,0.105,0.253,0.413,0.295,,,,,,,,,
30,2024-09-25,746331,Flyout,field_out,True,676694,669923,Jake Meyers,George Kirby,0,9699d266-34cc-4bfe-906b-fe5191c782bf,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.53,3.39,191.0,106.0,106.0,106.0,0.786,8.43,1.08,8.53,1.04,1.01,0.298,0.342,0.178,0.289,0.446,,,,,,,102.0,107.0,101.0,110.0,104.0,110.0,0.339,0.237,,,0.46,1.28,,,96.0,,87.2,,0.221,0.458,0.291,0.226,0.316,0.264,0.333,0.439,0.286,,,,73.9,106.0,108.0,108.0,114.0,110.0,113.0,97.0,99.0,93.0,109.0,100.0,108.0,0.236,0.004,0.102,0.082,0.0,0.79,-2.05,1.5,-1.95,-3.5,92.3,86.0,96.0,83.4,0.263,0.354,0.105,0.253,0.413,0.295,,,,,,,,,
31,2024-09-25,746331,Strikeout,strikeout,True,457759,579328,Justin Turner,Yusei Kikuchi,0,8fee6763-d331-423c-b06e-3d022d24b39d,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.05,3.75,175.2,101.0,109.0,105.0,0.734,10.55,2.25,8.56,1.28,1.1,0.273,0.405,0.136,0.364,0.443,99.0,93.0,91.0,99.0,105.0,105.0,114.0,103.0,107.0,111.0,100.0,106.0,0.471,0.235,0.183,0.111,-0.08,1.31,0.02,-0.15,95.5,86.7,88.3,82.4,0.274,0.505,0.28,0.21,0.28,0.297,0.264,0.395,0.274,0.194,0.25,0.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
