,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,vKN (sc),EP%,KN%,wEP/C,wKN/C,vEP,KC_ba,KC_slg,KC_whiff
0,2024-08-30,746665,Walk,walk,False,668930,695076,Brice Turang,Rhett Lowder,0,fe643f02-84a7-4ba6-bd69-4fddfe76702c,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,0.87,4.05,10.1,98.0,97.0,96.0,0.813,7.84,6.97,5.23,0.0,1.09,0.185,0.444,0.148,0.37,0.421,110.0,114.0,112.0,90.0,80.0,75.0,81.0,104.0,100.0,112.0,100.0,104.0,0.264,0.289,0.258,0.189,-0.81,3.51,0.77,4.85,93.8,86.6,92.4,84.5,0.231,0.231,0.091,0.25,0.25,0.304,0.0,0.0,0.25,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-30,746665,Walk,walk,False,663368,695076,Blake Perkins,Rhett Lowder,1,1cffd252-6098-43e7-84fe-2cb4d6d129d8,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,0.87,4.05,10.1,98.0,97.0,96.0,0.813,7.84,6.97,5.23,0.0,1.09,0.185,0.444,0.148,0.37,0.421,110.0,114.0,112.0,90.0,80.0,75.0,81.0,104.0,100.0,112.0,100.0,104.0,0.264,0.289,0.258,0.189,-0.81,3.51,0.77,4.85,93.8,86.6,92.4,84.5,0.231,0.231,0.091,0.25,0.25,0.304,0.0,0.0,0.25,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-30,746665,Forceout,force_out,True,661388,695076,William Contreras,Rhett Lowder,1,580122e0-dde3-4a38-8906-d2bb52bb70e4,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,0.87,4.05,10.1,98.0,97.0,96.0,0.813,7.84,6.97,5.23,0.0,1.09,0.185,0.444,0.148,0.37,0.421,110.0,114.0,112.0,90.0,80.0,75.0,81.0,104.0,100.0,112.0,100.0,104.0,0.264,0.289,0.258,0.189,-0.81,3.51,0.77,4.85,93.8,86.6,92.4,84.5,0.231,0.231,0.091,0.25,0.25,0.304,0.0,0.0,0.25,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-30,746665,Bunt Pop Out,field_out,True,641343,695076,Jake Bauers,Rhett Lowder,0,b4aa8151-b2fc-4a01-8886-75acb2c61584,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,0.87,4.05,10.1,98.0,97.0,96.0,0.813,7.84,6.97,5.23,0.0,1.09,0.185,0.444,0.148,0.37,0.421,110.0,114.0,112.0,90.0,80.0,75.0,81.0,104.0,100.0,112.0,100.0,104.0,0.264,0.289,0.258,0.189,-0.81,3.51,0.77,4.85,93.8,86.6,92.4,84.5,0.231,0.231,0.091,0.25,0.25,0.304,0.0,0.0,0.25,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-08-30,746665,Flyout,field_out,True,642715,695076,Willy Adames,Rhett Lowder,0,9183c272-6a86-4d4c-8832-05cb222cc645,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,0.87,4.05,10.1,98.0,97.0,96.0,0.813,7.84,6.97,5.23,0.0,1.09,0.185,0.444,0.148,0.37,0.421,110.0,114.0,112.0,90.0,80.0,75.0,81.0,104.0,100.0,112.0,100.0,104.0,0.264,0.289,0.258,0.189,-0.81,3.51,0.77,4.85,93.8,86.6,92.4,84.5,0.231,0.231,0.091,0.25,0.25,0.304,0.0,0.0,0.25,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-08-30,746665,Pop Out,field_out,True,663697,669084,Jonathan India,DL Hall,0,7dc37df5-c2c6-489d-a317-7bc2c5943ca2,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,4.22,5.17,32.0,99.0,84.0,94.0,0.797,9.28,4.5,9.84,1.41,0.87,0.183,0.409,0.151,0.323,0.426,90.0,94.0,86.0,66.0,99.0,91.0,,,,105.0,102.0,105.0,,0.454,0.14,0.214,-2.38,,-0.35,0.37,93.1,84.7,,84.8,,,,0.19,0.238,0.5,0.154,0.269,0.353,0.393,0.574,0.109,103.0,101.0,101.0,0.193,0.59,79.8,0.176,0.353,0.2,,,,,,,,,,,,,,,,,,,,,
6,2024-08-30,746665,Strikeout,strikeout,True,682829,669084,Elly De La Cruz,DL Hall,0,fe24b764-8eb2-4315-810c-15d15522c1b7,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,4.22,5.17,32.0,99.0,84.0,94.0,0.797,9.28,4.5,9.84,1.41,0.87,0.183,0.409,0.151,0.323,0.426,90.0,94.0,86.0,66.0,99.0,91.0,,,,105.0,102.0,105.0,,0.454,0.14,0.214,-2.38,,-0.35,0.37,93.1,84.7,,84.8,,,,0.19,0.238,0.5,0.154,0.269,0.353,0.393,0.574,0.109,103.0,101.0,101.0,0.193,0.59,79.8,0.176,0.353,0.2,,,,,,,,,,,,,,,,,,,,,
7,2024-08-30,746665,Flyout,field_out,True,663886,669084,Tyler Stephenson,DL Hall,0,e7689f11-d251-4ae2-8329-b6fe997670a0,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,4.22,5.17,32.0,99.0,84.0,94.0,0.797,9.28,4.5,9.84,1.41,0.87,0.183,0.409,0.151,0.323,0.426,90.0,94.0,86.0,66.0,99.0,91.0,,,,105.0,102.0,105.0,,0.454,0.14,0.214,-2.38,,-0.35,0.37,93.1,84.7,,84.8,,,,0.19,0.238,0.5,0.154,0.269,0.353,0.393,0.574,0.109,103.0,101.0,101.0,0.193,0.59,79.8,0.176,0.353,0.2,,,,,,,,,,,,,,,,,,,,,
8,2024-08-30,746665,Strikeout,strikeout,True,669003,695076,Garrett Mitchell,Rhett Lowder,0,62e7c8df-a395-4e7a-aef1-6d4a79a6d493,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,0.87,4.05,10.1,98.0,97.0,96.0,0.813,7.84,6.97,5.23,0.0,1.09,0.185,0.444,0.148,0.37,0.421,110.0,114.0,112.0,90.0,80.0,75.0,81.0,104.0,100.0,112.0,100.0,104.0,0.264,0.289,0.258,0.189,-0.81,3.51,0.77,4.85,93.8,86.6,92.4,84.5,0.231,0.231,0.091,0.25,0.25,0.304,0.0,0.0,0.25,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-08-30,746665,Single,single,False,655316,695076,Andruw Monasterio,Rhett Lowder,0,7e87d478-521f-47a6-a0bf-4ed9a78d51fb,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,0.87,4.05,10.1,98.0,97.0,96.0,0.813,7.84,6.97,5.23,0.0,1.09,0.185,0.444,0.148,0.37,0.421,110.0,114.0,112.0,90.0,80.0,75.0,81.0,104.0,100.0,112.0,100.0,104.0,0.264,0.289,0.258,0.189,-0.81,3.51,0.77,4.85,93.8,86.6,92.4,84.5,0.231,0.231,0.091,0.25,0.25,0.304,0.0,0.0,0.25,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
