,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-07-20,744994,Walk,walk,False,681297,453286,Colton Cowser,Max Scherzer,1,05e7e88a-5d79-4b98-ab1d-6bdc41ee6ec2,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,75.0,99.0,100.0,79.0,106.0,102.0,108.0,108.0,106.0,116.0,120.0,103.0,0.451,0.082,0.213,0.144,0.11,1.51,2.74,0.43,-3.57,-1.54,92.7,86.7,83.1,85.2,74.9,0.194,0.389,0.161,0.222,0.37,0.447,0.267,0.333,0.16,0.333,0.75,0.318,0.167,0.5,0.227,,,,,,,,,,,,,,,
11,2024-07-20,744994,Single,single,False,656775,453286,Cedric Mullins,Max Scherzer,1,6d577e97-6daf-4a53-90e5-577b02a43a4d,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,75.0,99.0,100.0,79.0,106.0,102.0,108.0,108.0,106.0,116.0,120.0,103.0,0.451,0.082,0.213,0.144,0.11,1.51,2.74,0.43,-3.57,-1.54,92.7,86.7,83.1,85.2,74.9,0.194,0.389,0.161,0.222,0.37,0.447,0.267,0.333,0.16,0.333,0.75,0.318,0.167,0.5,0.227,,,,,,,,,,,,,,,
12,2024-07-20,744994,Single,single,False,602104,453286,Ramón Urías,Max Scherzer,1,8d959d95-8c2a-427a-9dcd-713758fc00f2,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,75.0,99.0,100.0,79.0,106.0,102.0,108.0,108.0,106.0,116.0,120.0,103.0,0.451,0.082,0.213,0.144,0.11,1.51,2.74,0.43,-3.57,-1.54,92.7,86.7,83.1,85.2,74.9,0.194,0.389,0.161,0.222,0.37,0.447,0.267,0.333,0.16,0.333,0.75,0.318,0.167,0.5,0.227,,,,,,,,,,,,,,,
13,2024-07-20,744994,Groundout,field_out,True,683002,453286,Gunnar Henderson,Max Scherzer,1,110b33c7-232a-4b83-ab90-a6aaa4831ae3,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,75.0,99.0,100.0,79.0,106.0,102.0,108.0,108.0,106.0,116.0,120.0,103.0,0.451,0.082,0.213,0.144,0.11,1.51,2.74,0.43,-3.57,-1.54,92.7,86.7,83.1,85.2,74.9,0.194,0.389,0.161,0.222,0.37,0.447,0.267,0.333,0.16,0.333,0.75,0.318,0.167,0.5,0.227,,,,,,,,,,,,,,,
14,2024-07-20,744994,Groundout,field_out,True,668939,453286,Adley Rutschman,Max Scherzer,0,f44e6abf-b6f3-48ad-8651-358a35cbb856,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,75.0,99.0,100.0,79.0,106.0,102.0,108.0,108.0,106.0,116.0,120.0,103.0,0.451,0.082,0.213,0.144,0.11,1.51,2.74,0.43,-3.57,-1.54,92.7,86.7,83.1,85.2,74.9,0.194,0.389,0.161,0.222,0.37,0.447,0.267,0.333,0.16,0.333,0.75,0.318,0.167,0.5,0.227,,,,,,,,,,,,,,,
15,2024-07-20,744994,Single,single,False,623993,453286,Anthony Santander,Max Scherzer,1,ff6249f1-cf4f-4bc1-9bfe-7d4c25977339,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,75.0,99.0,100.0,79.0,106.0,102.0,108.0,108.0,106.0,116.0,120.0,103.0,0.451,0.082,0.213,0.144,0.11,1.51,2.74,0.43,-3.57,-1.54,92.7,86.7,83.1,85.2,74.9,0.194,0.389,0.161,0.222,0.37,0.447,0.267,0.333,0.16,0.333,0.75,0.318,0.167,0.5,0.227,,,,,,,,,,,,,,,
16,2024-07-20,744994,Walk,walk,False,656811,453286,Ryan O'Hearn,Max Scherzer,1,8c3e6c11-7e34-47cb-a8df-357eeda405ca,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,75.0,99.0,100.0,79.0,106.0,102.0,108.0,108.0,106.0,116.0,120.0,103.0,0.451,0.082,0.213,0.144,0.11,1.51,2.74,0.43,-3.57,-1.54,92.7,86.7,83.1,85.2,74.9,0.194,0.389,0.161,0.222,0.37,0.447,0.267,0.333,0.16,0.333,0.75,0.318,0.167,0.5,0.227,,,,,,,,,,,,,,,
17,2024-07-20,744994,Groundout,field_out,True,677008,453286,Heston Kjerstad,Max Scherzer,0,5f2e6cf6-d728-4d7a-9cd3-cd6acade6784,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,75.0,99.0,100.0,79.0,106.0,102.0,108.0,108.0,106.0,116.0,120.0,103.0,0.451,0.082,0.213,0.144,0.11,1.51,2.74,0.43,-3.57,-1.54,92.7,86.7,83.1,85.2,74.9,0.194,0.389,0.161,0.222,0.37,0.447,0.267,0.333,0.16,0.333,0.75,0.318,0.167,0.5,0.227,,,,,,,,,,,,,,,
18,2024-07-20,744994,Groundout,field_out,True,666969,680570,Adolis García,Grayson Rodriguez,0,5a0884b9-0f92-4135-b97d-ce8938083af3,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,112.0,101.0,105.0,117.0,103.0,109.0,,,,0.456,,0.159,0.158,0.211,-0.19,,-1.35,0.36,1.25,96.1,,83.1,86.6,81.2,0.278,0.373,0.258,0.275,0.623,0.346,,,,0.25,0.386,0.272,0.163,0.327,0.379,127.0,101.0,105.0,0.015,3.9,96.4,0.25,0.375,0.278,,,,,,
19,2024-07-20,744994,Single,single,False,663993,680570,Nathaniel Lowe,Grayson Rodriguez,0,948d3d7f-5bcd-43fa-8150-0a5901063718,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,112.0,101.0,105.0,117.0,103.0,109.0,,,,0.456,,0.159,0.158,0.211,-0.19,,-1.35,0.36,1.25,96.1,,83.1,86.6,81.2,0.278,0.373,0.258,0.275,0.623,0.346,,,,0.25,0.386,0.272,0.163,0.327,0.379,127.0,101.0,105.0,0.015,3.9,96.4,0.25,0.375,0.278,,,,,,
20,2024-07-20,744994,Strikeout,strikeout,True,665750,680570,Leody Taveras,Grayson Rodriguez,0,fde8c468-8c50-46b4-8f34-b24dfa5807e8,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,112.0,101.0,105.0,117.0,103.0,109.0,,,,0.456,,0.159,0.158,0.211,-0.19,,-1.35,0.36,1.25,96.1,,83.1,86.6,81.2,0.278,0.373,0.258,0.275,0.623,0.346,,,,0.25,0.386,0.272,0.163,0.327,0.379,127.0,101.0,105.0,0.015,3.9,96.4,0.25,0.375,0.278,,,,,,
21,2024-07-20,744994,Double,double,False,679822,680570,Justin Foscue,Grayson Rodriguez,1,5b4665c4-2049-469a-ae96-4a845b58ed72,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,112.0,101.0,105.0,117.0,103.0,109.0,,,,0.456,,0.159,0.158,0.211,-0.19,,-1.35,0.36,1.25,96.1,,83.1,86.6,81.2,0.278,0.373,0.258,0.275,0.623,0.346,,,,0.25,0.386,0.272,0.163,0.327,0.379,127.0,101.0,105.0,0.015,3.9,96.4,0.25,0.375,0.278,,,,,,
22,2024-07-20,744994,Single,single,False,668800,680570,Andrew Knizner,Grayson Rodriguez,1,74233bf0-2494-4cdb-80a9-9670f75f22e1,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,112.0,101.0,105.0,117.0,103.0,109.0,,,,0.456,,0.159,0.158,0.211,-0.19,,-1.35,0.36,1.25,96.1,,83.1,86.6,81.2,0.278,0.373,0.258,0.275,0.623,0.346,,,,0.25,0.386,0.272,0.163,0.327,0.379,127.0,101.0,105.0,0.015,3.9,96.4,0.25,0.375,0.278,,,,,,
23,2024-07-20,744994,Strikeout,strikeout,True,543760,680570,Marcus Semien,Grayson Rodriguez,0,bde15e15-be0a-4121-aade-8e04d141d5f9,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,112.0,101.0,105.0,117.0,103.0,109.0,,,,0.456,,0.159,0.158,0.211,-0.19,,-1.35,0.36,1.25,96.1,,83.1,86.6,81.2,0.278,0.373,0.258,0.275,0.623,0.346,,,,0.25,0.386,0.272,0.163,0.327,0.379,127.0,101.0,105.0,0.015,3.9,96.4,0.25,0.375,0.278,,,,,,
24,2024-07-20,744994,Lineout,field_out,True,676059,570632,Jordan Westburg,José Ureña,0,5c747ffc-d8ca-411e-a6e0-920332a5db51,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,,,,87.0,97.0,93.0,87.0,99.0,98.0,,,,0.067,,0.365,,0.174,-2.63,,-0.1,,-0.43,96.2,,88.7,86.7,,0.429,1.0,0.229,0.226,0.333,0.363,,,,,,,0.238,0.548,0.336,93.0,99.0,97.0,0.394,1.6,95.9,0.234,0.298,0.101,,,,,,
25,2024-07-20,744994,Lineout,field_out,True,681297,570632,Colton Cowser,José Ureña,0,708b461e-13db-4e58-9b45-e857c95b79dc,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,,,,87.0,97.0,93.0,87.0,99.0,98.0,,,,0.067,,0.365,,0.174,-2.63,,-0.1,,-0.43,96.2,,88.7,86.7,,0.429,1.0,0.229,0.226,0.333,0.363,,,,,,,0.238,0.548,0.336,93.0,99.0,97.0,0.394,1.6,95.9,0.234,0.298,0.101,,,,,,
26,2024-07-20,744994,Home Run,home_run,False,656775,570632,Cedric Mullins,José Ureña,0,ad161dc5-b4bc-4378-acf5-402653fd4fab,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,,,,87.0,97.0,93.0,87.0,99.0,98.0,,,,0.067,,0.365,,0.174,-2.63,,-0.1,,-0.43,96.2,,88.7,86.7,,0.429,1.0,0.229,0.226,0.333,0.363,,,,,,,0.238,0.548,0.336,93.0,99.0,97.0,0.394,1.6,95.9,0.234,0.298,0.101,,,,,,
27,2024-07-20,744994,Walk,walk,False,602104,570632,Ramón Urías,José Ureña,0,4674ce69-b37e-413c-bdda-be7fb2f772b8,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,,,,87.0,97.0,93.0,87.0,99.0,98.0,,,,0.067,,0.365,,0.174,-2.63,,-0.1,,-0.43,96.2,,88.7,86.7,,0.429,1.0,0.229,0.226,0.333,0.363,,,,,,,0.238,0.548,0.336,93.0,99.0,97.0,0.394,1.6,95.9,0.234,0.298,0.101,,,,,,
28,2024-07-20,744994,Strikeout,strikeout,True,683002,570632,Gunnar Henderson,José Ureña,0,4337dbf7-0450-40db-a865-b6c302f29583,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,,,,87.0,97.0,93.0,87.0,99.0,98.0,,,,0.067,,0.365,,0.174,-2.63,,-0.1,,-0.43,96.2,,88.7,86.7,,0.429,1.0,0.229,0.226,0.333,0.363,,,,,,,0.238,0.548,0.336,93.0,99.0,97.0,0.394,1.6,95.9,0.234,0.298,0.101,,,,,,
29,2024-07-20,744994,Pop Out,field_out,True,608369,680570,Corey Seager,Grayson Rodriguez,0,ac72e98a-641c-4913-ab4f-74bd54834274,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,112.0,101.0,105.0,117.0,103.0,109.0,,,,0.456,,0.159,0.158,0.211,-0.19,,-1.35,0.36,1.25,96.1,,83.1,86.6,81.2,0.278,0.373,0.258,0.275,0.623,0.346,,,,0.25,0.386,0.272,0.163,0.327,0.379,127.0,101.0,105.0,0.015,3.9,96.4,0.25,0.375,0.278,,,,,,
30,2024-07-20,744994,Groundout,field_out,True,669701,680570,Josh Smith,Grayson Rodriguez,0,59c9f428-19bf-4d3a-961e-7a8fcf3d892d,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,112.0,101.0,105.0,117.0,103.0,109.0,,,,0.456,,0.159,0.158,0.211,-0.19,,-1.35,0.36,1.25,96.1,,83.1,86.6,81.2,0.278,0.373,0.258,0.275,0.623,0.346,,,,0.25,0.386,0.272,0.163,0.327,0.379,127.0,101.0,105.0,0.015,3.9,96.4,0.25,0.375,0.278,,,,,,
31,2024-07-20,744994,Flyout,field_out,True,694671,680570,Wyatt Langford,Grayson Rodriguez,0,aa1a6f69-7168-44f2-a80b-ce2db3f814eb,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,103.0,107.0,112.0,101.0,105.0,117.0,103.0,109.0,,,,0.456,,0.159,0.158,0.211,-0.19,,-1.35,0.36,1.25,96.1,,83.1,86.6,81.2,0.278,0.373,0.258,0.275,0.623,0.346,,,,0.25,0.386,0.272,0.163,0.327,0.379,127.0,101.0,105.0,0.015,3.9,96.4,0.25,0.375,0.278,,,,,,
32,2024-07-20,744994,Lineout,field_out,True,668939,570632,Adley Rutschman,José Ureña,0,b7ff8282-ae7a-4914-95da-c2b57934fe50,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,,,,87.0,97.0,93.0,87.0,99.0,98.0,,,,0.067,,0.365,,0.174,-2.63,,-0.1,,-0.43,96.2,,88.7,86.7,,0.429,1.0,0.229,0.226,0.333,0.363,,,,,,,0.238,0.548,0.336,93.0,99.0,97.0,0.394,1.6,95.9,0.234,0.298,0.101,,,,,,
33,2024-07-20,744994,Walk,walk,False,623993,570632,Anthony Santander,José Ureña,0,66c312a6-8032-48f9-a6fb-bbd95308e914,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,,,,87.0,97.0,93.0,87.0,99.0,98.0,,,,0.067,,0.365,,0.174,-2.63,,-0.1,,-0.43,96.2,,88.7,86.7,,0.429,1.0,0.229,0.226,0.333,0.363,,,,,,,0.238,0.548,0.336,93.0,99.0,97.0,0.394,1.6,95.9,0.234,0.298,0.101,,,,,,
34,2024-07-20,744994,Strikeout,strikeout,True,656811,570632,Ryan O'Hearn,José Ureña,1,a93076b6-0083-40df-a1ba-055ca731983d,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,,,,87.0,97.0,93.0,87.0,99.0,98.0,,,,0.067,,0.365,,0.174,-2.63,,-0.1,,-0.43,96.2,,88.7,86.7,,0.429,1.0,0.229,0.226,0.333,0.363,,,,,,,0.238,0.548,0.336,93.0,99.0,97.0,0.394,1.6,95.9,0.234,0.298,0.101,,,,,,
