,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,wFA/C,wSL/C,vFA,vSL,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,CU%,CH%,wFC/C,wFS/C,wSI/C,wCU/C,wCH/C,vFC,vFS,vCH,vSI,vCU,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff
11,2024-09-09,744888,Strikeout,strikeout,True,502110,621114,J.D. Martinez,Ryan Burr,0,331e11c5-54a7-4f39-87c7-269bd968297a,621114.0,ryanburr,Burr,Right,Ryan Burr,TOR,4.1,4.14,26.1,100.0,97.0,102.0,0.711,11.96,3.76,7.18,1.03,0.63,0.262,0.462,0.154,0.415,0.381,78.0,95.0,92.0,109.0,104.0,108.0,0.388,0.612,-0.97,1.26,94.1,85.4,0.175,0.317,0.363,0.27,0.514,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-09,744888,Strikeout,strikeout,True,516782,621114,Starling Marte,Ryan Burr,0,24b51901-9c9f-4152-a8ac-62d268a28f23,621114.0,ryanburr,Burr,Right,Ryan Burr,TOR,4.1,4.14,26.1,100.0,97.0,102.0,0.711,11.96,3.76,7.18,1.03,0.63,0.262,0.462,0.154,0.415,0.381,78.0,95.0,92.0,109.0,104.0,108.0,0.388,0.612,-0.97,1.26,94.1,85.4,0.175,0.317,0.363,0.27,0.514,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-09,744888,Strikeout,strikeout,True,680718,656731,Addison Barger,Tylor Megill,0,757c86b4-ae4c-46f2-96b9-7ccee386184d,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,111.0,98.0,99.0,102.0,103.0,107.0,0.478,0.128,-0.27,0.34,95.6,85.0,0.189,0.189,0.271,0.247,0.392,0.27,130.0,94.0,112.0,87.0,83.0,88.0,104.0,108.0,112.0,99.0,97.0,94.0,100.0,94.0,108.0,0.063,0.145,0.086,0.082,0.018,-1.11,-1.3,4.34,0.16,-4.36,90.2,84.7,87.2,94.2,77.6,0.359,0.564,0.235,0.148,0.407,0.447,0.154,0.308,0.371,0.125,0.125,0.237,0.5,0.5,0.111,0.25,1.0,0.2
14,2024-09-09,744888,Flyout,field_out,True,677870,656731,Leo Jiménez,Tylor Megill,0,a1e0f0e1-79d8-4ec3-ac90-a62c9c28651b,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,111.0,98.0,99.0,102.0,103.0,107.0,0.478,0.128,-0.27,0.34,95.6,85.0,0.189,0.189,0.271,0.247,0.392,0.27,130.0,94.0,112.0,87.0,83.0,88.0,104.0,108.0,112.0,99.0,97.0,94.0,100.0,94.0,108.0,0.063,0.145,0.086,0.082,0.018,-1.11,-1.3,4.34,0.16,-4.36,90.2,84.7,87.2,94.2,77.6,0.359,0.564,0.235,0.148,0.407,0.447,0.154,0.308,0.371,0.125,0.125,0.237,0.5,0.5,0.111,0.25,1.0,0.2
15,2024-09-09,744888,Groundout,field_out,True,664770,656731,Nathan Lukes,Tylor Megill,0,c5e98165-b8fe-4362-9977-f01f1457f087,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,111.0,98.0,99.0,102.0,103.0,107.0,0.478,0.128,-0.27,0.34,95.6,85.0,0.189,0.189,0.271,0.247,0.392,0.27,130.0,94.0,112.0,87.0,83.0,88.0,104.0,108.0,112.0,99.0,97.0,94.0,100.0,94.0,108.0,0.063,0.145,0.086,0.082,0.018,-1.11,-1.3,4.34,0.16,-4.36,90.2,84.7,87.2,94.2,77.6,0.359,0.564,0.235,0.148,0.407,0.447,0.154,0.308,0.371,0.125,0.125,0.237,0.5,0.5,0.111,0.25,1.0,0.2
16,2024-09-09,744888,Strikeout,strikeout,True,664056,666818,Harrison Bader,Luis Frías,0,4d126892-8e85-4cd0-b193-bd0ef580bbc9,666818.0,luisfrias,Frías,Right,Luis Frías,- - -,12.38,6.16,8.0,96.0,108.0,97.0,0.767,10.13,4.5,18.0,1.13,3.25,0.071,0.643,0.071,0.357,0.394,99.0,90.0,94.0,111.0,113.0,110.0,0.314,0.12,-1.41,-6.79,95.8,84.0,0.5,0.833,0.0,0.375,0.5,0.318,,,,,,,86.0,121.0,126.0,115.0,95.0,95.0,,,,0.091,0.474,,,,-1.96,,-2.01,,,89.8,,,96.2,,0.429,0.643,0.325,,,,,,,0.5,0.625,0.083,,,,,,
17,2024-09-09,744888,Groundout,field_out,True,682626,666818,Francisco Alvarez,Luis Frías,0,924bed15-e282-42a6-9db8-8bb7c8b589e4,666818.0,luisfrias,Frías,Right,Luis Frías,- - -,12.38,6.16,8.0,96.0,108.0,97.0,0.767,10.13,4.5,18.0,1.13,3.25,0.071,0.643,0.071,0.357,0.394,99.0,90.0,94.0,111.0,113.0,110.0,0.314,0.12,-1.41,-6.79,95.8,84.0,0.5,0.833,0.0,0.375,0.5,0.318,,,,,,,86.0,121.0,126.0,115.0,95.0,95.0,,,,0.091,0.474,,,,-1.96,,-2.01,,,89.8,,,96.2,,0.429,0.643,0.325,,,,,,,0.5,0.625,0.083,,,,,,
18,2024-09-09,744888,Flyout,field_out,True,596019,666818,Francisco Lindor,Luis Frías,0,db841a23-d25f-4c47-bfb7-39ce11f3d194,666818.0,luisfrias,Frías,Right,Luis Frías,- - -,12.38,6.16,8.0,96.0,108.0,97.0,0.767,10.13,4.5,18.0,1.13,3.25,0.071,0.643,0.071,0.357,0.394,99.0,90.0,94.0,111.0,113.0,110.0,0.314,0.12,-1.41,-6.79,95.8,84.0,0.5,0.833,0.0,0.375,0.5,0.318,,,,,,,86.0,121.0,126.0,115.0,95.0,95.0,,,,0.091,0.474,,,,-1.96,,-2.01,,,89.8,,,96.2,,0.429,0.643,0.325,,,,,,,0.5,0.625,0.083,,,,,,
19,2024-09-09,744888,Groundout,field_out,True,543807,656731,George Springer,Tylor Megill,0,d32174f2-7206-4656-8ce7-387fa510aac4,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,111.0,98.0,99.0,102.0,103.0,107.0,0.478,0.128,-0.27,0.34,95.6,85.0,0.189,0.189,0.271,0.247,0.392,0.27,130.0,94.0,112.0,87.0,83.0,88.0,104.0,108.0,112.0,99.0,97.0,94.0,100.0,94.0,108.0,0.063,0.145,0.086,0.082,0.018,-1.11,-1.3,4.34,0.16,-4.36,90.2,84.7,87.2,94.2,77.6,0.359,0.564,0.235,0.148,0.407,0.447,0.154,0.308,0.371,0.125,0.125,0.237,0.5,0.5,0.111,0.25,1.0,0.2
20,2024-09-09,744888,Flyout,field_out,True,662139,656731,Daulton Varsho,Tylor Megill,0,17d18f24-8331-4a84-94a2-e780bac2ebf4,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,111.0,98.0,99.0,102.0,103.0,107.0,0.478,0.128,-0.27,0.34,95.6,85.0,0.189,0.189,0.271,0.247,0.392,0.27,130.0,94.0,112.0,87.0,83.0,88.0,104.0,108.0,112.0,99.0,97.0,94.0,100.0,94.0,108.0,0.063,0.145,0.086,0.082,0.018,-1.11,-1.3,4.34,0.16,-4.36,90.2,84.7,87.2,94.2,77.6,0.359,0.564,0.235,0.148,0.407,0.447,0.154,0.308,0.371,0.125,0.125,0.237,0.5,0.5,0.111,0.25,1.0,0.2
21,2024-09-09,744888,Strikeout,strikeout,True,665489,656731,Vladimir Guerrero Jr.,Tylor Megill,0,d5ac0931-80f1-4c12-b4e1-36194d946c10,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,111.0,98.0,99.0,102.0,103.0,107.0,0.478,0.128,-0.27,0.34,95.6,85.0,0.189,0.189,0.271,0.247,0.392,0.27,130.0,94.0,112.0,87.0,83.0,88.0,104.0,108.0,112.0,99.0,97.0,94.0,100.0,94.0,108.0,0.063,0.145,0.086,0.082,0.018,-1.11,-1.3,4.34,0.16,-4.36,90.2,84.7,87.2,94.2,77.6,0.359,0.564,0.235,0.148,0.407,0.447,0.154,0.308,0.371,0.125,0.125,0.237,0.5,0.5,0.111,0.25,1.0,0.2
22,2024-09-09,744888,Strikeout,strikeout,True,668901,666818,Mark Vientos,Luis Frías,0,cdee126d-9a15-4d90-9e4b-ea5b6774acd0,666818.0,luisfrias,Frías,Right,Luis Frías,- - -,12.38,6.16,8.0,96.0,108.0,97.0,0.767,10.13,4.5,18.0,1.13,3.25,0.071,0.643,0.071,0.357,0.394,99.0,90.0,94.0,111.0,113.0,110.0,0.314,0.12,-1.41,-6.79,95.8,84.0,0.5,0.833,0.0,0.375,0.5,0.318,,,,,,,86.0,121.0,126.0,115.0,95.0,95.0,,,,0.091,0.474,,,,-1.96,,-2.01,,,89.8,,,96.2,,0.429,0.643,0.325,,,,,,,0.5,0.625,0.083,,,,,,
23,2024-09-09,744888,Groundout,field_out,True,607043,642232,Brandon Nimmo,Ryan Yarbrough,0,4c6a90fb-a672-464b-9909-7b02463f62b8,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.4,4.37,87.1,100.0,81.0,95.0,0.802,5.36,3.19,6.39,1.03,1.0,0.26,0.412,0.179,0.26,0.439,83.0,100.0,93.0,,,,0.201,,0.97,,86.5,,,,,0.191,0.34,0.162,76.0,105.0,87.0,94.0,102.0,113.0,66.0,101.0,91.0,96.0,81.0,76.0,,,,0.262,0.107,,0.276,0.154,-4.44,,2.24,1.12,0.14,83.7,,77.3,86.0,71.2,0.4,0.75,0.196,,,,0.128,0.245,0.344,0.214,0.316,0.086,0.245,0.347,0.217,,,
24,2024-09-09,744888,Walk,walk,False,624413,642232,Pete Alonso,Ryan Yarbrough,0,a03ee52b-0ddd-4ae3-9b8a-eff2f9ace63c,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.4,4.37,87.1,100.0,81.0,95.0,0.802,5.36,3.19,6.39,1.03,1.0,0.26,0.412,0.179,0.26,0.439,83.0,100.0,93.0,,,,0.201,,0.97,,86.5,,,,,0.191,0.34,0.162,76.0,105.0,87.0,94.0,102.0,113.0,66.0,101.0,91.0,96.0,81.0,76.0,,,,0.262,0.107,,0.276,0.154,-4.44,,2.24,1.12,0.14,83.7,,77.3,86.0,71.2,0.4,0.75,0.196,,,,0.128,0.245,0.344,0.214,0.316,0.086,0.245,0.347,0.217,,,
25,2024-09-09,744888,Hit By Pitch,hit_by_pitch,False,578428,642232,Jose Iglesias,Ryan Yarbrough,1,7db8f689-5053-40a3-b546-aeaf01cb5650,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.4,4.37,87.1,100.0,81.0,95.0,0.802,5.36,3.19,6.39,1.03,1.0,0.26,0.412,0.179,0.26,0.439,83.0,100.0,93.0,,,,0.201,,0.97,,86.5,,,,,0.191,0.34,0.162,76.0,105.0,87.0,94.0,102.0,113.0,66.0,101.0,91.0,96.0,81.0,76.0,,,,0.262,0.107,,0.276,0.154,-4.44,,2.24,1.12,0.14,83.7,,77.3,86.0,71.2,0.4,0.75,0.196,,,,0.128,0.245,0.344,0.214,0.316,0.086,0.245,0.347,0.217,,,
26,2024-09-09,744888,Single,single,False,502110,642232,J.D. Martinez,Ryan Yarbrough,1,1e5f7f58-d04a-403f-99ca-d15b2213bbb1,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.4,4.37,87.1,100.0,81.0,95.0,0.802,5.36,3.19,6.39,1.03,1.0,0.26,0.412,0.179,0.26,0.439,83.0,100.0,93.0,,,,0.201,,0.97,,86.5,,,,,0.191,0.34,0.162,76.0,105.0,87.0,94.0,102.0,113.0,66.0,101.0,91.0,96.0,81.0,76.0,,,,0.262,0.107,,0.276,0.154,-4.44,,2.24,1.12,0.14,83.7,,77.3,86.0,71.2,0.4,0.75,0.196,,,,0.128,0.245,0.344,0.214,0.316,0.086,0.245,0.347,0.217,,,
27,2024-09-09,744888,Groundout,field_out,True,516782,642232,Starling Marte,Ryan Yarbrough,0,991d5bee-7ce4-4afa-997c-9787f4c4cc31,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.4,4.37,87.1,100.0,81.0,95.0,0.802,5.36,3.19,6.39,1.03,1.0,0.26,0.412,0.179,0.26,0.439,83.0,100.0,93.0,,,,0.201,,0.97,,86.5,,,,,0.191,0.34,0.162,76.0,105.0,87.0,94.0,102.0,113.0,66.0,101.0,91.0,96.0,81.0,76.0,,,,0.262,0.107,,0.276,0.154,-4.44,,2.24,1.12,0.14,83.7,,77.3,86.0,71.2,0.4,0.75,0.196,,,,0.128,0.245,0.344,0.214,0.316,0.086,0.245,0.347,0.217,,,
28,2024-09-09,744888,Strikeout,strikeout,True,687462,656731,Spencer Horwitz,Tylor Megill,0,c4717e44-3a3d-4379-820d-b7de446a115d,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,111.0,98.0,99.0,102.0,103.0,107.0,0.478,0.128,-0.27,0.34,95.6,85.0,0.189,0.189,0.271,0.247,0.392,0.27,130.0,94.0,112.0,87.0,83.0,88.0,104.0,108.0,112.0,99.0,97.0,94.0,100.0,94.0,108.0,0.063,0.145,0.086,0.082,0.018,-1.11,-1.3,4.34,0.16,-4.36,90.2,84.7,87.2,94.2,77.6,0.359,0.564,0.235,0.148,0.407,0.447,0.154,0.308,0.371,0.125,0.125,0.237,0.5,0.5,0.111,0.25,1.0,0.2
29,2024-09-09,744888,Strikeout,strikeout,True,695238,656731,Will Wagner,Tylor Megill,0,88d9bbfc-048c-4da2-96df-ba14487f35ce,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,111.0,98.0,99.0,102.0,103.0,107.0,0.478,0.128,-0.27,0.34,95.6,85.0,0.189,0.189,0.271,0.247,0.392,0.27,130.0,94.0,112.0,87.0,83.0,88.0,104.0,108.0,112.0,99.0,97.0,94.0,100.0,94.0,108.0,0.063,0.145,0.086,0.082,0.018,-1.11,-1.3,4.34,0.16,-4.36,90.2,84.7,87.2,94.2,77.6,0.359,0.564,0.235,0.148,0.407,0.447,0.154,0.308,0.371,0.125,0.125,0.237,0.5,0.5,0.111,0.25,1.0,0.2
30,2024-09-09,744888,Groundout,field_out,True,672386,656731,Alejandro Kirk,Tylor Megill,0,77d3556d-c1bc-430e-aa2b-756b5fb989f6,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,111.0,98.0,99.0,102.0,103.0,107.0,0.478,0.128,-0.27,0.34,95.6,85.0,0.189,0.189,0.271,0.247,0.392,0.27,130.0,94.0,112.0,87.0,83.0,88.0,104.0,108.0,112.0,99.0,97.0,94.0,100.0,94.0,108.0,0.063,0.145,0.086,0.082,0.018,-1.11,-1.3,4.34,0.16,-4.36,90.2,84.7,87.2,94.2,77.6,0.359,0.564,0.235,0.148,0.407,0.447,0.154,0.308,0.371,0.125,0.125,0.237,0.5,0.5,0.111,0.25,1.0,0.2
31,2024-09-09,744888,Flyout,field_out,True,664056,642232,Harrison Bader,Ryan Yarbrough,0,147cdf58-80e7-4337-9560-c24591d44c0c,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.4,4.37,87.1,100.0,81.0,95.0,0.802,5.36,3.19,6.39,1.03,1.0,0.26,0.412,0.179,0.26,0.439,83.0,100.0,93.0,,,,0.201,,0.97,,86.5,,,,,0.191,0.34,0.162,76.0,105.0,87.0,94.0,102.0,113.0,66.0,101.0,91.0,96.0,81.0,76.0,,,,0.262,0.107,,0.276,0.154,-4.44,,2.24,1.12,0.14,83.7,,77.3,86.0,71.2,0.4,0.75,0.196,,,,0.128,0.245,0.344,0.214,0.316,0.086,0.245,0.347,0.217,,,
32,2024-09-09,744888,Walk,walk,False,682626,642232,Francisco Alvarez,Ryan Yarbrough,0,079424b1-b759-426d-ad42-28e627e6f629,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.4,4.37,87.1,100.0,81.0,95.0,0.802,5.36,3.19,6.39,1.03,1.0,0.26,0.412,0.179,0.26,0.439,83.0,100.0,93.0,,,,0.201,,0.97,,86.5,,,,,0.191,0.34,0.162,76.0,105.0,87.0,94.0,102.0,113.0,66.0,101.0,91.0,96.0,81.0,76.0,,,,0.262,0.107,,0.276,0.154,-4.44,,2.24,1.12,0.14,83.7,,77.3,86.0,71.2,0.4,0.75,0.196,,,,0.128,0.245,0.344,0.214,0.316,0.086,0.245,0.347,0.217,,,
