,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-08-03,746440,Strikeout,strikeout,True,676632,547179,Bligh Madris,Michael Lorenzen,0,6743ca5e-c712-48cd-b017-5eb6c3a65437,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.122,0.173,0.369,0.303,0.459,0.064,0.235,0.51,0.236,0.162,0.324,0.179,0.368,0.632,0.24,0.263,0.421,0.327,0.15,0.35,0.26,,,,,,,,,
11,2024-08-03,746440,Strikeout,strikeout,True,628451,547179,Andy Ibáñez,Michael Lorenzen,0,02e5e3fe-1108-4beb-bda4-56dcf9f05e46,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.122,0.173,0.369,0.303,0.459,0.064,0.235,0.51,0.236,0.162,0.324,0.179,0.368,0.632,0.24,0.263,0.421,0.327,0.15,0.35,0.26,,,,,,,,,
12,2024-08-03,746440,Strikeout,strikeout,True,678009,547179,Parker Meadows,Michael Lorenzen,0,3448c7bd-a97e-49d6-b995-4b1353144468,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.122,0.173,0.369,0.303,0.459,0.064,0.235,0.51,0.236,0.162,0.324,0.179,0.368,0.632,0.24,0.263,0.421,0.327,0.15,0.35,0.26,,,,,,,,,
13,2024-08-03,746440,Groundout,field_out,True,657557,663947,Paul DeJong,Tyler Holton,0,08735f18-0d93-48d0-a64a-90f1e81c943d,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,2.38,2.99,75.2,104.0,84.0,100.0,0.766,7.02,1.55,5.71,0.59,1.24,0.21,0.381,0.186,0.271,0.421,64.0,104.0,100.0,103.0,86.0,94.0,81.0,103.0,93.0,78.0,104.0,96.0,113.0,98.0,105.0,86.0,109.0,104.0,0.211,0.154,0.267,0.156,0.015,0.196,5.52,2.22,2.07,2.44,1.29,-0.22,92.1,87.9,83.5,91.7,80.9,79.3,0.275,0.42,0.278,0.169,0.356,0.097,0.204,0.259,0.246,0.068,0.068,0.282,0.128,0.128,0.368,,,,,,,,,,,,,,,
14,2024-08-03,746440,Strikeout,strikeout,True,669004,663947,MJ Melendez,Tyler Holton,0,cb7b255b-7a93-457a-bc29-1c6751566e25,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,2.38,2.99,75.2,104.0,84.0,100.0,0.766,7.02,1.55,5.71,0.59,1.24,0.21,0.381,0.186,0.271,0.421,64.0,104.0,100.0,103.0,86.0,94.0,81.0,103.0,93.0,78.0,104.0,96.0,113.0,98.0,105.0,86.0,109.0,104.0,0.211,0.154,0.267,0.156,0.015,0.196,5.52,2.22,2.07,2.44,1.29,-0.22,92.1,87.9,83.5,91.7,80.9,79.3,0.275,0.42,0.278,0.169,0.356,0.097,0.204,0.259,0.246,0.068,0.068,0.282,0.128,0.128,0.368,,,,,,,,,,,,,,,
15,2024-08-03,746440,Strikeout,strikeout,True,664728,663947,Kyle Isbel,Tyler Holton,0,5cf678d3-a0db-4684-96af-5b34e988c095,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,2.38,2.99,75.2,104.0,84.0,100.0,0.766,7.02,1.55,5.71,0.59,1.24,0.21,0.381,0.186,0.271,0.421,64.0,104.0,100.0,103.0,86.0,94.0,81.0,103.0,93.0,78.0,104.0,96.0,113.0,98.0,105.0,86.0,109.0,104.0,0.211,0.154,0.267,0.156,0.015,0.196,5.52,2.22,2.07,2.44,1.29,-0.22,92.1,87.9,83.5,91.7,80.9,79.3,0.275,0.42,0.278,0.169,0.356,0.097,0.204,0.259,0.246,0.068,0.068,0.282,0.128,0.128,0.368,,,,,,,,,,,,,,,
16,2024-08-03,746440,Groundout,field_out,True,595879,547179,Javier Báez,Michael Lorenzen,0,46afa012-ffeb-44be-986c-ba3c3fbfba62,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.122,0.173,0.369,0.303,0.459,0.064,0.235,0.51,0.236,0.162,0.324,0.179,0.368,0.632,0.24,0.263,0.421,0.327,0.15,0.35,0.26,,,,,,,,,
17,2024-08-03,746440,Field Error,field_error,False,668670,547179,Jake Rogers,Michael Lorenzen,0,088c7672-da94-4d5d-a163-a3919620e954,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.122,0.173,0.369,0.303,0.459,0.064,0.235,0.51,0.236,0.162,0.324,0.179,0.368,0.632,0.24,0.263,0.421,0.327,0.15,0.35,0.26,,,,,,,,,
18,2024-08-03,746440,Strikeout,strikeout,True,672761,547179,Wenceel Pérez,Michael Lorenzen,0,abe69b29-7b70-4315-a18a-80d6cf5cfc84,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.122,0.173,0.369,0.303,0.459,0.064,0.235,0.51,0.236,0.162,0.324,0.179,0.368,0.632,0.24,0.263,0.421,0.327,0.15,0.35,0.26,,,,,,,,,
19,2024-08-03,746440,Walk,walk,False,690993,547179,Colt Keith,Michael Lorenzen,1,196da6cf-ac8b-48cc-9723-27745d4958f1,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.122,0.173,0.369,0.303,0.459,0.064,0.235,0.51,0.236,0.162,0.324,0.179,0.368,0.632,0.24,0.263,0.421,0.327,0.15,0.35,0.26,,,,,,,,,
20,2024-08-03,746440,Walk,walk,False,663837,547179,Matt Vierling,Michael Lorenzen,1,506cd8af-f60e-4f9d-9a50-f65b347bd065,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.122,0.173,0.369,0.303,0.459,0.064,0.235,0.51,0.236,0.162,0.324,0.179,0.368,0.632,0.24,0.263,0.421,0.327,0.15,0.35,0.26,,,,,,,,,
21,2024-08-03,746440,Forceout,force_out,True,669234,547179,Justyn-Henry Malloy,Michael Lorenzen,1,a48f807f-4d1b-47e4-8ba0-2c144889fde8,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.122,0.173,0.369,0.303,0.459,0.064,0.235,0.51,0.236,0.162,0.324,0.179,0.368,0.632,0.24,0.263,0.421,0.327,0.15,0.35,0.26,,,,,,,,,
22,2024-08-03,746440,Groundout,field_out,True,666023,628317,Freddy Fermin,Kenta Maeda,0,db9852c4-8e84-4ee2-bc07-3ae6f0ee1291,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.14,4.53,99.2,100.0,91.0,99.0,0.783,7.31,2.62,10.29,1.81,0.82,0.188,0.466,0.169,0.275,0.39,,,,80.0,77.0,79.0,67.0,98.0,90.0,61.0,105.0,94.0,97.0,95.0,96.0,,,,0.072,0.236,,0.367,0.017,,-3.07,,0.65,-0.43,-5.18,,90.7,,,90.4,81.7,76.5,,,,0.258,0.29,0.127,,,,0.394,0.732,0.127,0.299,0.535,0.264,0.667,1.0,0.0,0.289,0.421,0.221,109.0,105.0,110.0,0.309,-0.21,83.9,0.213,0.409,0.289
23,2024-08-03,746440,Pop Out,field_out,True,677951,628317,Bobby Witt Jr.,Kenta Maeda,0,688d16a4-086d-4ac4-84d7-9cb9eb0ef420,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.14,4.53,99.2,100.0,91.0,99.0,0.783,7.31,2.62,10.29,1.81,0.82,0.188,0.466,0.169,0.275,0.39,,,,80.0,77.0,79.0,67.0,98.0,90.0,61.0,105.0,94.0,97.0,95.0,96.0,,,,0.072,0.236,,0.367,0.017,,-3.07,,0.65,-0.43,-5.18,,90.7,,,90.4,81.7,76.5,,,,0.258,0.29,0.127,,,,0.394,0.732,0.127,0.299,0.535,0.264,0.667,1.0,0.0,0.289,0.421,0.221,109.0,105.0,110.0,0.309,-0.21,83.9,0.213,0.409,0.289
24,2024-08-03,746440,Walk,walk,False,686469,628317,Vinnie Pasquantino,Kenta Maeda,0,442556f9-7f5e-4238-9764-1d6e8e438f39,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.14,4.53,99.2,100.0,91.0,99.0,0.783,7.31,2.62,10.29,1.81,0.82,0.188,0.466,0.169,0.275,0.39,,,,80.0,77.0,79.0,67.0,98.0,90.0,61.0,105.0,94.0,97.0,95.0,96.0,,,,0.072,0.236,,0.367,0.017,,-3.07,,0.65,-0.43,-5.18,,90.7,,,90.4,81.7,76.5,,,,0.258,0.29,0.127,,,,0.394,0.732,0.127,0.299,0.535,0.264,0.667,1.0,0.0,0.289,0.421,0.221,109.0,105.0,110.0,0.309,-0.21,83.9,0.213,0.409,0.289
25,2024-08-03,746440,Double,double,False,521692,628317,Salvador Perez,Kenta Maeda,1,e2ed6d39-77b6-412b-983d-dee5e60cfc4b,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.14,4.53,99.2,100.0,91.0,99.0,0.783,7.31,2.62,10.29,1.81,0.82,0.188,0.466,0.169,0.275,0.39,,,,80.0,77.0,79.0,67.0,98.0,90.0,61.0,105.0,94.0,97.0,95.0,96.0,,,,0.072,0.236,,0.367,0.017,,-3.07,,0.65,-0.43,-5.18,,90.7,,,90.4,81.7,76.5,,,,0.258,0.29,0.127,,,,0.394,0.732,0.127,0.299,0.535,0.264,0.667,1.0,0.0,0.289,0.421,0.221,109.0,105.0,110.0,0.309,-0.21,83.9,0.213,0.409,0.289
26,2024-08-03,746440,Groundout,field_out,True,592669,628317,Hunter Renfroe,Kenta Maeda,0,4538fbd3-a3e4-414f-8f75-c463e7dfe029,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.14,4.53,99.2,100.0,91.0,99.0,0.783,7.31,2.62,10.29,1.81,0.82,0.188,0.466,0.169,0.275,0.39,,,,80.0,77.0,79.0,67.0,98.0,90.0,61.0,105.0,94.0,97.0,95.0,96.0,,,,0.072,0.236,,0.367,0.017,,-3.07,,0.65,-0.43,-5.18,,90.7,,,90.4,81.7,76.5,,,,0.258,0.29,0.127,,,,0.394,0.732,0.127,0.299,0.535,0.264,0.667,1.0,0.0,0.289,0.421,0.221,109.0,105.0,110.0,0.309,-0.21,83.9,0.213,0.409,0.289
27,2024-08-03,746440,Single,single,False,676632,547179,Bligh Madris,Michael Lorenzen,0,04b45ae0-c73f-4215-96e5-28a511cfce4f,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.122,0.173,0.369,0.303,0.459,0.064,0.235,0.51,0.236,0.162,0.324,0.179,0.368,0.632,0.24,0.263,0.421,0.327,0.15,0.35,0.26,,,,,,,,,
28,2024-08-03,746440,Double Play,double_play,True,628451,547179,Andy Ibáñez,Michael Lorenzen,1,2f70dbb5-8f27-4344-a259-809eeb6aa7d4,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.122,0.173,0.369,0.303,0.459,0.064,0.235,0.51,0.236,0.162,0.324,0.179,0.368,0.632,0.24,0.263,0.421,0.327,0.15,0.35,0.26,,,,,,,,,
29,2024-08-03,746440,Single,single,False,678009,547179,Parker Meadows,Michael Lorenzen,0,381cc59f-2911-4542-bb61-e43d370c0f9a,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.122,0.173,0.369,0.303,0.459,0.064,0.235,0.51,0.236,0.162,0.324,0.179,0.368,0.632,0.24,0.263,0.421,0.327,0.15,0.35,0.26,,,,,,,,,
30,2024-08-03,746440,Flyout,field_out,True,595879,547179,Javier Báez,Michael Lorenzen,0,f7fab63d-70a7-4848-846a-f86b0fc4d300,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.122,0.173,0.369,0.303,0.459,0.064,0.235,0.51,0.236,0.162,0.324,0.179,0.368,0.632,0.24,0.263,0.421,0.327,0.15,0.35,0.26,,,,,,,,,
