,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,wFA/C,wSI/C,wSL/C,wKC/C,vFA,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,CH%,wFC/C,wCU/C,wCH/C,vFC,vCH,vCU,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff
10,2024-08-28,745134,Flyout,field_out,True,543309,669467,Kyle Higashioka,Andre Pallante,0,37f11e37-d02d-46cb-96a2-f551f4c965e3,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,87.0,90.0,93.0,83.0,99.0,88.0,114.0,102.0,108.0,88.0,98.0,107.0,0.195,0.516,0.161,0.128,1.43,0.28,-0.29,-1.13,94.7,95.0,87.9,79.9,0.238,0.302,0.177,0.234,0.344,0.14,0.302,0.415,0.284,0.208,0.34,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-28,745134,Flyout,field_out,True,669200,669467,Mason McCoy,Andre Pallante,0,6d9dd8e0-55e8-4440-8057-767706295569,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,87.0,90.0,93.0,83.0,99.0,88.0,114.0,102.0,108.0,88.0,98.0,107.0,0.195,0.516,0.161,0.128,1.43,0.28,-0.29,-1.13,94.7,95.0,87.9,79.9,0.238,0.302,0.177,0.234,0.344,0.14,0.302,0.415,0.284,0.208,0.34,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-28,745134,Double,double,False,650333,669467,Luis Arraez,Andre Pallante,1,9df5cd84-988f-482c-ba5c-fb71734a066b,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,87.0,90.0,93.0,83.0,99.0,88.0,114.0,102.0,108.0,88.0,98.0,107.0,0.195,0.516,0.161,0.128,1.43,0.28,-0.29,-1.13,94.7,95.0,87.9,79.9,0.238,0.302,0.177,0.234,0.344,0.14,0.302,0.415,0.284,0.208,0.34,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-28,745134,Groundout,field_out,True,595777,669467,Jurickson Profar,Andre Pallante,0,dc5cfa31-4f5d-4f64-b5d3-c145141aeb77,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,87.0,90.0,93.0,83.0,99.0,88.0,114.0,102.0,108.0,88.0,98.0,107.0,0.195,0.516,0.161,0.128,1.43,0.28,-0.29,-1.13,94.7,95.0,87.9,79.9,0.238,0.302,0.177,0.234,0.344,0.14,0.302,0.415,0.284,0.208,0.34,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-28,745134,Groundout,field_out,True,663609,605397,Luken Baker,Joe Musgrove,0,7725c9d3-7a33-40bf-b108-ab460c24b70f,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.44,5.14,71.0,101.0,118.0,101.0,0.741,7.99,2.41,9.0,1.27,1.23,0.196,0.456,0.103,0.338,0.445,91.0,97.0,92.0,65.0,110.0,94.0,147.0,95.0,104.0,,,,0.051,0.249,0.208,,-1.12,0.22,0.76,,92.7,92.5,82.0,,0.254,0.492,0.243,0.4,0.467,0.121,,,,0.224,0.367,0.337,123.0,99.0,105.0,148.0,102.0,107.0,102.0,105.0,101.0,0.197,0.216,0.08,1.59,-0.52,-3.19,90.1,87.0,81.4,0.182,0.364,0.296,0.328,0.414,0.228,0.36,0.64,0.396
15,2024-08-28,745134,Lineout,field_out,True,680977,605397,Brendan Donovan,Joe Musgrove,0,86981c54-8345-4782-9292-d93dbe41a156,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.44,5.14,71.0,101.0,118.0,101.0,0.741,7.99,2.41,9.0,1.27,1.23,0.196,0.456,0.103,0.338,0.445,91.0,97.0,92.0,65.0,110.0,94.0,147.0,95.0,104.0,,,,0.051,0.249,0.208,,-1.12,0.22,0.76,,92.7,92.5,82.0,,0.254,0.492,0.243,0.4,0.467,0.121,,,,0.224,0.367,0.337,123.0,99.0,105.0,148.0,102.0,107.0,102.0,105.0,101.0,0.197,0.216,0.08,1.59,-0.52,-3.19,90.1,87.0,81.4,0.182,0.364,0.296,0.328,0.414,0.228,0.36,0.64,0.396
16,2024-08-28,745134,Groundout,field_out,True,502671,605397,Paul Goldschmidt,Joe Musgrove,0,60741738-40f6-445b-bc10-2af729010a46,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.44,5.14,71.0,101.0,118.0,101.0,0.741,7.99,2.41,9.0,1.27,1.23,0.196,0.456,0.103,0.338,0.445,91.0,97.0,92.0,65.0,110.0,94.0,147.0,95.0,104.0,,,,0.051,0.249,0.208,,-1.12,0.22,0.76,,92.7,92.5,82.0,,0.254,0.492,0.243,0.4,0.467,0.121,,,,0.224,0.367,0.337,123.0,99.0,105.0,148.0,102.0,107.0,102.0,105.0,101.0,0.197,0.216,0.08,1.59,-0.52,-3.19,90.1,87.0,81.4,0.182,0.364,0.296,0.328,0.414,0.228,0.36,0.64,0.396
17,2024-08-28,745134,Groundout,field_out,True,630105,669467,Jake Cronenworth,Andre Pallante,0,c711e30a-7a6a-489a-94b8-6ad0462c1a53,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,87.0,90.0,93.0,83.0,99.0,88.0,114.0,102.0,108.0,88.0,98.0,107.0,0.195,0.516,0.161,0.128,1.43,0.28,-0.29,-1.13,94.7,95.0,87.9,79.9,0.238,0.302,0.177,0.234,0.344,0.14,0.302,0.415,0.284,0.208,0.34,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-28,745134,Double,double,False,592518,669467,Manny Machado,Andre Pallante,0,2bba9265-b87d-4723-b13d-a2101a60d7d0,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,87.0,90.0,93.0,83.0,99.0,88.0,114.0,102.0,108.0,88.0,98.0,107.0,0.195,0.516,0.161,0.128,1.43,0.28,-0.29,-1.13,94.7,95.0,87.9,79.9,0.238,0.302,0.177,0.234,0.344,0.14,0.302,0.415,0.284,0.208,0.34,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-28,745134,Groundout,field_out,True,593428,669467,Xander Bogaerts,Andre Pallante,1,66893d3b-9e5e-41b3-b99d-e156c09f08ec,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,87.0,90.0,93.0,83.0,99.0,88.0,114.0,102.0,108.0,88.0,98.0,107.0,0.195,0.516,0.161,0.128,1.43,0.28,-0.29,-1.13,94.7,95.0,87.9,79.9,0.238,0.302,0.177,0.234,0.344,0.14,0.302,0.415,0.284,0.208,0.34,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-28,745134,Walk,walk,False,701538,669467,Jackson Merrill,Andre Pallante,0,21f91602-993a-44e9-a995-b8c286a975d3,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,87.0,90.0,93.0,83.0,99.0,88.0,114.0,102.0,108.0,88.0,98.0,107.0,0.195,0.516,0.161,0.128,1.43,0.28,-0.29,-1.13,94.7,95.0,87.9,79.9,0.238,0.302,0.177,0.234,0.344,0.14,0.302,0.415,0.284,0.208,0.34,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-28,745134,Groundout,field_out,True,444482,669467,David Peralta,Andre Pallante,1,96be4af2-1a7d-4cd7-92b1-1a36cf63702d,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,87.0,90.0,93.0,83.0,99.0,88.0,114.0,102.0,108.0,88.0,98.0,107.0,0.195,0.516,0.161,0.128,1.43,0.28,-0.29,-1.13,94.7,95.0,87.9,79.9,0.238,0.302,0.177,0.234,0.344,0.14,0.302,0.415,0.284,0.208,0.34,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-28,745134,Groundout,field_out,True,663457,605397,Lars Nootbaar,Joe Musgrove,0,a01da6ff-e45e-4740-8def-07b59d1474e4,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.44,5.14,71.0,101.0,118.0,101.0,0.741,7.99,2.41,9.0,1.27,1.23,0.196,0.456,0.103,0.338,0.445,91.0,97.0,92.0,65.0,110.0,94.0,147.0,95.0,104.0,,,,0.051,0.249,0.208,,-1.12,0.22,0.76,,92.7,92.5,82.0,,0.254,0.492,0.243,0.4,0.467,0.121,,,,0.224,0.367,0.337,123.0,99.0,105.0,148.0,102.0,107.0,102.0,105.0,101.0,0.197,0.216,0.08,1.59,-0.52,-3.19,90.1,87.0,81.4,0.182,0.364,0.296,0.328,0.414,0.228,0.36,0.64,0.396
23,2024-08-28,745134,Strikeout,strikeout,True,502054,605397,Tommy Pham,Joe Musgrove,0,e460424f-0cd6-4268-afca-20d5408a6001,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.44,5.14,71.0,101.0,118.0,101.0,0.741,7.99,2.41,9.0,1.27,1.23,0.196,0.456,0.103,0.338,0.445,91.0,97.0,92.0,65.0,110.0,94.0,147.0,95.0,104.0,,,,0.051,0.249,0.208,,-1.12,0.22,0.76,,92.7,92.5,82.0,,0.254,0.492,0.243,0.4,0.467,0.121,,,,0.224,0.367,0.337,123.0,99.0,105.0,148.0,102.0,107.0,102.0,105.0,101.0,0.197,0.216,0.08,1.59,-0.52,-3.19,90.1,87.0,81.4,0.182,0.364,0.296,0.328,0.414,0.228,0.36,0.64,0.396
24,2024-08-28,745134,Flyout,field_out,True,686780,605397,Pedro Pagés,Joe Musgrove,0,07d1832e-3ec6-4933-acc8-95438e04b1a8,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.44,5.14,71.0,101.0,118.0,101.0,0.741,7.99,2.41,9.0,1.27,1.23,0.196,0.456,0.103,0.338,0.445,91.0,97.0,92.0,65.0,110.0,94.0,147.0,95.0,104.0,,,,0.051,0.249,0.208,,-1.12,0.22,0.76,,92.7,92.5,82.0,,0.254,0.492,0.243,0.4,0.467,0.121,,,,0.224,0.367,0.337,123.0,99.0,105.0,148.0,102.0,107.0,102.0,105.0,101.0,0.197,0.216,0.08,1.59,-0.52,-3.19,90.1,87.0,81.4,0.182,0.364,0.296,0.328,0.414,0.228,0.36,0.64,0.396
25,2024-08-28,745134,Flyout,field_out,True,543309,669467,Kyle Higashioka,Andre Pallante,0,782bfe4b-3880-49bd-948a-ab242048e87c,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,87.0,90.0,93.0,83.0,99.0,88.0,114.0,102.0,108.0,88.0,98.0,107.0,0.195,0.516,0.161,0.128,1.43,0.28,-0.29,-1.13,94.7,95.0,87.9,79.9,0.238,0.302,0.177,0.234,0.344,0.14,0.302,0.415,0.284,0.208,0.34,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-28,745134,Strikeout,strikeout,True,669200,669467,Mason McCoy,Andre Pallante,0,45c3ba90-0e5f-4342-ad9e-bf22a466b8a8,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,87.0,90.0,93.0,83.0,99.0,88.0,114.0,102.0,108.0,88.0,98.0,107.0,0.195,0.516,0.161,0.128,1.43,0.28,-0.29,-1.13,94.7,95.0,87.9,79.9,0.238,0.302,0.177,0.234,0.344,0.14,0.302,0.415,0.284,0.208,0.34,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-28,745134,Single,single,False,650333,669467,Luis Arraez,Andre Pallante,0,0454f45e-69f5-4b2a-a2ce-fc78476efcbe,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,87.0,90.0,93.0,83.0,99.0,88.0,114.0,102.0,108.0,88.0,98.0,107.0,0.195,0.516,0.161,0.128,1.43,0.28,-0.29,-1.13,94.7,95.0,87.9,79.9,0.238,0.302,0.177,0.234,0.344,0.14,0.302,0.415,0.284,0.208,0.34,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-28,745134,Groundout,field_out,True,595777,669467,Jurickson Profar,Andre Pallante,1,5efc342f-3e2f-429b-b437-92ff5604e421,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,87.0,90.0,93.0,83.0,99.0,88.0,114.0,102.0,108.0,88.0,98.0,107.0,0.195,0.516,0.161,0.128,1.43,0.28,-0.29,-1.13,94.7,95.0,87.9,79.9,0.238,0.302,0.177,0.234,0.344,0.14,0.302,0.415,0.284,0.208,0.34,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-28,745134,Lineout,field_out,True,691026,605397,Masyn Winn,Joe Musgrove,0,a7311229-83c2-405b-9b52-0a259071fdbd,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.44,5.14,71.0,101.0,118.0,101.0,0.741,7.99,2.41,9.0,1.27,1.23,0.196,0.456,0.103,0.338,0.445,91.0,97.0,92.0,65.0,110.0,94.0,147.0,95.0,104.0,,,,0.051,0.249,0.208,,-1.12,0.22,0.76,,92.7,92.5,82.0,,0.254,0.492,0.243,0.4,0.467,0.121,,,,0.224,0.367,0.337,123.0,99.0,105.0,148.0,102.0,107.0,102.0,105.0,101.0,0.197,0.216,0.08,1.59,-0.52,-3.19,90.1,87.0,81.4,0.182,0.364,0.296,0.328,0.414,0.228,0.36,0.64,0.396
30,2024-08-28,745134,Single,single,False,676475,605397,Alec Burleson,Joe Musgrove,0,a0d6a0c1-2cc5-4738-8edb-9f06cac320ba,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.44,5.14,71.0,101.0,118.0,101.0,0.741,7.99,2.41,9.0,1.27,1.23,0.196,0.456,0.103,0.338,0.445,91.0,97.0,92.0,65.0,110.0,94.0,147.0,95.0,104.0,,,,0.051,0.249,0.208,,-1.12,0.22,0.76,,92.7,92.5,82.0,,0.254,0.492,0.243,0.4,0.467,0.121,,,,0.224,0.367,0.337,123.0,99.0,105.0,148.0,102.0,107.0,102.0,105.0,101.0,0.197,0.216,0.08,1.59,-0.52,-3.19,90.1,87.0,81.4,0.182,0.364,0.296,0.328,0.414,0.228,0.36,0.64,0.396
31,2024-08-28,745134,Single,single,False,571448,605397,Nolan Arenado,Joe Musgrove,1,945ab169-f1d9-4150-bf43-f3f8ae0273b4,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.44,5.14,71.0,101.0,118.0,101.0,0.741,7.99,2.41,9.0,1.27,1.23,0.196,0.456,0.103,0.338,0.445,91.0,97.0,92.0,65.0,110.0,94.0,147.0,95.0,104.0,,,,0.051,0.249,0.208,,-1.12,0.22,0.76,,92.7,92.5,82.0,,0.254,0.492,0.243,0.4,0.467,0.121,,,,0.224,0.367,0.337,123.0,99.0,105.0,148.0,102.0,107.0,102.0,105.0,101.0,0.197,0.216,0.08,1.59,-0.52,-3.19,90.1,87.0,81.4,0.182,0.364,0.296,0.328,0.414,0.228,0.36,0.64,0.396
32,2024-08-28,745134,Double,double,False,663609,605397,Luken Baker,Joe Musgrove,1,0f5b64ea-32b2-4128-ada8-9f9f5b2a928e,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.44,5.14,71.0,101.0,118.0,101.0,0.741,7.99,2.41,9.0,1.27,1.23,0.196,0.456,0.103,0.338,0.445,91.0,97.0,92.0,65.0,110.0,94.0,147.0,95.0,104.0,,,,0.051,0.249,0.208,,-1.12,0.22,0.76,,92.7,92.5,82.0,,0.254,0.492,0.243,0.4,0.467,0.121,,,,0.224,0.367,0.337,123.0,99.0,105.0,148.0,102.0,107.0,102.0,105.0,101.0,0.197,0.216,0.08,1.59,-0.52,-3.19,90.1,87.0,81.4,0.182,0.364,0.296,0.328,0.414,0.228,0.36,0.64,0.396
33,2024-08-28,745134,Groundout,field_out,True,680977,605397,Brendan Donovan,Joe Musgrove,1,16d124c9-bc20-46e0-8d68-9b98fb22c402,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.44,5.14,71.0,101.0,118.0,101.0,0.741,7.99,2.41,9.0,1.27,1.23,0.196,0.456,0.103,0.338,0.445,91.0,97.0,92.0,65.0,110.0,94.0,147.0,95.0,104.0,,,,0.051,0.249,0.208,,-1.12,0.22,0.76,,92.7,92.5,82.0,,0.254,0.492,0.243,0.4,0.467,0.121,,,,0.224,0.367,0.337,123.0,99.0,105.0,148.0,102.0,107.0,102.0,105.0,101.0,0.197,0.216,0.08,1.59,-0.52,-3.19,90.1,87.0,81.4,0.182,0.364,0.296,0.328,0.414,0.228,0.36,0.64,0.396
