,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-07-19,745481,Single,single,False,668804,605400,Bryan Reynolds,Aaron Nola,1,39d61f4e-b48f-475b-a8b0-68f41dc240cd,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,,,,90.0,105.0,100.0,100.0,109.0,106.0,68.0,100.0,93.0,0.212,0.259,0.102,,0.103,1.43,-2.53,-0.12,,-2.18,92.3,87.4,85.4,91.4,,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,0.194,0.306,0.35,0.117,0.252,0.226,133.0,109.0,116.0,0.324,2.0,79.2,,,,,,,,,,,,,,,,,,
11,2024-07-19,745481,Double,double,False,665833,605400,Oneil Cruz,Aaron Nola,1,af6693cd-558a-419a-a45f-76c6d55ee0b0,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,,,,90.0,105.0,100.0,100.0,109.0,106.0,68.0,100.0,93.0,0.212,0.259,0.102,,0.103,1.43,-2.53,-0.12,,-2.18,92.3,87.4,85.4,91.4,,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,0.194,0.306,0.35,0.117,0.252,0.226,133.0,109.0,116.0,0.324,2.0,79.2,,,,,,,,,,,,,,,,,,
12,2024-07-19,745481,Groundout,field_out,True,693304,605400,Nick Gonzales,Aaron Nola,1,65fce734-91ac-471d-b1d9-0bfa64828982,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,,,,90.0,105.0,100.0,100.0,109.0,106.0,68.0,100.0,93.0,0.212,0.259,0.102,,0.103,1.43,-2.53,-0.12,,-2.18,92.3,87.4,85.4,91.4,,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,0.194,0.306,0.35,0.117,0.252,0.226,133.0,109.0,116.0,0.324,2.0,79.2,,,,,,,,,,,,,,,,,,
13,2024-07-19,745481,Sac Fly,sac_fly,True,642133,605400,Rowdy Tellez,Aaron Nola,1,e5cf8707-0591-4593-bf86-2ce3a8cca5ba,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,,,,90.0,105.0,100.0,100.0,109.0,106.0,68.0,100.0,93.0,0.212,0.259,0.102,,0.103,1.43,-2.53,-0.12,,-2.18,92.3,87.4,85.4,91.4,,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,0.194,0.306,0.35,0.117,0.252,0.226,133.0,109.0,116.0,0.324,2.0,79.2,,,,,,,,,,,,,,,,,,
14,2024-07-19,745481,Groundout,field_out,True,663647,605400,Ke'Bryan Hayes,Aaron Nola,0,b3ddcdf1-1892-46e9-bba1-97c7c8d8c1c1,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,,,,90.0,105.0,100.0,100.0,109.0,106.0,68.0,100.0,93.0,0.212,0.259,0.102,,0.103,1.43,-2.53,-0.12,,-2.18,92.3,87.4,85.4,91.4,,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,0.194,0.306,0.35,0.117,0.252,0.226,133.0,109.0,116.0,0.324,2.0,79.2,,,,,,,,,,,,,,,,,,
15,2024-07-19,745481,Single,single,False,656941,527048,Kyle Schwarber,Martín Pérez,0,fab851cc-6403-4723-984d-859d72ff689e,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.055,0.254,0.101,0.215,-5.77,-0.81,-0.23,0.23,-3.51,91.4,88.4,83.4,90.9,78.3,0.3,0.423,0.1,0.338,0.588,0.275,0.304,0.609,0.196,0.364,0.409,0.306,0.375,0.625,0.036,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-19,745481,Flyout,field_out,True,607208,527048,Trea Turner,Martín Pérez,0,220a287d-8573-4613-820c-8f209daeb755,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.055,0.254,0.101,0.215,-5.77,-0.81,-0.23,0.23,-3.51,91.4,88.4,83.4,90.9,78.3,0.3,0.423,0.1,0.338,0.588,0.275,0.304,0.609,0.196,0.364,0.409,0.306,0.375,0.625,0.036,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-19,745481,Flyout,field_out,True,547180,527048,Bryce Harper,Martín Pérez,0,2c7d7e4c-ec08-4da7-ba47-25e2942be7d1,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.055,0.254,0.101,0.215,-5.77,-0.81,-0.23,0.23,-3.51,91.4,88.4,83.4,90.9,78.3,0.3,0.423,0.1,0.338,0.588,0.275,0.304,0.609,0.196,0.364,0.409,0.306,0.375,0.625,0.036,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-19,745481,Strikeout,strikeout,True,664761,527048,Alec Bohm,Martín Pérez,0,5faac14b-ca25-4376-aecf-c0a3040fe5fb,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.055,0.254,0.101,0.215,-5.77,-0.81,-0.23,0.23,-3.51,91.4,88.4,83.4,90.9,78.3,0.3,0.423,0.1,0.338,0.588,0.275,0.304,0.609,0.196,0.364,0.409,0.306,0.375,0.625,0.036,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-19,745481,Groundout,field_out,True,641943,605400,Joshua Palacios,Aaron Nola,0,a5d992d8-4173-43fa-a22d-a7efd9b6b80e,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,,,,90.0,105.0,100.0,100.0,109.0,106.0,68.0,100.0,93.0,0.212,0.259,0.102,,0.103,1.43,-2.53,-0.12,,-2.18,92.3,87.4,85.4,91.4,,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,0.194,0.306,0.35,0.117,0.252,0.226,133.0,109.0,116.0,0.324,2.0,79.2,,,,,,,,,,,,,,,,,,
20,2024-07-19,745481,Strikeout,strikeout,True,663698,605400,Joey Bart,Aaron Nola,0,b523f1ad-0efd-4b14-85ce-830fcc8c04e2,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,,,,90.0,105.0,100.0,100.0,109.0,106.0,68.0,100.0,93.0,0.212,0.259,0.102,,0.103,1.43,-2.53,-0.12,,-2.18,92.3,87.4,85.4,91.4,,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,0.194,0.306,0.35,0.117,0.252,0.226,133.0,109.0,116.0,0.324,2.0,79.2,,,,,,,,,,,,,,,,,,
21,2024-07-19,745481,Single,single,False,669261,605400,Jack Suwinski,Aaron Nola,0,1307078a-2e30-4972-a099-5443fc78e804,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,,,,90.0,105.0,100.0,100.0,109.0,106.0,68.0,100.0,93.0,0.212,0.259,0.102,,0.103,1.43,-2.53,-0.12,,-2.18,92.3,87.4,85.4,91.4,,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,0.194,0.306,0.35,0.117,0.252,0.226,133.0,109.0,116.0,0.324,2.0,79.2,,,,,,,,,,,,,,,,,,
22,2024-07-19,745481,Walk,walk,False,457705,605400,Andrew McCutchen,Aaron Nola,1,68e9ee8b-83f4-4cb6-aad2-579c9b1991fb,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,,,,90.0,105.0,100.0,100.0,109.0,106.0,68.0,100.0,93.0,0.212,0.259,0.102,,0.103,1.43,-2.53,-0.12,,-2.18,92.3,87.4,85.4,91.4,,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,0.194,0.306,0.35,0.117,0.252,0.226,133.0,109.0,116.0,0.324,2.0,79.2,,,,,,,,,,,,,,,,,,
23,2024-07-19,745481,Strikeout,strikeout,True,668804,605400,Bryan Reynolds,Aaron Nola,0,e5dc4c72-fde7-4da6-ab94-9b02e581d9c0,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,,,,90.0,105.0,100.0,100.0,109.0,106.0,68.0,100.0,93.0,0.212,0.259,0.102,,0.103,1.43,-2.53,-0.12,,-2.18,92.3,87.4,85.4,91.4,,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,0.194,0.306,0.35,0.117,0.252,0.226,133.0,109.0,116.0,0.324,2.0,79.2,,,,,,,,,,,,,,,,,,
24,2024-07-19,745481,Flyout,field_out,True,592206,527048,Nick Castellanos,Martín Pérez,0,671805ec-d09c-439d-9932-663184e66fd3,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.055,0.254,0.101,0.215,-5.77,-0.81,-0.23,0.23,-3.51,91.4,88.4,83.4,90.9,78.3,0.3,0.423,0.1,0.338,0.588,0.275,0.304,0.609,0.196,0.364,0.409,0.306,0.375,0.625,0.036,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-19,745481,Lineout,field_out,True,624641,527048,Edmundo Sosa,Martín Pérez,0,ff729985-aaa8-4816-b6e6-cc6e2cccdad3,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.055,0.254,0.101,0.215,-5.77,-0.81,-0.23,0.23,-3.51,91.4,88.4,83.4,90.9,78.3,0.3,0.423,0.1,0.338,0.588,0.275,0.304,0.609,0.196,0.364,0.409,0.306,0.375,0.625,0.036,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-19,745481,Home Run,home_run,False,642215,527048,Weston Wilson,Martín Pérez,0,d25c2c5b-23c9-4f30-acab-c374c6382f81,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.055,0.254,0.101,0.215,-5.77,-0.81,-0.23,0.23,-3.51,91.4,88.4,83.4,90.9,78.3,0.3,0.423,0.1,0.338,0.588,0.275,0.304,0.609,0.196,0.364,0.409,0.306,0.375,0.625,0.036,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-19,745481,Strikeout,strikeout,True,596117,527048,Garrett Stubbs,Martín Pérez,0,b5ee4882-08de-43b3-a622-d49f3140cdbc,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.055,0.254,0.101,0.215,-5.77,-0.81,-0.23,0.23,-3.51,91.4,88.4,83.4,90.9,78.3,0.3,0.423,0.1,0.338,0.588,0.275,0.304,0.609,0.196,0.364,0.409,0.306,0.375,0.625,0.036,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-19,745481,Double,double,False,665833,605400,Oneil Cruz,Aaron Nola,0,5ad80811-7abd-40fa-91bc-cb2b531f9675,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,,,,90.0,105.0,100.0,100.0,109.0,106.0,68.0,100.0,93.0,0.212,0.259,0.102,,0.103,1.43,-2.53,-0.12,,-2.18,92.3,87.4,85.4,91.4,,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,0.194,0.306,0.35,0.117,0.252,0.226,133.0,109.0,116.0,0.324,2.0,79.2,,,,,,,,,,,,,,,,,,
29,2024-07-19,745481,Groundout,field_out,True,693304,605400,Nick Gonzales,Aaron Nola,1,db84d02a-76ea-428d-9d33-f5db8ba07717,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,,,,90.0,105.0,100.0,100.0,109.0,106.0,68.0,100.0,93.0,0.212,0.259,0.102,,0.103,1.43,-2.53,-0.12,,-2.18,92.3,87.4,85.4,91.4,,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,0.194,0.306,0.35,0.117,0.252,0.226,133.0,109.0,116.0,0.324,2.0,79.2,,,,,,,,,,,,,,,,,,
30,2024-07-19,745481,Sac Fly,sac_fly,True,642133,605400,Rowdy Tellez,Aaron Nola,1,ff9c5b7e-aa4e-42e3-8d20-28ec98c322c1,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,,,,90.0,105.0,100.0,100.0,109.0,106.0,68.0,100.0,93.0,0.212,0.259,0.102,,0.103,1.43,-2.53,-0.12,,-2.18,92.3,87.4,85.4,91.4,,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,0.194,0.306,0.35,0.117,0.252,0.226,133.0,109.0,116.0,0.324,2.0,79.2,,,,,,,,,,,,,,,,,,
31,2024-07-19,745481,Groundout,field_out,True,663647,605400,Ke'Bryan Hayes,Aaron Nola,0,63bae9e4-2bbb-4acf-a859-afba786a8f36,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,,,,90.0,105.0,100.0,100.0,109.0,106.0,68.0,100.0,93.0,0.212,0.259,0.102,,0.103,1.43,-2.53,-0.12,,-2.18,92.3,87.4,85.4,91.4,,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,0.194,0.306,0.35,0.117,0.252,0.226,133.0,109.0,116.0,0.324,2.0,79.2,,,,,,,,,,,,,,,,,,
32,2024-07-19,745481,Single,single,False,665506,527048,Cristian Pache,Martín Pérez,0,19f40b38-68b6-4811-a15c-86f7ed0ecdad,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.055,0.254,0.101,0.215,-5.77,-0.81,-0.23,0.23,-3.51,91.4,88.4,83.4,90.9,78.3,0.3,0.423,0.1,0.338,0.588,0.275,0.304,0.609,0.196,0.364,0.409,0.306,0.375,0.625,0.036,,,,,,,,,,,,,,,,,,,,,,,,
