,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,CH%,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFC,vCH,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,wFA/C,wFS/C,vFA,vFS,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-04-14,747056,Strikeout,strikeout,True,681297,607067,Colton Cowser,Colin Rea,0,fb88dcba-419f-4127-85ed-d5f7d90eca39,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,85.0,101.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,0.306,0.226,0.171,0.043,,-0.36,-0.27,3.37,-5.02,,87.8,,92.3,82.1,78.3,0.277,0.553,0.159,0.444,0.833,0.111,0.062,0.077,0.227,,,,0.276,0.44,0.109,69.0,109.0,95.0,78.0,98.0,100.0,0.172,0.082,-0.12,-0.32,92.7,86.4,0.23,0.365,0.239,0.243,0.297,0.26,,,,,,
11,2024-04-14,747056,Groundout,field_out,True,668930,669203,Brice Turang,Corbin Burnes,0,2a756ce6-31f9-4892-b6a8-e5e6384d558a,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-04-14,747056,Lineout,field_out,True,687401,669203,Joey Ortiz,Corbin Burnes,0,8a436deb-857c-4b48-b707-39b116816738,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-04-14,747056,Groundout,field_out,True,686894,669203,Joey Wiemer,Corbin Burnes,0,0385e2a8-0e42-46f5-915e-3e16307a3b1b,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-04-14,747056,Home Run,home_run,False,656775,607067,Cedric Mullins,Colin Rea,0,9dca2c56-1cea-4f80-9a79-c3fc72aa2e43,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,85.0,101.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,0.306,0.226,0.171,0.043,,-0.36,-0.27,3.37,-5.02,,87.8,,92.3,82.1,78.3,0.277,0.553,0.159,0.444,0.833,0.111,0.062,0.077,0.227,,,,0.276,0.44,0.109,69.0,109.0,95.0,78.0,98.0,100.0,0.172,0.082,-0.12,-0.32,92.7,86.4,0.23,0.365,0.239,0.243,0.297,0.26,,,,,,
15,2024-04-14,747056,Lineout,field_out,True,676059,607067,Jordan Westburg,Colin Rea,0,e4a7d771-ea16-4640-b874-4eae8c778cad,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,85.0,101.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,0.306,0.226,0.171,0.043,,-0.36,-0.27,3.37,-5.02,,87.8,,92.3,82.1,78.3,0.277,0.553,0.159,0.444,0.833,0.111,0.062,0.077,0.227,,,,0.276,0.44,0.109,69.0,109.0,95.0,78.0,98.0,100.0,0.172,0.082,-0.12,-0.32,92.7,86.4,0.23,0.365,0.239,0.243,0.297,0.26,,,,,,
16,2024-04-14,747056,Strikeout,strikeout,True,702616,607067,Jackson Holliday,Colin Rea,0,f813d13c-f120-4221-98e4-9cb7f964274a,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,85.0,101.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,0.306,0.226,0.171,0.043,,-0.36,-0.27,3.37,-5.02,,87.8,,92.3,82.1,78.3,0.277,0.553,0.159,0.444,0.833,0.111,0.062,0.077,0.227,,,,0.276,0.44,0.109,69.0,109.0,95.0,78.0,98.0,100.0,0.172,0.082,-0.12,-0.32,92.7,86.4,0.23,0.365,0.239,0.243,0.297,0.26,,,,,,
17,2024-04-14,747056,Strikeout,strikeout,True,683002,607067,Gunnar Henderson,Colin Rea,0,097cbfe6-04ff-436f-8fbc-e72d1b6eb957,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,85.0,101.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,0.306,0.226,0.171,0.043,,-0.36,-0.27,3.37,-5.02,,87.8,,92.3,82.1,78.3,0.277,0.553,0.159,0.444,0.833,0.111,0.062,0.077,0.227,,,,0.276,0.44,0.109,69.0,109.0,95.0,78.0,98.0,100.0,0.172,0.082,-0.12,-0.32,92.7,86.4,0.23,0.365,0.239,0.243,0.297,0.26,,,,,,
18,2024-04-14,747056,Single,single,False,663368,669203,Blake Perkins,Corbin Burnes,0,f4d6e5e8-d506-44ff-9666-13a416600cd8,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-04-14,747056,Strikeout,strikeout,True,661388,669203,William Contreras,Corbin Burnes,1,b5189049-6ed3-47c1-b1a8-c26db7536ecf,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-04-14,747056,Lineout,field_out,True,656555,669203,Rhys Hoskins,Corbin Burnes,0,fe1152f3-7b89-466d-98f5-fed05038db6f,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-04-14,747056,Single,single,False,686217,669203,Sal Frelick,Corbin Burnes,1,ddb4fae6-027f-412a-b225-59c310449e55,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-04-14,747056,Caught Stealing 2B,caught_stealing_2b,True,642715,669203,Willy Adames,Corbin Burnes,1,6ec114b8-5859-4bfb-b7ab-0a141b9b019c,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-04-14,747056,Flyout,field_out,True,668939,607067,Adley Rutschman,Colin Rea,0,e0f01373-a24c-4193-a42d-98d94f735b79,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,85.0,101.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,0.306,0.226,0.171,0.043,,-0.36,-0.27,3.37,-5.02,,87.8,,92.3,82.1,78.3,0.277,0.553,0.159,0.444,0.833,0.111,0.062,0.077,0.227,,,,0.276,0.44,0.109,69.0,109.0,95.0,78.0,98.0,100.0,0.172,0.082,-0.12,-0.32,92.7,86.4,0.23,0.365,0.239,0.243,0.297,0.26,,,,,,
24,2024-04-14,747056,Flyout,field_out,True,623993,607067,Anthony Santander,Colin Rea,0,2d33a61b-2c00-4800-be39-f68c2ee38120,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,85.0,101.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,0.306,0.226,0.171,0.043,,-0.36,-0.27,3.37,-5.02,,87.8,,92.3,82.1,78.3,0.277,0.553,0.159,0.444,0.833,0.111,0.062,0.077,0.227,,,,0.276,0.44,0.109,69.0,109.0,95.0,78.0,98.0,100.0,0.172,0.082,-0.12,-0.32,92.7,86.4,0.23,0.365,0.239,0.243,0.297,0.26,,,,,,
25,2024-04-14,747056,Home Run,home_run,False,656811,607067,Ryan O'Hearn,Colin Rea,0,3ead2da3-ab7f-42b5-aced-57fd7e266242,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,85.0,101.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,0.306,0.226,0.171,0.043,,-0.36,-0.27,3.37,-5.02,,87.8,,92.3,82.1,78.3,0.277,0.553,0.159,0.444,0.833,0.111,0.062,0.077,0.227,,,,0.276,0.44,0.109,69.0,109.0,95.0,78.0,98.0,100.0,0.172,0.082,-0.12,-0.32,92.7,86.4,0.23,0.365,0.239,0.243,0.297,0.26,,,,,,
26,2024-04-14,747056,Flyout,field_out,True,663624,607067,Ryan Mountcastle,Colin Rea,0,75e415f5-0019-41e9-807a-9f72f00fcd83,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,85.0,101.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,0.306,0.226,0.171,0.043,,-0.36,-0.27,3.37,-5.02,,87.8,,92.3,82.1,78.3,0.277,0.553,0.159,0.444,0.833,0.111,0.062,0.077,0.227,,,,0.276,0.44,0.109,69.0,109.0,95.0,78.0,98.0,100.0,0.172,0.082,-0.12,-0.32,92.7,86.4,0.23,0.365,0.239,0.243,0.297,0.26,,,,,,
27,2024-04-14,747056,Single,single,False,642715,669203,Willy Adames,Corbin Burnes,0,ab3a1686-cb64-46e7-b6af-27eab5b526be,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-04-14,747056,Walk,walk,False,596142,669203,Gary Sánchez,Corbin Burnes,1,37c23dcf-b106-4c85-831f-7d1c7fe0cc8f,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-04-14,747056,Single,single,False,668930,669203,Brice Turang,Corbin Burnes,1,a7cc41ec-b8e0-4c5b-b0e3-db6a1faaabce,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-04-14,747056,Pop Out,field_out,True,687401,669203,Joey Ortiz,Corbin Burnes,0,4deb0d80-60d2-4996-87ee-1fb0f5e9fea0,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-04-14,747056,Strikeout,strikeout,True,686894,669203,Joey Wiemer,Corbin Burnes,0,c1397a41-0fc5-4c96-83be-ac7e9ac4ba28,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,,,,,,,,,,,,,,,,
