,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,CH%,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFC,vCH,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,KC%,wFA/C,wFS/C,wKC/C,vFA,vFS,vKC,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff
0,2024-05-19,747035,Strikeout,strikeout,True,668942,669203,Josh Rojas,Corbin Burnes,0,9be6c556-e6ff-4019-a30d-da87ed895d89,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-05-19,747035,Strikeout,strikeout,True,677594,669203,Julio Rodríguez,Corbin Burnes,0,8a7ffd83-71ef-45ad-8dd5-224885c98065,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-05-19,747035,Strikeout,strikeout,True,663728,669203,Cal Raleigh,Corbin Burnes,0,0f637e6d-4540-4b06-9fbd-573c59e05d55,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-05-19,747035,Home Run,home_run,False,683002,669923,Gunnar Henderson,George Kirby,0,62f82373-304b-486a-b217-002774c31580,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,,,,105.0,110.0,108.0,112.0,102.0,109.0,97.0,99.0,93.0,0.225,0.006,0.228,,,0.82,1.79,0.55,,,92.3,,95.8,87.1,,,,,0.333,0.5,0.323,0.253,0.391,0.28,,,,0.256,0.35,0.097,103.0,107.0,102.0,121.0,111.0,115.0,112.0,99.0,109.0,0.36,0.106,0.075,1.58,-0.43,-2.88,95.8,85.7,83.1,0.196,0.35,0.304,0.2,0.32,0.288
4,2024-05-19,747035,Single,single,False,676059,669923,Jordan Westburg,George Kirby,0,e4ea10eb-1c5f-410b-90a1-034b42655e1a,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,,,,105.0,110.0,108.0,112.0,102.0,109.0,97.0,99.0,93.0,0.225,0.006,0.228,,,0.82,1.79,0.55,,,92.3,,95.8,87.1,,,,,0.333,0.5,0.323,0.253,0.391,0.28,,,,0.256,0.35,0.097,103.0,107.0,102.0,121.0,111.0,115.0,112.0,99.0,109.0,0.36,0.106,0.075,1.58,-0.43,-2.88,95.8,85.7,83.1,0.196,0.35,0.304,0.2,0.32,0.288
5,2024-05-19,747035,Fielders Choice,fielders_choice,False,656811,669923,Ryan O'Hearn,George Kirby,1,d09a4dfa-cc7d-4c6b-b33f-834927243b97,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,,,,105.0,110.0,108.0,112.0,102.0,109.0,97.0,99.0,93.0,0.225,0.006,0.228,,,0.82,1.79,0.55,,,92.3,,95.8,87.1,,,,,0.333,0.5,0.323,0.253,0.391,0.28,,,,0.256,0.35,0.097,103.0,107.0,102.0,121.0,111.0,115.0,112.0,99.0,109.0,0.36,0.106,0.075,1.58,-0.43,-2.88,95.8,85.7,83.1,0.196,0.35,0.304,0.2,0.32,0.288
6,2024-05-19,747035,Grounded Into DP,grounded_into_double_play,True,663624,669923,Ryan Mountcastle,George Kirby,1,524fb288-f5c8-478e-8f8b-bed93177570b,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,,,,105.0,110.0,108.0,112.0,102.0,109.0,97.0,99.0,93.0,0.225,0.006,0.228,,,0.82,1.79,0.55,,,92.3,,95.8,87.1,,,,,0.333,0.5,0.323,0.253,0.391,0.28,,,,0.256,0.35,0.097,103.0,107.0,102.0,121.0,111.0,115.0,112.0,99.0,109.0,0.36,0.106,0.075,1.58,-0.43,-2.88,95.8,85.7,83.1,0.196,0.35,0.304,0.2,0.32,0.288
7,2024-05-19,747035,Single,single,False,681297,669923,Colton Cowser,George Kirby,1,3a8c4c14-3a9c-4ec5-83f1-3133ad3fda6e,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,,,,105.0,110.0,108.0,112.0,102.0,109.0,97.0,99.0,93.0,0.225,0.006,0.228,,,0.82,1.79,0.55,,,92.3,,95.8,87.1,,,,,0.333,0.5,0.323,0.253,0.391,0.28,,,,0.256,0.35,0.097,103.0,107.0,102.0,121.0,111.0,115.0,112.0,99.0,109.0,0.36,0.106,0.075,1.58,-0.43,-2.88,95.8,85.7,83.1,0.196,0.35,0.304,0.2,0.32,0.288
8,2024-05-19,747035,Lineout,field_out,True,669720,669923,Austin Hays,George Kirby,0,a73d1c37-017a-42d7-9e9d-8f25e31dad50,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,,,,105.0,110.0,108.0,112.0,102.0,109.0,97.0,99.0,93.0,0.225,0.006,0.228,,,0.82,1.79,0.55,,,92.3,,95.8,87.1,,,,,0.333,0.5,0.323,0.253,0.391,0.28,,,,0.256,0.35,0.097,103.0,107.0,102.0,121.0,111.0,115.0,112.0,99.0,109.0,0.36,0.106,0.075,1.58,-0.43,-2.88,95.8,85.7,83.1,0.196,0.35,0.304,0.2,0.32,0.288
9,2024-05-19,747035,Field Error,field_error,False,670042,669203,Luke Raley,Corbin Burnes,1,cd685df6-b5cb-47a3-8df0-39fcc0b6aedf,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,,,,,,,,,,,,,,,,
