,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-07-23,746614,Walk,walk,False,570482,675540,Gio Urshela,Xzavion Curry,0,b3885626-bc37-4d15-9b8d-d8e047df1bc1,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,CLE,4.98,6.26,21.2,105.0,89.0,105.0,0.844,5.4,1.66,9.55,2.08,0.41,0.2,0.32,0.067,0.427,0.483,77.0,100.0,103.0,80.0,109.0,113.0,80.0,103.0,101.0,103.0,105.0,108.0,0.503,0.408,0.072,0.017,-0.33,0.01,-7.05,9.11,92.4,88.1,85.1,75.6,0.273,0.455,0.226,0.273,0.515,0.189,0.222,0.889,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-23,746614,Flyout,field_out,True,656716,675540,Zach McKinstry,Xzavion Curry,0,dd8e1b87-4a29-4439-be76-7728baba406f,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,CLE,4.98,6.26,21.2,105.0,89.0,105.0,0.844,5.4,1.66,9.55,2.08,0.41,0.2,0.32,0.067,0.427,0.483,77.0,100.0,103.0,80.0,109.0,113.0,80.0,103.0,101.0,103.0,105.0,108.0,0.503,0.408,0.072,0.017,-0.33,0.01,-7.05,9.11,92.4,88.1,85.1,75.6,0.273,0.455,0.226,0.273,0.515,0.189,0.222,0.889,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-23,746614,Groundout,field_out,True,647304,663947,Josh Naylor,Tyler Holton,0,486ab3ae-5f53-4cc3-9a50-efdada723e93,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,3.07,3.44,55.2,102.0,83.0,98.0,0.768,7.11,1.94,5.98,0.81,1.15,0.204,0.376,0.159,0.274,0.419,63.0,101.0,99.0,104.0,90.0,96.0,80.0,98.0,88.0,114.0,95.0,104.0,0.139,0.168,0.014,0.208,4.11,2.42,2.42,-1.02,92.1,83.4,81.2,79.1,0.103,0.103,0.407,0.074,0.074,0.261,,,,75.0,103.0,94.0,85.0,106.0,101.0,0.214,0.257,2.84,1.03,88.1,91.7,0.196,0.412,0.105,0.302,0.472,0.278,0.158,0.184,0.2,,,,,,,,,
13,2024-07-23,746614,Strikeout,strikeout,True,678877,663947,Jhonkensy Noel,Tyler Holton,0,bce459e7-7bc5-4199-8775-27c5d30c7929,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,3.07,3.44,55.2,102.0,83.0,98.0,0.768,7.11,1.94,5.98,0.81,1.15,0.204,0.376,0.159,0.274,0.419,63.0,101.0,99.0,104.0,90.0,96.0,80.0,98.0,88.0,114.0,95.0,104.0,0.139,0.168,0.014,0.208,4.11,2.42,2.42,-1.02,92.1,83.4,81.2,79.1,0.103,0.103,0.407,0.074,0.074,0.261,,,,75.0,103.0,94.0,85.0,106.0,101.0,0.214,0.257,2.84,1.03,88.1,91.7,0.196,0.412,0.105,0.302,0.472,0.278,0.158,0.184,0.2,,,,,,,,,
14,2024-07-23,746614,Double,double,False,665926,663947,Andrés Giménez,Tyler Holton,0,a8115eab-2607-4dcc-9b91-fd7568cb2d2f,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,3.07,3.44,55.2,102.0,83.0,98.0,0.768,7.11,1.94,5.98,0.81,1.15,0.204,0.376,0.159,0.274,0.419,63.0,101.0,99.0,104.0,90.0,96.0,80.0,98.0,88.0,114.0,95.0,104.0,0.139,0.168,0.014,0.208,4.11,2.42,2.42,-1.02,92.1,83.4,81.2,79.1,0.103,0.103,0.407,0.074,0.074,0.261,,,,75.0,103.0,94.0,85.0,106.0,101.0,0.214,0.257,2.84,1.03,88.1,91.7,0.196,0.412,0.105,0.302,0.472,0.278,0.158,0.184,0.2,,,,,,,,,
15,2024-07-23,746614,Hit By Pitch,hit_by_pitch,False,671289,656412,Tyler Freeman,Alex Faedo,0,51427024-79f6-40b0-aa92-a648cb38508d,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.61,4.19,47.1,101.0,104.0,103.0,0.703,7.99,3.61,7.8,1.52,1.17,0.272,0.434,0.14,0.324,0.365,107.0,102.0,108.0,,,,92.0,95.0,90.0,112.0,107.0,112.0,0.332,0.413,,0.201,0.37,0.71,,-1.05,94.0,89.0,83.2,,0.19,0.362,0.414,0.194,0.403,0.243,,,,80.0,86.0,83.0,,,,0.053,,,-7.7,,93.6,0.667,0.889,0.056,0.286,0.4,0.28,,,,,,,,,,,,
16,2024-07-23,746614,Flyout,field_out,True,682177,656412,Daniel Schneemann,Alex Faedo,0,5f002dce-8fa1-4b36-ab54-f0f32f56b62d,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.61,4.19,47.1,101.0,104.0,103.0,0.703,7.99,3.61,7.8,1.52,1.17,0.272,0.434,0.14,0.324,0.365,107.0,102.0,108.0,,,,92.0,95.0,90.0,112.0,107.0,112.0,0.332,0.413,,0.201,0.37,0.71,,-1.05,94.0,89.0,83.2,,0.19,0.362,0.414,0.194,0.403,0.243,,,,80.0,86.0,83.0,,,,0.053,,,-7.7,,93.6,0.667,0.889,0.056,0.286,0.4,0.28,,,,,,,,,,,,
17,2024-07-23,746614,Flyout,field_out,True,668670,675540,Jake Rogers,Xzavion Curry,0,2f62ba1b-9ded-400e-b204-2a4fbc468f03,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,CLE,4.98,6.26,21.2,105.0,89.0,105.0,0.844,5.4,1.66,9.55,2.08,0.41,0.2,0.32,0.067,0.427,0.483,77.0,100.0,103.0,80.0,109.0,113.0,80.0,103.0,101.0,103.0,105.0,108.0,0.503,0.408,0.072,0.017,-0.33,0.01,-7.05,9.11,92.4,88.1,85.1,75.6,0.273,0.455,0.226,0.273,0.515,0.189,0.222,0.889,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-23,746614,Lineout,field_out,True,663837,675540,Matt Vierling,Xzavion Curry,0,3f5360ca-0684-4c3c-b9fd-22519f1a9f2f,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,CLE,4.98,6.26,21.2,105.0,89.0,105.0,0.844,5.4,1.66,9.55,2.08,0.41,0.2,0.32,0.067,0.427,0.483,77.0,100.0,103.0,80.0,109.0,113.0,80.0,103.0,101.0,103.0,105.0,108.0,0.503,0.408,0.072,0.017,-0.33,0.01,-7.05,9.11,92.4,88.1,85.1,75.6,0.273,0.455,0.226,0.273,0.515,0.189,0.222,0.889,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-23,746614,Flyout,field_out,True,690993,675540,Colt Keith,Xzavion Curry,0,930f5cb9-b9e5-4d6c-8fe1-f08cfc753efc,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,CLE,4.98,6.26,21.2,105.0,89.0,105.0,0.844,5.4,1.66,9.55,2.08,0.41,0.2,0.32,0.067,0.427,0.483,77.0,100.0,103.0,80.0,109.0,113.0,80.0,103.0,101.0,103.0,105.0,108.0,0.503,0.408,0.072,0.017,-0.33,0.01,-7.05,9.11,92.4,88.1,85.1,75.6,0.273,0.455,0.226,0.273,0.515,0.189,0.222,0.889,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-23,746614,Home Run,home_run,False,680757,656412,Steven Kwan,Alex Faedo,0,94128d64-2a3f-422c-a56f-167a541d5dab,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.61,4.19,47.1,101.0,104.0,103.0,0.703,7.99,3.61,7.8,1.52,1.17,0.272,0.434,0.14,0.324,0.365,107.0,102.0,108.0,,,,92.0,95.0,90.0,112.0,107.0,112.0,0.332,0.413,,0.201,0.37,0.71,,-1.05,94.0,89.0,83.2,,0.19,0.362,0.414,0.194,0.403,0.243,,,,80.0,86.0,83.0,,,,0.053,,,-7.7,,93.6,0.667,0.889,0.056,0.286,0.4,0.28,,,,,,,,,,,,
21,2024-07-23,746614,Strikeout,strikeout,True,682657,656412,Angel Martínez,Alex Faedo,0,0335d523-5d14-497e-8662-f78f2400ac74,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.61,4.19,47.1,101.0,104.0,103.0,0.703,7.99,3.61,7.8,1.52,1.17,0.272,0.434,0.14,0.324,0.365,107.0,102.0,108.0,,,,92.0,95.0,90.0,112.0,107.0,112.0,0.332,0.413,,0.201,0.37,0.71,,-1.05,94.0,89.0,83.2,,0.19,0.362,0.414,0.194,0.403,0.243,,,,80.0,86.0,83.0,,,,0.053,,,-7.7,,93.6,0.667,0.889,0.056,0.286,0.4,0.28,,,,,,,,,,,,
22,2024-07-23,746614,Groundout,field_out,True,608070,656412,José Ramírez,Alex Faedo,0,a691c783-b9d3-42fd-9c9b-bd072c972148,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.61,4.19,47.1,101.0,104.0,103.0,0.703,7.99,3.61,7.8,1.52,1.17,0.272,0.434,0.14,0.324,0.365,107.0,102.0,108.0,,,,92.0,95.0,90.0,112.0,107.0,112.0,0.332,0.413,,0.201,0.37,0.71,,-1.05,94.0,89.0,83.2,,0.19,0.362,0.414,0.194,0.403,0.243,,,,80.0,86.0,83.0,,,,0.053,,,-7.7,,93.6,0.667,0.889,0.056,0.286,0.4,0.28,,,,,,,,,,,,
23,2024-07-23,746614,Single,single,False,681807,656412,David Fry,Alex Faedo,0,b6df1e15-eabf-4e15-92d9-d4483db59679,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.61,4.19,47.1,101.0,104.0,103.0,0.703,7.99,3.61,7.8,1.52,1.17,0.272,0.434,0.14,0.324,0.365,107.0,102.0,108.0,,,,92.0,95.0,90.0,112.0,107.0,112.0,0.332,0.413,,0.201,0.37,0.71,,-1.05,94.0,89.0,83.2,,0.19,0.362,0.414,0.194,0.403,0.243,,,,80.0,86.0,83.0,,,,0.053,,,-7.7,,93.6,0.667,0.889,0.056,0.286,0.4,0.28,,,,,,,,,,,,
24,2024-07-23,746614,Pop Out,field_out,True,647304,656412,Josh Naylor,Alex Faedo,0,a43c3f2d-8050-43e4-b579-e3d8cc7be379,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.61,4.19,47.1,101.0,104.0,103.0,0.703,7.99,3.61,7.8,1.52,1.17,0.272,0.434,0.14,0.324,0.365,107.0,102.0,108.0,,,,92.0,95.0,90.0,112.0,107.0,112.0,0.332,0.413,,0.201,0.37,0.71,,-1.05,94.0,89.0,83.2,,0.19,0.362,0.414,0.194,0.403,0.243,,,,80.0,86.0,83.0,,,,0.053,,,-7.7,,93.6,0.667,0.889,0.056,0.286,0.4,0.28,,,,,,,,,,,,
25,2024-07-23,746614,Groundout,field_out,True,669234,675540,Justyn-Henry Malloy,Xzavion Curry,0,e2143999-bb0d-4fc6-9c74-a0365dd18fcf,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,CLE,4.98,6.26,21.2,105.0,89.0,105.0,0.844,5.4,1.66,9.55,2.08,0.41,0.2,0.32,0.067,0.427,0.483,77.0,100.0,103.0,80.0,109.0,113.0,80.0,103.0,101.0,103.0,105.0,108.0,0.503,0.408,0.072,0.017,-0.33,0.01,-7.05,9.11,92.4,88.1,85.1,75.6,0.273,0.455,0.226,0.273,0.515,0.189,0.222,0.889,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-23,746614,Double,double,False,592192,675540,Mark Canha,Xzavion Curry,0,91516069-56dc-4cdb-8f76-d72a804b15c4,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,CLE,4.98,6.26,21.2,105.0,89.0,105.0,0.844,5.4,1.66,9.55,2.08,0.41,0.2,0.32,0.067,0.427,0.483,77.0,100.0,103.0,80.0,109.0,113.0,80.0,103.0,101.0,103.0,105.0,108.0,0.503,0.408,0.072,0.017,-0.33,0.01,-7.05,9.11,92.4,88.1,85.1,75.6,0.273,0.455,0.226,0.273,0.515,0.189,0.222,0.889,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-23,746614,Home Run,home_run,False,672761,675540,Wenceel Pérez,Xzavion Curry,1,98a609a4-f170-4ef7-82f4-72aa553b192c,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,CLE,4.98,6.26,21.2,105.0,89.0,105.0,0.844,5.4,1.66,9.55,2.08,0.41,0.2,0.32,0.067,0.427,0.483,77.0,100.0,103.0,80.0,109.0,113.0,80.0,103.0,101.0,103.0,105.0,108.0,0.503,0.408,0.072,0.017,-0.33,0.01,-7.05,9.11,92.4,88.1,85.1,75.6,0.273,0.455,0.226,0.273,0.515,0.189,0.222,0.889,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-23,746614,Lineout,field_out,True,628451,675540,Andy Ibáñez,Xzavion Curry,0,6b115f43-77b9-46f3-a6e3-31b76c82c07b,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,CLE,4.98,6.26,21.2,105.0,89.0,105.0,0.844,5.4,1.66,9.55,2.08,0.41,0.2,0.32,0.067,0.427,0.483,77.0,100.0,103.0,80.0,109.0,113.0,80.0,103.0,101.0,103.0,105.0,108.0,0.503,0.408,0.072,0.017,-0.33,0.01,-7.05,9.11,92.4,88.1,85.1,75.6,0.273,0.455,0.226,0.273,0.515,0.189,0.222,0.889,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-23,746614,Flyout,field_out,True,570482,675540,Gio Urshela,Xzavion Curry,0,038facb6-db5c-4946-976b-dbb947067048,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,CLE,4.98,6.26,21.2,105.0,89.0,105.0,0.844,5.4,1.66,9.55,2.08,0.41,0.2,0.32,0.067,0.427,0.483,77.0,100.0,103.0,80.0,109.0,113.0,80.0,103.0,101.0,103.0,105.0,108.0,0.503,0.408,0.072,0.017,-0.33,0.01,-7.05,9.11,92.4,88.1,85.1,75.6,0.273,0.455,0.226,0.273,0.515,0.189,0.222,0.889,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-23,746614,Home Run,home_run,False,678877,656412,Jhonkensy Noel,Alex Faedo,0,3b2399eb-d496-46cd-8af1-7049ededcda3,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.61,4.19,47.1,101.0,104.0,103.0,0.703,7.99,3.61,7.8,1.52,1.17,0.272,0.434,0.14,0.324,0.365,107.0,102.0,108.0,,,,92.0,95.0,90.0,112.0,107.0,112.0,0.332,0.413,,0.201,0.37,0.71,,-1.05,94.0,89.0,83.2,,0.19,0.362,0.414,0.194,0.403,0.243,,,,80.0,86.0,83.0,,,,0.053,,,-7.7,,93.6,0.667,0.889,0.056,0.286,0.4,0.28,,,,,,,,,,,,
31,2024-07-23,746614,Flyout,field_out,True,665926,656412,Andrés Giménez,Alex Faedo,0,b34ff2df-e7eb-4337-90c0-fda325f9b4cf,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.61,4.19,47.1,101.0,104.0,103.0,0.703,7.99,3.61,7.8,1.52,1.17,0.272,0.434,0.14,0.324,0.365,107.0,102.0,108.0,,,,92.0,95.0,90.0,112.0,107.0,112.0,0.332,0.413,,0.201,0.37,0.71,,-1.05,94.0,89.0,83.2,,0.19,0.362,0.414,0.194,0.403,0.243,,,,80.0,86.0,83.0,,,,0.053,,,-7.7,,93.6,0.667,0.889,0.056,0.286,0.4,0.28,,,,,,,,,,,,
32,2024-07-23,746614,Single,single,False,671289,656412,Tyler Freeman,Alex Faedo,0,161e20a5-c44e-4535-97c6-4f20e28f3183,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.61,4.19,47.1,101.0,104.0,103.0,0.703,7.99,3.61,7.8,1.52,1.17,0.272,0.434,0.14,0.324,0.365,107.0,102.0,108.0,,,,92.0,95.0,90.0,112.0,107.0,112.0,0.332,0.413,,0.201,0.37,0.71,,-1.05,94.0,89.0,83.2,,0.19,0.362,0.414,0.194,0.403,0.243,,,,80.0,86.0,83.0,,,,0.053,,,-7.7,,93.6,0.667,0.889,0.056,0.286,0.4,0.28,,,,,,,,,,,,
33,2024-07-23,746614,Flyout,field_out,True,682177,666214,Daniel Schneemann,Joey Wentz,1,1b8284d3-043b-425f-bd65-fb0c64642f83,666214.0,joeywentz,Wentz,Left,Joey Wentz,DET,5.62,4.48,41.2,98.0,91.0,96.0,0.735,10.15,5.18,10.37,1.3,1.41,0.232,0.48,0.112,0.344,0.379,100.0,95.0,98.0,96.0,110.0,106.0,83.0,95.0,91.0,,,,0.371,0.001,0.128,0.193,-2.05,-2.38,1.08,-0.87,94.0,85.8,80.4,79.4,,,,0.35,0.55,0.196,0.2,0.2,0.304,,,,88.0,97.0,94.0,,0.307,-0.93,,86.2,,,,,0.281,0.375,0.42,0.25,0.429,0.333,,,,,,,,,
34,2024-07-23,746614,Single,single,False,680757,666214,Steven Kwan,Joey Wentz,0,a0a033d1-fbe1-455a-b680-f650fd582959,666214.0,joeywentz,Wentz,Left,Joey Wentz,DET,5.62,4.48,41.2,98.0,91.0,96.0,0.735,10.15,5.18,10.37,1.3,1.41,0.232,0.48,0.112,0.344,0.379,100.0,95.0,98.0,96.0,110.0,106.0,83.0,95.0,91.0,,,,0.371,0.001,0.128,0.193,-2.05,-2.38,1.08,-0.87,94.0,85.8,80.4,79.4,,,,0.35,0.55,0.196,0.2,0.2,0.304,,,,88.0,97.0,94.0,,0.307,-0.93,,86.2,,,,,0.281,0.375,0.42,0.25,0.429,0.333,,,,,,,,,
35,2024-07-23,746614,Strikeout,strikeout,True,682657,666214,Angel Martínez,Joey Wentz,0,bb009b68-4c4f-45cd-a736-ab764e93ed3c,666214.0,joeywentz,Wentz,Left,Joey Wentz,DET,5.62,4.48,41.2,98.0,91.0,96.0,0.735,10.15,5.18,10.37,1.3,1.41,0.232,0.48,0.112,0.344,0.379,100.0,95.0,98.0,96.0,110.0,106.0,83.0,95.0,91.0,,,,0.371,0.001,0.128,0.193,-2.05,-2.38,1.08,-0.87,94.0,85.8,80.4,79.4,,,,0.35,0.55,0.196,0.2,0.2,0.304,,,,88.0,97.0,94.0,,0.307,-0.93,,86.2,,,,,0.281,0.375,0.42,0.25,0.429,0.333,,,,,,,,,
