,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
0,2024-07-23,746118,Flyout,field_out,True,624585,689017,Jorge Soler,Landon Knack,0,daf1f52d-4ab9-4e5c-9b5a-67f5fba4f7fd,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.07,3.67,44.0,96.0,103.0,97.0,0.761,8.59,2.45,6.75,1.84,0.68,0.195,0.537,0.146,0.374,0.42,74.0,89.0,90.0,77.0,87.0,88.0,114.0,97.0,99.0,119.0,104.0,104.0,0.444,0.24,0.139,0.177,-0.43,0.5,1.67,0.62,93.0,83.8,84.6,78.8,0.239,0.577,0.224,0.227,0.386,0.268,0.147,0.294,0.269,0.077,0.077,0.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-07-23,746118,Lineout,field_out,True,664774,689017,LaMonte Wade Jr.,Landon Knack,0,10e73795-2c46-4e78-acf2-8529408582f5,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.07,3.67,44.0,96.0,103.0,97.0,0.761,8.59,2.45,6.75,1.84,0.68,0.195,0.537,0.146,0.374,0.42,74.0,89.0,90.0,77.0,87.0,88.0,114.0,97.0,99.0,119.0,104.0,104.0,0.444,0.24,0.139,0.177,-0.43,0.5,1.67,0.62,93.0,83.8,84.6,78.8,0.239,0.577,0.224,0.227,0.386,0.268,0.147,0.294,0.269,0.077,0.077,0.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-07-23,746118,Single,single,False,671218,689017,Heliot Ramos,Landon Knack,0,9086793e-e09e-47c1-bd25-41c7b4403669,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.07,3.67,44.0,96.0,103.0,97.0,0.761,8.59,2.45,6.75,1.84,0.68,0.195,0.537,0.146,0.374,0.42,74.0,89.0,90.0,77.0,87.0,88.0,114.0,97.0,99.0,119.0,104.0,104.0,0.444,0.24,0.139,0.177,-0.43,0.5,1.67,0.62,93.0,83.8,84.6,78.8,0.239,0.577,0.224,0.227,0.386,0.268,0.147,0.294,0.269,0.077,0.077,0.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-07-23,746118,Flyout,field_out,True,672275,689017,Patrick Bailey,Landon Knack,0,c759fd34-9e23-413e-a548-3caa89aefa4e,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.07,3.67,44.0,96.0,103.0,97.0,0.761,8.59,2.45,6.75,1.84,0.68,0.195,0.537,0.146,0.374,0.42,74.0,89.0,90.0,77.0,87.0,88.0,114.0,97.0,99.0,119.0,104.0,104.0,0.444,0.24,0.139,0.177,-0.43,0.5,1.67,0.62,93.0,83.8,84.6,78.8,0.239,0.577,0.224,0.227,0.386,0.268,0.147,0.294,0.269,0.077,0.077,0.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-07-23,746118,Strikeout,strikeout,True,660271,663855,Shohei Ohtani,Jordan Hicks,0,28ce06a4-d8a7-4d12-873e-e2b9d91d76e7,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,4.01,4.8,98.2,95.0,106.0,98.0,0.76,8.21,3.74,8.76,1.0,1.64,0.212,0.431,0.128,0.33,0.402,,,,,,,79.0,88.0,81.0,124.0,97.0,104.0,0.054,0.235,,,-3.96,-0.21,,,95.5,,81.1,,0.25,0.4,0.237,0.16,0.347,0.37,,,,,,,95.0,97.0,95.0,121.0,92.0,106.0,0.506,0.205,-0.13,0.21,84.3,94.4,0.335,0.479,0.121,0.161,0.264,0.407,,,,,,,,,,,,,,,,,,,,,
5,2024-07-23,746118,Strikeout,strikeout,True,669257,663855,Will Smith,Jordan Hicks,0,996aa9d6-7b83-457a-90d6-c704777013f6,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,4.01,4.8,98.2,95.0,106.0,98.0,0.76,8.21,3.74,8.76,1.0,1.64,0.212,0.431,0.128,0.33,0.402,,,,,,,79.0,88.0,81.0,124.0,97.0,104.0,0.054,0.235,,,-3.96,-0.21,,,95.5,,81.1,,0.25,0.4,0.237,0.16,0.347,0.37,,,,,,,95.0,97.0,95.0,121.0,92.0,106.0,0.506,0.205,-0.13,0.21,84.3,94.4,0.335,0.479,0.121,0.161,0.264,0.407,,,,,,,,,,,,,,,,,,,,,
6,2024-07-23,746118,Hit By Pitch,hit_by_pitch,False,518692,663855,Freddie Freeman,Jordan Hicks,0,2ab51048-10fb-4368-9fae-d372d56e675c,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,4.01,4.8,98.2,95.0,106.0,98.0,0.76,8.21,3.74,8.76,1.0,1.64,0.212,0.431,0.128,0.33,0.402,,,,,,,79.0,88.0,81.0,124.0,97.0,104.0,0.054,0.235,,,-3.96,-0.21,,,95.5,,81.1,,0.25,0.4,0.237,0.16,0.347,0.37,,,,,,,95.0,97.0,95.0,121.0,92.0,106.0,0.506,0.205,-0.13,0.21,84.3,94.4,0.335,0.479,0.121,0.161,0.264,0.407,,,,,,,,,,,,,,,,,,,,,
7,2024-07-23,746118,Walk,walk,False,606192,663855,Teoscar Hernández,Jordan Hicks,1,9fe43279-9cd5-4eea-8c5e-7fc18d8c7e87,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,4.01,4.8,98.2,95.0,106.0,98.0,0.76,8.21,3.74,8.76,1.0,1.64,0.212,0.431,0.128,0.33,0.402,,,,,,,79.0,88.0,81.0,124.0,97.0,104.0,0.054,0.235,,,-3.96,-0.21,,,95.5,,81.1,,0.25,0.4,0.237,0.16,0.347,0.37,,,,,,,95.0,97.0,95.0,121.0,92.0,106.0,0.506,0.205,-0.13,0.21,84.3,94.4,0.335,0.479,0.121,0.161,0.264,0.407,,,,,,,,,,,,,,,,,,,,,
8,2024-07-23,746118,Double,double,True,666158,663855,Gavin Lux,Jordan Hicks,1,cf5c22b3-c3f2-4647-a915-1b7b056f12b9,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,4.01,4.8,98.2,95.0,106.0,98.0,0.76,8.21,3.74,8.76,1.0,1.64,0.212,0.431,0.128,0.33,0.402,,,,,,,79.0,88.0,81.0,124.0,97.0,104.0,0.054,0.235,,,-3.96,-0.21,,,95.5,,81.1,,0.25,0.4,0.237,0.16,0.347,0.37,,,,,,,95.0,97.0,95.0,121.0,92.0,106.0,0.506,0.205,-0.13,0.21,84.3,94.4,0.335,0.479,0.121,0.161,0.264,0.407,,,,,,,,,,,,,,,,,,,,,
9,2024-07-23,746118,Strikeout,strikeout,True,656305,689017,Matt Chapman,Landon Knack,0,4c05f2dc-c5c2-42a1-af6b-3d2152b61c91,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.07,3.67,44.0,96.0,103.0,97.0,0.761,8.59,2.45,6.75,1.84,0.68,0.195,0.537,0.146,0.374,0.42,74.0,89.0,90.0,77.0,87.0,88.0,114.0,97.0,99.0,119.0,104.0,104.0,0.444,0.24,0.139,0.177,-0.43,0.5,1.67,0.62,93.0,83.8,84.6,78.8,0.239,0.577,0.224,0.227,0.386,0.268,0.147,0.294,0.269,0.077,0.077,0.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-07-23,746118,Strikeout,strikeout,True,624424,689017,Michael Conforto,Landon Knack,0,e2781bb4-0a51-45fc-a1c3-1ba8920e9975,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.07,3.67,44.0,96.0,103.0,97.0,0.761,8.59,2.45,6.75,1.84,0.68,0.195,0.537,0.146,0.374,0.42,74.0,89.0,90.0,77.0,87.0,88.0,114.0,97.0,99.0,119.0,104.0,104.0,0.444,0.24,0.139,0.177,-0.43,0.5,1.67,0.62,93.0,83.8,84.6,78.8,0.239,0.577,0.224,0.227,0.386,0.268,0.147,0.294,0.269,0.077,0.077,0.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-23,746118,Home Run,home_run,False,666149,689017,Tyler Fitzgerald,Landon Knack,0,17a343fe-67f4-4697-9e87-21ed1889e610,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.07,3.67,44.0,96.0,103.0,97.0,0.761,8.59,2.45,6.75,1.84,0.68,0.195,0.537,0.146,0.374,0.42,74.0,89.0,90.0,77.0,87.0,88.0,114.0,97.0,99.0,119.0,104.0,104.0,0.444,0.24,0.139,0.177,-0.43,0.5,1.67,0.62,93.0,83.8,84.6,78.8,0.239,0.577,0.224,0.227,0.386,0.268,0.147,0.294,0.269,0.077,0.077,0.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-23,746118,Groundout,field_out,True,573262,689017,Mike Yastrzemski,Landon Knack,0,2090ceef-82aa-4a6d-a1e1-5500659fbdb5,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.07,3.67,44.0,96.0,103.0,97.0,0.761,8.59,2.45,6.75,1.84,0.68,0.195,0.537,0.146,0.374,0.42,74.0,89.0,90.0,77.0,87.0,88.0,114.0,97.0,99.0,119.0,104.0,104.0,0.444,0.24,0.139,0.177,-0.43,0.5,1.67,0.62,93.0,83.8,84.6,78.8,0.239,0.577,0.224,0.227,0.386,0.268,0.147,0.294,0.269,0.077,0.077,0.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
