,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vCH,vSL,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-04-13,746811,Single,single,False,571912,676979,Luke Maile,Garrett Crochet,1,c39ff885-ee94-4882-bebb-3e1383156c12,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-13,746811,Strikeout,strikeout,True,669352,676979,Bubba Thompson,Garrett Crochet,0,48a53802-b552-489e-b72f-1cb1f11d862e,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-04-13,746811,Walk,walk,False,663697,676979,Jonathan India,Garrett Crochet,1,0482630b-6887-43ac-a00e-712fe5797d26,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-04-13,746811,Double,double,False,668715,676979,Spencer Steer,Garrett Crochet,1,0f194989-63b5-465b-9deb-7028767932fb,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-04-13,746811,Strikeout,strikeout,True,687952,676979,Christian Encarnacion-Strand,Garrett Crochet,0,80e7038e-3cbc-4bdb-a61d-8b9aa576db7b,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-04-13,746811,Hit By Pitch,hit_by_pitch,False,607680,666157,Kevin Pillar,Nick Lodolo,0,39803255-97b2-48b1-9d4d-7e0b6296af49,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,117.0,103.0,98.0,,,,,,,0.45,,,0.165,0.57,,,0.65,94.1,,87.9,,0.221,0.372,0.22,,,,,,,0.2,0.333,0.288,88.0,93.0,101.0,108.0,95.0,92.0,0.107,0.278,-1.02,0.16,94.1,81.5,0.198,0.25,0.455,0.289,0.632,0.182,,,,,,,,,
16,2024-04-13,746811,Flyout,field_out,True,672820,666157,Lenyn Sosa,Nick Lodolo,0,48ccc33a-90ea-42c9-afd5-9ef6a0df53ef,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,117.0,103.0,98.0,,,,,,,0.45,,,0.165,0.57,,,0.65,94.1,,87.9,,0.221,0.372,0.22,,,,,,,0.2,0.333,0.288,88.0,93.0,101.0,108.0,95.0,92.0,0.107,0.278,-1.02,0.16,94.1,81.5,0.198,0.25,0.455,0.289,0.632,0.182,,,,,,,,,
17,2024-04-13,746811,Strikeout,strikeout,True,657557,666157,Paul DeJong,Nick Lodolo,0,c37ab836-4f1b-4414-9a75-234383696a8a,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,117.0,103.0,98.0,,,,,,,0.45,,,0.165,0.57,,,0.65,94.1,,87.9,,0.221,0.372,0.22,,,,,,,0.2,0.333,0.288,88.0,93.0,101.0,108.0,95.0,92.0,0.107,0.278,-1.02,0.16,94.1,81.5,0.198,0.25,0.455,0.289,0.632,0.182,,,,,,,,,
18,2024-04-13,746811,Bunt Groundout,field_out,True,621545,666157,Zach Remillard,Nick Lodolo,0,5d606256-3d71-4639-86ba-90f3163f137e,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,117.0,103.0,98.0,,,,,,,0.45,,,0.165,0.57,,,0.65,94.1,,87.9,,0.221,0.372,0.22,,,,,,,0.2,0.333,0.288,88.0,93.0,101.0,108.0,95.0,92.0,0.107,0.278,-1.02,0.16,94.1,81.5,0.198,0.25,0.455,0.289,0.632,0.182,,,,,,,,,
19,2024-04-13,746811,Flyout,field_out,True,600869,676979,Jeimer Candelario,Garrett Crochet,0,d0333442-737e-43a3-ad79-13f7846a4857,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-04-13,746811,Groundout,field_out,True,656413,676979,Stuart Fairchild,Garrett Crochet,0,58597a65-aefb-415a-9cb0-654ecd5f7911,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-04-13,746811,Strikeout,strikeout,True,682829,676979,Elly De La Cruz,Garrett Crochet,0,9ee9eaec-5271-42c5-b34b-57ff90fd0494,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-04-13,746811,Strikeout,strikeout,True,666150,666157,Dominic Fletcher,Nick Lodolo,0,80467536-4979-4b94-b36b-0a6cdf8db2c7,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,117.0,103.0,98.0,,,,,,,0.45,,,0.165,0.57,,,0.65,94.1,,87.9,,0.221,0.372,0.22,,,,,,,0.2,0.333,0.288,88.0,93.0,101.0,108.0,95.0,92.0,0.107,0.278,-1.02,0.16,94.1,81.5,0.198,0.25,0.455,0.289,0.632,0.182,,,,,,,,,
23,2024-04-13,746811,Flyout,field_out,True,455117,666157,Martín Maldonado,Nick Lodolo,0,00ec5ae2-94f5-4ca2-94c6-0c529fffcf99,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,117.0,103.0,98.0,,,,,,,0.45,,,0.165,0.57,,,0.65,94.1,,87.9,,0.221,0.372,0.22,,,,,,,0.2,0.333,0.288,88.0,93.0,101.0,108.0,95.0,92.0,0.107,0.278,-1.02,0.16,94.1,81.5,0.198,0.25,0.455,0.289,0.632,0.182,,,,,,,,,
24,2024-04-13,746811,Strikeout,strikeout,True,543257,666157,Robbie Grossman,Nick Lodolo,0,0fdd0537-296b-4816-804e-0abfdaa8f81f,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,117.0,103.0,98.0,,,,,,,0.45,,,0.165,0.57,,,0.65,94.1,,87.9,,0.221,0.372,0.22,,,,,,,0.2,0.333,0.288,88.0,93.0,101.0,108.0,95.0,92.0,0.107,0.278,-1.02,0.16,94.1,81.5,0.198,0.25,0.455,0.289,0.632,0.182,,,,,,,,,
25,2024-04-13,746811,Walk,walk,False,669289,676979,Santiago Espinal,Garrett Crochet,0,a3356b4f-e0d7-45a7-ae49-63f7d311becd,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-04-13,746811,Grounded Into DP,grounded_into_double_play,True,571912,676979,Luke Maile,Garrett Crochet,1,d00b4f2e-c04f-412e-8f77-a56bcb360f2e,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-04-13,746811,Strikeout,strikeout,True,669352,676979,Bubba Thompson,Garrett Crochet,0,b788c419-2819-4535-9b13-611eda92666a,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-04-13,746811,Strikeout,strikeout,True,683734,666157,Andrew Vaughn,Nick Lodolo,0,1fdad719-ad6b-4b2c-9a56-7054ed1499b3,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,117.0,103.0,98.0,,,,,,,0.45,,,0.165,0.57,,,0.65,94.1,,87.9,,0.221,0.372,0.22,,,,,,,0.2,0.333,0.288,88.0,93.0,101.0,108.0,95.0,92.0,0.107,0.278,-1.02,0.16,94.1,81.5,0.198,0.25,0.455,0.289,0.632,0.182,,,,,,,,,
29,2024-04-13,746811,Lineout,field_out,True,657757,666157,Gavin Sheets,Nick Lodolo,0,b5216a7f-a77d-48a7-b924-ac523e4349f6,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,117.0,103.0,98.0,,,,,,,0.45,,,0.165,0.57,,,0.65,94.1,,87.9,,0.221,0.372,0.22,,,,,,,0.2,0.333,0.288,88.0,93.0,101.0,108.0,95.0,92.0,0.107,0.278,-1.02,0.16,94.1,81.5,0.198,0.25,0.455,0.289,0.632,0.182,,,,,,,,,
30,2024-04-13,746811,Walk,walk,False,607680,666157,Kevin Pillar,Nick Lodolo,0,6fa456ff-15c1-4517-b5bf-aa0021321cf2,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,117.0,103.0,98.0,,,,,,,0.45,,,0.165,0.57,,,0.65,94.1,,87.9,,0.221,0.372,0.22,,,,,,,0.2,0.333,0.288,88.0,93.0,101.0,108.0,95.0,92.0,0.107,0.278,-1.02,0.16,94.1,81.5,0.198,0.25,0.455,0.289,0.632,0.182,,,,,,,,,
31,2024-04-13,746811,Strikeout,strikeout,True,672820,666157,Lenyn Sosa,Nick Lodolo,1,318be655-0106-468d-8548-f6da93481210,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,117.0,103.0,98.0,,,,,,,0.45,,,0.165,0.57,,,0.65,94.1,,87.9,,0.221,0.372,0.22,,,,,,,0.2,0.333,0.288,88.0,93.0,101.0,108.0,95.0,92.0,0.107,0.278,-1.02,0.16,94.1,81.5,0.198,0.25,0.455,0.289,0.632,0.182,,,,,,,,,
32,2024-04-13,746811,Strikeout,strikeout,True,663697,676979,Jonathan India,Garrett Crochet,0,a8ee1700-a4f2-4b62-b43b-d8328e2d1919,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-04-13,746811,Hit By Pitch,hit_by_pitch,False,668715,676979,Spencer Steer,Garrett Crochet,0,a61c5f52-a370-447d-9256-1651afa33ae9,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-04-13,746811,Strikeout,strikeout,True,687952,676979,Christian Encarnacion-Strand,Garrett Crochet,0,991ee259-0128-4a28-9b21-d9c6504e9361,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-04-13,746811,Strikeout,strikeout,True,600869,665620,Jeimer Candelario,Deivi García,0,7740dbdf-387b-46ec-a3d8-3bebb89eaef0,665620.0,deivigarcia,"García, D",Right,Deivi García,CHW,7.07,4.54,14.0,88.0,109.0,92.0,0.712,9.64,7.07,10.29,1.29,0.74,0.31,0.357,0.143,0.286,0.35,103.0,89.0,94.0,116.0,88.0,94.0,117.0,89.0,92.0,,,,0.558,,0.159,0.124,-0.51,,-1.33,2.5,95.1,,85.3,79.8,0.278,0.389,0.347,,,,0.25,0.25,0.214,0.143,0.143,0.333,78.0,92.0,90.0,,,,,0.159,,-4.96,,77.5,0.444,0.778,0.333,,,,,,,,,,,,
