,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff
0,2024-06-15,746946,Strikeout,strikeout,True,683011,681867,Anthony Volpe,Cooper Criswell,0,0278550e-0fe6-4e30-874d-c4206bffc86e,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,0.287,0.21,1.17,-2.03,0.42,86.1,84.6,89.3,76.9,0.263,0.368,0.189,0.305,0.508,0.195,0.286,0.452,0.059,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,
1,2024-06-15,746946,Walk,walk,False,665742,681867,Juan Soto,Cooper Criswell,0,dfe830a8-aaab-4966-9f6f-d761b35055ef,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,0.287,0.21,1.17,-2.03,0.42,86.1,84.6,89.3,76.9,0.263,0.368,0.189,0.305,0.508,0.195,0.286,0.452,0.059,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,
2,2024-06-15,746946,Forceout,force_out,True,592450,681867,Aaron Judge,Cooper Criswell,1,25f04644-9e16-40fa-891e-bc00f9f08996,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,0.287,0.21,1.17,-2.03,0.42,86.1,84.6,89.3,76.9,0.263,0.368,0.189,0.305,0.508,0.195,0.286,0.452,0.059,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,
3,2024-06-15,746946,Groundout,field_out,True,657077,681867,Alex Verdugo,Cooper Criswell,0,5f46c81b-f094-4d5c-a56a-8b928dd416ae,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,0.287,0.21,1.17,-2.03,0.42,86.1,84.6,89.3,76.9,0.263,0.368,0.189,0.305,0.508,0.195,0.286,0.452,0.059,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,
4,2024-06-15,746946,Double,double,False,680776,607074,Jarren Duran,Carlos Rodón,0,efb13138-1fec-4e79-9417-690d3504b9f4,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,,,,143.0,103.0,112.0,100.0,83.0,83.0,,0.056,0.265,0.114,-3.1,,-1.56,1.54,91.8,85.3,,86.8,0.171,0.195,0.49,0.237,0.43,0.388,,,,0.353,0.647,0.255,103.0,80.0,88.0,116.0,99.0,103.0,0.496,0.07,0.17,-1.37,95.5,81.0,0.261,0.531,0.202,0.333,0.4,0.35
5,2024-06-15,746946,Flyout,field_out,True,608701,607074,Rob Refsnyder,Carlos Rodón,1,dc030bdf-5f0b-4ece-a424-4f26f61ff752,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,,,,143.0,103.0,112.0,100.0,83.0,83.0,,0.056,0.265,0.114,-3.1,,-1.56,1.54,91.8,85.3,,86.8,0.171,0.195,0.49,0.237,0.43,0.388,,,,0.353,0.647,0.255,103.0,80.0,88.0,116.0,99.0,103.0,0.496,0.07,0.17,-1.37,95.5,81.0,0.261,0.531,0.202,0.333,0.4,0.35
6,2024-06-15,746946,Double,double,False,641933,607074,Tyler O'Neill,Carlos Rodón,1,37eb55cc-897a-4a4d-9afe-a1c7716b2314,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,,,,143.0,103.0,112.0,100.0,83.0,83.0,,0.056,0.265,0.114,-3.1,,-1.56,1.54,91.8,85.3,,86.8,0.171,0.195,0.49,0.237,0.43,0.388,,,,0.353,0.647,0.255,103.0,80.0,88.0,116.0,99.0,103.0,0.496,0.07,0.17,-1.37,95.5,81.0,0.261,0.531,0.202,0.333,0.4,0.35
7,2024-06-15,746946,Walk,walk,False,646240,607074,Rafael Devers,Carlos Rodón,0,388a2412-4f4d-40f8-a1c3-3465d37aa14c,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,,,,143.0,103.0,112.0,100.0,83.0,83.0,,0.056,0.265,0.114,-3.1,,-1.56,1.54,91.8,85.3,,86.8,0.171,0.195,0.49,0.237,0.43,0.388,,,,0.353,0.647,0.255,103.0,80.0,88.0,116.0,99.0,103.0,0.496,0.07,0.17,-1.37,95.5,81.0,0.261,0.531,0.202,0.333,0.4,0.35
8,2024-06-15,746946,Single,single,False,657136,607074,Connor Wong,Carlos Rodón,1,d68824a3-66a2-4f5d-b602-6266a024550e,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,,,,143.0,103.0,112.0,100.0,83.0,83.0,,0.056,0.265,0.114,-3.1,,-1.56,1.54,91.8,85.3,,86.8,0.171,0.195,0.49,0.237,0.43,0.388,,,,0.353,0.647,0.255,103.0,80.0,88.0,116.0,99.0,103.0,0.496,0.07,0.17,-1.37,95.5,81.0,0.261,0.531,0.202,0.333,0.4,0.35
9,2024-06-15,746946,Flyout,field_out,True,807799,607074,Masataka Yoshida,Carlos Rodón,0,332ea5a4-3fce-4c1d-b6cb-29935e15b824,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,,,,143.0,103.0,112.0,100.0,83.0,83.0,,0.056,0.265,0.114,-3.1,,-1.56,1.54,91.8,85.3,,86.8,0.171,0.195,0.49,0.237,0.43,0.388,,,,0.353,0.647,0.255,103.0,80.0,88.0,116.0,99.0,103.0,0.496,0.07,0.17,-1.37,95.5,81.0,0.261,0.531,0.202,0.333,0.4,0.35
