,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff
0,2024-05-17,745335,Single,single,False,453568,696131,Charlie Blackmon,Mason Black,0,b837c4bd-414d-4db4-ac3b-6c796aba5e3d,696131.0,masonblack,Black,Right,Mason Black,SFG,8.79,9.14,14.1,98.0,94.0,94.0,0.883,6.28,4.4,13.19,2.51,0.6,0.25,0.385,0.173,0.346,0.441,97.0,102.0,82.0,78.0,100.0,90.0,88.0,93.0,87.0,113.0,93.0,97.0,0.27,0.3,0.395,0.034,-4.21,-3.32,-1.39,-15.36,91.9,87.3,91.9,80.8,0.0,0.0,0.25,0.333,0.667,0.091,0.375,0.75,0.2,0.75,0.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-05-17,745335,Double,double,False,678662,696131,Ezequiel Tovar,Mason Black,1,86fd23c0-a389-4a87-b806-0c6fdb38f86c,696131.0,masonblack,Black,Right,Mason Black,SFG,8.79,9.14,14.1,98.0,94.0,94.0,0.883,6.28,4.4,13.19,2.51,0.6,0.25,0.385,0.173,0.346,0.441,97.0,102.0,82.0,78.0,100.0,90.0,88.0,93.0,87.0,113.0,93.0,97.0,0.27,0.3,0.395,0.034,-4.21,-3.32,-1.39,-15.36,91.9,87.3,91.9,80.8,0.0,0.0,0.25,0.333,0.667,0.091,0.375,0.75,0.2,0.75,0.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-05-17,745335,Double,double,False,641857,696131,Ryan McMahon,Mason Black,1,ff75b563-10c6-4c68-b0ed-071a7a966af8,696131.0,masonblack,Black,Right,Mason Black,SFG,8.79,9.14,14.1,98.0,94.0,94.0,0.883,6.28,4.4,13.19,2.51,0.6,0.25,0.385,0.173,0.346,0.441,97.0,102.0,82.0,78.0,100.0,90.0,88.0,93.0,87.0,113.0,93.0,97.0,0.27,0.3,0.395,0.034,-4.21,-3.32,-1.39,-15.36,91.9,87.3,91.9,80.8,0.0,0.0,0.25,0.333,0.667,0.091,0.375,0.75,0.2,0.75,0.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-05-17,745335,Double,double,False,663898,696131,Brendan Rodgers,Mason Black,1,9742684b-1297-44eb-8bf9-f82522c8d8e0,696131.0,masonblack,Black,Right,Mason Black,SFG,8.79,9.14,14.1,98.0,94.0,94.0,0.883,6.28,4.4,13.19,2.51,0.6,0.25,0.385,0.173,0.346,0.441,97.0,102.0,82.0,78.0,100.0,90.0,88.0,93.0,87.0,113.0,93.0,97.0,0.27,0.3,0.395,0.034,-4.21,-3.32,-1.39,-15.36,91.9,87.3,91.9,80.8,0.0,0.0,0.25,0.333,0.667,0.091,0.375,0.75,0.2,0.75,0.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-05-17,745335,Strikeout,strikeout,True,686668,696131,Brenton Doyle,Mason Black,0,4ed3f635-e5ba-45a4-9a2b-1ad1af84e16a,696131.0,masonblack,Black,Right,Mason Black,SFG,8.79,9.14,14.1,98.0,94.0,94.0,0.883,6.28,4.4,13.19,2.51,0.6,0.25,0.385,0.173,0.346,0.441,97.0,102.0,82.0,78.0,100.0,90.0,88.0,93.0,87.0,113.0,93.0,97.0,0.27,0.3,0.395,0.034,-4.21,-3.32,-1.39,-15.36,91.9,87.3,91.9,80.8,0.0,0.0,0.25,0.333,0.667,0.091,0.375,0.75,0.2,0.75,0.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-05-17,745335,Lineout,field_out,True,595909,696131,Jake Cave,Mason Black,0,4eb87d93-c5b6-43a3-923a-4eeaebef7c98,696131.0,masonblack,Black,Right,Mason Black,SFG,8.79,9.14,14.1,98.0,94.0,94.0,0.883,6.28,4.4,13.19,2.51,0.6,0.25,0.385,0.173,0.346,0.441,97.0,102.0,82.0,78.0,100.0,90.0,88.0,93.0,87.0,113.0,93.0,97.0,0.27,0.3,0.395,0.034,-4.21,-3.32,-1.39,-15.36,91.9,87.3,91.9,80.8,0.0,0.0,0.25,0.333,0.667,0.091,0.375,0.75,0.2,0.75,0.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-05-17,745335,Pop Out,field_out,True,607732,696131,Jacob Stallings,Mason Black,0,92d6d1ed-c11d-42ac-8b18-8c84e5f3e506,696131.0,masonblack,Black,Right,Mason Black,SFG,8.79,9.14,14.1,98.0,94.0,94.0,0.883,6.28,4.4,13.19,2.51,0.6,0.25,0.385,0.173,0.346,0.441,97.0,102.0,82.0,78.0,100.0,90.0,88.0,93.0,87.0,113.0,93.0,97.0,0.27,0.3,0.395,0.034,-4.21,-3.32,-1.39,-15.36,91.9,87.3,91.9,80.8,0.0,0.0,0.25,0.333,0.667,0.091,0.375,0.75,0.2,0.75,0.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-05-17,745335,Groundout,field_out,True,624585,663372,Jorge Soler,Ryan Feltner,0,0e650cc9-a575-4962-89af-874f9c94a95d,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,0.14,0.34,0.291,0.147,-0.09,0.41,-1.06,-1.33,94.9,85.4,94.4,88.1,0.182,0.545,0.235,0.286,0.375,0.164,0.257,0.405,0.182,0.321,0.5,0.422,104.0,110.0,116.0,0.083,-0.09,79.2,0.2,0.333,0.299,,,,,,,,,,,,,,,
8,2024-05-17,745335,Walk,walk,False,664774,663372,LaMonte Wade Jr.,Ryan Feltner,0,7684b796-e178-4f81-a88b-c24507083fe7,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,0.14,0.34,0.291,0.147,-0.09,0.41,-1.06,-1.33,94.9,85.4,94.4,88.1,0.182,0.545,0.235,0.286,0.375,0.164,0.257,0.405,0.182,0.321,0.5,0.422,104.0,110.0,116.0,0.083,-0.09,79.2,0.2,0.333,0.299,,,,,,,,,,,,,,,
9,2024-05-17,745335,Forceout,force_out,True,642731,663372,Thairo Estrada,Ryan Feltner,1,d5afd957-6c57-4e2a-9557-0bee9b674d1e,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,0.14,0.34,0.291,0.147,-0.09,0.41,-1.06,-1.33,94.9,85.4,94.4,88.1,0.182,0.545,0.235,0.286,0.375,0.164,0.257,0.405,0.182,0.321,0.5,0.422,104.0,110.0,116.0,0.083,-0.09,79.2,0.2,0.333,0.299,,,,,,,,,,,,,,,
