,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SV_ba,SV_slg,SV_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff
0,2024-09-20,745043,Flyout,field_out,True,543807,641302,George Springer,Tyler Alexander,0,dec25b77-ba3c-4280-bfd7-c37d137101a2,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.35,5.08,102.2,106.0,94.0,104.0,0.822,7.36,2.1,9.29,2.02,0.62,0.279,0.378,0.155,0.356,0.444,102.0,103.0,103.0,86.0,110.0,103.0,61.0,112.0,104.0,115.0,107.0,109.0,98.0,101.0,100.0,0.129,0.22,0.317,0.193,0.142,-0.41,-0.59,-1.27,1.44,-2.97,89.5,85.0,81.3,89.6,77.7,0.27,0.559,0.202,0.227,0.511,0.241,0.232,0.366,0.176,0.339,0.5,0.174,0.291,0.509,0.098,,,,,,,,,,,,,,,
1,2024-09-20,745043,Flyout,field_out,True,676391,641302,Ernie Clement,Tyler Alexander,0,77aae0ca-e0b6-4603-9fcd-29add89b6dff,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.35,5.08,102.2,106.0,94.0,104.0,0.822,7.36,2.1,9.29,2.02,0.62,0.279,0.378,0.155,0.356,0.444,102.0,103.0,103.0,86.0,110.0,103.0,61.0,112.0,104.0,115.0,107.0,109.0,98.0,101.0,100.0,0.129,0.22,0.317,0.193,0.142,-0.41,-0.59,-1.27,1.44,-2.97,89.5,85.0,81.3,89.6,77.7,0.27,0.559,0.202,0.227,0.511,0.241,0.232,0.366,0.176,0.339,0.5,0.174,0.291,0.509,0.098,,,,,,,,,,,,,,,
2,2024-09-20,745043,Single,single,False,665489,641302,Vladimir Guerrero Jr.,Tyler Alexander,0,5743e0e3-d2f7-4ba4-93eb-ebe6c5d2df1e,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.35,5.08,102.2,106.0,94.0,104.0,0.822,7.36,2.1,9.29,2.02,0.62,0.279,0.378,0.155,0.356,0.444,102.0,103.0,103.0,86.0,110.0,103.0,61.0,112.0,104.0,115.0,107.0,109.0,98.0,101.0,100.0,0.129,0.22,0.317,0.193,0.142,-0.41,-0.59,-1.27,1.44,-2.97,89.5,85.0,81.3,89.6,77.7,0.27,0.559,0.202,0.227,0.511,0.241,0.232,0.366,0.176,0.339,0.5,0.174,0.291,0.509,0.098,,,,,,,,,,,,,,,
3,2024-09-20,745043,Strikeout,strikeout,True,672386,641302,Alejandro Kirk,Tyler Alexander,0,04facc89-aacb-4aaf-9ad4-efeac14c5247,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.35,5.08,102.2,106.0,94.0,104.0,0.822,7.36,2.1,9.29,2.02,0.62,0.279,0.378,0.155,0.356,0.444,102.0,103.0,103.0,86.0,110.0,103.0,61.0,112.0,104.0,115.0,107.0,109.0,98.0,101.0,100.0,0.129,0.22,0.317,0.193,0.142,-0.41,-0.59,-1.27,1.44,-2.97,89.5,85.0,81.3,89.6,77.7,0.27,0.559,0.202,0.227,0.511,0.241,0.232,0.366,0.176,0.339,0.5,0.174,0.291,0.509,0.098,,,,,,,,,,,,,,,
4,2024-09-20,745043,Double,double,False,650490,621244,Yandy Díaz,José Berríos,0,7f1ba580-5ff0-45b7-aa64-76b7e5b9e2c3,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.38,4.75,189.1,103.0,92.0,99.0,0.807,7.08,2.42,7.7,1.43,1.18,0.256,0.421,0.153,0.35,0.414,86.0,105.0,101.0,82.0,100.0,93.0,86.0,103.0,95.0,,,,83.0,108.0,98.0,0.337,0.182,0.034,,0.158,-1.32,-0.93,1.13,,0.99,94.1,91.5,84.8,93.4,,0.333,0.375,0.13,0.309,0.564,0.193,,,,0.173,0.37,0.263,0.264,0.36,0.128,111.0,102.0,106.0,0.288,0.51,83.2,0.18,0.385,0.311,,,,,,
5,2024-09-20,745043,Strikeout,strikeout,True,664040,621244,Brandon Lowe,José Berríos,0,87b65ed5-eb21-4f82-8c49-50c9816e04b0,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.38,4.75,189.1,103.0,92.0,99.0,0.807,7.08,2.42,7.7,1.43,1.18,0.256,0.421,0.153,0.35,0.414,86.0,105.0,101.0,82.0,100.0,93.0,86.0,103.0,95.0,,,,83.0,108.0,98.0,0.337,0.182,0.034,,0.158,-1.32,-0.93,1.13,,0.99,94.1,91.5,84.8,93.4,,0.333,0.375,0.13,0.309,0.564,0.193,,,,0.173,0.37,0.263,0.264,0.36,0.128,111.0,102.0,106.0,0.288,0.51,83.2,0.18,0.385,0.311,,,,,,
6,2024-09-20,745043,Pop Out,field_out,True,691406,621244,Junior Caminero,José Berríos,1,f649c136-43f2-4557-b489-0d442c127275,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.38,4.75,189.1,103.0,92.0,99.0,0.807,7.08,2.42,7.7,1.43,1.18,0.256,0.421,0.153,0.35,0.414,86.0,105.0,101.0,82.0,100.0,93.0,86.0,103.0,95.0,,,,83.0,108.0,98.0,0.337,0.182,0.034,,0.158,-1.32,-0.93,1.13,,0.99,94.1,91.5,84.8,93.4,,0.333,0.375,0.13,0.309,0.564,0.193,,,,0.173,0.37,0.263,0.264,0.36,0.128,111.0,102.0,106.0,0.288,0.51,83.2,0.18,0.385,0.311,,,,,,
7,2024-09-20,745043,Strikeout,strikeout,True,666018,621244,Jonathan Aranda,José Berríos,0,cf1cd800-c6d9-45fc-b91b-8a671ed4eaba,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.38,4.75,189.1,103.0,92.0,99.0,0.807,7.08,2.42,7.7,1.43,1.18,0.256,0.421,0.153,0.35,0.414,86.0,105.0,101.0,82.0,100.0,93.0,86.0,103.0,95.0,,,,83.0,108.0,98.0,0.337,0.182,0.034,,0.158,-1.32,-0.93,1.13,,0.99,94.1,91.5,84.8,93.4,,0.333,0.375,0.13,0.309,0.564,0.193,,,,0.173,0.37,0.263,0.264,0.36,0.128,111.0,102.0,106.0,0.288,0.51,83.2,0.18,0.385,0.311,,,,,,
8,2024-09-20,745043,Strikeout,strikeout,True,687462,641302,Spencer Horwitz,Tyler Alexander,0,2af40406-30e8-4e60-8f80-1e2faf6a4b28,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.35,5.08,102.2,106.0,94.0,104.0,0.822,7.36,2.1,9.29,2.02,0.62,0.279,0.378,0.155,0.356,0.444,102.0,103.0,103.0,86.0,110.0,103.0,61.0,112.0,104.0,115.0,107.0,109.0,98.0,101.0,100.0,0.129,0.22,0.317,0.193,0.142,-0.41,-0.59,-1.27,1.44,-2.97,89.5,85.0,81.3,89.6,77.7,0.27,0.559,0.202,0.227,0.511,0.241,0.232,0.366,0.176,0.339,0.5,0.174,0.291,0.509,0.098,,,,,,,,,,,,,,,
9,2024-09-20,745043,Groundout,field_out,True,676914,641302,Davis Schneider,Tyler Alexander,0,877930bd-71c2-4e57-a5ca-cd810fcd0b63,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.35,5.08,102.2,106.0,94.0,104.0,0.822,7.36,2.1,9.29,2.02,0.62,0.279,0.378,0.155,0.356,0.444,102.0,103.0,103.0,86.0,110.0,103.0,61.0,112.0,104.0,115.0,107.0,109.0,98.0,101.0,100.0,0.129,0.22,0.317,0.193,0.142,-0.41,-0.59,-1.27,1.44,-2.97,89.5,85.0,81.3,89.6,77.7,0.27,0.559,0.202,0.227,0.511,0.241,0.232,0.366,0.176,0.339,0.5,0.174,0.291,0.509,0.098,,,,,,,,,,,,,,,
