,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,KC%,wKC/C,vKC,FS_ba,FS_slg,FS_whiff
0,2024-08-09,746275,Walk,walk,False,691026,547179,Masyn Winn,Michael Lorenzen,0,b979f8de-09c8-4f86-b2a6-febeb9e9d716,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.303,0.459,0.064,0.162,0.324,0.179,0.122,0.173,0.369,0.235,0.51,0.236,0.368,0.632,0.24,0.263,0.421,0.327,0.15,0.35,0.26,,,,,,
1,2024-08-09,746275,Flyout,field_out,True,676475,547179,Alec Burleson,Michael Lorenzen,0,03d4f3e1-5a01-48c6-86c6-a4a4ea8746c9,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.303,0.459,0.064,0.162,0.324,0.179,0.122,0.173,0.369,0.235,0.51,0.236,0.368,0.632,0.24,0.263,0.421,0.327,0.15,0.35,0.26,,,,,,
2,2024-08-09,746275,Home Run,home_run,False,575929,547179,Willson Contreras,Michael Lorenzen,1,c4bdb0ed-19b5-4293-8b40-03474a651521,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.303,0.459,0.064,0.162,0.324,0.179,0.122,0.173,0.369,0.235,0.51,0.236,0.368,0.632,0.24,0.263,0.421,0.327,0.15,0.35,0.26,,,,,,
3,2024-08-09,746275,Lineout,field_out,True,571448,547179,Nolan Arenado,Michael Lorenzen,0,28e73b7e-fd66-4f09-a226-2109051e0454,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.303,0.459,0.064,0.162,0.324,0.179,0.122,0.173,0.369,0.235,0.51,0.236,0.368,0.632,0.24,0.263,0.421,0.327,0.15,0.35,0.26,,,,,,
4,2024-08-09,746275,Single,single,False,680977,547179,Brendan Donovan,Michael Lorenzen,0,f1487701-2972-4cf3-a78e-7e8d4ad64146,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.303,0.459,0.064,0.162,0.324,0.179,0.122,0.173,0.369,0.235,0.51,0.236,0.368,0.632,0.24,0.263,0.421,0.327,0.15,0.35,0.26,,,,,,
5,2024-08-09,746275,Double,double,False,502671,547179,Paul Goldschmidt,Michael Lorenzen,1,acd6d3bb-c60b-4797-b8ea-07d5802f4efe,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.303,0.459,0.064,0.162,0.324,0.179,0.122,0.173,0.369,0.235,0.51,0.236,0.368,0.632,0.24,0.263,0.421,0.327,0.15,0.35,0.26,,,,,,
6,2024-08-09,746275,Strikeout,strikeout,True,669357,547179,Nolan Gorman,Michael Lorenzen,0,bba753f0-c432-4917-99c9-e05ee7e358a9,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.303,0.459,0.064,0.162,0.324,0.179,0.122,0.173,0.369,0.235,0.51,0.236,0.368,0.632,0.24,0.263,0.421,0.327,0.15,0.35,0.26,,,,,,
7,2024-08-09,746275,Single,single,False,686681,571945,Michael Massey,Miles Mikolas,0,b46d8f12-84d3-42f7-b422-229682d5c60d,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.23,4.41,149.2,109.0,88.0,103.0,0.862,6.13,1.44,9.86,1.26,1.16,0.254,0.389,0.146,0.331,0.49,85.0,103.0,98.0,95.0,107.0,104.0,65.0,107.0,98.0,81.0,111.0,98.0,118.0,112.0,114.0,,,,0.231,0.275,,0.287,0.114,0.09,0.2,,2.24,-1.19,-1.85,-3.0,93.1,,85.6,92.4,85.5,76.3,0.225,0.344,0.111,0.284,0.463,0.173,0.362,0.672,0.168,,,,0.31,0.517,0.153,0.267,0.55,0.232,0.25,0.438,0.255,0.004,0.23,68.4,,,
8,2024-08-09,746275,Lineout,field_out,True,677951,571945,Bobby Witt Jr.,Miles Mikolas,0,803e5620-e241-4892-a99d-761a5d8ca62f,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.23,4.41,149.2,109.0,88.0,103.0,0.862,6.13,1.44,9.86,1.26,1.16,0.254,0.389,0.146,0.331,0.49,85.0,103.0,98.0,95.0,107.0,104.0,65.0,107.0,98.0,81.0,111.0,98.0,118.0,112.0,114.0,,,,0.231,0.275,,0.287,0.114,0.09,0.2,,2.24,-1.19,-1.85,-3.0,93.1,,85.6,92.4,85.5,76.3,0.225,0.344,0.111,0.284,0.463,0.173,0.362,0.672,0.168,,,,0.31,0.517,0.153,0.267,0.55,0.232,0.25,0.438,0.255,0.004,0.23,68.4,,,
9,2024-08-09,746275,Pop Out,field_out,True,686469,571945,Vinnie Pasquantino,Miles Mikolas,0,1c221f35-c930-44ac-a730-667b7942b9f3,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.23,4.41,149.2,109.0,88.0,103.0,0.862,6.13,1.44,9.86,1.26,1.16,0.254,0.389,0.146,0.331,0.49,85.0,103.0,98.0,95.0,107.0,104.0,65.0,107.0,98.0,81.0,111.0,98.0,118.0,112.0,114.0,,,,0.231,0.275,,0.287,0.114,0.09,0.2,,2.24,-1.19,-1.85,-3.0,93.1,,85.6,92.4,85.5,76.3,0.225,0.344,0.111,0.284,0.463,0.173,0.362,0.672,0.168,,,,0.31,0.517,0.153,0.267,0.55,0.232,0.25,0.438,0.255,0.004,0.23,68.4,,,
