,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-07-24,746611,Strikeout,strikeout,True,647304,656427,Josh Naylor,Jack Flaherty,0,b35453ca-4f8e-47f1-ba34-7aef8184343a,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,2.95,2.95,106.2,104.0,96.0,104.0,0.7,11.22,1.6,7.0,1.27,1.21,0.219,0.458,0.162,0.312,0.381,94.0,82.0,78.0,,,,96.0,106.0,104.0,95.0,105.0,107.0,0.024,0.441,0.314,,0.032,0.96,-6.68,1.07,,-0.52,93.5,85.9,90.6,84.8,,0.22,0.358,0.251,0.195,0.406,0.389,0.143,0.429,0.133,0.175,0.206,0.44,70.0,86.0,72.0,103.0,104.0,108.0,0.189,1.94,77.5,0.75,1.5,0.3,,,,,,,,,
11,2024-07-24,746611,Strikeout,strikeout,True,678877,656427,Jhonkensy Noel,Jack Flaherty,0,8b093eff-eed4-4bb3-b113-cc169a784102,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,2.95,2.95,106.2,104.0,96.0,104.0,0.7,11.22,1.6,7.0,1.27,1.21,0.219,0.458,0.162,0.312,0.381,94.0,82.0,78.0,,,,96.0,106.0,104.0,95.0,105.0,107.0,0.024,0.441,0.314,,0.032,0.96,-6.68,1.07,,-0.52,93.5,85.9,90.6,84.8,,0.22,0.358,0.251,0.195,0.406,0.389,0.143,0.429,0.133,0.175,0.206,0.44,70.0,86.0,72.0,103.0,104.0,108.0,0.189,1.94,77.5,0.75,1.5,0.3,,,,,,,,,
12,2024-07-24,746611,Groundout,field_out,True,686823,656427,Will Brennan,Jack Flaherty,0,5000c01d-dbe2-4fe2-904f-b75afa979ff4,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,2.95,2.95,106.2,104.0,96.0,104.0,0.7,11.22,1.6,7.0,1.27,1.21,0.219,0.458,0.162,0.312,0.381,94.0,82.0,78.0,,,,96.0,106.0,104.0,95.0,105.0,107.0,0.024,0.441,0.314,,0.032,0.96,-6.68,1.07,,-0.52,93.5,85.9,90.6,84.8,,0.22,0.358,0.251,0.195,0.406,0.389,0.143,0.429,0.133,0.175,0.206,0.44,70.0,86.0,72.0,103.0,104.0,108.0,0.189,1.94,77.5,0.75,1.5,0.3,,,,,,,,,
13,2024-07-24,746611,Flyout,field_out,True,570482,676440,Gio Urshela,Tanner Bibee,0,cc9abdf8-1005-4288-873a-352ba5771343,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.5,3.49,115.2,104.0,102.0,106.0,0.762,10.12,2.41,7.39,1.09,0.83,0.285,0.38,0.134,0.285,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,102.0,99.0,116.0,104.0,112.0,0.001,0.443,0.266,0.118,0.173,-1.25,-3.39,1.87,-0.53,1.24,94.6,82.4,92.5,86.2,81.5,0.297,0.523,0.208,0.122,0.214,0.352,0.213,0.348,0.293,0.186,0.4,0.239,,,,,,,,,,,,,,,,,,,,,
14,2024-07-24,746611,Lineout,field_out,True,595879,676440,Javier Báez,Tanner Bibee,0,5943e1f3-bce5-430f-b15e-a434a343e9e0,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.5,3.49,115.2,104.0,102.0,106.0,0.762,10.12,2.41,7.39,1.09,0.83,0.285,0.38,0.134,0.285,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,102.0,99.0,116.0,104.0,112.0,0.001,0.443,0.266,0.118,0.173,-1.25,-3.39,1.87,-0.53,1.24,94.6,82.4,92.5,86.2,81.5,0.297,0.523,0.208,0.122,0.214,0.352,0.213,0.348,0.293,0.186,0.4,0.239,,,,,,,,,,,,,,,,,,,,,
15,2024-07-24,746611,Lineout,field_out,True,672761,676440,Wenceel Pérez,Tanner Bibee,0,d827f28e-79f7-4109-96f2-de9acacd2638,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.5,3.49,115.2,104.0,102.0,106.0,0.762,10.12,2.41,7.39,1.09,0.83,0.285,0.38,0.134,0.285,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,102.0,99.0,116.0,104.0,112.0,0.001,0.443,0.266,0.118,0.173,-1.25,-3.39,1.87,-0.53,1.24,94.6,82.4,92.5,86.2,81.5,0.297,0.523,0.208,0.122,0.214,0.352,0.213,0.348,0.293,0.186,0.4,0.239,,,,,,,,,,,,,,,,,,,,,
16,2024-07-24,746611,Groundout,field_out,True,665926,656427,Andrés Giménez,Jack Flaherty,0,5e938c34-84f0-4e42-a96f-1b302f893413,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,2.95,2.95,106.2,104.0,96.0,104.0,0.7,11.22,1.6,7.0,1.27,1.21,0.219,0.458,0.162,0.312,0.381,94.0,82.0,78.0,,,,96.0,106.0,104.0,95.0,105.0,107.0,0.024,0.441,0.314,,0.032,0.96,-6.68,1.07,,-0.52,93.5,85.9,90.6,84.8,,0.22,0.358,0.251,0.195,0.406,0.389,0.143,0.429,0.133,0.175,0.206,0.44,70.0,86.0,72.0,103.0,104.0,108.0,0.189,1.94,77.5,0.75,1.5,0.3,,,,,,,,,
17,2024-07-24,746611,Flyout,field_out,True,682177,656427,Daniel Schneemann,Jack Flaherty,0,6851c521-4613-4a98-99f8-8867357a94c8,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,2.95,2.95,106.2,104.0,96.0,104.0,0.7,11.22,1.6,7.0,1.27,1.21,0.219,0.458,0.162,0.312,0.381,94.0,82.0,78.0,,,,96.0,106.0,104.0,95.0,105.0,107.0,0.024,0.441,0.314,,0.032,0.96,-6.68,1.07,,-0.52,93.5,85.9,90.6,84.8,,0.22,0.358,0.251,0.195,0.406,0.389,0.143,0.429,0.133,0.175,0.206,0.44,70.0,86.0,72.0,103.0,104.0,108.0,0.189,1.94,77.5,0.75,1.5,0.3,,,,,,,,,
18,2024-07-24,746611,Walk,walk,False,666310,656427,Bo Naylor,Jack Flaherty,0,b45fe7b6-1312-4155-8ddc-d527aa76e789,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,2.95,2.95,106.2,104.0,96.0,104.0,0.7,11.22,1.6,7.0,1.27,1.21,0.219,0.458,0.162,0.312,0.381,94.0,82.0,78.0,,,,96.0,106.0,104.0,95.0,105.0,107.0,0.024,0.441,0.314,,0.032,0.96,-6.68,1.07,,-0.52,93.5,85.9,90.6,84.8,,0.22,0.358,0.251,0.195,0.406,0.389,0.143,0.429,0.133,0.175,0.206,0.44,70.0,86.0,72.0,103.0,104.0,108.0,0.189,1.94,77.5,0.75,1.5,0.3,,,,,,,,,
19,2024-07-24,746611,Strikeout,strikeout,True,680757,656427,Steven Kwan,Jack Flaherty,0,475a6e32-95ad-4736-8cfd-d86a5936567e,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,2.95,2.95,106.2,104.0,96.0,104.0,0.7,11.22,1.6,7.0,1.27,1.21,0.219,0.458,0.162,0.312,0.381,94.0,82.0,78.0,,,,96.0,106.0,104.0,95.0,105.0,107.0,0.024,0.441,0.314,,0.032,0.96,-6.68,1.07,,-0.52,93.5,85.9,90.6,84.8,,0.22,0.358,0.251,0.195,0.406,0.389,0.143,0.429,0.133,0.175,0.206,0.44,70.0,86.0,72.0,103.0,104.0,108.0,0.189,1.94,77.5,0.75,1.5,0.3,,,,,,,,,
20,2024-07-24,746611,Single,single,False,690993,676440,Colt Keith,Tanner Bibee,0,37f06418-c927-41a2-945c-7b74eecd94a2,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.5,3.49,115.2,104.0,102.0,106.0,0.762,10.12,2.41,7.39,1.09,0.83,0.285,0.38,0.134,0.285,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,102.0,99.0,116.0,104.0,112.0,0.001,0.443,0.266,0.118,0.173,-1.25,-3.39,1.87,-0.53,1.24,94.6,82.4,92.5,86.2,81.5,0.297,0.523,0.208,0.122,0.214,0.352,0.213,0.348,0.293,0.186,0.4,0.239,,,,,,,,,,,,,,,,,,,,,
21,2024-07-24,746611,Grounded Into DP,grounded_into_double_play,True,663837,676440,Matt Vierling,Tanner Bibee,1,bff96eeb-da87-41fb-a835-449a432fce01,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.5,3.49,115.2,104.0,102.0,106.0,0.762,10.12,2.41,7.39,1.09,0.83,0.285,0.38,0.134,0.285,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,102.0,99.0,116.0,104.0,112.0,0.001,0.443,0.266,0.118,0.173,-1.25,-3.39,1.87,-0.53,1.24,94.6,82.4,92.5,86.2,81.5,0.297,0.523,0.208,0.122,0.214,0.352,0.213,0.348,0.293,0.186,0.4,0.239,,,,,,,,,,,,,,,,,,,,,
22,2024-07-24,746611,Walk,walk,False,682985,676440,Riley Greene,Tanner Bibee,0,459c2385-46b2-43ab-9951-7b74900c2284,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.5,3.49,115.2,104.0,102.0,106.0,0.762,10.12,2.41,7.39,1.09,0.83,0.285,0.38,0.134,0.285,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,102.0,99.0,116.0,104.0,112.0,0.001,0.443,0.266,0.118,0.173,-1.25,-3.39,1.87,-0.53,1.24,94.6,82.4,92.5,86.2,81.5,0.297,0.523,0.208,0.122,0.214,0.352,0.213,0.348,0.293,0.186,0.4,0.239,,,,,,,,,,,,,,,,,,,,,
23,2024-07-24,746611,Strikeout,strikeout,True,592192,676440,Mark Canha,Tanner Bibee,0,ce1efb9c-b91d-480d-a07d-33edbe8c1643,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.5,3.49,115.2,104.0,102.0,106.0,0.762,10.12,2.41,7.39,1.09,0.83,0.285,0.38,0.134,0.285,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,102.0,99.0,116.0,104.0,112.0,0.001,0.443,0.266,0.118,0.173,-1.25,-3.39,1.87,-0.53,1.24,94.6,82.4,92.5,86.2,81.5,0.297,0.523,0.208,0.122,0.214,0.352,0.213,0.348,0.293,0.186,0.4,0.239,,,,,,,,,,,,,,,,,,,,,
24,2024-07-24,746611,Single,single,False,682657,656427,Angel Martínez,Jack Flaherty,0,40c88d9d-7155-4a53-99b2-a581d3c5802b,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,2.95,2.95,106.2,104.0,96.0,104.0,0.7,11.22,1.6,7.0,1.27,1.21,0.219,0.458,0.162,0.312,0.381,94.0,82.0,78.0,,,,96.0,106.0,104.0,95.0,105.0,107.0,0.024,0.441,0.314,,0.032,0.96,-6.68,1.07,,-0.52,93.5,85.9,90.6,84.8,,0.22,0.358,0.251,0.195,0.406,0.389,0.143,0.429,0.133,0.175,0.206,0.44,70.0,86.0,72.0,103.0,104.0,108.0,0.189,1.94,77.5,0.75,1.5,0.3,,,,,,,,,
25,2024-07-24,746611,Strikeout,strikeout,True,608070,656427,José Ramírez,Jack Flaherty,0,8d13d080-c871-4461-b9b8-47bc19e30bf0,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,2.95,2.95,106.2,104.0,96.0,104.0,0.7,11.22,1.6,7.0,1.27,1.21,0.219,0.458,0.162,0.312,0.381,94.0,82.0,78.0,,,,96.0,106.0,104.0,95.0,105.0,107.0,0.024,0.441,0.314,,0.032,0.96,-6.68,1.07,,-0.52,93.5,85.9,90.6,84.8,,0.22,0.358,0.251,0.195,0.406,0.389,0.143,0.429,0.133,0.175,0.206,0.44,70.0,86.0,72.0,103.0,104.0,108.0,0.189,1.94,77.5,0.75,1.5,0.3,,,,,,,,,
26,2024-07-24,746611,Walk,walk,False,647304,656427,Josh Naylor,Jack Flaherty,1,fff62af9-ff7d-4181-a7f1-6eb9263b5802,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,2.95,2.95,106.2,104.0,96.0,104.0,0.7,11.22,1.6,7.0,1.27,1.21,0.219,0.458,0.162,0.312,0.381,94.0,82.0,78.0,,,,96.0,106.0,104.0,95.0,105.0,107.0,0.024,0.441,0.314,,0.032,0.96,-6.68,1.07,,-0.52,93.5,85.9,90.6,84.8,,0.22,0.358,0.251,0.195,0.406,0.389,0.143,0.429,0.133,0.175,0.206,0.44,70.0,86.0,72.0,103.0,104.0,108.0,0.189,1.94,77.5,0.75,1.5,0.3,,,,,,,,,
27,2024-07-24,746611,Strikeout,strikeout,True,678877,656427,Jhonkensy Noel,Jack Flaherty,0,e32fedab-27a0-4fb5-8462-a11042d652af,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,2.95,2.95,106.2,104.0,96.0,104.0,0.7,11.22,1.6,7.0,1.27,1.21,0.219,0.458,0.162,0.312,0.381,94.0,82.0,78.0,,,,96.0,106.0,104.0,95.0,105.0,107.0,0.024,0.441,0.314,,0.032,0.96,-6.68,1.07,,-0.52,93.5,85.9,90.6,84.8,,0.22,0.358,0.251,0.195,0.406,0.389,0.143,0.429,0.133,0.175,0.206,0.44,70.0,86.0,72.0,103.0,104.0,108.0,0.189,1.94,77.5,0.75,1.5,0.3,,,,,,,,,
28,2024-07-24,746611,Groundout,field_out,True,686823,656427,Will Brennan,Jack Flaherty,0,4d28e0c0-bd3e-4960-afc8-8b1bd37d6413,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,2.95,2.95,106.2,104.0,96.0,104.0,0.7,11.22,1.6,7.0,1.27,1.21,0.219,0.458,0.162,0.312,0.381,94.0,82.0,78.0,,,,96.0,106.0,104.0,95.0,105.0,107.0,0.024,0.441,0.314,,0.032,0.96,-6.68,1.07,,-0.52,93.5,85.9,90.6,84.8,,0.22,0.358,0.251,0.195,0.406,0.389,0.143,0.429,0.133,0.175,0.206,0.44,70.0,86.0,72.0,103.0,104.0,108.0,0.189,1.94,77.5,0.75,1.5,0.3,,,,,,,,,
29,2024-07-24,746611,Groundout,field_out,True,608348,676440,Carson Kelly,Tanner Bibee,0,5c3df142-efbb-465a-b4f8-8c1261f8ef7b,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.5,3.49,115.2,104.0,102.0,106.0,0.762,10.12,2.41,7.39,1.09,0.83,0.285,0.38,0.134,0.285,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,102.0,99.0,116.0,104.0,112.0,0.001,0.443,0.266,0.118,0.173,-1.25,-3.39,1.87,-0.53,1.24,94.6,82.4,92.5,86.2,81.5,0.297,0.523,0.208,0.122,0.214,0.352,0.213,0.348,0.293,0.186,0.4,0.239,,,,,,,,,,,,,,,,,,,,,
30,2024-07-24,746611,Flyout,field_out,True,656716,676440,Zach McKinstry,Tanner Bibee,0,4fcac9ae-7c76-4495-819f-b0b3edfd733b,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.5,3.49,115.2,104.0,102.0,106.0,0.762,10.12,2.41,7.39,1.09,0.83,0.285,0.38,0.134,0.285,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,102.0,99.0,116.0,104.0,112.0,0.001,0.443,0.266,0.118,0.173,-1.25,-3.39,1.87,-0.53,1.24,94.6,82.4,92.5,86.2,81.5,0.297,0.523,0.208,0.122,0.214,0.352,0.213,0.348,0.293,0.186,0.4,0.239,,,,,,,,,,,,,,,,,,,,,
31,2024-07-24,746611,Strikeout,strikeout,True,570482,676440,Gio Urshela,Tanner Bibee,0,a90e1fad-c703-481a-8d1b-a4b53e7d25ad,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.5,3.49,115.2,104.0,102.0,106.0,0.762,10.12,2.41,7.39,1.09,0.83,0.285,0.38,0.134,0.285,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,102.0,99.0,116.0,104.0,112.0,0.001,0.443,0.266,0.118,0.173,-1.25,-3.39,1.87,-0.53,1.24,94.6,82.4,92.5,86.2,81.5,0.297,0.523,0.208,0.122,0.214,0.352,0.213,0.348,0.293,0.186,0.4,0.239,,,,,,,,,,,,,,,,,,,,,
32,2024-07-24,746611,Pop Out,field_out,True,665926,656427,Andrés Giménez,Jack Flaherty,0,1abe5b09-244d-4fb1-b75d-a134c6cce502,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,2.95,2.95,106.2,104.0,96.0,104.0,0.7,11.22,1.6,7.0,1.27,1.21,0.219,0.458,0.162,0.312,0.381,94.0,82.0,78.0,,,,96.0,106.0,104.0,95.0,105.0,107.0,0.024,0.441,0.314,,0.032,0.96,-6.68,1.07,,-0.52,93.5,85.9,90.6,84.8,,0.22,0.358,0.251,0.195,0.406,0.389,0.143,0.429,0.133,0.175,0.206,0.44,70.0,86.0,72.0,103.0,104.0,108.0,0.189,1.94,77.5,0.75,1.5,0.3,,,,,,,,,
33,2024-07-24,746611,Strikeout,strikeout,True,682177,656427,Daniel Schneemann,Jack Flaherty,0,47862d7a-4e1c-4e96-9848-4e0ba8e9efe9,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,2.95,2.95,106.2,104.0,96.0,104.0,0.7,11.22,1.6,7.0,1.27,1.21,0.219,0.458,0.162,0.312,0.381,94.0,82.0,78.0,,,,96.0,106.0,104.0,95.0,105.0,107.0,0.024,0.441,0.314,,0.032,0.96,-6.68,1.07,,-0.52,93.5,85.9,90.6,84.8,,0.22,0.358,0.251,0.195,0.406,0.389,0.143,0.429,0.133,0.175,0.206,0.44,70.0,86.0,72.0,103.0,104.0,108.0,0.189,1.94,77.5,0.75,1.5,0.3,,,,,,,,,
34,2024-07-24,746611,Single,single,False,666310,656427,Bo Naylor,Jack Flaherty,0,328f7853-8bbf-410e-a42f-76c0437e27d6,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,2.95,2.95,106.2,104.0,96.0,104.0,0.7,11.22,1.6,7.0,1.27,1.21,0.219,0.458,0.162,0.312,0.381,94.0,82.0,78.0,,,,96.0,106.0,104.0,95.0,105.0,107.0,0.024,0.441,0.314,,0.032,0.96,-6.68,1.07,,-0.52,93.5,85.9,90.6,84.8,,0.22,0.358,0.251,0.195,0.406,0.389,0.143,0.429,0.133,0.175,0.206,0.44,70.0,86.0,72.0,103.0,104.0,108.0,0.189,1.94,77.5,0.75,1.5,0.3,,,,,,,,,
