,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,wFA/C,wFC/C,wSL/C,wCU/C,vFA,vFC,vSL,vCU,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff
10,2024-09-11,746908,Strikeout,strikeout,True,702616,601713,Jackson Holliday,Nick Pivetta,0,e7ad1b9b-930c-4f71-a65c-6aa6695982eb,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.24,3.61,129.1,105.0,133.0,108.0,0.778,10.86,2.23,8.0,1.74,0.67,0.224,0.403,0.132,0.365,0.449,118.0,105.0,104.0,123.0,105.0,109.0,154.0,103.0,111.0,105.0,97.0,82.0,0.483,0.064,0.292,0.161,0.95,-4.87,-0.13,0.26,93.9,88.3,82.7,80.0,0.239,0.393,0.217,0.224,0.434,0.354,0.176,0.431,0.201,0.387,0.903,0.224,0.167,0.458,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-11,746908,Groundout,field_out,True,641933,665152,Tyler O'Neill,Dean Kremer,0,5b153ae5-9c0d-4998-b74a-844bbc4da6e7,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.48,118.2,100.0,87.0,98.0,0.804,8.57,3.72,7.58,1.14,0.98,0.256,0.375,0.235,0.285,0.421,91.0,99.0,97.0,90.0,99.0,98.0,,,,99.0,102.0,98.0,0.324,0.237,,0.114,-0.15,0.71,,0.16,93.3,86.9,,77.0,0.241,0.496,0.231,,,,0.237,0.316,0.165,0.239,0.325,0.233,,,,79.0,105.0,97.0,71.0,99.0,98.0,0.147,0.177,0.24,0.61,84.0,92.3,0.237,0.35,0.071,0.145,0.241,0.353,,,,,,,,,
12,2024-09-11,746908,Single,single,False,807799,665152,Masataka Yoshida,Dean Kremer,0,7d1061de-a094-4444-ad2e-969a462e4b22,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.48,118.2,100.0,87.0,98.0,0.804,8.57,3.72,7.58,1.14,0.98,0.256,0.375,0.235,0.285,0.421,91.0,99.0,97.0,90.0,99.0,98.0,,,,99.0,102.0,98.0,0.324,0.237,,0.114,-0.15,0.71,,0.16,93.3,86.9,,77.0,0.241,0.496,0.231,,,,0.237,0.316,0.165,0.239,0.325,0.233,,,,79.0,105.0,97.0,71.0,99.0,98.0,0.147,0.177,0.24,0.61,84.0,92.3,0.237,0.35,0.071,0.145,0.241,0.353,,,,,,,,,
13,2024-09-11,746908,Lineout,field_out,True,657136,665152,Connor Wong,Dean Kremer,0,eef3e30d-386a-46e1-a95e-a88b94de05d6,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.48,118.2,100.0,87.0,98.0,0.804,8.57,3.72,7.58,1.14,0.98,0.256,0.375,0.235,0.285,0.421,91.0,99.0,97.0,90.0,99.0,98.0,,,,99.0,102.0,98.0,0.324,0.237,,0.114,-0.15,0.71,,0.16,93.3,86.9,,77.0,0.241,0.496,0.231,,,,0.237,0.316,0.165,0.239,0.325,0.233,,,,79.0,105.0,97.0,71.0,99.0,98.0,0.147,0.177,0.24,0.61,84.0,92.3,0.237,0.35,0.071,0.145,0.241,0.353,,,,,,,,,
14,2024-09-11,746908,Strikeout,strikeout,True,671213,665152,Triston Casas,Dean Kremer,0,8aff4865-4348-414d-818e-d5859623bf5c,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.48,118.2,100.0,87.0,98.0,0.804,8.57,3.72,7.58,1.14,0.98,0.256,0.375,0.235,0.285,0.421,91.0,99.0,97.0,90.0,99.0,98.0,,,,99.0,102.0,98.0,0.324,0.237,,0.114,-0.15,0.71,,0.16,93.3,86.9,,77.0,0.241,0.496,0.231,,,,0.237,0.316,0.165,0.239,0.325,0.233,,,,79.0,105.0,97.0,71.0,99.0,98.0,0.147,0.177,0.24,0.61,84.0,92.3,0.237,0.35,0.071,0.145,0.241,0.353,,,,,,,,,
15,2024-09-11,746908,Home Run,home_run,False,656896,601713,Emmanuel Rivera,Nick Pivetta,0,b9ce92c8-6e05-4fdb-b638-85dde72f2559,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.24,3.61,129.1,105.0,133.0,108.0,0.778,10.86,2.23,8.0,1.74,0.67,0.224,0.403,0.132,0.365,0.449,118.0,105.0,104.0,123.0,105.0,109.0,154.0,103.0,111.0,105.0,97.0,82.0,0.483,0.064,0.292,0.161,0.95,-4.87,-0.13,0.26,93.9,88.3,82.7,80.0,0.239,0.393,0.217,0.224,0.434,0.354,0.176,0.431,0.201,0.387,0.903,0.224,0.167,0.458,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-11,746908,Lineout,field_out,True,683002,601713,Gunnar Henderson,Nick Pivetta,0,683638bf-f779-4074-9916-56c0737c753d,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.24,3.61,129.1,105.0,133.0,108.0,0.778,10.86,2.23,8.0,1.74,0.67,0.224,0.403,0.132,0.365,0.449,118.0,105.0,104.0,123.0,105.0,109.0,154.0,103.0,111.0,105.0,97.0,82.0,0.483,0.064,0.292,0.161,0.95,-4.87,-0.13,0.26,93.9,88.3,82.7,80.0,0.239,0.393,0.217,0.224,0.434,0.354,0.176,0.431,0.201,0.387,0.903,0.224,0.167,0.458,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-11,746908,Groundout,field_out,True,656775,601713,Cedric Mullins,Nick Pivetta,0,3c49b508-bd6a-411f-aff6-800a8e2f4582,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.24,3.61,129.1,105.0,133.0,108.0,0.778,10.86,2.23,8.0,1.74,0.67,0.224,0.403,0.132,0.365,0.449,118.0,105.0,104.0,123.0,105.0,109.0,154.0,103.0,111.0,105.0,97.0,82.0,0.483,0.064,0.292,0.161,0.95,-4.87,-0.13,0.26,93.9,88.3,82.7,80.0,0.239,0.393,0.217,0.224,0.434,0.354,0.176,0.431,0.201,0.387,0.903,0.224,0.167,0.458,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-11,746908,Strikeout,strikeout,True,623993,601713,Anthony Santander,Nick Pivetta,0,a846cc35-34d7-4c62-aed6-69b76b5aa553,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.24,3.61,129.1,105.0,133.0,108.0,0.778,10.86,2.23,8.0,1.74,0.67,0.224,0.403,0.132,0.365,0.449,118.0,105.0,104.0,123.0,105.0,109.0,154.0,103.0,111.0,105.0,97.0,82.0,0.483,0.064,0.292,0.161,0.95,-4.87,-0.13,0.26,93.9,88.3,82.7,80.0,0.239,0.393,0.217,0.224,0.434,0.354,0.176,0.431,0.201,0.387,0.903,0.224,0.167,0.458,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-11,746908,Groundout,field_out,True,596115,665152,Trevor Story,Dean Kremer,0,eaefa4ae-b69b-4ff1-a4d6-ea414db0da16,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.48,118.2,100.0,87.0,98.0,0.804,8.57,3.72,7.58,1.14,0.98,0.256,0.375,0.235,0.285,0.421,91.0,99.0,97.0,90.0,99.0,98.0,,,,99.0,102.0,98.0,0.324,0.237,,0.114,-0.15,0.71,,0.16,93.3,86.9,,77.0,0.241,0.496,0.231,,,,0.237,0.316,0.165,0.239,0.325,0.233,,,,79.0,105.0,97.0,71.0,99.0,98.0,0.147,0.177,0.24,0.61,84.0,92.3,0.237,0.35,0.071,0.145,0.241,0.353,,,,,,,,,
20,2024-09-11,746908,Strikeout,strikeout,True,678882,665152,Ceddanne Rafaela,Dean Kremer,0,69ed0c87-d3f1-43bc-a7a4-da60c8e56fa1,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.48,118.2,100.0,87.0,98.0,0.804,8.57,3.72,7.58,1.14,0.98,0.256,0.375,0.235,0.285,0.421,91.0,99.0,97.0,90.0,99.0,98.0,,,,99.0,102.0,98.0,0.324,0.237,,0.114,-0.15,0.71,,0.16,93.3,86.9,,77.0,0.241,0.496,0.231,,,,0.237,0.316,0.165,0.239,0.325,0.233,,,,79.0,105.0,97.0,71.0,99.0,98.0,0.147,0.177,0.24,0.61,84.0,92.3,0.237,0.35,0.071,0.145,0.241,0.353,,,,,,,,,
21,2024-09-11,746908,Single,single,False,680776,665152,Jarren Duran,Dean Kremer,0,ae7401f9-ef05-406c-8e86-3b70d94058de,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.48,118.2,100.0,87.0,98.0,0.804,8.57,3.72,7.58,1.14,0.98,0.256,0.375,0.235,0.285,0.421,91.0,99.0,97.0,90.0,99.0,98.0,,,,99.0,102.0,98.0,0.324,0.237,,0.114,-0.15,0.71,,0.16,93.3,86.9,,77.0,0.241,0.496,0.231,,,,0.237,0.316,0.165,0.239,0.325,0.233,,,,79.0,105.0,97.0,71.0,99.0,98.0,0.147,0.177,0.24,0.61,84.0,92.3,0.237,0.35,0.071,0.145,0.241,0.353,,,,,,,,,
22,2024-09-11,746908,Walk,walk,False,646240,665152,Rafael Devers,Dean Kremer,1,550ce625-0a3d-467c-8179-64b4d7ab50ef,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.48,118.2,100.0,87.0,98.0,0.804,8.57,3.72,7.58,1.14,0.98,0.256,0.375,0.235,0.285,0.421,91.0,99.0,97.0,90.0,99.0,98.0,,,,99.0,102.0,98.0,0.324,0.237,,0.114,-0.15,0.71,,0.16,93.3,86.9,,77.0,0.241,0.496,0.231,,,,0.237,0.316,0.165,0.239,0.325,0.233,,,,79.0,105.0,97.0,71.0,99.0,98.0,0.147,0.177,0.24,0.61,84.0,92.3,0.237,0.35,0.071,0.145,0.241,0.353,,,,,,,,,
23,2024-09-11,746908,Single,single,False,677800,665152,Wilyer Abreu,Dean Kremer,1,53477068-3397-4f6a-b4b8-81138a1105aa,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.48,118.2,100.0,87.0,98.0,0.804,8.57,3.72,7.58,1.14,0.98,0.256,0.375,0.235,0.285,0.421,91.0,99.0,97.0,90.0,99.0,98.0,,,,99.0,102.0,98.0,0.324,0.237,,0.114,-0.15,0.71,,0.16,93.3,86.9,,77.0,0.241,0.496,0.231,,,,0.237,0.316,0.165,0.239,0.325,0.233,,,,79.0,105.0,97.0,71.0,99.0,98.0,0.147,0.177,0.24,0.61,84.0,92.3,0.237,0.35,0.071,0.145,0.241,0.353,,,,,,,,,
24,2024-09-11,746908,Pop Out,field_out,True,641933,665152,Tyler O'Neill,Dean Kremer,0,0b6a246f-5392-4787-a05c-dab3a1a75e5c,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.48,118.2,100.0,87.0,98.0,0.804,8.57,3.72,7.58,1.14,0.98,0.256,0.375,0.235,0.285,0.421,91.0,99.0,97.0,90.0,99.0,98.0,,,,99.0,102.0,98.0,0.324,0.237,,0.114,-0.15,0.71,,0.16,93.3,86.9,,77.0,0.241,0.496,0.231,,,,0.237,0.316,0.165,0.239,0.325,0.233,,,,79.0,105.0,97.0,71.0,99.0,98.0,0.147,0.177,0.24,0.61,84.0,92.3,0.237,0.35,0.071,0.145,0.241,0.353,,,,,,,,,
25,2024-09-11,746908,Groundout,field_out,True,656811,601713,Ryan O'Hearn,Nick Pivetta,0,7d393e6c-16ff-48df-adcd-431fbbbca56e,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.24,3.61,129.1,105.0,133.0,108.0,0.778,10.86,2.23,8.0,1.74,0.67,0.224,0.403,0.132,0.365,0.449,118.0,105.0,104.0,123.0,105.0,109.0,154.0,103.0,111.0,105.0,97.0,82.0,0.483,0.064,0.292,0.161,0.95,-4.87,-0.13,0.26,93.9,88.3,82.7,80.0,0.239,0.393,0.217,0.224,0.434,0.354,0.176,0.431,0.201,0.387,0.903,0.224,0.167,0.458,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-11,746908,Single,single,False,668939,601713,Adley Rutschman,Nick Pivetta,0,e8d2282f-3f1f-47c1-ac8a-cd90c8fc3160,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.24,3.61,129.1,105.0,133.0,108.0,0.778,10.86,2.23,8.0,1.74,0.67,0.224,0.403,0.132,0.365,0.449,118.0,105.0,104.0,123.0,105.0,109.0,154.0,103.0,111.0,105.0,97.0,82.0,0.483,0.064,0.292,0.161,0.95,-4.87,-0.13,0.26,93.9,88.3,82.7,80.0,0.239,0.393,0.217,0.224,0.434,0.354,0.176,0.431,0.201,0.387,0.903,0.224,0.167,0.458,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-11,746908,Strikeout,strikeout,True,681297,601713,Colton Cowser,Nick Pivetta,0,d1879c5d-8e54-42b7-af19-78dea940f9e9,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.24,3.61,129.1,105.0,133.0,108.0,0.778,10.86,2.23,8.0,1.74,0.67,0.224,0.403,0.132,0.365,0.449,118.0,105.0,104.0,123.0,105.0,109.0,154.0,103.0,111.0,105.0,97.0,82.0,0.483,0.064,0.292,0.161,0.95,-4.87,-0.13,0.26,93.9,88.3,82.7,80.0,0.239,0.393,0.217,0.224,0.434,0.354,0.176,0.431,0.201,0.387,0.903,0.224,0.167,0.458,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-11,746908,Bunt Groundout,field_out,True,596103,601713,Austin Slater,Nick Pivetta,0,d62dafd8-44e5-43d5-b5ac-b0ada6725a92,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.24,3.61,129.1,105.0,133.0,108.0,0.778,10.86,2.23,8.0,1.74,0.67,0.224,0.403,0.132,0.365,0.449,118.0,105.0,104.0,123.0,105.0,109.0,154.0,103.0,111.0,105.0,97.0,82.0,0.483,0.064,0.292,0.161,0.95,-4.87,-0.13,0.26,93.9,88.3,82.7,80.0,0.239,0.393,0.217,0.224,0.434,0.354,0.176,0.431,0.201,0.387,0.903,0.224,0.167,0.458,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-11,746908,Double,double,False,807799,665152,Masataka Yoshida,Dean Kremer,0,f795fbec-d1f3-496a-84ed-fad4ebd6d585,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.48,118.2,100.0,87.0,98.0,0.804,8.57,3.72,7.58,1.14,0.98,0.256,0.375,0.235,0.285,0.421,91.0,99.0,97.0,90.0,99.0,98.0,,,,99.0,102.0,98.0,0.324,0.237,,0.114,-0.15,0.71,,0.16,93.3,86.9,,77.0,0.241,0.496,0.231,,,,0.237,0.316,0.165,0.239,0.325,0.233,,,,79.0,105.0,97.0,71.0,99.0,98.0,0.147,0.177,0.24,0.61,84.0,92.3,0.237,0.35,0.071,0.145,0.241,0.353,,,,,,,,,
30,2024-09-11,746908,Strikeout,strikeout,True,657136,665152,Connor Wong,Dean Kremer,0,3bdcfc4a-4b75-43e3-9163-d9d60e3bc277,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.48,118.2,100.0,87.0,98.0,0.804,8.57,3.72,7.58,1.14,0.98,0.256,0.375,0.235,0.285,0.421,91.0,99.0,97.0,90.0,99.0,98.0,,,,99.0,102.0,98.0,0.324,0.237,,0.114,-0.15,0.71,,0.16,93.3,86.9,,77.0,0.241,0.496,0.231,,,,0.237,0.316,0.165,0.239,0.325,0.233,,,,79.0,105.0,97.0,71.0,99.0,98.0,0.147,0.177,0.24,0.61,84.0,92.3,0.237,0.35,0.071,0.145,0.241,0.353,,,,,,,,,
31,2024-09-11,746908,Groundout,field_out,True,671213,665152,Triston Casas,Dean Kremer,1,1b2d976f-7bde-4fed-a75a-6cee6984a741,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.48,118.2,100.0,87.0,98.0,0.804,8.57,3.72,7.58,1.14,0.98,0.256,0.375,0.235,0.285,0.421,91.0,99.0,97.0,90.0,99.0,98.0,,,,99.0,102.0,98.0,0.324,0.237,,0.114,-0.15,0.71,,0.16,93.3,86.9,,77.0,0.241,0.496,0.231,,,,0.237,0.316,0.165,0.239,0.325,0.233,,,,79.0,105.0,97.0,71.0,99.0,98.0,0.147,0.177,0.24,0.61,84.0,92.3,0.237,0.35,0.071,0.145,0.241,0.353,,,,,,,,,
32,2024-09-11,746908,Walk,walk,False,596115,665152,Trevor Story,Dean Kremer,0,5fac576b-f98c-42c4-80db-871fd85b20a2,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.48,118.2,100.0,87.0,98.0,0.804,8.57,3.72,7.58,1.14,0.98,0.256,0.375,0.235,0.285,0.421,91.0,99.0,97.0,90.0,99.0,98.0,,,,99.0,102.0,98.0,0.324,0.237,,0.114,-0.15,0.71,,0.16,93.3,86.9,,77.0,0.241,0.496,0.231,,,,0.237,0.316,0.165,0.239,0.325,0.233,,,,79.0,105.0,97.0,71.0,99.0,98.0,0.147,0.177,0.24,0.61,84.0,92.3,0.237,0.35,0.071,0.145,0.241,0.353,,,,,,,,,
33,2024-09-11,746908,Single,single,False,678882,665152,Ceddanne Rafaela,Dean Kremer,1,87992f87-bebb-4cfa-9508-d16767c194b0,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.48,118.2,100.0,87.0,98.0,0.804,8.57,3.72,7.58,1.14,0.98,0.256,0.375,0.235,0.285,0.421,91.0,99.0,97.0,90.0,99.0,98.0,,,,99.0,102.0,98.0,0.324,0.237,,0.114,-0.15,0.71,,0.16,93.3,86.9,,77.0,0.241,0.496,0.231,,,,0.237,0.316,0.165,0.239,0.325,0.233,,,,79.0,105.0,97.0,71.0,99.0,98.0,0.147,0.177,0.24,0.61,84.0,92.3,0.237,0.35,0.071,0.145,0.241,0.353,,,,,,,,,
