,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vCH,vSI,vCU,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,FS%,wFS/C,vFS,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-09-28,746819,Flyout,field_out,True,664034,543294,Ty France,Kyle Hendricks,0,d1e3a1fb-7736-4035-b58c-6e741f32d7e8,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,5.92,4.8,130.2,105.0,95.0,100.0,0.828,5.99,2.96,10.13,1.45,1.31,0.233,0.412,0.196,0.288,0.402,108.0,106.0,106.0,87.0,109.0,108.0,59.0,94.0,86.0,97.0,106.0,96.0,0.355,0.127,0.131,0.387,-1.51,-0.77,0.52,-0.72,87.7,80.9,87.6,74.3,0.267,0.409,0.239,0.333,0.493,0.103,0.22,0.3,0.233,0.237,0.553,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-28,746819,Groundout,field_out,True,641584,543294,Jake Fraley,Kyle Hendricks,0,ae19ffba-df40-4b67-8672-47070b29b13c,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,5.92,4.8,130.2,105.0,95.0,100.0,0.828,5.99,2.96,10.13,1.45,1.31,0.233,0.412,0.196,0.288,0.402,108.0,106.0,106.0,87.0,109.0,108.0,59.0,94.0,86.0,97.0,106.0,96.0,0.355,0.127,0.131,0.387,-1.51,-0.77,0.52,-0.72,87.7,80.9,87.6,74.3,0.267,0.409,0.239,0.333,0.493,0.103,0.22,0.3,0.233,0.237,0.553,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-28,746819,Field Error,field_error,False,663538,695076,Nico Hoerner,Rhett Lowder,0,4ac680a9-a4ff-4deb-a7ed-b5eadd9bb9c7,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,1.17,4.25,30.2,101.0,92.0,99.0,0.815,6.46,4.11,7.34,0.0,1.06,0.228,0.446,0.141,0.315,0.43,108.0,112.0,111.0,,,,80.0,90.0,84.0,80.0,105.0,100.0,0.259,0.273,,0.195,-0.25,3.18,,1.33,93.5,86.2,92.3,,0.095,0.095,0.19,0.263,0.263,0.063,,,,0.222,0.222,0.278,104.0,100.0,104.0,0.273,0.48,85.0,0.243,0.297,0.267,,,,,,,,,,,,,,,,,,
13,2024-09-28,746819,Flyout,field_out,True,691718,695076,Pete Crow-Armstrong,Rhett Lowder,0,1ef916fe-effd-4572-bbf1-58acc0ff089b,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,1.17,4.25,30.2,101.0,92.0,99.0,0.815,6.46,4.11,7.34,0.0,1.06,0.228,0.446,0.141,0.315,0.43,108.0,112.0,111.0,,,,80.0,90.0,84.0,80.0,105.0,100.0,0.259,0.273,,0.195,-0.25,3.18,,1.33,93.5,86.2,92.3,,0.095,0.095,0.19,0.263,0.263,0.063,,,,0.222,0.222,0.278,104.0,100.0,104.0,0.273,0.48,85.0,0.243,0.297,0.267,,,,,,,,,,,,,,,,,,
14,2024-09-28,746819,Flyout,field_out,True,621550,695076,Patrick Wisdom,Rhett Lowder,0,1ca26cf7-24da-422b-98ab-1b783988fde4,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,1.17,4.25,30.2,101.0,92.0,99.0,0.815,6.46,4.11,7.34,0.0,1.06,0.228,0.446,0.141,0.315,0.43,108.0,112.0,111.0,,,,80.0,90.0,84.0,80.0,105.0,100.0,0.259,0.273,,0.195,-0.25,3.18,,1.33,93.5,86.2,92.3,,0.095,0.095,0.19,0.263,0.263,0.063,,,,0.222,0.222,0.278,104.0,100.0,104.0,0.273,0.48,85.0,0.243,0.297,0.267,,,,,,,,,,,,,,,,,,
15,2024-09-28,746819,Caught Stealing 2B,caught_stealing_2b,True,665804,695076,Miguel Amaya,Rhett Lowder,0,9e499a06-7e91-4706-bd49-0cff6e024ec9,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,1.17,4.25,30.2,101.0,92.0,99.0,0.815,6.46,4.11,7.34,0.0,1.06,0.228,0.446,0.141,0.315,0.43,108.0,112.0,111.0,,,,80.0,90.0,84.0,80.0,105.0,100.0,0.259,0.273,,0.195,-0.25,3.18,,1.33,93.5,86.2,92.3,,0.095,0.095,0.19,0.263,0.263,0.063,,,,0.222,0.222,0.278,104.0,100.0,104.0,0.273,0.48,85.0,0.243,0.297,0.267,,,,,,,,,,,,,,,,,,
16,2024-09-28,746819,Pop Out,field_out,True,669289,543294,Santiago Espinal,Kyle Hendricks,0,224a5cdf-7c49-4a4a-bf65-6d5213e9cb3b,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,5.92,4.8,130.2,105.0,95.0,100.0,0.828,5.99,2.96,10.13,1.45,1.31,0.233,0.412,0.196,0.288,0.402,108.0,106.0,106.0,87.0,109.0,108.0,59.0,94.0,86.0,97.0,106.0,96.0,0.355,0.127,0.131,0.387,-1.51,-0.77,0.52,-0.72,87.7,80.9,87.6,74.3,0.267,0.409,0.239,0.333,0.493,0.103,0.22,0.3,0.233,0.237,0.553,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-28,746819,Lineout,field_out,True,682622,543294,Noelvi Marte,Kyle Hendricks,0,c2d9cce6-14dc-460c-9415-48dfef0ae6c1,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,5.92,4.8,130.2,105.0,95.0,100.0,0.828,5.99,2.96,10.13,1.45,1.31,0.233,0.412,0.196,0.288,0.402,108.0,106.0,106.0,87.0,109.0,108.0,59.0,94.0,86.0,97.0,106.0,96.0,0.355,0.127,0.131,0.387,-1.51,-0.77,0.52,-0.72,87.7,80.9,87.6,74.3,0.267,0.409,0.239,0.333,0.493,0.103,0.22,0.3,0.233,0.237,0.553,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-28,746819,Walk,walk,False,663697,543294,Jonathan India,Kyle Hendricks,0,d9b6ed84-72b3-405e-8b4b-3082ff4b25d2,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,5.92,4.8,130.2,105.0,95.0,100.0,0.828,5.99,2.96,10.13,1.45,1.31,0.233,0.412,0.196,0.288,0.402,108.0,106.0,106.0,87.0,109.0,108.0,59.0,94.0,86.0,97.0,106.0,96.0,0.355,0.127,0.131,0.387,-1.51,-0.77,0.52,-0.72,87.7,80.9,87.6,74.3,0.267,0.409,0.239,0.333,0.493,0.103,0.22,0.3,0.233,0.237,0.553,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-28,746819,Groundout,field_out,True,682829,543294,Elly De La Cruz,Kyle Hendricks,0,0363540c-ea17-46cd-b648-9566e7927a1b,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,5.92,4.8,130.2,105.0,95.0,100.0,0.828,5.99,2.96,10.13,1.45,1.31,0.233,0.412,0.196,0.288,0.402,108.0,106.0,106.0,87.0,109.0,108.0,59.0,94.0,86.0,97.0,106.0,96.0,0.355,0.127,0.131,0.387,-1.51,-0.77,0.52,-0.72,87.7,80.9,87.6,74.3,0.267,0.409,0.239,0.333,0.493,0.103,0.22,0.3,0.233,0.237,0.553,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-28,746819,Lineout,field_out,True,665804,695076,Miguel Amaya,Rhett Lowder,0,4842d603-83b3-465d-b960-4c4e7875084d,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,1.17,4.25,30.2,101.0,92.0,99.0,0.815,6.46,4.11,7.34,0.0,1.06,0.228,0.446,0.141,0.315,0.43,108.0,112.0,111.0,,,,80.0,90.0,84.0,80.0,105.0,100.0,0.259,0.273,,0.195,-0.25,3.18,,1.33,93.5,86.2,92.3,,0.095,0.095,0.19,0.263,0.263,0.063,,,,0.222,0.222,0.278,104.0,100.0,104.0,0.273,0.48,85.0,0.243,0.297,0.267,,,,,,,,,,,,,,,,,,
21,2024-09-28,746819,Single,single,False,664023,695076,Ian Happ,Rhett Lowder,0,0eaef7ed-1645-402f-9a6c-101cf6953f4c,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,1.17,4.25,30.2,101.0,92.0,99.0,0.815,6.46,4.11,7.34,0.0,1.06,0.228,0.446,0.141,0.315,0.43,108.0,112.0,111.0,,,,80.0,90.0,84.0,80.0,105.0,100.0,0.259,0.273,,0.195,-0.25,3.18,,1.33,93.5,86.2,92.3,,0.095,0.095,0.19,0.263,0.263,0.063,,,,0.222,0.222,0.278,104.0,100.0,104.0,0.273,0.48,85.0,0.243,0.297,0.267,,,,,,,,,,,,,,,,,,
22,2024-09-28,746819,Flyout,field_out,True,621020,695076,Dansby Swanson,Rhett Lowder,0,8595e298-8210-48de-b4c9-1866b29b819d,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,1.17,4.25,30.2,101.0,92.0,99.0,0.815,6.46,4.11,7.34,0.0,1.06,0.228,0.446,0.141,0.315,0.43,108.0,112.0,111.0,,,,80.0,90.0,84.0,80.0,105.0,100.0,0.259,0.273,,0.195,-0.25,3.18,,1.33,93.5,86.2,92.3,,0.095,0.095,0.19,0.263,0.263,0.063,,,,0.222,0.222,0.278,104.0,100.0,104.0,0.273,0.48,85.0,0.243,0.297,0.267,,,,,,,,,,,,,,,,,,
23,2024-09-28,746819,Walk,walk,False,641355,695076,Cody Bellinger,Rhett Lowder,1,51c9853c-479e-4d20-ae7a-1f35418e299f,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,1.17,4.25,30.2,101.0,92.0,99.0,0.815,6.46,4.11,7.34,0.0,1.06,0.228,0.446,0.141,0.315,0.43,108.0,112.0,111.0,,,,80.0,90.0,84.0,80.0,105.0,100.0,0.259,0.273,,0.195,-0.25,3.18,,1.33,93.5,86.2,92.3,,0.095,0.095,0.19,0.263,0.263,0.063,,,,0.222,0.222,0.278,104.0,100.0,104.0,0.273,0.48,85.0,0.243,0.297,0.267,,,,,,,,,,,,,,,,,,
24,2024-09-28,746819,Walk,walk,False,673548,695076,Seiya Suzuki,Rhett Lowder,1,954693a9-3ec7-4334-b8e8-c5e6354c85dd,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,1.17,4.25,30.2,101.0,92.0,99.0,0.815,6.46,4.11,7.34,0.0,1.06,0.228,0.446,0.141,0.315,0.43,108.0,112.0,111.0,,,,80.0,90.0,84.0,80.0,105.0,100.0,0.259,0.273,,0.195,-0.25,3.18,,1.33,93.5,86.2,92.3,,0.095,0.095,0.19,0.263,0.263,0.063,,,,0.222,0.222,0.278,104.0,100.0,104.0,0.273,0.48,85.0,0.243,0.297,0.267,,,,,,,,,,,,,,,,,,
25,2024-09-28,746819,Flyout,field_out,True,683737,695076,Michael Busch,Rhett Lowder,0,f4e85f8d-d8d9-4ab4-b8b9-540e9fb18117,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,1.17,4.25,30.2,101.0,92.0,99.0,0.815,6.46,4.11,7.34,0.0,1.06,0.228,0.446,0.141,0.315,0.43,108.0,112.0,111.0,,,,80.0,90.0,84.0,80.0,105.0,100.0,0.259,0.273,,0.195,-0.25,3.18,,1.33,93.5,86.2,92.3,,0.095,0.095,0.19,0.263,0.263,0.063,,,,0.222,0.222,0.278,104.0,100.0,104.0,0.273,0.48,85.0,0.243,0.297,0.267,,,,,,,,,,,,,,,,,,
26,2024-09-28,746819,Flyout,field_out,True,663886,543294,Tyler Stephenson,Kyle Hendricks,0,70082ba7-06bc-4d33-9db4-a25eebc975d8,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,5.92,4.8,130.2,105.0,95.0,100.0,0.828,5.99,2.96,10.13,1.45,1.31,0.233,0.412,0.196,0.288,0.402,108.0,106.0,106.0,87.0,109.0,108.0,59.0,94.0,86.0,97.0,106.0,96.0,0.355,0.127,0.131,0.387,-1.51,-0.77,0.52,-0.72,87.7,80.9,87.6,74.3,0.267,0.409,0.239,0.333,0.493,0.103,0.22,0.3,0.233,0.237,0.553,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-28,746819,Strikeout,strikeout,True,668715,543294,Spencer Steer,Kyle Hendricks,0,fe5fd5a9-3575-4f1f-9e16-4a134390d198,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,5.92,4.8,130.2,105.0,95.0,100.0,0.828,5.99,2.96,10.13,1.45,1.31,0.233,0.412,0.196,0.288,0.402,108.0,106.0,106.0,87.0,109.0,108.0,59.0,94.0,86.0,97.0,106.0,96.0,0.355,0.127,0.131,0.387,-1.51,-0.77,0.52,-0.72,87.7,80.9,87.6,74.3,0.267,0.409,0.239,0.333,0.493,0.103,0.22,0.3,0.233,0.237,0.553,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-28,746819,Groundout,field_out,True,670770,543294,TJ Friedl,Kyle Hendricks,0,9a472fa9-74bb-4b48-83aa-260aa77ee14f,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,5.92,4.8,130.2,105.0,95.0,100.0,0.828,5.99,2.96,10.13,1.45,1.31,0.233,0.412,0.196,0.288,0.402,108.0,106.0,106.0,87.0,109.0,108.0,59.0,94.0,86.0,97.0,106.0,96.0,0.355,0.127,0.131,0.387,-1.51,-0.77,0.52,-0.72,87.7,80.9,87.6,74.3,0.267,0.409,0.239,0.333,0.493,0.103,0.22,0.3,0.233,0.237,0.553,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-28,746819,Flyout,field_out,True,663538,695076,Nico Hoerner,Rhett Lowder,0,4eca6792-e11d-4754-b35c-d7bceaacdb07,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,1.17,4.25,30.2,101.0,92.0,99.0,0.815,6.46,4.11,7.34,0.0,1.06,0.228,0.446,0.141,0.315,0.43,108.0,112.0,111.0,,,,80.0,90.0,84.0,80.0,105.0,100.0,0.259,0.273,,0.195,-0.25,3.18,,1.33,93.5,86.2,92.3,,0.095,0.095,0.19,0.263,0.263,0.063,,,,0.222,0.222,0.278,104.0,100.0,104.0,0.273,0.48,85.0,0.243,0.297,0.267,,,,,,,,,,,,,,,,,,
30,2024-09-28,746819,Pop Out,field_out,True,691718,695076,Pete Crow-Armstrong,Rhett Lowder,0,dc688fef-d81f-44c3-9880-d4da528898ba,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,1.17,4.25,30.2,101.0,92.0,99.0,0.815,6.46,4.11,7.34,0.0,1.06,0.228,0.446,0.141,0.315,0.43,108.0,112.0,111.0,,,,80.0,90.0,84.0,80.0,105.0,100.0,0.259,0.273,,0.195,-0.25,3.18,,1.33,93.5,86.2,92.3,,0.095,0.095,0.19,0.263,0.263,0.063,,,,0.222,0.222,0.278,104.0,100.0,104.0,0.273,0.48,85.0,0.243,0.297,0.267,,,,,,,,,,,,,,,,,,
31,2024-09-28,746819,Groundout,field_out,True,621550,695076,Patrick Wisdom,Rhett Lowder,0,801f9050-bd50-4b0c-b2e5-b7199f022346,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,1.17,4.25,30.2,101.0,92.0,99.0,0.815,6.46,4.11,7.34,0.0,1.06,0.228,0.446,0.141,0.315,0.43,108.0,112.0,111.0,,,,80.0,90.0,84.0,80.0,105.0,100.0,0.259,0.273,,0.195,-0.25,3.18,,1.33,93.5,86.2,92.3,,0.095,0.095,0.19,0.263,0.263,0.063,,,,0.222,0.222,0.278,104.0,100.0,104.0,0.273,0.48,85.0,0.243,0.297,0.267,,,,,,,,,,,,,,,,,,
32,2024-09-28,746819,Flyout,field_out,True,664034,543294,Ty France,Kyle Hendricks,0,d10f3729-d521-486a-b3ce-d259a34f4ce8,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,5.92,4.8,130.2,105.0,95.0,100.0,0.828,5.99,2.96,10.13,1.45,1.31,0.233,0.412,0.196,0.288,0.402,108.0,106.0,106.0,87.0,109.0,108.0,59.0,94.0,86.0,97.0,106.0,96.0,0.355,0.127,0.131,0.387,-1.51,-0.77,0.52,-0.72,87.7,80.9,87.6,74.3,0.267,0.409,0.239,0.333,0.493,0.103,0.22,0.3,0.233,0.237,0.553,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-09-28,746819,Lineout,field_out,True,641584,543294,Jake Fraley,Kyle Hendricks,0,f6805504-69fd-47d0-ac77-a5d5dace82c4,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,5.92,4.8,130.2,105.0,95.0,100.0,0.828,5.99,2.96,10.13,1.45,1.31,0.233,0.412,0.196,0.288,0.402,108.0,106.0,106.0,87.0,109.0,108.0,59.0,94.0,86.0,97.0,106.0,96.0,0.355,0.127,0.131,0.387,-1.51,-0.77,0.52,-0.72,87.7,80.9,87.6,74.3,0.267,0.409,0.239,0.333,0.493,0.103,0.22,0.3,0.233,0.237,0.553,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-09-28,746819,Flyout,field_out,True,669289,543294,Santiago Espinal,Kyle Hendricks,0,a38fff7d-9d41-467e-8e7a-1c8b16adc3c7,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,5.92,4.8,130.2,105.0,95.0,100.0,0.828,5.99,2.96,10.13,1.45,1.31,0.233,0.412,0.196,0.288,0.402,108.0,106.0,106.0,87.0,109.0,108.0,59.0,94.0,86.0,97.0,106.0,96.0,0.355,0.127,0.131,0.387,-1.51,-0.77,0.52,-0.72,87.7,80.9,87.6,74.3,0.267,0.409,0.239,0.333,0.493,0.103,0.22,0.3,0.233,0.237,0.553,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-09-28,746819,Single,single,False,665804,695076,Miguel Amaya,Rhett Lowder,0,ac7eb819-ee48-4c22-bffd-a855e60fefea,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,1.17,4.25,30.2,101.0,92.0,99.0,0.815,6.46,4.11,7.34,0.0,1.06,0.228,0.446,0.141,0.315,0.43,108.0,112.0,111.0,,,,80.0,90.0,84.0,80.0,105.0,100.0,0.259,0.273,,0.195,-0.25,3.18,,1.33,93.5,86.2,92.3,,0.095,0.095,0.19,0.263,0.263,0.063,,,,0.222,0.222,0.278,104.0,100.0,104.0,0.273,0.48,85.0,0.243,0.297,0.267,,,,,,,,,,,,,,,,,,
