,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-04-27,745425,Strikeout,strikeout,True,656941,656302,Kyle Schwarber,Dylan Cease,0,8bb9c9de-bea0-4f5f-baca-91502d09cf3b,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-04-27,745425,Single,single,False,607208,656302,Trea Turner,Dylan Cease,0,608b2d2b-6853-48c8-86c1-367c0181045d,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-04-27,745425,Flyout,field_out,True,547180,656302,Bryce Harper,Dylan Cease,0,7a945bfb-21cd-4f98-ae5e-58ef9aca4872,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-04-27,745425,Home Run,home_run,False,664761,656302,Alec Bohm,Dylan Cease,1,3165e948-c9ea-4203-8c4f-c308a5b52e6f,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-04-27,745425,Groundout,field_out,True,592663,656302,J.T. Realmuto,Dylan Cease,0,0aade7d5-c281-4467-bf1d-d9753a19fb91,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-04-27,745425,Groundout,field_out,True,593428,624133,Xander Bogaerts,Ranger Suárez,0,c18550ac-7efa-41de-90e5-5c8cbb057802,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,22.0,85.0,77.0,,,,102.0,98.0,94.0,0.19,0.125,0.001,,0.166,1.37,-1.66,-4.76,,0.71,92.0,86.6,80.3,81.3,,,,,0.208,0.299,0.184,0.171,0.289,0.335,0.308,0.615,0.125,0.181,0.25,0.393,86.0,106.0,108.0,87.0,106.0,103.0,0.319,0.199,1.26,1.5,90.9,74.5,0.241,0.354,0.109,,,,,,,,,
6,2024-04-27,745425,Groundout,field_out,True,665487,624133,Fernando Tatis Jr.,Ranger Suárez,0,4b621cfa-10e8-408d-b5ef-f29f2bb27070,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,22.0,85.0,77.0,,,,102.0,98.0,94.0,0.19,0.125,0.001,,0.166,1.37,-1.66,-4.76,,0.71,92.0,86.6,80.3,81.3,,,,,0.208,0.299,0.184,0.171,0.289,0.335,0.308,0.615,0.125,0.181,0.25,0.393,86.0,106.0,108.0,87.0,106.0,103.0,0.319,0.199,1.26,1.5,90.9,74.5,0.241,0.354,0.109,,,,,,,,,
7,2024-04-27,745425,Single,single,False,595777,624133,Jurickson Profar,Ranger Suárez,0,cd2d9aa8-c165-4c32-9832-fd82f2684917,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,22.0,85.0,77.0,,,,102.0,98.0,94.0,0.19,0.125,0.001,,0.166,1.37,-1.66,-4.76,,0.71,92.0,86.6,80.3,81.3,,,,,0.208,0.299,0.184,0.171,0.289,0.335,0.308,0.615,0.125,0.181,0.25,0.393,86.0,106.0,108.0,87.0,106.0,103.0,0.319,0.199,1.26,1.5,90.9,74.5,0.241,0.354,0.109,,,,,,,,,
8,2024-04-27,745425,Strikeout,strikeout,True,592518,624133,Manny Machado,Ranger Suárez,0,4ba2325d-a62f-47e2-870a-e7b784fe3606,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,22.0,85.0,77.0,,,,102.0,98.0,94.0,0.19,0.125,0.001,,0.166,1.37,-1.66,-4.76,,0.71,92.0,86.6,80.3,81.3,,,,,0.208,0.299,0.184,0.171,0.289,0.335,0.308,0.615,0.125,0.181,0.25,0.393,86.0,106.0,108.0,87.0,106.0,103.0,0.319,0.199,1.26,1.5,90.9,74.5,0.241,0.354,0.109,,,,,,,,,
9,2024-04-27,745425,Single,single,False,669016,656302,Brandon Marsh,Dylan Cease,0,29617ac2-2583-48c4-afeb-ecd3ae5b1082,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-04-27,745425,Strikeout,strikeout,True,592206,656302,Nick Castellanos,Dylan Cease,0,2442cc73-d08e-4978-9221-60357b22b95b,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-27,745425,Flyout,field_out,True,681082,656302,Bryson Stott,Dylan Cease,0,88cf198d-1cae-4d7f-9901-1684ff60aa4b,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-04-27,745425,Pop Out,field_out,True,593160,656302,Whit Merrifield,Dylan Cease,0,76c8e6d1-0d3f-4bc5-b4e0-d53f32c77466,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-04-27,745425,Strikeout,strikeout,True,673490,624133,Ha-Seong Kim,Ranger Suárez,0,b042cedc-b4cd-4843-86fb-0efd35813c8f,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,22.0,85.0,77.0,,,,102.0,98.0,94.0,0.19,0.125,0.001,,0.166,1.37,-1.66,-4.76,,0.71,92.0,86.6,80.3,81.3,,,,,0.208,0.299,0.184,0.171,0.289,0.335,0.308,0.615,0.125,0.181,0.25,0.393,86.0,106.0,108.0,87.0,106.0,103.0,0.319,0.199,1.26,1.5,90.9,74.5,0.241,0.354,0.109,,,,,,,,,
14,2024-04-27,745425,Groundout,field_out,True,669134,624133,Luis Campusano,Ranger Suárez,0,587d40ad-30b5-4ef8-974d-5845c0093462,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,22.0,85.0,77.0,,,,102.0,98.0,94.0,0.19,0.125,0.001,,0.166,1.37,-1.66,-4.76,,0.71,92.0,86.6,80.3,81.3,,,,,0.208,0.299,0.184,0.171,0.289,0.335,0.308,0.615,0.125,0.181,0.25,0.393,86.0,106.0,108.0,87.0,106.0,103.0,0.319,0.199,1.26,1.5,90.9,74.5,0.241,0.354,0.109,,,,,,,,,
15,2024-04-27,745425,Strikeout,strikeout,True,666703,624133,Eguy Rosario,Ranger Suárez,0,c110fc72-0275-4084-8541-cf16cf6221ed,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,22.0,85.0,77.0,,,,102.0,98.0,94.0,0.19,0.125,0.001,,0.166,1.37,-1.66,-4.76,,0.71,92.0,86.6,80.3,81.3,,,,,0.208,0.299,0.184,0.171,0.289,0.335,0.308,0.615,0.125,0.181,0.25,0.393,86.0,106.0,108.0,87.0,106.0,103.0,0.319,0.199,1.26,1.5,90.9,74.5,0.241,0.354,0.109,,,,,,,,,
16,2024-04-27,745425,Strikeout,strikeout,True,656941,656302,Kyle Schwarber,Dylan Cease,0,b18c1afb-eb4a-4204-bbfc-7f5113924d95,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-04-27,745425,Flyout,field_out,True,607208,656302,Trea Turner,Dylan Cease,0,4db2178f-a565-4a89-be05-e21be0d5ca37,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
