,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vCH,vSL,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
10,2024-06-07,746785,Strikeout,strikeout,True,643265,676979,Garrett Cooper,Garrett Crochet,0,2e06e943-b0b3-49e8-b625-ce4fbb9682fd,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,
11,2024-06-07,746785,Lineout,field_out,True,683734,681867,Andrew Vaughn,Cooper Criswell,0,a7d9934a-2fed-45ba-aa81-4a3635387e86,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,,,,114.0,97.0,99.0,81.0,104.0,92.0,,0.146,0.3,0.287,,0.21,-2.03,0.42,,86.1,84.6,76.9,,,,0.148,0.37,0.379,0.305,0.508,0.195,0.263,0.368,0.189,110.0,113.0,104.0,0.266,1.17,89.3,0.286,0.452,0.059,,,,,,,,,
12,2024-06-07,746785,Lineout,field_out,True,657557,681867,Paul DeJong,Cooper Criswell,0,64b08bbb-a7a4-4b4a-a364-da8067cd7598,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,,,,114.0,97.0,99.0,81.0,104.0,92.0,,0.146,0.3,0.287,,0.21,-2.03,0.42,,86.1,84.6,76.9,,,,0.148,0.37,0.379,0.305,0.508,0.195,0.263,0.368,0.189,110.0,113.0,104.0,0.266,1.17,89.3,0.286,0.452,0.059,,,,,,,,,
13,2024-06-07,746785,Hit By Pitch,hit_by_pitch,False,693049,681867,Oscar Colás,Cooper Criswell,0,4101d3fd-d4ea-4e95-ab37-fa32efd75ad6,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,,,,114.0,97.0,99.0,81.0,104.0,92.0,,0.146,0.3,0.287,,0.21,-2.03,0.42,,86.1,84.6,76.9,,,,0.148,0.37,0.379,0.305,0.508,0.195,0.263,0.368,0.189,110.0,113.0,104.0,0.266,1.17,89.3,0.286,0.452,0.059,,,,,,,,,
14,2024-06-07,746785,Strikeout,strikeout,True,686676,681867,Korey Lee,Cooper Criswell,0,bf975831-4e11-43a8-b5e8-db2a6dfa2464,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,,,,114.0,97.0,99.0,81.0,104.0,92.0,,0.146,0.3,0.287,,0.21,-2.03,0.42,,86.1,84.6,76.9,,,,0.148,0.37,0.379,0.305,0.508,0.195,0.263,0.368,0.189,110.0,113.0,104.0,0.266,1.17,89.3,0.286,0.452,0.059,,,,,,,,,
15,2024-06-07,746785,Walk,walk,False,666915,676979,Bobby Dalbec,Garrett Crochet,0,b5cecc90-0955-4403-929b-3dc107f29a38,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,
16,2024-06-07,746785,Strikeout,strikeout,True,678882,676979,Ceddanne Rafaela,Garrett Crochet,0,4a54b1fe-9429-4b1b-9776-0efb780ffb9b,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,
17,2024-06-07,746785,Field Error,field_error,False,680776,676979,Jarren Duran,Garrett Crochet,1,36d42705-f030-4a42-a973-334821e75208,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,
18,2024-06-07,746785,Single,single,False,608701,676979,Rob Refsnyder,Garrett Crochet,1,116d8d76-e893-4f40-9505-10a75617304e,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,
19,2024-06-07,746785,Strikeout,strikeout,True,657136,676979,Connor Wong,Garrett Crochet,1,be953817-935a-4683-ade1-85101ff81e8e,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,
20,2024-06-07,746785,Pop Out,field_out,True,672820,681867,Lenyn Sosa,Cooper Criswell,0,a5242ada-53cb-4a02-98dc-6a835e871d5a,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,,,,114.0,97.0,99.0,81.0,104.0,92.0,,0.146,0.3,0.287,,0.21,-2.03,0.42,,86.1,84.6,76.9,,,,0.148,0.37,0.379,0.305,0.508,0.195,0.263,0.368,0.189,110.0,113.0,104.0,0.266,1.17,89.3,0.286,0.452,0.059,,,,,,,,,
21,2024-06-07,746785,Lineout,field_out,True,667452,681867,Corey Julks,Cooper Criswell,0,c95ce93f-dc09-4969-9fb7-26245c65c2bc,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,,,,114.0,97.0,99.0,81.0,104.0,92.0,,0.146,0.3,0.287,,0.21,-2.03,0.42,,86.1,84.6,76.9,,,,0.148,0.37,0.379,0.305,0.508,0.195,0.263,0.368,0.189,110.0,113.0,104.0,0.266,1.17,89.3,0.286,0.452,0.059,,,,,,,,,
22,2024-06-07,746785,Groundout,field_out,True,670032,681867,Nicky Lopez,Cooper Criswell,0,582cc03e-5f8c-4b3a-8fa6-89b94fe3d880,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,,,,114.0,97.0,99.0,81.0,104.0,92.0,,0.146,0.3,0.287,,0.21,-2.03,0.42,,86.1,84.6,76.9,,,,0.148,0.37,0.379,0.305,0.508,0.195,0.263,0.368,0.189,110.0,113.0,104.0,0.266,1.17,89.3,0.286,0.452,0.059,,,,,,,,,
23,2024-06-07,746785,Single,single,False,646240,676979,Rafael Devers,Garrett Crochet,0,b98a9ed3-2c15-4e49-bf26-6c3248121448,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,
24,2024-06-07,746785,Forceout,force_out,True,666152,676979,David Hamilton,Garrett Crochet,1,5e63ffdb-177f-443e-bd60-60d4cabeba8f,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,
25,2024-06-07,746785,Walk,walk,False,642197,676979,Jamie Westbrook,Garrett Crochet,1,731a02a9-5db7-4d63-b4e5-9dd2521a2097,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,
26,2024-06-07,746785,Strikeout,strikeout,True,643265,676979,Garrett Cooper,Garrett Crochet,0,4ced49ae-9c82-4dee-96fc-b079ccd74197,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,
27,2024-06-07,746785,Flyout,field_out,True,666915,676979,Bobby Dalbec,Garrett Crochet,0,000e3e45-a1ce-4ad9-aef7-5b16b784107b,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,
28,2024-06-07,746785,Flyout,field_out,True,673357,681867,Luis Robert Jr.,Cooper Criswell,0,4339b361-cb1f-4329-8068-29cbc0a3fbc5,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,,,,114.0,97.0,99.0,81.0,104.0,92.0,,0.146,0.3,0.287,,0.21,-2.03,0.42,,86.1,84.6,76.9,,,,0.148,0.37,0.379,0.305,0.508,0.195,0.263,0.368,0.189,110.0,113.0,104.0,0.266,1.17,89.3,0.286,0.452,0.059,,,,,,,,,
29,2024-06-07,746785,Walk,walk,False,657757,681867,Gavin Sheets,Cooper Criswell,0,ad0077b7-0404-4d21-a524-2d9c2d66e9f1,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,,,,114.0,97.0,99.0,81.0,104.0,92.0,,0.146,0.3,0.287,,0.21,-2.03,0.42,,86.1,84.6,76.9,,,,0.148,0.37,0.379,0.305,0.508,0.195,0.263,0.368,0.189,110.0,113.0,104.0,0.266,1.17,89.3,0.286,0.452,0.059,,,,,,,,,
30,2024-06-07,746785,Single,single,False,683734,681867,Andrew Vaughn,Cooper Criswell,1,209afa61-fbf0-424a-b8ed-a96cf0c4079d,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,,,,114.0,97.0,99.0,81.0,104.0,92.0,,0.146,0.3,0.287,,0.21,-2.03,0.42,,86.1,84.6,76.9,,,,0.148,0.37,0.379,0.305,0.508,0.195,0.263,0.368,0.189,110.0,113.0,104.0,0.266,1.17,89.3,0.286,0.452,0.059,,,,,,,,,
31,2024-06-07,746785,Single,single,False,657557,681867,Paul DeJong,Cooper Criswell,1,c56636c6-8b3d-4dca-89dc-8c019725ee47,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,,,,114.0,97.0,99.0,81.0,104.0,92.0,,0.146,0.3,0.287,,0.21,-2.03,0.42,,86.1,84.6,76.9,,,,0.148,0.37,0.379,0.305,0.508,0.195,0.263,0.368,0.189,110.0,113.0,104.0,0.266,1.17,89.3,0.286,0.452,0.059,,,,,,,,,
32,2024-06-07,746785,Single,single,False,693049,681867,Oscar Colás,Cooper Criswell,1,aadd0c40-5498-4bea-994c-fe84e606d5fb,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,,,,114.0,97.0,99.0,81.0,104.0,92.0,,0.146,0.3,0.287,,0.21,-2.03,0.42,,86.1,84.6,76.9,,,,0.148,0.37,0.379,0.305,0.508,0.195,0.263,0.368,0.189,110.0,113.0,104.0,0.266,1.17,89.3,0.286,0.452,0.059,,,,,,,,,
33,2024-06-07,746785,Groundout,field_out,True,686676,681867,Korey Lee,Cooper Criswell,1,6b71c53a-aa40-45b6-b054-34bc5e818eeb,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,,,,114.0,97.0,99.0,81.0,104.0,92.0,,0.146,0.3,0.287,,0.21,-2.03,0.42,,86.1,84.6,76.9,,,,0.148,0.37,0.379,0.305,0.508,0.195,0.263,0.368,0.189,110.0,113.0,104.0,0.266,1.17,89.3,0.286,0.452,0.059,,,,,,,,,
34,2024-06-07,746785,Fielders Choice Out,fielders_choice_out,True,672820,681867,Lenyn Sosa,Cooper Criswell,1,497ca47f-d454-4767-bf70-01693c624384,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,,,,114.0,97.0,99.0,81.0,104.0,92.0,,0.146,0.3,0.287,,0.21,-2.03,0.42,,86.1,84.6,76.9,,,,0.148,0.37,0.379,0.305,0.508,0.195,0.263,0.368,0.189,110.0,113.0,104.0,0.266,1.17,89.3,0.286,0.452,0.059,,,,,,,,,
35,2024-06-07,746785,Strikeout,strikeout,True,678882,676979,Ceddanne Rafaela,Garrett Crochet,0,96c0c6aa-a26b-4b6e-994c-a580901d2d4e,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,
36,2024-06-07,746785,Strikeout,strikeout,True,680776,676979,Jarren Duran,Garrett Crochet,0,62c9e2ad-1e6c-49ee-abd2-f9f763bcb0f9,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,
