,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,KC%,CH%,wFA/C,wFC/C,wSI/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vKC,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-07-30,745546,Groundout,field_out,True,669016,701542,Brandon Marsh,Will Warren,0,ba21a977-f549-4ead-a709-0b1fc41729e3,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,91.0,103.0,102.0,95.0,105.0,109.0,,,,110.0,115.0,125.0,0.228,0.325,0.053,,0.139,1.79,-6.37,-5.09,,-3.74,93.8,86.6,86.3,93.1,,,,,0.091,0.273,0.222,0.522,0.87,0.227,0.444,0.667,0.364,0.6,0.6,0.273,128.0,86.0,96.0,0.256,-2.77,83.1,0.294,0.588,0.333,,,,,,,,,,,,,,,,,,
11,2024-07-30,745546,Single,single,False,700250,605400,Ben Rice,Aaron Nola,0,3a878f9c-c7e4-43dc-af6a-80f879bcfe7a,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,79.0,102.0,90.0,90.0,103.0,99.0,100.0,109.0,106.0,134.0,107.0,114.0,69.0,99.0,92.0,0.208,0.267,0.094,0.328,0.103,0.99,-2.84,-0.37,1.49,-1.74,92.4,87.4,85.6,91.5,79.1,0.204,0.333,0.338,0.155,0.303,0.212,0.312,0.482,0.136,0.293,0.448,0.143,0.404,0.83,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-30,745546,Groundout,field_out,True,683011,605400,Anthony Volpe,Aaron Nola,1,6d554268-9f6b-40f5-877c-5b2e024f7304,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,79.0,102.0,90.0,90.0,103.0,99.0,100.0,109.0,106.0,134.0,107.0,114.0,69.0,99.0,92.0,0.208,0.267,0.094,0.328,0.103,0.99,-2.84,-0.37,1.49,-1.74,92.4,87.4,85.6,91.5,79.1,0.204,0.333,0.338,0.155,0.303,0.212,0.312,0.482,0.136,0.293,0.448,0.143,0.404,0.83,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-07-30,745546,Groundout,field_out,True,663757,605400,Trent Grisham,Aaron Nola,1,34f0af91-1e05-4ef6-b3e5-57283fcbd748,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,79.0,102.0,90.0,90.0,103.0,99.0,100.0,109.0,106.0,134.0,107.0,114.0,69.0,99.0,92.0,0.208,0.267,0.094,0.328,0.103,0.99,-2.84,-0.37,1.49,-1.74,92.4,87.4,85.6,91.5,79.1,0.204,0.333,0.338,0.155,0.303,0.212,0.312,0.482,0.136,0.293,0.448,0.143,0.404,0.83,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-07-30,745546,Strikeout,strikeout,True,657077,605400,Alex Verdugo,Aaron Nola,0,eb23e2e0-3d35-40f8-8b75-6b37145c801b,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,79.0,102.0,90.0,90.0,103.0,99.0,100.0,109.0,106.0,134.0,107.0,114.0,69.0,99.0,92.0,0.208,0.267,0.094,0.328,0.103,0.99,-2.84,-0.37,1.49,-1.74,92.4,87.4,85.6,91.5,79.1,0.204,0.333,0.338,0.155,0.303,0.212,0.312,0.482,0.136,0.293,0.448,0.143,0.404,0.83,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-07-30,745546,Single,single,False,592663,701542,J.T. Realmuto,Will Warren,0,0cd3bda7-33d5-4ad7-a58d-c7a1f44312ee,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,91.0,103.0,102.0,95.0,105.0,109.0,,,,110.0,115.0,125.0,0.228,0.325,0.053,,0.139,1.79,-6.37,-5.09,,-3.74,93.8,86.6,86.3,93.1,,,,,0.091,0.273,0.222,0.522,0.87,0.227,0.444,0.667,0.364,0.6,0.6,0.273,128.0,86.0,96.0,0.256,-2.77,83.1,0.294,0.588,0.333,,,,,,,,,,,,,,,,,,
16,2024-07-30,745546,Lineout,field_out,True,592206,701542,Nick Castellanos,Will Warren,0,0803e29a-b788-43ca-982d-eff515d96ba7,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,91.0,103.0,102.0,95.0,105.0,109.0,,,,110.0,115.0,125.0,0.228,0.325,0.053,,0.139,1.79,-6.37,-5.09,,-3.74,93.8,86.6,86.3,93.1,,,,,0.091,0.273,0.222,0.522,0.87,0.227,0.444,0.667,0.364,0.6,0.6,0.273,128.0,86.0,96.0,0.256,-2.77,83.1,0.294,0.588,0.333,,,,,,,,,,,,,,,,,,
17,2024-07-30,745546,Walk,walk,False,681082,701542,Bryson Stott,Will Warren,1,e2308547-efa4-4b8b-9afd-d8d9a331c8a3,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,91.0,103.0,102.0,95.0,105.0,109.0,,,,110.0,115.0,125.0,0.228,0.325,0.053,,0.139,1.79,-6.37,-5.09,,-3.74,93.8,86.6,86.3,93.1,,,,,0.091,0.273,0.222,0.522,0.87,0.227,0.444,0.667,0.364,0.6,0.6,0.273,128.0,86.0,96.0,0.256,-2.77,83.1,0.294,0.588,0.333,,,,,,,,,,,,,,,,,,
18,2024-07-30,745546,Home Run,home_run,False,669720,701542,Austin Hays,Will Warren,1,6a5ed4e6-f809-4283-baef-38c53732083c,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,91.0,103.0,102.0,95.0,105.0,109.0,,,,110.0,115.0,125.0,0.228,0.325,0.053,,0.139,1.79,-6.37,-5.09,,-3.74,93.8,86.6,86.3,93.1,,,,,0.091,0.273,0.222,0.522,0.87,0.227,0.444,0.667,0.364,0.6,0.6,0.273,128.0,86.0,96.0,0.256,-2.77,83.1,0.294,0.588,0.333,,,,,,,,,,,,,,,,,,
19,2024-07-30,745546,Strikeout,strikeout,True,656941,701542,Kyle Schwarber,Will Warren,0,2acfd7eb-ea8f-441f-95d8-f79c0fae5db5,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,91.0,103.0,102.0,95.0,105.0,109.0,,,,110.0,115.0,125.0,0.228,0.325,0.053,,0.139,1.79,-6.37,-5.09,,-3.74,93.8,86.6,86.3,93.1,,,,,0.091,0.273,0.222,0.522,0.87,0.227,0.444,0.667,0.364,0.6,0.6,0.273,128.0,86.0,96.0,0.256,-2.77,83.1,0.294,0.588,0.333,,,,,,,,,,,,,,,,,,
20,2024-07-30,745546,Groundout,field_out,True,607208,701542,Trea Turner,Will Warren,0,376b6fdf-418b-46f9-a297-68c5fe62879a,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,91.0,103.0,102.0,95.0,105.0,109.0,,,,110.0,115.0,125.0,0.228,0.325,0.053,,0.139,1.79,-6.37,-5.09,,-3.74,93.8,86.6,86.3,93.1,,,,,0.091,0.273,0.222,0.522,0.87,0.227,0.444,0.667,0.364,0.6,0.6,0.273,128.0,86.0,96.0,0.256,-2.77,83.1,0.294,0.588,0.333,,,,,,,,,,,,,,,,,,
21,2024-07-30,745546,Groundout,field_out,True,665742,605400,Juan Soto,Aaron Nola,0,e285b132-fec3-4e02-ac22-51b7a98d4c27,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,79.0,102.0,90.0,90.0,103.0,99.0,100.0,109.0,106.0,134.0,107.0,114.0,69.0,99.0,92.0,0.208,0.267,0.094,0.328,0.103,0.99,-2.84,-0.37,1.49,-1.74,92.4,87.4,85.6,91.5,79.1,0.204,0.333,0.338,0.155,0.303,0.212,0.312,0.482,0.136,0.293,0.448,0.143,0.404,0.83,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-30,745546,Single,single,False,592450,605400,Aaron Judge,Aaron Nola,0,b5c8ab08-0e77-4e93-be1e-f53e036a2d8b,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,79.0,102.0,90.0,90.0,103.0,99.0,100.0,109.0,106.0,134.0,107.0,114.0,69.0,99.0,92.0,0.208,0.267,0.094,0.328,0.103,0.99,-2.84,-0.37,1.49,-1.74,92.4,87.4,85.6,91.5,79.1,0.204,0.333,0.338,0.155,0.303,0.212,0.312,0.482,0.136,0.293,0.448,0.143,0.404,0.83,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-30,745546,Forceout,force_out,True,669224,605400,Austin Wells,Aaron Nola,1,38ed2501-2b50-42d9-92ac-ace765242105,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,79.0,102.0,90.0,90.0,103.0,99.0,100.0,109.0,106.0,134.0,107.0,114.0,69.0,99.0,92.0,0.208,0.267,0.094,0.328,0.103,0.99,-2.84,-0.37,1.49,-1.74,92.4,87.4,85.6,91.5,79.1,0.204,0.333,0.338,0.155,0.303,0.212,0.312,0.482,0.136,0.293,0.448,0.143,0.404,0.83,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-30,745546,Groundout,field_out,True,665862,605400,Jazz Chisholm Jr.,Aaron Nola,0,c83568df-ecd3-4448-8965-88f315ff82de,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,79.0,102.0,90.0,90.0,103.0,99.0,100.0,109.0,106.0,134.0,107.0,114.0,69.0,99.0,92.0,0.208,0.267,0.094,0.328,0.103,0.99,-2.84,-0.37,1.49,-1.74,92.4,87.4,85.6,91.5,79.1,0.204,0.333,0.338,0.155,0.303,0.212,0.312,0.482,0.136,0.293,0.448,0.143,0.404,0.83,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-30,745546,Flyout,field_out,True,547180,701542,Bryce Harper,Will Warren,0,fba6bad9-1357-4308-9c93-2e14d6db23c5,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,91.0,103.0,102.0,95.0,105.0,109.0,,,,110.0,115.0,125.0,0.228,0.325,0.053,,0.139,1.79,-6.37,-5.09,,-3.74,93.8,86.6,86.3,93.1,,,,,0.091,0.273,0.222,0.522,0.87,0.227,0.444,0.667,0.364,0.6,0.6,0.273,128.0,86.0,96.0,0.256,-2.77,83.1,0.294,0.588,0.333,,,,,,,,,,,,,,,,,,
26,2024-07-30,745546,Flyout,field_out,True,664761,701542,Alec Bohm,Will Warren,0,776550f0-81bc-4ed4-a545-0b56359e7b82,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,91.0,103.0,102.0,95.0,105.0,109.0,,,,110.0,115.0,125.0,0.228,0.325,0.053,,0.139,1.79,-6.37,-5.09,,-3.74,93.8,86.6,86.3,93.1,,,,,0.091,0.273,0.222,0.522,0.87,0.227,0.444,0.667,0.364,0.6,0.6,0.273,128.0,86.0,96.0,0.256,-2.77,83.1,0.294,0.588,0.333,,,,,,,,,,,,,,,,,,
27,2024-07-30,745546,Flyout,field_out,True,669016,701542,Brandon Marsh,Will Warren,0,af2368a8-fd22-4b90-a195-8d39391818df,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,91.0,103.0,102.0,95.0,105.0,109.0,,,,110.0,115.0,125.0,0.228,0.325,0.053,,0.139,1.79,-6.37,-5.09,,-3.74,93.8,86.6,86.3,93.1,,,,,0.091,0.273,0.222,0.522,0.87,0.227,0.444,0.667,0.364,0.6,0.6,0.273,128.0,86.0,96.0,0.256,-2.77,83.1,0.294,0.588,0.333,,,,,,,,,,,,,,,,,,
28,2024-07-30,745546,Flyout,field_out,True,650402,605400,Gleyber Torres,Aaron Nola,0,77d9c180-d7f8-4788-b269-1b5b227c16a9,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,79.0,102.0,90.0,90.0,103.0,99.0,100.0,109.0,106.0,134.0,107.0,114.0,69.0,99.0,92.0,0.208,0.267,0.094,0.328,0.103,0.99,-2.84,-0.37,1.49,-1.74,92.4,87.4,85.6,91.5,79.1,0.204,0.333,0.338,0.155,0.303,0.212,0.312,0.482,0.136,0.293,0.448,0.143,0.404,0.83,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-30,745546,Flyout,field_out,True,700250,605400,Ben Rice,Aaron Nola,0,eb3b94a2-007b-42df-814d-8e439d68f805,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,79.0,102.0,90.0,90.0,103.0,99.0,100.0,109.0,106.0,134.0,107.0,114.0,69.0,99.0,92.0,0.208,0.267,0.094,0.328,0.103,0.99,-2.84,-0.37,1.49,-1.74,92.4,87.4,85.6,91.5,79.1,0.204,0.333,0.338,0.155,0.303,0.212,0.312,0.482,0.136,0.293,0.448,0.143,0.404,0.83,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-30,745546,Double,double,False,683011,605400,Anthony Volpe,Aaron Nola,0,ec3c32a0-7261-4b4e-be25-1da308da3ed4,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,79.0,102.0,90.0,90.0,103.0,99.0,100.0,109.0,106.0,134.0,107.0,114.0,69.0,99.0,92.0,0.208,0.267,0.094,0.328,0.103,0.99,-2.84,-0.37,1.49,-1.74,92.4,87.4,85.6,91.5,79.1,0.204,0.333,0.338,0.155,0.303,0.212,0.312,0.482,0.136,0.293,0.448,0.143,0.404,0.83,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-07-30,745546,Flyout,field_out,True,663757,605400,Trent Grisham,Aaron Nola,0,4232e7bc-75cb-44c6-9e7d-388bc17b3eb4,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.3,3.86,166.1,105.0,104.0,104.0,0.789,8.28,2.27,8.17,1.24,1.29,0.203,0.474,0.161,0.303,0.407,79.0,102.0,90.0,90.0,103.0,99.0,100.0,109.0,106.0,134.0,107.0,114.0,69.0,99.0,92.0,0.208,0.267,0.094,0.328,0.103,0.99,-2.84,-0.37,1.49,-1.74,92.4,87.4,85.6,91.5,79.1,0.204,0.333,0.338,0.155,0.303,0.212,0.312,0.482,0.136,0.293,0.448,0.143,0.404,0.83,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-30,745546,Single,single,False,592663,701542,J.T. Realmuto,Will Warren,0,3c63fd00-5868-479c-ba7b-b99f89b81d40,701542.0,willwarren,"Warren, W",Right,Will Warren,NYY,9.68,4.32,17.2,100.0,102.0,104.0,0.75,11.72,3.06,13.25,1.53,0.65,0.204,0.352,0.148,0.37,0.389,91.0,102.0,106.0,91.0,103.0,102.0,95.0,105.0,109.0,,,,110.0,115.0,125.0,0.228,0.325,0.053,,0.139,1.79,-6.37,-5.09,,-3.74,93.8,86.6,86.3,93.1,,,,,0.091,0.273,0.222,0.522,0.87,0.227,0.444,0.667,0.364,0.6,0.6,0.273,128.0,86.0,96.0,0.256,-2.77,83.1,0.294,0.588,0.333,,,,,,,,,,,,,,,,,,
