,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-04-02,745598,Groundout,field_out,True,668715,605513,Spencer Steer,Spencer Turnbull,0,c11ff94d-adbc-4c55-b787-bb2d8999d22a,605513.0,spencerturnbull,Turnbull,Right,Spencer Turnbull,PHI,2.65,3.96,54.1,99.0,112.0,100.0,0.76,9.61,3.31,6.13,0.99,1.32,0.194,0.41,0.137,0.309,0.383,125.0,107.0,103.0,103.0,100.0,102.0,92.0,95.0,94.0,88.0,99.0,94.0,127.0,97.0,102.0,0.123,0.348,0.385,0.09,0.053,-0.45,-1.62,1.97,2.03,1.38,92.0,87.7,93.2,83.9,78.8,0.28,0.453,0.162,0.071,0.071,0.406,0.238,0.667,0.089,0.067,0.067,0.594,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,
11,2024-04-02,745598,Groundout,field_out,True,681082,668933,Bryson Stott,Graham Ashcraft,0,e424a7d2-9cf2-47a5-8f3e-d5a012da3dc0,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,,,,,,,71.0,100.0,84.0,119.0,98.0,109.0,0.172,,0.319,,0.03,,-2.75,1.37,,-3.79,,90.5,94.8,88.4,,,,,0.145,0.217,0.367,0.333,0.5,0.119,,,,0.333,0.333,0.2,125.0,99.0,92.0,0.479,-1.58,95.6,0.329,0.52,0.161,,,,,,,,,
12,2024-04-02,745598,Flyout,field_out,True,592206,668933,Nick Castellanos,Graham Ashcraft,0,dd3efddd-6c6d-4b3c-9d75-eba0cdc55483,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,,,,,,,71.0,100.0,84.0,119.0,98.0,109.0,0.172,,0.319,,0.03,,-2.75,1.37,,-3.79,,90.5,94.8,88.4,,,,,0.145,0.217,0.367,0.333,0.5,0.119,,,,0.333,0.333,0.2,125.0,99.0,92.0,0.479,-1.58,95.6,0.329,0.52,0.161,,,,,,,,,
13,2024-04-02,745598,Single,single,False,669016,668933,Brandon Marsh,Graham Ashcraft,0,7d17b433-157d-4abb-ad6b-50ab911d5cf4,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,,,,,,,71.0,100.0,84.0,119.0,98.0,109.0,0.172,,0.319,,0.03,,-2.75,1.37,,-3.79,,90.5,94.8,88.4,,,,,0.145,0.217,0.367,0.333,0.5,0.119,,,,0.333,0.333,0.2,125.0,99.0,92.0,0.479,-1.58,95.6,0.329,0.52,0.161,,,,,,,,,
14,2024-04-02,745598,Strikeout,strikeout,True,679032,668933,Johan Rojas,Graham Ashcraft,0,4e432153-b525-4d34-98f4-e3a5b907c6a5,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,,,,,,,71.0,100.0,84.0,119.0,98.0,109.0,0.172,,0.319,,0.03,,-2.75,1.37,,-3.79,,90.5,94.8,88.4,,,,,0.145,0.217,0.367,0.333,0.5,0.119,,,,0.333,0.333,0.2,125.0,99.0,92.0,0.479,-1.58,95.6,0.329,0.52,0.161,,,,,,,,,
15,2024-04-02,745598,Strikeout,strikeout,True,605361,605513,Nick Martini,Spencer Turnbull,0,809d7ce4-6a57-439c-b854-b9af43b45b8e,605513.0,spencerturnbull,Turnbull,Right,Spencer Turnbull,PHI,2.65,3.96,54.1,99.0,112.0,100.0,0.76,9.61,3.31,6.13,0.99,1.32,0.194,0.41,0.137,0.309,0.383,125.0,107.0,103.0,103.0,100.0,102.0,92.0,95.0,94.0,88.0,99.0,94.0,127.0,97.0,102.0,0.123,0.348,0.385,0.09,0.053,-0.45,-1.62,1.97,2.03,1.38,92.0,87.7,93.2,83.9,78.8,0.28,0.453,0.162,0.071,0.071,0.406,0.238,0.667,0.089,0.067,0.067,0.594,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,
16,2024-04-02,745598,Field Error,field_error,False,663886,605513,Tyler Stephenson,Spencer Turnbull,1,10dc7476-98c1-4e05-baf3-13f39ddb340b,605513.0,spencerturnbull,Turnbull,Right,Spencer Turnbull,PHI,2.65,3.96,54.1,99.0,112.0,100.0,0.76,9.61,3.31,6.13,0.99,1.32,0.194,0.41,0.137,0.309,0.383,125.0,107.0,103.0,103.0,100.0,102.0,92.0,95.0,94.0,88.0,99.0,94.0,127.0,97.0,102.0,0.123,0.348,0.385,0.09,0.053,-0.45,-1.62,1.97,2.03,1.38,92.0,87.7,93.2,83.9,78.8,0.28,0.453,0.162,0.071,0.071,0.406,0.238,0.667,0.089,0.067,0.067,0.594,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,
17,2024-04-02,745598,Lineout,field_out,True,663697,605513,Jonathan India,Spencer Turnbull,0,8af1eb99-4edb-4820-9b0b-60a662251c6a,605513.0,spencerturnbull,Turnbull,Right,Spencer Turnbull,PHI,2.65,3.96,54.1,99.0,112.0,100.0,0.76,9.61,3.31,6.13,0.99,1.32,0.194,0.41,0.137,0.309,0.383,125.0,107.0,103.0,103.0,100.0,102.0,92.0,95.0,94.0,88.0,99.0,94.0,127.0,97.0,102.0,0.123,0.348,0.385,0.09,0.053,-0.45,-1.62,1.97,2.03,1.38,92.0,87.7,93.2,83.9,78.8,0.28,0.453,0.162,0.071,0.071,0.406,0.238,0.667,0.089,0.067,0.067,0.594,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,
18,2024-04-02,745598,Double,double,False,666181,605513,Will Benson,Spencer Turnbull,1,8a1f813b-bcad-41d7-8ab2-964f37d2450b,605513.0,spencerturnbull,Turnbull,Right,Spencer Turnbull,PHI,2.65,3.96,54.1,99.0,112.0,100.0,0.76,9.61,3.31,6.13,0.99,1.32,0.194,0.41,0.137,0.309,0.383,125.0,107.0,103.0,103.0,100.0,102.0,92.0,95.0,94.0,88.0,99.0,94.0,127.0,97.0,102.0,0.123,0.348,0.385,0.09,0.053,-0.45,-1.62,1.97,2.03,1.38,92.0,87.7,93.2,83.9,78.8,0.28,0.453,0.162,0.071,0.071,0.406,0.238,0.667,0.089,0.067,0.067,0.594,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,
19,2024-04-02,745598,Strikeout,strikeout,True,687952,605513,Christian Encarnacion-Strand,Spencer Turnbull,0,d635a79c-2135-42b3-9670-08e509e4b0e3,605513.0,spencerturnbull,Turnbull,Right,Spencer Turnbull,PHI,2.65,3.96,54.1,99.0,112.0,100.0,0.76,9.61,3.31,6.13,0.99,1.32,0.194,0.41,0.137,0.309,0.383,125.0,107.0,103.0,103.0,100.0,102.0,92.0,95.0,94.0,88.0,99.0,94.0,127.0,97.0,102.0,0.123,0.348,0.385,0.09,0.053,-0.45,-1.62,1.97,2.03,1.38,92.0,87.7,93.2,83.9,78.8,0.28,0.453,0.162,0.071,0.071,0.406,0.238,0.667,0.089,0.067,0.067,0.594,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,
20,2024-04-02,745598,Strikeout,strikeout,True,596117,668933,Garrett Stubbs,Graham Ashcraft,0,465bf4fa-9eb9-46b8-bf45-c9fcf264d704,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,,,,,,,71.0,100.0,84.0,119.0,98.0,109.0,0.172,,0.319,,0.03,,-2.75,1.37,,-3.79,,90.5,94.8,88.4,,,,,0.145,0.217,0.367,0.333,0.5,0.119,,,,0.333,0.333,0.2,125.0,99.0,92.0,0.479,-1.58,95.6,0.329,0.52,0.161,,,,,,,,,
21,2024-04-02,745598,Strikeout,strikeout,True,656941,668933,Kyle Schwarber,Graham Ashcraft,0,31c236e1-ed91-420f-81d7-3eb179fe6287,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,,,,,,,71.0,100.0,84.0,119.0,98.0,109.0,0.172,,0.319,,0.03,,-2.75,1.37,,-3.79,,90.5,94.8,88.4,,,,,0.145,0.217,0.367,0.333,0.5,0.119,,,,0.333,0.333,0.2,125.0,99.0,92.0,0.479,-1.58,95.6,0.329,0.52,0.161,,,,,,,,,
22,2024-04-02,745598,Groundout,field_out,True,607208,668933,Trea Turner,Graham Ashcraft,0,a6466601-b9c1-4a72-9cc3-09623b7607fa,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,,,,,,,71.0,100.0,84.0,119.0,98.0,109.0,0.172,,0.319,,0.03,,-2.75,1.37,,-3.79,,90.5,94.8,88.4,,,,,0.145,0.217,0.367,0.333,0.5,0.119,,,,0.333,0.333,0.2,125.0,99.0,92.0,0.479,-1.58,95.6,0.329,0.52,0.161,,,,,,,,,
23,2024-04-02,745598,Groundout,field_out,True,600869,605513,Jeimer Candelario,Spencer Turnbull,0,e7016ce3-aac1-4fc0-af85-03b28e3050bb,605513.0,spencerturnbull,Turnbull,Right,Spencer Turnbull,PHI,2.65,3.96,54.1,99.0,112.0,100.0,0.76,9.61,3.31,6.13,0.99,1.32,0.194,0.41,0.137,0.309,0.383,125.0,107.0,103.0,103.0,100.0,102.0,92.0,95.0,94.0,88.0,99.0,94.0,127.0,97.0,102.0,0.123,0.348,0.385,0.09,0.053,-0.45,-1.62,1.97,2.03,1.38,92.0,87.7,93.2,83.9,78.8,0.28,0.453,0.162,0.071,0.071,0.406,0.238,0.667,0.089,0.067,0.067,0.594,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,
24,2024-04-02,745598,Strikeout,strikeout,True,641584,605513,Jake Fraley,Spencer Turnbull,0,8dc0d74d-c819-4764-9928-aaa62baf1a5b,605513.0,spencerturnbull,Turnbull,Right,Spencer Turnbull,PHI,2.65,3.96,54.1,99.0,112.0,100.0,0.76,9.61,3.31,6.13,0.99,1.32,0.194,0.41,0.137,0.309,0.383,125.0,107.0,103.0,103.0,100.0,102.0,92.0,95.0,94.0,88.0,99.0,94.0,127.0,97.0,102.0,0.123,0.348,0.385,0.09,0.053,-0.45,-1.62,1.97,2.03,1.38,92.0,87.7,93.2,83.9,78.8,0.28,0.453,0.162,0.071,0.071,0.406,0.238,0.667,0.089,0.067,0.067,0.594,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,
25,2024-04-02,745598,Groundout,field_out,True,682829,605513,Elly De La Cruz,Spencer Turnbull,0,046ac5a6-72b5-4cf2-870f-0f9171a3c90f,605513.0,spencerturnbull,Turnbull,Right,Spencer Turnbull,PHI,2.65,3.96,54.1,99.0,112.0,100.0,0.76,9.61,3.31,6.13,0.99,1.32,0.194,0.41,0.137,0.309,0.383,125.0,107.0,103.0,103.0,100.0,102.0,92.0,95.0,94.0,88.0,99.0,94.0,127.0,97.0,102.0,0.123,0.348,0.385,0.09,0.053,-0.45,-1.62,1.97,2.03,1.38,92.0,87.7,93.2,83.9,78.8,0.28,0.453,0.162,0.071,0.071,0.406,0.238,0.667,0.089,0.067,0.067,0.594,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,
26,2024-04-02,745598,Home Run,home_run,False,547180,668933,Bryce Harper,Graham Ashcraft,0,f03a3c6e-85ec-4cea-a172-2a6c6dadd3b3,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,,,,,,,71.0,100.0,84.0,119.0,98.0,109.0,0.172,,0.319,,0.03,,-2.75,1.37,,-3.79,,90.5,94.8,88.4,,,,,0.145,0.217,0.367,0.333,0.5,0.119,,,,0.333,0.333,0.2,125.0,99.0,92.0,0.479,-1.58,95.6,0.329,0.52,0.161,,,,,,,,,
27,2024-04-02,745598,Flyout,field_out,True,664761,668933,Alec Bohm,Graham Ashcraft,0,19fa1224-d9af-4d77-ad97-928b76c5da18,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,,,,,,,71.0,100.0,84.0,119.0,98.0,109.0,0.172,,0.319,,0.03,,-2.75,1.37,,-3.79,,90.5,94.8,88.4,,,,,0.145,0.217,0.367,0.333,0.5,0.119,,,,0.333,0.333,0.2,125.0,99.0,92.0,0.479,-1.58,95.6,0.329,0.52,0.161,,,,,,,,,
28,2024-04-02,745598,Lineout,field_out,True,681082,668933,Bryson Stott,Graham Ashcraft,0,1df214c0-d62b-46ea-9af9-7ab57eb9bffb,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,,,,,,,71.0,100.0,84.0,119.0,98.0,109.0,0.172,,0.319,,0.03,,-2.75,1.37,,-3.79,,90.5,94.8,88.4,,,,,0.145,0.217,0.367,0.333,0.5,0.119,,,,0.333,0.333,0.2,125.0,99.0,92.0,0.479,-1.58,95.6,0.329,0.52,0.161,,,,,,,,,
29,2024-04-02,745598,Strikeout,strikeout,True,592206,668933,Nick Castellanos,Graham Ashcraft,0,fa7ceafc-6f1f-4747-a48d-06eeed21a876,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,,,,,,,71.0,100.0,84.0,119.0,98.0,109.0,0.172,,0.319,,0.03,,-2.75,1.37,,-3.79,,90.5,94.8,88.4,,,,,0.145,0.217,0.367,0.333,0.5,0.119,,,,0.333,0.333,0.2,125.0,99.0,92.0,0.479,-1.58,95.6,0.329,0.52,0.161,,,,,,,,,
30,2024-04-02,745598,Single,single,False,668715,605513,Spencer Steer,Spencer Turnbull,0,c158b5a3-8709-4aea-bf5b-2d0f19db5768,605513.0,spencerturnbull,Turnbull,Right,Spencer Turnbull,PHI,2.65,3.96,54.1,99.0,112.0,100.0,0.76,9.61,3.31,6.13,0.99,1.32,0.194,0.41,0.137,0.309,0.383,125.0,107.0,103.0,103.0,100.0,102.0,92.0,95.0,94.0,88.0,99.0,94.0,127.0,97.0,102.0,0.123,0.348,0.385,0.09,0.053,-0.45,-1.62,1.97,2.03,1.38,92.0,87.7,93.2,83.9,78.8,0.28,0.453,0.162,0.071,0.071,0.406,0.238,0.667,0.089,0.067,0.067,0.594,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,
31,2024-04-02,745598,Strikeout,strikeout,True,605361,605513,Nick Martini,Spencer Turnbull,0,f9cea6b6-c793-4ecd-b05f-88f5c62e34ec,605513.0,spencerturnbull,Turnbull,Right,Spencer Turnbull,PHI,2.65,3.96,54.1,99.0,112.0,100.0,0.76,9.61,3.31,6.13,0.99,1.32,0.194,0.41,0.137,0.309,0.383,125.0,107.0,103.0,103.0,100.0,102.0,92.0,95.0,94.0,88.0,99.0,94.0,127.0,97.0,102.0,0.123,0.348,0.385,0.09,0.053,-0.45,-1.62,1.97,2.03,1.38,92.0,87.7,93.2,83.9,78.8,0.28,0.453,0.162,0.071,0.071,0.406,0.238,0.667,0.089,0.067,0.067,0.594,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,
32,2024-04-02,745598,Strikeout,strikeout,True,663886,605513,Tyler Stephenson,Spencer Turnbull,0,bb8344de-5780-4f7e-9df0-9ede45eb2d13,605513.0,spencerturnbull,Turnbull,Right,Spencer Turnbull,PHI,2.65,3.96,54.1,99.0,112.0,100.0,0.76,9.61,3.31,6.13,0.99,1.32,0.194,0.41,0.137,0.309,0.383,125.0,107.0,103.0,103.0,100.0,102.0,92.0,95.0,94.0,88.0,99.0,94.0,127.0,97.0,102.0,0.123,0.348,0.385,0.09,0.053,-0.45,-1.62,1.97,2.03,1.38,92.0,87.7,93.2,83.9,78.8,0.28,0.453,0.162,0.071,0.071,0.406,0.238,0.667,0.089,0.067,0.067,0.594,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,
33,2024-04-02,745598,Groundout,field_out,True,663697,605513,Jonathan India,Spencer Turnbull,1,5ace4643-322d-4e72-a14b-f48c66a06556,605513.0,spencerturnbull,Turnbull,Right,Spencer Turnbull,PHI,2.65,3.96,54.1,99.0,112.0,100.0,0.76,9.61,3.31,6.13,0.99,1.32,0.194,0.41,0.137,0.309,0.383,125.0,107.0,103.0,103.0,100.0,102.0,92.0,95.0,94.0,88.0,99.0,94.0,127.0,97.0,102.0,0.123,0.348,0.385,0.09,0.053,-0.45,-1.62,1.97,2.03,1.38,92.0,87.7,93.2,83.9,78.8,0.28,0.453,0.162,0.071,0.071,0.406,0.238,0.667,0.089,0.067,0.067,0.594,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,
