,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,FO%,KC%,wFO/C,wKC/C,vFO,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-09-28,746171,Groundout,field_out,True,665750,656288,Leody Taveras,Griffin Canning,0,4a325ea9-bbae-4886-9790-326adf1a52b3,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.71,171.2,98.0,88.0,97.0,0.772,6.82,3.46,9.12,1.63,1.04,0.225,0.434,0.128,0.367,0.401,96.0,102.0,102.0,75.0,96.0,96.0,73.0,94.0,86.0,76.0,89.0,78.0,107.0,100.0,110.0,0.01,0.376,0.24,0.107,0.267,-0.85,-6.83,-0.91,-0.86,0.48,93.4,88.6,93.0,87.7,80.6,0.251,0.529,0.147,0.259,0.387,0.288,0.284,0.444,0.329,0.271,0.438,0.241,0.429,0.857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-28,746171,Groundout,field_out,True,608348,656288,Carson Kelly,Griffin Canning,0,7a6d7d9c-defb-4023-a6ab-22e7ab0284b8,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.71,171.2,98.0,88.0,97.0,0.772,6.82,3.46,9.12,1.63,1.04,0.225,0.434,0.128,0.367,0.401,96.0,102.0,102.0,75.0,96.0,96.0,73.0,94.0,86.0,76.0,89.0,78.0,107.0,100.0,110.0,0.01,0.376,0.24,0.107,0.267,-0.85,-6.83,-0.91,-0.86,0.48,93.4,88.6,93.0,87.7,80.6,0.251,0.529,0.147,0.259,0.387,0.288,0.284,0.444,0.329,0.271,0.438,0.241,0.429,0.857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-28,746171,Walk,walk,False,687957,656288,Dustin Harris,Griffin Canning,0,941e6c49-7a11-436e-aeb8-e35c53ab57c6,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.71,171.2,98.0,88.0,97.0,0.772,6.82,3.46,9.12,1.63,1.04,0.225,0.434,0.128,0.367,0.401,96.0,102.0,102.0,75.0,96.0,96.0,73.0,94.0,86.0,76.0,89.0,78.0,107.0,100.0,110.0,0.01,0.376,0.24,0.107,0.267,-0.85,-6.83,-0.91,-0.86,0.48,93.4,88.6,93.0,87.7,80.6,0.251,0.529,0.147,0.259,0.387,0.288,0.284,0.444,0.329,0.271,0.438,0.241,0.429,0.857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-28,746171,Strikeout,strikeout,True,677649,656288,Ezequiel Duran,Griffin Canning,0,71e63610-b890-463f-a72d-81f30bd24547,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.71,171.2,98.0,88.0,97.0,0.772,6.82,3.46,9.12,1.63,1.04,0.225,0.434,0.128,0.367,0.401,96.0,102.0,102.0,75.0,96.0,96.0,73.0,94.0,86.0,76.0,89.0,78.0,107.0,100.0,110.0,0.01,0.376,0.24,0.107,0.267,-0.85,-6.83,-0.91,-0.86,0.48,93.4,88.6,93.0,87.7,80.6,0.251,0.529,0.147,0.259,0.387,0.288,0.284,0.444,0.329,0.271,0.438,0.241,0.429,0.857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-28,746171,Single,single,False,681351,571760,Logan O'Hoppe,Andrew Heaney,0,a7e92cb1-552c-4dd3-adf4-c663ac59a76e,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.28,4.49,160.0,102.0,80.0,99.0,0.76,8.94,2.31,8.94,1.29,0.75,0.247,0.407,0.148,0.304,0.428,83.0,102.0,94.0,126.0,105.0,103.0,77.0,102.0,98.0,34.0,82.0,74.0,79.0,100.0,103.0,0.014,0.501,0.278,0.036,0.17,0.15,-4.52,-0.26,-3.31,0.46,91.5,83.7,92.2,82.5,75.6,0.23,0.412,0.213,0.239,0.384,0.243,0.26,0.385,0.36,0.5,1.1,0.188,0.455,0.455,0.125,20.0,51.0,51.0,0.001,-19.13,86.6,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-28,746171,Lineout,field_out,True,672569,571760,Gustavo Campero,Andrew Heaney,0,cc6ccec9-d800-43d2-85d5-2e93f71f2d0d,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.28,4.49,160.0,102.0,80.0,99.0,0.76,8.94,2.31,8.94,1.29,0.75,0.247,0.407,0.148,0.304,0.428,83.0,102.0,94.0,126.0,105.0,103.0,77.0,102.0,98.0,34.0,82.0,74.0,79.0,100.0,103.0,0.014,0.501,0.278,0.036,0.17,0.15,-4.52,-0.26,-3.31,0.46,91.5,83.7,92.2,82.5,75.6,0.23,0.412,0.213,0.239,0.384,0.243,0.26,0.385,0.36,0.5,1.1,0.188,0.455,0.455,0.125,20.0,51.0,51.0,0.001,-19.13,86.6,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-28,746171,Single,single,False,694359,571760,Niko Kavadas,Andrew Heaney,1,6462f837-5a96-4c51-a475-ea1eef802ed4,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.28,4.49,160.0,102.0,80.0,99.0,0.76,8.94,2.31,8.94,1.29,0.75,0.247,0.407,0.148,0.304,0.428,83.0,102.0,94.0,126.0,105.0,103.0,77.0,102.0,98.0,34.0,82.0,74.0,79.0,100.0,103.0,0.014,0.501,0.278,0.036,0.17,0.15,-4.52,-0.26,-3.31,0.46,91.5,83.7,92.2,82.5,75.6,0.23,0.412,0.213,0.239,0.384,0.243,0.26,0.385,0.36,0.5,1.1,0.188,0.455,0.455,0.125,20.0,51.0,51.0,0.001,-19.13,86.6,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-28,746171,Double,double,False,683021,571760,Michael Stefanic,Andrew Heaney,1,df17ed2e-c97d-4c0c-80b8-9e950e35bc48,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.28,4.49,160.0,102.0,80.0,99.0,0.76,8.94,2.31,8.94,1.29,0.75,0.247,0.407,0.148,0.304,0.428,83.0,102.0,94.0,126.0,105.0,103.0,77.0,102.0,98.0,34.0,82.0,74.0,79.0,100.0,103.0,0.014,0.501,0.278,0.036,0.17,0.15,-4.52,-0.26,-3.31,0.46,91.5,83.7,92.2,82.5,75.6,0.23,0.412,0.213,0.239,0.384,0.243,0.26,0.385,0.36,0.5,1.1,0.188,0.455,0.455,0.125,20.0,51.0,51.0,0.001,-19.13,86.6,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-28,746171,Groundout,field_out,True,621493,571760,Taylor Ward,Andrew Heaney,1,d1b3fceb-defe-43b3-ba06-b3508099658d,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.28,4.49,160.0,102.0,80.0,99.0,0.76,8.94,2.31,8.94,1.29,0.75,0.247,0.407,0.148,0.304,0.428,83.0,102.0,94.0,126.0,105.0,103.0,77.0,102.0,98.0,34.0,82.0,74.0,79.0,100.0,103.0,0.014,0.501,0.278,0.036,0.17,0.15,-4.52,-0.26,-3.31,0.46,91.5,83.7,92.2,82.5,75.6,0.23,0.412,0.213,0.239,0.384,0.243,0.26,0.385,0.36,0.5,1.1,0.188,0.455,0.455,0.125,20.0,51.0,51.0,0.001,-19.13,86.6,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-28,746171,Single,single,False,605346,571760,Jack López,Andrew Heaney,1,9b705026-f925-4544-9157-08e3d0212ac0,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.28,4.49,160.0,102.0,80.0,99.0,0.76,8.94,2.31,8.94,1.29,0.75,0.247,0.407,0.148,0.304,0.428,83.0,102.0,94.0,126.0,105.0,103.0,77.0,102.0,98.0,34.0,82.0,74.0,79.0,100.0,103.0,0.014,0.501,0.278,0.036,0.17,0.15,-4.52,-0.26,-3.31,0.46,91.5,83.7,92.2,82.5,75.6,0.23,0.412,0.213,0.239,0.384,0.243,0.26,0.385,0.36,0.5,1.1,0.188,0.455,0.455,0.125,20.0,51.0,51.0,0.001,-19.13,86.6,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-28,746171,Groundout,field_out,True,676572,571760,Eric Wagaman,Andrew Heaney,0,e9f24a6a-d9e2-4763-b542-8af2e49fc50d,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.28,4.49,160.0,102.0,80.0,99.0,0.76,8.94,2.31,8.94,1.29,0.75,0.247,0.407,0.148,0.304,0.428,83.0,102.0,94.0,126.0,105.0,103.0,77.0,102.0,98.0,34.0,82.0,74.0,79.0,100.0,103.0,0.014,0.501,0.278,0.036,0.17,0.15,-4.52,-0.26,-3.31,0.46,91.5,83.7,92.2,82.5,75.6,0.23,0.412,0.213,0.239,0.384,0.243,0.26,0.385,0.36,0.5,1.1,0.188,0.455,0.455,0.125,20.0,51.0,51.0,0.001,-19.13,86.6,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-28,746171,Groundout,field_out,True,543760,656288,Marcus Semien,Griffin Canning,0,69993bc3-3e28-42ff-9da5-9208bc4f55de,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.71,171.2,98.0,88.0,97.0,0.772,6.82,3.46,9.12,1.63,1.04,0.225,0.434,0.128,0.367,0.401,96.0,102.0,102.0,75.0,96.0,96.0,73.0,94.0,86.0,76.0,89.0,78.0,107.0,100.0,110.0,0.01,0.376,0.24,0.107,0.267,-0.85,-6.83,-0.91,-0.86,0.48,93.4,88.6,93.0,87.7,80.6,0.251,0.529,0.147,0.259,0.387,0.288,0.284,0.444,0.329,0.271,0.438,0.241,0.429,0.857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-28,746171,Lineout,field_out,True,669701,656288,Josh Smith,Griffin Canning,0,cbf92467-dfaa-4e78-a601-d67182af9899,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.71,171.2,98.0,88.0,97.0,0.772,6.82,3.46,9.12,1.63,1.04,0.225,0.434,0.128,0.367,0.401,96.0,102.0,102.0,75.0,96.0,96.0,73.0,94.0,86.0,76.0,89.0,78.0,107.0,100.0,110.0,0.01,0.376,0.24,0.107,0.267,-0.85,-6.83,-0.91,-0.86,0.48,93.4,88.6,93.0,87.7,80.6,0.251,0.529,0.147,0.259,0.387,0.288,0.284,0.444,0.329,0.271,0.438,0.241,0.429,0.857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-28,746171,Groundout,field_out,True,694671,656288,Wyatt Langford,Griffin Canning,0,edcdf028-3d54-437f-bb2a-55122b45513b,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.71,171.2,98.0,88.0,97.0,0.772,6.82,3.46,9.12,1.63,1.04,0.225,0.434,0.128,0.367,0.401,96.0,102.0,102.0,75.0,96.0,96.0,73.0,94.0,86.0,76.0,89.0,78.0,107.0,100.0,110.0,0.01,0.376,0.24,0.107,0.267,-0.85,-6.83,-0.91,-0.86,0.48,93.4,88.6,93.0,87.7,80.6,0.251,0.529,0.147,0.259,0.387,0.288,0.284,0.444,0.329,0.271,0.438,0.241,0.429,0.857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-28,746171,Strikeout,strikeout,True,607680,571760,Kevin Pillar,Andrew Heaney,0,547a605f-72dc-4362-97f3-4d8d6258442d,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.28,4.49,160.0,102.0,80.0,99.0,0.76,8.94,2.31,8.94,1.29,0.75,0.247,0.407,0.148,0.304,0.428,83.0,102.0,94.0,126.0,105.0,103.0,77.0,102.0,98.0,34.0,82.0,74.0,79.0,100.0,103.0,0.014,0.501,0.278,0.036,0.17,0.15,-4.52,-0.26,-3.31,0.46,91.5,83.7,92.2,82.5,75.6,0.23,0.412,0.213,0.239,0.384,0.243,0.26,0.385,0.36,0.5,1.1,0.188,0.455,0.455,0.125,20.0,51.0,51.0,0.001,-19.13,86.6,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-28,746171,Single,single,False,592273,571760,Brandon Drury,Andrew Heaney,0,ef4406fe-27f4-4815-9cca-6d165778717a,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.28,4.49,160.0,102.0,80.0,99.0,0.76,8.94,2.31,8.94,1.29,0.75,0.247,0.407,0.148,0.304,0.428,83.0,102.0,94.0,126.0,105.0,103.0,77.0,102.0,98.0,34.0,82.0,74.0,79.0,100.0,103.0,0.014,0.501,0.278,0.036,0.17,0.15,-4.52,-0.26,-3.31,0.46,91.5,83.7,92.2,82.5,75.6,0.23,0.412,0.213,0.239,0.384,0.243,0.26,0.385,0.36,0.5,1.1,0.188,0.455,0.455,0.125,20.0,51.0,51.0,0.001,-19.13,86.6,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-28,746171,Single,single,False,681351,571760,Logan O'Hoppe,Andrew Heaney,1,bcd8f12a-9c06-4036-a60e-1ac19637257f,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.28,4.49,160.0,102.0,80.0,99.0,0.76,8.94,2.31,8.94,1.29,0.75,0.247,0.407,0.148,0.304,0.428,83.0,102.0,94.0,126.0,105.0,103.0,77.0,102.0,98.0,34.0,82.0,74.0,79.0,100.0,103.0,0.014,0.501,0.278,0.036,0.17,0.15,-4.52,-0.26,-3.31,0.46,91.5,83.7,92.2,82.5,75.6,0.23,0.412,0.213,0.239,0.384,0.243,0.26,0.385,0.36,0.5,1.1,0.188,0.455,0.455,0.125,20.0,51.0,51.0,0.001,-19.13,86.6,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-28,746171,Home Run,home_run,False,672569,571760,Gustavo Campero,Andrew Heaney,1,aa5e5bdb-5663-4ba0-94fb-5d0428e4306c,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.28,4.49,160.0,102.0,80.0,99.0,0.76,8.94,2.31,8.94,1.29,0.75,0.247,0.407,0.148,0.304,0.428,83.0,102.0,94.0,126.0,105.0,103.0,77.0,102.0,98.0,34.0,82.0,74.0,79.0,100.0,103.0,0.014,0.501,0.278,0.036,0.17,0.15,-4.52,-0.26,-3.31,0.46,91.5,83.7,92.2,82.5,75.6,0.23,0.412,0.213,0.239,0.384,0.243,0.26,0.385,0.36,0.5,1.1,0.188,0.455,0.455,0.125,20.0,51.0,51.0,0.001,-19.13,86.6,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-28,746171,Home Run,home_run,False,694359,571760,Niko Kavadas,Andrew Heaney,0,da78d8e2-1e5c-45f3-b23f-b6e068b84de1,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.28,4.49,160.0,102.0,80.0,99.0,0.76,8.94,2.31,8.94,1.29,0.75,0.247,0.407,0.148,0.304,0.428,83.0,102.0,94.0,126.0,105.0,103.0,77.0,102.0,98.0,34.0,82.0,74.0,79.0,100.0,103.0,0.014,0.501,0.278,0.036,0.17,0.15,-4.52,-0.26,-3.31,0.46,91.5,83.7,92.2,82.5,75.6,0.23,0.412,0.213,0.239,0.384,0.243,0.26,0.385,0.36,0.5,1.1,0.188,0.455,0.455,0.125,20.0,51.0,51.0,0.001,-19.13,86.6,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-28,746171,Groundout,field_out,True,683021,571760,Michael Stefanic,Andrew Heaney,0,060bbe2b-dab4-4c0b-98d5-f9c184e19e97,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.28,4.49,160.0,102.0,80.0,99.0,0.76,8.94,2.31,8.94,1.29,0.75,0.247,0.407,0.148,0.304,0.428,83.0,102.0,94.0,126.0,105.0,103.0,77.0,102.0,98.0,34.0,82.0,74.0,79.0,100.0,103.0,0.014,0.501,0.278,0.036,0.17,0.15,-4.52,-0.26,-3.31,0.46,91.5,83.7,92.2,82.5,75.6,0.23,0.412,0.213,0.239,0.384,0.243,0.26,0.385,0.36,0.5,1.1,0.188,0.455,0.455,0.125,20.0,51.0,51.0,0.001,-19.13,86.6,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-28,746171,Strikeout,strikeout,True,621493,571760,Taylor Ward,Andrew Heaney,0,21809a63-384c-4c29-83a7-a5cfccd689e6,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.28,4.49,160.0,102.0,80.0,99.0,0.76,8.94,2.31,8.94,1.29,0.75,0.247,0.407,0.148,0.304,0.428,83.0,102.0,94.0,126.0,105.0,103.0,77.0,102.0,98.0,34.0,82.0,74.0,79.0,100.0,103.0,0.014,0.501,0.278,0.036,0.17,0.15,-4.52,-0.26,-3.31,0.46,91.5,83.7,92.2,82.5,75.6,0.23,0.412,0.213,0.239,0.384,0.243,0.26,0.385,0.36,0.5,1.1,0.188,0.455,0.455,0.125,20.0,51.0,51.0,0.001,-19.13,86.6,,,,,,,,,,,,,,,,,,,,,,,,
