,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-08-23,746995,Single,single,False,623993,686613,Anthony Santander,Hunter Brown,0,775b1fbf-ae99-4be3-aeb5-204b624a61d2,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,,,,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,92.0,102.0,100.0,0.161,0.356,0.17,0.056,,0.13,0.07,-0.04,0.71,1.52,,1.37,95.9,92.4,88.4,95.6,89.1,,0.247,0.425,0.288,0.254,0.418,0.282,,,,0.2,0.243,0.297,0.23,0.37,0.2,0.28,0.34,0.164,129.0,99.0,106.0,0.127,-0.95,82.8,0.219,0.219,0.227,,,,,,,,,
11,2024-08-23,746995,Groundout,field_out,True,656811,686613,Ryan O'Hearn,Hunter Brown,1,9a3a4c0a-013d-4efd-b76d-5162a6b37b02,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,,,,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,92.0,102.0,100.0,0.161,0.356,0.17,0.056,,0.13,0.07,-0.04,0.71,1.52,,1.37,95.9,92.4,88.4,95.6,89.1,,0.247,0.425,0.288,0.254,0.418,0.282,,,,0.2,0.243,0.297,0.23,0.37,0.2,0.28,0.34,0.164,129.0,99.0,106.0,0.127,-0.95,82.8,0.219,0.219,0.227,,,,,,,,,
12,2024-08-23,746995,Walk,walk,False,656775,686613,Cedric Mullins,Hunter Brown,0,aa6b4380-a726-41fa-bd0b-a459999fa26f,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,,,,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,92.0,102.0,100.0,0.161,0.356,0.17,0.056,,0.13,0.07,-0.04,0.71,1.52,,1.37,95.9,92.4,88.4,95.6,89.1,,0.247,0.425,0.288,0.254,0.418,0.282,,,,0.2,0.243,0.297,0.23,0.37,0.2,0.28,0.34,0.164,129.0,99.0,106.0,0.127,-0.95,82.8,0.219,0.219,0.227,,,,,,,,,
13,2024-08-23,746995,Fielders Choice,fielders_choice,False,602104,686613,Ramón Urías,Hunter Brown,1,6faefe87-6e81-4520-a1d7-4f35eb51ccc6,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,,,,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,92.0,102.0,100.0,0.161,0.356,0.17,0.056,,0.13,0.07,-0.04,0.71,1.52,,1.37,95.9,92.4,88.4,95.6,89.1,,0.247,0.425,0.288,0.254,0.418,0.282,,,,0.2,0.243,0.297,0.23,0.37,0.2,0.28,0.34,0.164,129.0,99.0,106.0,0.127,-0.95,82.8,0.219,0.219,0.227,,,,,,,,,
14,2024-08-23,746995,Strikeout,strikeout,True,702616,686613,Jackson Holliday,Hunter Brown,0,a43062e1-7113-4c70-b88a-2a7245078064,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,,,,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,92.0,102.0,100.0,0.161,0.356,0.17,0.056,,0.13,0.07,-0.04,0.71,1.52,,1.37,95.9,92.4,88.4,95.6,89.1,,0.247,0.425,0.288,0.254,0.418,0.282,,,,0.2,0.243,0.297,0.23,0.37,0.2,0.28,0.34,0.164,129.0,99.0,106.0,0.127,-0.95,82.8,0.219,0.219,0.227,,,,,,,,,
15,2024-08-23,746995,Strikeout,strikeout,True,543510,686613,James McCann,Hunter Brown,1,ee86b0d5-3204-4acb-b23b-f723e9fcbaa6,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,,,,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,92.0,102.0,100.0,0.161,0.356,0.17,0.056,,0.13,0.07,-0.04,0.71,1.52,,1.37,95.9,92.4,88.4,95.6,89.1,,0.247,0.425,0.288,0.254,0.418,0.282,,,,0.2,0.243,0.297,0.23,0.37,0.2,0.28,0.34,0.164,129.0,99.0,106.0,0.127,-0.95,82.8,0.219,0.219,0.227,,,,,,,,,
16,2024-08-23,746995,Single,single,False,701305,700249,Zach Dezenzo,Cade Povich,0,a8a95827-e916-4ff9-8180-54d3a261cc41,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.58,4.44,52.0,96.0,86.0,95.0,0.807,6.4,4.5,11.08,1.56,0.79,0.229,0.453,0.201,0.268,0.446,63.0,99.0,93.0,92.0,99.0,103.0,79.0,94.0,90.0,78.0,92.0,86.0,112.0,101.0,104.0,97.0,94.0,94.0,0.078,0.395,0.109,0.113,0.203,0.103,0.64,-3.1,-0.88,-3.0,-3.94,-1.67,92.2,88.3,86.1,91.2,82.7,76.0,0.214,0.314,0.138,0.432,0.682,0.3,0.306,0.556,0.207,0.259,0.519,0.204,0.333,0.81,0.288,0.313,0.375,0.107,,,,,,,,,,,,,,,,,,
17,2024-08-23,746995,Groundout,field_out,True,676801,700249,Chas McCormick,Cade Povich,1,3882b1f4-ebf8-4dfb-8a84-300a99122de6,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.58,4.44,52.0,96.0,86.0,95.0,0.807,6.4,4.5,11.08,1.56,0.79,0.229,0.453,0.201,0.268,0.446,63.0,99.0,93.0,92.0,99.0,103.0,79.0,94.0,90.0,78.0,92.0,86.0,112.0,101.0,104.0,97.0,94.0,94.0,0.078,0.395,0.109,0.113,0.203,0.103,0.64,-3.1,-0.88,-3.0,-3.94,-1.67,92.2,88.3,86.1,91.2,82.7,76.0,0.214,0.314,0.138,0.432,0.682,0.3,0.306,0.556,0.207,0.259,0.519,0.204,0.333,0.81,0.288,0.313,0.375,0.107,,,,,,,,,,,,,,,,,,
18,2024-08-23,746995,Home Run,home_run,False,514888,700249,Jose Altuve,Cade Povich,1,c31ec180-b84d-4607-b8c2-d47eafa800d2,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.58,4.44,52.0,96.0,86.0,95.0,0.807,6.4,4.5,11.08,1.56,0.79,0.229,0.453,0.201,0.268,0.446,63.0,99.0,93.0,92.0,99.0,103.0,79.0,94.0,90.0,78.0,92.0,86.0,112.0,101.0,104.0,97.0,94.0,94.0,0.078,0.395,0.109,0.113,0.203,0.103,0.64,-3.1,-0.88,-3.0,-3.94,-1.67,92.2,88.3,86.1,91.2,82.7,76.0,0.214,0.314,0.138,0.432,0.682,0.3,0.306,0.556,0.207,0.259,0.519,0.204,0.333,0.81,0.288,0.313,0.375,0.107,,,,,,,,,,,,,,,,,,
19,2024-08-23,746995,Flyout,field_out,True,608324,700249,Alex Bregman,Cade Povich,0,ba2213ac-14d2-4a62-b9fc-92b65f181ddf,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.58,4.44,52.0,96.0,86.0,95.0,0.807,6.4,4.5,11.08,1.56,0.79,0.229,0.453,0.201,0.268,0.446,63.0,99.0,93.0,92.0,99.0,103.0,79.0,94.0,90.0,78.0,92.0,86.0,112.0,101.0,104.0,97.0,94.0,94.0,0.078,0.395,0.109,0.113,0.203,0.103,0.64,-3.1,-0.88,-3.0,-3.94,-1.67,92.2,88.3,86.1,91.2,82.7,76.0,0.214,0.314,0.138,0.432,0.682,0.3,0.306,0.556,0.207,0.259,0.519,0.204,0.333,0.81,0.288,0.313,0.375,0.107,,,,,,,,,,,,,,,,,,
20,2024-08-23,746995,Single,single,False,673237,700249,Yainer Diaz,Cade Povich,0,4ac93496-5ab5-49c1-be9c-043b04306d31,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.58,4.44,52.0,96.0,86.0,95.0,0.807,6.4,4.5,11.08,1.56,0.79,0.229,0.453,0.201,0.268,0.446,63.0,99.0,93.0,92.0,99.0,103.0,79.0,94.0,90.0,78.0,92.0,86.0,112.0,101.0,104.0,97.0,94.0,94.0,0.078,0.395,0.109,0.113,0.203,0.103,0.64,-3.1,-0.88,-3.0,-3.94,-1.67,92.2,88.3,86.1,91.2,82.7,76.0,0.214,0.314,0.138,0.432,0.682,0.3,0.306,0.556,0.207,0.259,0.519,0.204,0.333,0.81,0.288,0.313,0.375,0.107,,,,,,,,,,,,,,,,,,
21,2024-08-23,746995,Double,double,False,665161,700249,Jeremy Peña,Cade Povich,1,24829e13-06fa-4a22-baf6-65da01eea3bc,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.58,4.44,52.0,96.0,86.0,95.0,0.807,6.4,4.5,11.08,1.56,0.79,0.229,0.453,0.201,0.268,0.446,63.0,99.0,93.0,92.0,99.0,103.0,79.0,94.0,90.0,78.0,92.0,86.0,112.0,101.0,104.0,97.0,94.0,94.0,0.078,0.395,0.109,0.113,0.203,0.103,0.64,-3.1,-0.88,-3.0,-3.94,-1.67,92.2,88.3,86.1,91.2,82.7,76.0,0.214,0.314,0.138,0.432,0.682,0.3,0.306,0.556,0.207,0.259,0.519,0.204,0.333,0.81,0.288,0.313,0.375,0.107,,,,,,,,,,,,,,,,,,
22,2024-08-23,746995,Single,single,False,676694,700249,Jake Meyers,Cade Povich,1,1c294768-408f-45ec-8a7b-90ceaf705df3,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.58,4.44,52.0,96.0,86.0,95.0,0.807,6.4,4.5,11.08,1.56,0.79,0.229,0.453,0.201,0.268,0.446,63.0,99.0,93.0,92.0,99.0,103.0,79.0,94.0,90.0,78.0,92.0,86.0,112.0,101.0,104.0,97.0,94.0,94.0,0.078,0.395,0.109,0.113,0.203,0.103,0.64,-3.1,-0.88,-3.0,-3.94,-1.67,92.2,88.3,86.1,91.2,82.7,76.0,0.214,0.314,0.138,0.432,0.682,0.3,0.306,0.556,0.207,0.259,0.519,0.204,0.333,0.81,0.288,0.313,0.375,0.107,,,,,,,,,,,,,,,,,,
23,2024-08-23,746995,Pop Out,field_out,True,694376,700249,Shay Whitcomb,Cade Povich,0,61567a80-1c32-4ae8-ba82-391a0070a32b,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.58,4.44,52.0,96.0,86.0,95.0,0.807,6.4,4.5,11.08,1.56,0.79,0.229,0.453,0.201,0.268,0.446,63.0,99.0,93.0,92.0,99.0,103.0,79.0,94.0,90.0,78.0,92.0,86.0,112.0,101.0,104.0,97.0,94.0,94.0,0.078,0.395,0.109,0.113,0.203,0.103,0.64,-3.1,-0.88,-3.0,-3.94,-1.67,92.2,88.3,86.1,91.2,82.7,76.0,0.214,0.314,0.138,0.432,0.682,0.3,0.306,0.556,0.207,0.259,0.519,0.204,0.333,0.81,0.288,0.313,0.375,0.107,,,,,,,,,,,,,,,,,,
24,2024-08-23,746995,Home Run,home_run,False,681297,686613,Colton Cowser,Hunter Brown,0,afdf181a-37c5-4677-8d71-bf543f8fd267,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,,,,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,92.0,102.0,100.0,0.161,0.356,0.17,0.056,,0.13,0.07,-0.04,0.71,1.52,,1.37,95.9,92.4,88.4,95.6,89.1,,0.247,0.425,0.288,0.254,0.418,0.282,,,,0.2,0.243,0.297,0.23,0.37,0.2,0.28,0.34,0.164,129.0,99.0,106.0,0.127,-0.95,82.8,0.219,0.219,0.227,,,,,,,,,
25,2024-08-23,746995,Walk,walk,False,668939,686613,Adley Rutschman,Hunter Brown,0,13f68362-ebaf-40a8-a1d0-c3a7807eda20,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,,,,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,92.0,102.0,100.0,0.161,0.356,0.17,0.056,,0.13,0.07,-0.04,0.71,1.52,,1.37,95.9,92.4,88.4,95.6,89.1,,0.247,0.425,0.288,0.254,0.418,0.282,,,,0.2,0.243,0.297,0.23,0.37,0.2,0.28,0.34,0.164,129.0,99.0,106.0,0.127,-0.95,82.8,0.219,0.219,0.227,,,,,,,,,
26,2024-08-23,746995,Forceout,force_out,True,683002,686613,Gunnar Henderson,Hunter Brown,1,f5e853ab-cc2d-4e4d-b610-0c8620e4fb23,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,,,,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,92.0,102.0,100.0,0.161,0.356,0.17,0.056,,0.13,0.07,-0.04,0.71,1.52,,1.37,95.9,92.4,88.4,95.6,89.1,,0.247,0.425,0.288,0.254,0.418,0.282,,,,0.2,0.243,0.297,0.23,0.37,0.2,0.28,0.34,0.164,129.0,99.0,106.0,0.127,-0.95,82.8,0.219,0.219,0.227,,,,,,,,,
27,2024-08-23,746995,Strikeout,strikeout,True,623993,686613,Anthony Santander,Hunter Brown,0,94123118-bed3-489a-9c78-985968658721,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,,,,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,92.0,102.0,100.0,0.161,0.356,0.17,0.056,,0.13,0.07,-0.04,0.71,1.52,,1.37,95.9,92.4,88.4,95.6,89.1,,0.247,0.425,0.288,0.254,0.418,0.282,,,,0.2,0.243,0.297,0.23,0.37,0.2,0.28,0.34,0.164,129.0,99.0,106.0,0.127,-0.95,82.8,0.219,0.219,0.227,,,,,,,,,
28,2024-08-23,746995,Groundout,field_out,True,656811,686613,Ryan O'Hearn,Hunter Brown,1,4fc75a6f-f5b9-440d-81fc-d84d86576a2d,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,,,,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,92.0,102.0,100.0,0.161,0.356,0.17,0.056,,0.13,0.07,-0.04,0.71,1.52,,1.37,95.9,92.4,88.4,95.6,89.1,,0.247,0.425,0.288,0.254,0.418,0.282,,,,0.2,0.243,0.297,0.23,0.37,0.2,0.28,0.34,0.164,129.0,99.0,106.0,0.127,-0.95,82.8,0.219,0.219,0.227,,,,,,,,,
29,2024-08-23,746995,Pop Out,field_out,True,643289,700249,Mauricio Dubón,Cade Povich,0,0d440a92-ca22-4710-be89-c07f841b6024,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.58,4.44,52.0,96.0,86.0,95.0,0.807,6.4,4.5,11.08,1.56,0.79,0.229,0.453,0.201,0.268,0.446,63.0,99.0,93.0,92.0,99.0,103.0,79.0,94.0,90.0,78.0,92.0,86.0,112.0,101.0,104.0,97.0,94.0,94.0,0.078,0.395,0.109,0.113,0.203,0.103,0.64,-3.1,-0.88,-3.0,-3.94,-1.67,92.2,88.3,86.1,91.2,82.7,76.0,0.214,0.314,0.138,0.432,0.682,0.3,0.306,0.556,0.207,0.259,0.519,0.204,0.333,0.81,0.288,0.313,0.375,0.107,,,,,,,,,,,,,,,,,,
30,2024-08-23,746995,Strikeout,strikeout,True,701305,700249,Zach Dezenzo,Cade Povich,0,ad5ac041-c03a-49fd-8647-8b18df515078,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.58,4.44,52.0,96.0,86.0,95.0,0.807,6.4,4.5,11.08,1.56,0.79,0.229,0.453,0.201,0.268,0.446,63.0,99.0,93.0,92.0,99.0,103.0,79.0,94.0,90.0,78.0,92.0,86.0,112.0,101.0,104.0,97.0,94.0,94.0,0.078,0.395,0.109,0.113,0.203,0.103,0.64,-3.1,-0.88,-3.0,-3.94,-1.67,92.2,88.3,86.1,91.2,82.7,76.0,0.214,0.314,0.138,0.432,0.682,0.3,0.306,0.556,0.207,0.259,0.519,0.204,0.333,0.81,0.288,0.313,0.375,0.107,,,,,,,,,,,,,,,,,,
