,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,wFA/C,wSI/C,wSL/C,wKC/C,vFA,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,CH%,wFC/C,wCU/C,wCH/C,vFC,vCH,vCU,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff
0,2024-09-22,745118,Groundout,field_out,True,682657,669467,Angel Martínez,Andre Pallante,0,c7915c2a-80cc-449f-986e-b3a4554f4f0f,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.71,3.47,116.1,95.0,91.0,96.0,0.821,6.96,3.71,7.97,0.62,2.76,0.23,0.408,0.193,0.261,0.432,87.0,90.0,92.0,86.0,98.0,89.0,110.0,104.0,109.0,89.0,101.0,109.0,0.191,0.512,0.171,0.126,1.29,-0.14,-0.07,-0.05,94.5,94.9,87.5,79.6,0.229,0.299,0.161,0.259,0.358,0.131,0.269,0.397,0.286,0.167,0.273,0.346,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-22,745118,Walk,walk,False,682177,669467,Daniel Schneemann,Andre Pallante,0,f239974d-2f69-498c-b6ba-6caffcb08412,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.71,3.47,116.1,95.0,91.0,96.0,0.821,6.96,3.71,7.97,0.62,2.76,0.23,0.408,0.193,0.261,0.432,87.0,90.0,92.0,86.0,98.0,89.0,110.0,104.0,109.0,89.0,101.0,109.0,0.191,0.512,0.171,0.126,1.29,-0.14,-0.07,-0.05,94.5,94.9,87.5,79.6,0.229,0.299,0.161,0.259,0.358,0.131,0.269,0.397,0.286,0.167,0.273,0.346,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-22,745118,Flyout,field_out,True,608070,669467,José Ramírez,Andre Pallante,1,23192db9-33bf-4457-a331-a2b0bedf9149,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.71,3.47,116.1,95.0,91.0,96.0,0.821,6.96,3.71,7.97,0.62,2.76,0.23,0.408,0.193,0.261,0.432,87.0,90.0,92.0,86.0,98.0,89.0,110.0,104.0,109.0,89.0,101.0,109.0,0.191,0.512,0.171,0.126,1.29,-0.14,-0.07,-0.05,94.5,94.9,87.5,79.6,0.229,0.299,0.161,0.259,0.358,0.131,0.269,0.397,0.286,0.167,0.273,0.346,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-22,745118,Groundout,field_out,True,691026,668909,Masyn Winn,Gavin Williams,0,a5264260-02d2-4da2-9734-b4ade4c38216,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.86,4.15,76.0,101.0,99.0,102.0,0.788,9.36,3.79,8.53,0.83,1.06,0.317,0.349,0.142,0.317,0.42,97.0,102.0,102.0,,,,95.0,80.0,96.0,,,,,0.515,0.113,,0.09,,-0.15,,96.6,,88.6,,0.286,0.421,0.22,,,,0.258,0.387,0.242,0.155,0.31,0.304,66.0,96.0,101.0,121.0,101.0,105.0,98.0,99.0,94.0,0.12,0.198,0.054,0.56,0.0,-3.8,91.6,89.2,79.5,0.205,0.333,0.341,0.417,0.833,0.148
4,2024-09-22,745118,Groundout,field_out,True,676475,668909,Alec Burleson,Gavin Williams,0,8dfbe91b-086b-4af0-845f-163586e0c044,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.86,4.15,76.0,101.0,99.0,102.0,0.788,9.36,3.79,8.53,0.83,1.06,0.317,0.349,0.142,0.317,0.42,97.0,102.0,102.0,,,,95.0,80.0,96.0,,,,,0.515,0.113,,0.09,,-0.15,,96.6,,88.6,,0.286,0.421,0.22,,,,0.258,0.387,0.242,0.155,0.31,0.304,66.0,96.0,101.0,121.0,101.0,105.0,98.0,99.0,94.0,0.12,0.198,0.054,0.56,0.0,-3.8,91.6,89.2,79.5,0.205,0.333,0.341,0.417,0.833,0.148
5,2024-09-22,745118,Strikeout,strikeout,True,502671,668909,Paul Goldschmidt,Gavin Williams,0,7e369d6c-248c-45d5-88ac-c948061a0bef,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.86,4.15,76.0,101.0,99.0,102.0,0.788,9.36,3.79,8.53,0.83,1.06,0.317,0.349,0.142,0.317,0.42,97.0,102.0,102.0,,,,95.0,80.0,96.0,,,,,0.515,0.113,,0.09,,-0.15,,96.6,,88.6,,0.286,0.421,0.22,,,,0.258,0.387,0.242,0.155,0.31,0.304,66.0,96.0,101.0,121.0,101.0,105.0,98.0,99.0,94.0,0.12,0.198,0.054,0.56,0.0,-3.8,91.6,89.2,79.5,0.205,0.333,0.341,0.417,0.833,0.148
6,2024-09-22,745118,Groundout,field_out,True,647304,669467,Josh Naylor,Andre Pallante,0,ff9b8d71-a72a-4ce2-af57-9f8c05961648,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.71,3.47,116.1,95.0,91.0,96.0,0.821,6.96,3.71,7.97,0.62,2.76,0.23,0.408,0.193,0.261,0.432,87.0,90.0,92.0,86.0,98.0,89.0,110.0,104.0,109.0,89.0,101.0,109.0,0.191,0.512,0.171,0.126,1.29,-0.14,-0.07,-0.05,94.5,94.9,87.5,79.6,0.229,0.299,0.161,0.259,0.358,0.131,0.269,0.397,0.286,0.167,0.273,0.346,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-09-22,745118,Groundout,field_out,True,678877,669467,Jhonkensy Noel,Andre Pallante,0,5314e86a-f500-4d8b-8450-ceb7dae4e863,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.71,3.47,116.1,95.0,91.0,96.0,0.821,6.96,3.71,7.97,0.62,2.76,0.23,0.408,0.193,0.261,0.432,87.0,90.0,92.0,86.0,98.0,89.0,110.0,104.0,109.0,89.0,101.0,109.0,0.191,0.512,0.171,0.126,1.29,-0.14,-0.07,-0.05,94.5,94.9,87.5,79.6,0.229,0.299,0.161,0.259,0.358,0.131,0.269,0.397,0.286,0.167,0.273,0.346,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-09-22,745118,Strikeout,strikeout,True,686823,669467,Will Brennan,Andre Pallante,0,3ae76f9d-4acc-4888-90df-254d895345a7,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.71,3.47,116.1,95.0,91.0,96.0,0.821,6.96,3.71,7.97,0.62,2.76,0.23,0.408,0.193,0.261,0.432,87.0,90.0,92.0,86.0,98.0,89.0,110.0,104.0,109.0,89.0,101.0,109.0,0.191,0.512,0.171,0.126,1.29,-0.14,-0.07,-0.05,94.5,94.9,87.5,79.6,0.229,0.299,0.161,0.259,0.358,0.131,0.269,0.397,0.286,0.167,0.273,0.346,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-09-22,745118,Single,single,False,571448,668909,Nolan Arenado,Gavin Williams,0,3f0dc0ca-11a9-4ad4-86a5-b56b8ee220f4,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.86,4.15,76.0,101.0,99.0,102.0,0.788,9.36,3.79,8.53,0.83,1.06,0.317,0.349,0.142,0.317,0.42,97.0,102.0,102.0,,,,95.0,80.0,96.0,,,,,0.515,0.113,,0.09,,-0.15,,96.6,,88.6,,0.286,0.421,0.22,,,,0.258,0.387,0.242,0.155,0.31,0.304,66.0,96.0,101.0,121.0,101.0,105.0,98.0,99.0,94.0,0.12,0.198,0.054,0.56,0.0,-3.8,91.6,89.2,79.5,0.205,0.333,0.341,0.417,0.833,0.148
10,2024-09-22,745118,Grounded Into DP,grounded_into_double_play,True,680977,668909,Brendan Donovan,Gavin Williams,1,c27b362b-27f5-432a-8f5d-09eba917ca81,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.86,4.15,76.0,101.0,99.0,102.0,0.788,9.36,3.79,8.53,0.83,1.06,0.317,0.349,0.142,0.317,0.42,97.0,102.0,102.0,,,,95.0,80.0,96.0,,,,,0.515,0.113,,0.09,,-0.15,,96.6,,88.6,,0.286,0.421,0.22,,,,0.258,0.387,0.242,0.155,0.31,0.304,66.0,96.0,101.0,121.0,101.0,105.0,98.0,99.0,94.0,0.12,0.198,0.054,0.56,0.0,-3.8,91.6,89.2,79.5,0.205,0.333,0.341,0.417,0.833,0.148
11,2024-09-22,745118,Groundout,field_out,True,691023,668909,Jordan Walker,Gavin Williams,0,960bfac0-f7e4-47d5-a59b-5c5012e65a98,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.86,4.15,76.0,101.0,99.0,102.0,0.788,9.36,3.79,8.53,0.83,1.06,0.317,0.349,0.142,0.317,0.42,97.0,102.0,102.0,,,,95.0,80.0,96.0,,,,,0.515,0.113,,0.09,,-0.15,,96.6,,88.6,,0.286,0.421,0.22,,,,0.258,0.387,0.242,0.155,0.31,0.304,66.0,96.0,101.0,121.0,101.0,105.0,98.0,99.0,94.0,0.12,0.198,0.054,0.56,0.0,-3.8,91.6,89.2,79.5,0.205,0.333,0.341,0.417,0.833,0.148
12,2024-09-22,745118,Groundout,field_out,True,664702,669467,Myles Straw,Andre Pallante,0,6e745956-f254-45ef-895d-8236b7274df8,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.71,3.47,116.1,95.0,91.0,96.0,0.821,6.96,3.71,7.97,0.62,2.76,0.23,0.408,0.193,0.261,0.432,87.0,90.0,92.0,86.0,98.0,89.0,110.0,104.0,109.0,89.0,101.0,109.0,0.191,0.512,0.171,0.126,1.29,-0.14,-0.07,-0.05,94.5,94.9,87.5,79.6,0.229,0.299,0.161,0.259,0.358,0.131,0.269,0.397,0.286,0.167,0.273,0.346,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-22,745118,Groundout,field_out,True,677587,669467,Brayan Rocchio,Andre Pallante,0,59f5957c-af85-4491-9a16-0d089fc447db,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.71,3.47,116.1,95.0,91.0,96.0,0.821,6.96,3.71,7.97,0.62,2.76,0.23,0.408,0.193,0.261,0.432,87.0,90.0,92.0,86.0,98.0,89.0,110.0,104.0,109.0,89.0,101.0,109.0,0.191,0.512,0.171,0.126,1.29,-0.14,-0.07,-0.05,94.5,94.9,87.5,79.6,0.229,0.299,0.161,0.259,0.358,0.131,0.269,0.397,0.286,0.167,0.273,0.346,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-22,745118,Strikeout,strikeout,True,595978,669467,Austin Hedges,Andre Pallante,0,96908828-46b5-4f4d-bf15-68a75f46d482,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.71,3.47,116.1,95.0,91.0,96.0,0.821,6.96,3.71,7.97,0.62,2.76,0.23,0.408,0.193,0.261,0.432,87.0,90.0,92.0,86.0,98.0,89.0,110.0,104.0,109.0,89.0,101.0,109.0,0.191,0.512,0.171,0.126,1.29,-0.14,-0.07,-0.05,94.5,94.9,87.5,79.6,0.229,0.299,0.161,0.259,0.358,0.131,0.269,0.397,0.286,0.167,0.273,0.346,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-22,745118,Walk,walk,False,663457,668909,Lars Nootbaar,Gavin Williams,0,d813eeb0-ff9c-4ca4-beb4-ec9228aa0806,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.86,4.15,76.0,101.0,99.0,102.0,0.788,9.36,3.79,8.53,0.83,1.06,0.317,0.349,0.142,0.317,0.42,97.0,102.0,102.0,,,,95.0,80.0,96.0,,,,,0.515,0.113,,0.09,,-0.15,,96.6,,88.6,,0.286,0.421,0.22,,,,0.258,0.387,0.242,0.155,0.31,0.304,66.0,96.0,101.0,121.0,101.0,105.0,98.0,99.0,94.0,0.12,0.198,0.054,0.56,0.0,-3.8,91.6,89.2,79.5,0.205,0.333,0.341,0.417,0.833,0.148
16,2024-09-22,745118,Walk,walk,False,572761,668909,Matt Carpenter,Gavin Williams,1,291f11f0-1358-48d8-800b-dc9cc66db8bb,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.86,4.15,76.0,101.0,99.0,102.0,0.788,9.36,3.79,8.53,0.83,1.06,0.317,0.349,0.142,0.317,0.42,97.0,102.0,102.0,,,,95.0,80.0,96.0,,,,,0.515,0.113,,0.09,,-0.15,,96.6,,88.6,,0.286,0.421,0.22,,,,0.258,0.387,0.242,0.155,0.31,0.304,66.0,96.0,101.0,121.0,101.0,105.0,98.0,99.0,94.0,0.12,0.198,0.054,0.56,0.0,-3.8,91.6,89.2,79.5,0.205,0.333,0.341,0.417,0.833,0.148
17,2024-09-22,745118,Pop Out,field_out,True,686780,668909,Pedro Pagés,Gavin Williams,0,e973f7e1-1f51-4153-81ed-f7f294acae78,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.86,4.15,76.0,101.0,99.0,102.0,0.788,9.36,3.79,8.53,0.83,1.06,0.317,0.349,0.142,0.317,0.42,97.0,102.0,102.0,,,,95.0,80.0,96.0,,,,,0.515,0.113,,0.09,,-0.15,,96.6,,88.6,,0.286,0.421,0.22,,,,0.258,0.387,0.242,0.155,0.31,0.304,66.0,96.0,101.0,121.0,101.0,105.0,98.0,99.0,94.0,0.12,0.198,0.054,0.56,0.0,-3.8,91.6,89.2,79.5,0.205,0.333,0.341,0.417,0.833,0.148
18,2024-09-22,745118,Groundout,field_out,True,691026,668909,Masyn Winn,Gavin Williams,1,8dcdb3b4-7e6b-4db3-ba74-4dcc37922170,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.86,4.15,76.0,101.0,99.0,102.0,0.788,9.36,3.79,8.53,0.83,1.06,0.317,0.349,0.142,0.317,0.42,97.0,102.0,102.0,,,,95.0,80.0,96.0,,,,,0.515,0.113,,0.09,,-0.15,,96.6,,88.6,,0.286,0.421,0.22,,,,0.258,0.387,0.242,0.155,0.31,0.304,66.0,96.0,101.0,121.0,101.0,105.0,98.0,99.0,94.0,0.12,0.198,0.054,0.56,0.0,-3.8,91.6,89.2,79.5,0.205,0.333,0.341,0.417,0.833,0.148
