,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,KC%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wKC/C,vFA,vFC,vFS,vSI,vSL,vCU,vKC,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,SV_ba,SV_slg,SV_whiff
0,2024-09-16,745367,Flyout,field_out,True,514888,506433,Jose Altuve,Yu Darvish,0,4ad9d4a7-e4d8-44ff-acad-a5ddaa9b20b9,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.21,3.61,70.0,102.0,99.0,102.0,0.76,8.36,2.44,7.59,1.16,0.94,0.164,0.507,0.129,0.323,0.477,88.0,93.0,100.0,96.0,104.0,102.0,87.0,108.0,101.0,116.0,97.0,103.0,89.0,113.0,110.0,81.0,104.0,97.0,109.0,104.0,106.0,0.165,0.206,0.05,0.082,0.364,0.075,0.058,-0.37,3.08,-0.15,0.03,0.66,-0.54,2.23,94.0,90.5,87.6,93.5,84.5,73.7,78.6,0.281,0.474,0.279,0.217,0.417,0.149,0.255,0.447,0.196,0.235,0.294,0.208,0.161,0.258,0.342,0.2,0.4,0.4,0.0,0.0,0.346,,,,,,,,,,,,
1,2024-09-16,745367,Groundout,field_out,True,670541,506433,Yordan Alvarez,Yu Darvish,0,dd405e68-f6a4-4c4a-aca1-0b95002f6c44,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.21,3.61,70.0,102.0,99.0,102.0,0.76,8.36,2.44,7.59,1.16,0.94,0.164,0.507,0.129,0.323,0.477,88.0,93.0,100.0,96.0,104.0,102.0,87.0,108.0,101.0,116.0,97.0,103.0,89.0,113.0,110.0,81.0,104.0,97.0,109.0,104.0,106.0,0.165,0.206,0.05,0.082,0.364,0.075,0.058,-0.37,3.08,-0.15,0.03,0.66,-0.54,2.23,94.0,90.5,87.6,93.5,84.5,73.7,78.6,0.281,0.474,0.279,0.217,0.417,0.149,0.255,0.447,0.196,0.235,0.294,0.208,0.161,0.258,0.342,0.2,0.4,0.4,0.0,0.0,0.346,,,,,,,,,,,,
2,2024-09-16,745367,Lineout,field_out,True,673237,506433,Yainer Diaz,Yu Darvish,0,48e1689e-c50c-4711-8358-16ab15f48341,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.21,3.61,70.0,102.0,99.0,102.0,0.76,8.36,2.44,7.59,1.16,0.94,0.164,0.507,0.129,0.323,0.477,88.0,93.0,100.0,96.0,104.0,102.0,87.0,108.0,101.0,116.0,97.0,103.0,89.0,113.0,110.0,81.0,104.0,97.0,109.0,104.0,106.0,0.165,0.206,0.05,0.082,0.364,0.075,0.058,-0.37,3.08,-0.15,0.03,0.66,-0.54,2.23,94.0,90.5,87.6,93.5,84.5,73.7,78.6,0.281,0.474,0.279,0.217,0.417,0.149,0.255,0.447,0.196,0.235,0.294,0.208,0.161,0.258,0.342,0.2,0.4,0.4,0.0,0.0,0.346,,,,,,,,,,,,
3,2024-09-16,745367,Groundout,field_out,True,650333,681293,Luis Arraez,Spencer Arrighetti,0,e1ad2172-4ba4-4274-9a42-f9ac4f9efe4d,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.68,4.01,136.2,99.0,95.0,99.0,0.74,10.6,4.08,8.82,1.32,0.83,0.243,0.43,0.146,0.314,0.443,118.0,99.0,105.0,91.0,99.0,98.0,,,,117.0,93.0,100.0,,,,64.0,99.0,97.0,,,,,0.406,0.194,,0.111,0.201,,-1.59,0.79,,,0.98,0.97,,94.1,88.2,,,80.8,78.4,,,,,0.312,0.551,0.194,,,,0.115,0.23,0.388,0.162,0.27,0.422,,,,0.255,0.436,0.233,91.0,97.0,91.0,0.088,-2.85,85.5,0.415,0.537,0.38,,,
4,2024-09-16,745367,Groundout,field_out,True,665487,681293,Fernando Tatis Jr.,Spencer Arrighetti,0,29735f5c-413e-4f9e-be8f-a02452bef025,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.68,4.01,136.2,99.0,95.0,99.0,0.74,10.6,4.08,8.82,1.32,0.83,0.243,0.43,0.146,0.314,0.443,118.0,99.0,105.0,91.0,99.0,98.0,,,,117.0,93.0,100.0,,,,64.0,99.0,97.0,,,,,0.406,0.194,,0.111,0.201,,-1.59,0.79,,,0.98,0.97,,94.1,88.2,,,80.8,78.4,,,,,0.312,0.551,0.194,,,,0.115,0.23,0.388,0.162,0.27,0.422,,,,0.255,0.436,0.233,91.0,97.0,91.0,0.088,-2.85,85.5,0.415,0.537,0.38,,,
5,2024-09-16,745367,Double,double,False,595777,681293,Jurickson Profar,Spencer Arrighetti,0,c5caded1-483f-48d0-a4ed-453401c190d4,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.68,4.01,136.2,99.0,95.0,99.0,0.74,10.6,4.08,8.82,1.32,0.83,0.243,0.43,0.146,0.314,0.443,118.0,99.0,105.0,91.0,99.0,98.0,,,,117.0,93.0,100.0,,,,64.0,99.0,97.0,,,,,0.406,0.194,,0.111,0.201,,-1.59,0.79,,,0.98,0.97,,94.1,88.2,,,80.8,78.4,,,,,0.312,0.551,0.194,,,,0.115,0.23,0.388,0.162,0.27,0.422,,,,0.255,0.436,0.233,91.0,97.0,91.0,0.088,-2.85,85.5,0.415,0.537,0.38,,,
6,2024-09-16,745367,Double,double,False,592518,681293,Manny Machado,Spencer Arrighetti,1,120d7c53-3092-4de3-b1f3-cc38650f9817,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.68,4.01,136.2,99.0,95.0,99.0,0.74,10.6,4.08,8.82,1.32,0.83,0.243,0.43,0.146,0.314,0.443,118.0,99.0,105.0,91.0,99.0,98.0,,,,117.0,93.0,100.0,,,,64.0,99.0,97.0,,,,,0.406,0.194,,0.111,0.201,,-1.59,0.79,,,0.98,0.97,,94.1,88.2,,,80.8,78.4,,,,,0.312,0.551,0.194,,,,0.115,0.23,0.388,0.162,0.27,0.422,,,,0.255,0.436,0.233,91.0,97.0,91.0,0.088,-2.85,85.5,0.415,0.537,0.38,,,
7,2024-09-16,745367,Flyout,field_out,True,701538,681293,Jackson Merrill,Spencer Arrighetti,0,18e07d6a-216d-42fe-8a60-0e40fc0387dc,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.68,4.01,136.2,99.0,95.0,99.0,0.74,10.6,4.08,8.82,1.32,0.83,0.243,0.43,0.146,0.314,0.443,118.0,99.0,105.0,91.0,99.0,98.0,,,,117.0,93.0,100.0,,,,64.0,99.0,97.0,,,,,0.406,0.194,,0.111,0.201,,-1.59,0.79,,,0.98,0.97,,94.1,88.2,,,80.8,78.4,,,,,0.312,0.551,0.194,,,,0.115,0.23,0.388,0.162,0.27,0.422,,,,0.255,0.436,0.233,91.0,97.0,91.0,0.088,-2.85,85.5,0.415,0.537,0.38,,,
8,2024-09-16,745367,Flyout,field_out,True,663656,506433,Kyle Tucker,Yu Darvish,0,43738579-cde2-4816-b3ac-9565042c7dda,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.21,3.61,70.0,102.0,99.0,102.0,0.76,8.36,2.44,7.59,1.16,0.94,0.164,0.507,0.129,0.323,0.477,88.0,93.0,100.0,96.0,104.0,102.0,87.0,108.0,101.0,116.0,97.0,103.0,89.0,113.0,110.0,81.0,104.0,97.0,109.0,104.0,106.0,0.165,0.206,0.05,0.082,0.364,0.075,0.058,-0.37,3.08,-0.15,0.03,0.66,-0.54,2.23,94.0,90.5,87.6,93.5,84.5,73.7,78.6,0.281,0.474,0.279,0.217,0.417,0.149,0.255,0.447,0.196,0.235,0.294,0.208,0.161,0.258,0.342,0.2,0.4,0.4,0.0,0.0,0.346,,,,,,,,,,,,
9,2024-09-16,745367,Strikeout,strikeout,True,608324,506433,Alex Bregman,Yu Darvish,0,ff7ad7dd-4940-47be-bccb-a187da9a6736,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.21,3.61,70.0,102.0,99.0,102.0,0.76,8.36,2.44,7.59,1.16,0.94,0.164,0.507,0.129,0.323,0.477,88.0,93.0,100.0,96.0,104.0,102.0,87.0,108.0,101.0,116.0,97.0,103.0,89.0,113.0,110.0,81.0,104.0,97.0,109.0,104.0,106.0,0.165,0.206,0.05,0.082,0.364,0.075,0.058,-0.37,3.08,-0.15,0.03,0.66,-0.54,2.23,94.0,90.5,87.6,93.5,84.5,73.7,78.6,0.281,0.474,0.279,0.217,0.417,0.149,0.255,0.447,0.196,0.235,0.294,0.208,0.161,0.258,0.342,0.2,0.4,0.4,0.0,0.0,0.346,,,,,,,,,,,,
