,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
0,2024-06-13,745168,Lineout,field_out,True,663647,458681,Ke'Bryan Hayes,Lance Lynn,0,87fd02f5-6a8a-4350-9e9d-c2be9b1cd4c2,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,61.0,91.0,83.0,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,90.0,99.0,93.0,0.163,0.468,0.238,0.081,0.05,0.69,-1.16,-1.19,-2.24,-3.31,92.4,88.2,85.0,91.2,80.7,0.206,0.394,0.312,0.311,0.433,0.27,0.292,0.523,0.106,0.25,0.25,0.0,0.375,0.375,0.2,,,,,,,,,
1,2024-06-13,745168,Strikeout,strikeout,True,668804,458681,Bryan Reynolds,Lance Lynn,0,df73d280-1e0d-4d21-942a-ae0aaaf1835a,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,61.0,91.0,83.0,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,90.0,99.0,93.0,0.163,0.468,0.238,0.081,0.05,0.69,-1.16,-1.19,-2.24,-3.31,92.4,88.2,85.0,91.2,80.7,0.206,0.394,0.312,0.311,0.433,0.27,0.292,0.523,0.106,0.25,0.25,0.0,0.375,0.375,0.2,,,,,,,,,
2,2024-06-13,745168,Flyout,field_out,True,665833,458681,Oneil Cruz,Lance Lynn,0,d595650b-6990-475b-b912-0775024681ad,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,61.0,91.0,83.0,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,90.0,99.0,93.0,0.163,0.468,0.238,0.081,0.05,0.69,-1.16,-1.19,-2.24,-3.31,92.4,88.2,85.0,91.2,80.7,0.206,0.394,0.312,0.311,0.433,0.27,0.292,0.523,0.106,0.25,0.25,0.0,0.375,0.375,0.2,,,,,,,,,
3,2024-06-13,745168,Groundout,field_out,True,691026,656605,Masyn Winn,Mitch Keller,0,6cb93dd7-eb86-438c-932c-f49252d68ca6,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,89.0,103.0,96.0,84.0,102.0,96.0,131.0,103.0,112.0,96.0,98.0,97.0,0.224,0.297,0.132,0.245,0.01,-0.08,0.01,0.17,-0.49,-11.3,94.6,90.6,90.2,93.7,85.0,0.277,0.42,0.249,0.23,0.475,0.197,0.243,0.369,0.107,0.311,0.533,0.247,0.75,1.25,0.0,114.0,98.0,106.0,0.093,0.77,78.5,0.217,0.391,0.333
4,2024-06-13,745168,Flyout,field_out,True,676475,656605,Alec Burleson,Mitch Keller,0,276b3924-f83b-4d8a-8739-1075c745733e,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,89.0,103.0,96.0,84.0,102.0,96.0,131.0,103.0,112.0,96.0,98.0,97.0,0.224,0.297,0.132,0.245,0.01,-0.08,0.01,0.17,-0.49,-11.3,94.6,90.6,90.2,93.7,85.0,0.277,0.42,0.249,0.23,0.475,0.197,0.243,0.369,0.107,0.311,0.533,0.247,0.75,1.25,0.0,114.0,98.0,106.0,0.093,0.77,78.5,0.217,0.391,0.333
5,2024-06-13,745168,Groundout,field_out,True,502671,656605,Paul Goldschmidt,Mitch Keller,0,35a9af8e-2d56-4dcc-b6b4-ce0e2dc19eec,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,89.0,103.0,96.0,84.0,102.0,96.0,131.0,103.0,112.0,96.0,98.0,97.0,0.224,0.297,0.132,0.245,0.01,-0.08,0.01,0.17,-0.49,-11.3,94.6,90.6,90.2,93.7,85.0,0.277,0.42,0.249,0.23,0.475,0.197,0.243,0.369,0.107,0.311,0.533,0.247,0.75,1.25,0.0,114.0,98.0,106.0,0.093,0.77,78.5,0.217,0.391,0.333
6,2024-06-13,745168,Groundout,field_out,True,658668,458681,Edward Olivares,Lance Lynn,0,3136cb27-7023-40e6-8d3e-3e9b66b974aa,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,61.0,91.0,83.0,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,90.0,99.0,93.0,0.163,0.468,0.238,0.081,0.05,0.69,-1.16,-1.19,-2.24,-3.31,92.4,88.2,85.0,91.2,80.7,0.206,0.394,0.312,0.311,0.433,0.27,0.292,0.523,0.106,0.25,0.25,0.0,0.375,0.375,0.2,,,,,,,,,
7,2024-06-13,745168,Walk,walk,False,642133,458681,Rowdy Tellez,Lance Lynn,0,64d0c411-564a-4048-891d-3549b738de60,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,61.0,91.0,83.0,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,90.0,99.0,93.0,0.163,0.468,0.238,0.081,0.05,0.69,-1.16,-1.19,-2.24,-3.31,92.4,88.2,85.0,91.2,80.7,0.206,0.394,0.312,0.311,0.433,0.27,0.292,0.523,0.106,0.25,0.25,0.0,0.375,0.375,0.2,,,,,,,,,
8,2024-06-13,745168,Forceout,force_out,True,669707,458681,Jared Triolo,Lance Lynn,1,22c60deb-161e-420e-9bce-60e7c06571a2,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,61.0,91.0,83.0,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,90.0,99.0,93.0,0.163,0.468,0.238,0.081,0.05,0.69,-1.16,-1.19,-2.24,-3.31,92.4,88.2,85.0,91.2,80.7,0.206,0.394,0.312,0.311,0.433,0.27,0.292,0.523,0.106,0.25,0.25,0.0,0.375,0.375,0.2,,,,,,,,,
9,2024-06-13,745168,Strikeout,strikeout,True,669261,458681,Jack Suwinski,Lance Lynn,0,bb8896e5-352a-41d8-9367-43a84e2e2b49,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,61.0,91.0,83.0,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,90.0,99.0,93.0,0.163,0.468,0.238,0.081,0.05,0.69,-1.16,-1.19,-2.24,-3.31,92.4,88.2,85.0,91.2,80.7,0.206,0.394,0.312,0.311,0.433,0.27,0.292,0.523,0.106,0.25,0.25,0.0,0.375,0.375,0.2,,,,,,,,,
10,2024-06-13,745168,Groundout,field_out,True,669357,656605,Nolan Gorman,Mitch Keller,0,404bea83-bcf5-4312-82a4-7eaba30cf0c2,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,89.0,103.0,96.0,84.0,102.0,96.0,131.0,103.0,112.0,96.0,98.0,97.0,0.224,0.297,0.132,0.245,0.01,-0.08,0.01,0.17,-0.49,-11.3,94.6,90.6,90.2,93.7,85.0,0.277,0.42,0.249,0.23,0.475,0.197,0.243,0.369,0.107,0.311,0.533,0.247,0.75,1.25,0.0,114.0,98.0,106.0,0.093,0.77,78.5,0.217,0.391,0.333
11,2024-06-13,745168,Groundout,field_out,True,571448,656605,Nolan Arenado,Mitch Keller,0,90a02361-0373-4261-92da-2002cfa8e9f9,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,89.0,103.0,96.0,84.0,102.0,96.0,131.0,103.0,112.0,96.0,98.0,97.0,0.224,0.297,0.132,0.245,0.01,-0.08,0.01,0.17,-0.49,-11.3,94.6,90.6,90.2,93.7,85.0,0.277,0.42,0.249,0.23,0.475,0.197,0.243,0.369,0.107,0.311,0.533,0.247,0.75,1.25,0.0,114.0,98.0,106.0,0.093,0.77,78.5,0.217,0.391,0.333
12,2024-06-13,745168,Hit By Pitch,hit_by_pitch,False,680977,656605,Brendan Donovan,Mitch Keller,0,7c0fbae6-c85c-4a0a-9a9b-970ce0c84dd1,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,89.0,103.0,96.0,84.0,102.0,96.0,131.0,103.0,112.0,96.0,98.0,97.0,0.224,0.297,0.132,0.245,0.01,-0.08,0.01,0.17,-0.49,-11.3,94.6,90.6,90.2,93.7,85.0,0.277,0.42,0.249,0.23,0.475,0.197,0.243,0.369,0.107,0.311,0.533,0.247,0.75,1.25,0.0,114.0,98.0,106.0,0.093,0.77,78.5,0.217,0.391,0.333
13,2024-06-13,745168,Single,single,False,665877,656605,José Fermín,Mitch Keller,1,b783ef78-5685-4e46-ab95-53b603722157,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,89.0,103.0,96.0,84.0,102.0,96.0,131.0,103.0,112.0,96.0,98.0,97.0,0.224,0.297,0.132,0.245,0.01,-0.08,0.01,0.17,-0.49,-11.3,94.6,90.6,90.2,93.7,85.0,0.277,0.42,0.249,0.23,0.475,0.197,0.243,0.369,0.107,0.311,0.533,0.247,0.75,1.25,0.0,114.0,98.0,106.0,0.093,0.77,78.5,0.217,0.391,0.333
14,2024-06-13,745168,Flyout,field_out,True,686780,656605,Pedro Pagés,Mitch Keller,0,bb9274ac-0d00-4ea1-81ec-23735dfa2ebf,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,89.0,103.0,96.0,84.0,102.0,96.0,131.0,103.0,112.0,96.0,98.0,97.0,0.224,0.297,0.132,0.245,0.01,-0.08,0.01,0.17,-0.49,-11.3,94.6,90.6,90.2,93.7,85.0,0.277,0.42,0.249,0.23,0.475,0.197,0.243,0.369,0.107,0.311,0.533,0.247,0.75,1.25,0.0,114.0,98.0,106.0,0.093,0.77,78.5,0.217,0.391,0.333
15,2024-06-13,745168,Groundout,field_out,True,518735,458681,Yasmani Grandal,Lance Lynn,0,c576f203-9b63-4985-ae51-72d527a40de5,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,61.0,91.0,83.0,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,90.0,99.0,93.0,0.163,0.468,0.238,0.081,0.05,0.69,-1.16,-1.19,-2.24,-3.31,92.4,88.2,85.0,91.2,80.7,0.206,0.394,0.312,0.311,0.433,0.27,0.292,0.523,0.106,0.25,0.25,0.0,0.375,0.375,0.2,,,,,,,,,
16,2024-06-13,745168,Strikeout,strikeout,True,572191,458681,Michael A. Taylor,Lance Lynn,0,bdea54f8-5f01-456a-8a0b-dc293396ba47,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,61.0,91.0,83.0,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,90.0,99.0,93.0,0.163,0.468,0.238,0.081,0.05,0.69,-1.16,-1.19,-2.24,-3.31,92.4,88.2,85.0,91.2,80.7,0.206,0.394,0.312,0.311,0.433,0.27,0.292,0.523,0.106,0.25,0.25,0.0,0.375,0.375,0.2,,,,,,,,,
