,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff
0,2024-08-09,745957,Flyout,field_out,True,663697,650644,Jonathan India,Aaron Civale,0,aa4b2f4d-e68e-4818-9a46-742627164ca1,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,105.0,102.0,109.0,66.0,99.0,93.0,69.0,94.0,84.0,151.0,102.0,114.0,93.0,98.0,100.0,63.0,94.0,102.0,0.248,0.093,0.311,0.021,0.172,0.155,-2.99,0.79,-2.53,0.61,-0.87,-1.21,91.9,88.0,85.6,92.6,80.5,77.1,0.249,0.408,0.225,0.224,0.405,0.169,0.262,0.467,0.276,0.247,0.444,0.288,0.361,0.611,0.092,0.357,0.429,0.25,0.25,0.375,0.455,,,,,,,,,
1,2024-08-09,745957,Flyout,field_out,True,682829,650644,Elly De La Cruz,Aaron Civale,0,f8c41ab1-b2cc-4ce2-87c9-76341b376b88,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,105.0,102.0,109.0,66.0,99.0,93.0,69.0,94.0,84.0,151.0,102.0,114.0,93.0,98.0,100.0,63.0,94.0,102.0,0.248,0.093,0.311,0.021,0.172,0.155,-2.99,0.79,-2.53,0.61,-0.87,-1.21,91.9,88.0,85.6,92.6,80.5,77.1,0.249,0.408,0.225,0.224,0.405,0.169,0.262,0.467,0.276,0.247,0.444,0.288,0.361,0.611,0.092,0.357,0.429,0.25,0.25,0.375,0.455,,,,,,,,,
2,2024-08-09,745957,Groundout,field_out,True,670770,650644,TJ Friedl,Aaron Civale,0,25ce4260-1d8e-4082-ad37-be2fab567587,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,105.0,102.0,109.0,66.0,99.0,93.0,69.0,94.0,84.0,151.0,102.0,114.0,93.0,98.0,100.0,63.0,94.0,102.0,0.248,0.093,0.311,0.021,0.172,0.155,-2.99,0.79,-2.53,0.61,-0.87,-1.21,91.9,88.0,85.6,92.6,80.5,77.1,0.249,0.408,0.225,0.224,0.405,0.169,0.262,0.467,0.276,0.247,0.444,0.288,0.361,0.611,0.092,0.357,0.429,0.25,0.25,0.375,0.455,,,,,,,,,
3,2024-08-09,745957,Groundout,field_out,True,668930,686730,Brice Turang,Carson Spiers,0,cf3ac9ad-4aa1-46a4-8913-381cfff52076,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.13,4.2,73.2,104.0,87.0,100.0,0.803,7.94,2.08,10.38,1.71,0.86,0.236,0.422,0.186,0.346,0.459,,,,74.0,103.0,95.0,76.0,109.0,101.0,121.0,108.0,114.0,82.0,103.0,98.0,,,,0.174,0.281,0.183,,0.226,,-0.69,-0.26,,1.2,-1.29,,92.2,87.8,,92.0,81.3,,0.292,0.458,0.198,0.286,0.518,0.14,0.3,0.567,0.322,,,,0.209,0.384,0.219,,,,0.0,0.0,0.167,70.0,102.0,90.0,0.136,-5.15,86.5,0.388,0.735,0.185
4,2024-08-09,745957,Walk,walk,False,694192,686730,Jackson Chourio,Carson Spiers,0,4bc7d07b-9895-441d-aa3f-856337a7be02,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.13,4.2,73.2,104.0,87.0,100.0,0.803,7.94,2.08,10.38,1.71,0.86,0.236,0.422,0.186,0.346,0.459,,,,74.0,103.0,95.0,76.0,109.0,101.0,121.0,108.0,114.0,82.0,103.0,98.0,,,,0.174,0.281,0.183,,0.226,,-0.69,-0.26,,1.2,-1.29,,92.2,87.8,,92.0,81.3,,0.292,0.458,0.198,0.286,0.518,0.14,0.3,0.567,0.322,,,,0.209,0.384,0.219,,,,0.0,0.0,0.167,70.0,102.0,90.0,0.136,-5.15,86.5,0.388,0.735,0.185
5,2024-08-09,745957,Walk,walk,False,669003,686730,Garrett Mitchell,Carson Spiers,1,c5d860d3-274c-4fc9-bd5f-7c130edf7e25,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.13,4.2,73.2,104.0,87.0,100.0,0.803,7.94,2.08,10.38,1.71,0.86,0.236,0.422,0.186,0.346,0.459,,,,74.0,103.0,95.0,76.0,109.0,101.0,121.0,108.0,114.0,82.0,103.0,98.0,,,,0.174,0.281,0.183,,0.226,,-0.69,-0.26,,1.2,-1.29,,92.2,87.8,,92.0,81.3,,0.292,0.458,0.198,0.286,0.518,0.14,0.3,0.567,0.322,,,,0.209,0.384,0.219,,,,0.0,0.0,0.167,70.0,102.0,90.0,0.136,-5.15,86.5,0.388,0.735,0.185
6,2024-08-09,745957,Strikeout,strikeout,True,661388,686730,William Contreras,Carson Spiers,0,e9f78eb0-3272-4ca1-bd0b-2ec49d6ff8be,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.13,4.2,73.2,104.0,87.0,100.0,0.803,7.94,2.08,10.38,1.71,0.86,0.236,0.422,0.186,0.346,0.459,,,,74.0,103.0,95.0,76.0,109.0,101.0,121.0,108.0,114.0,82.0,103.0,98.0,,,,0.174,0.281,0.183,,0.226,,-0.69,-0.26,,1.2,-1.29,,92.2,87.8,,92.0,81.3,,0.292,0.458,0.198,0.286,0.518,0.14,0.3,0.567,0.322,,,,0.209,0.384,0.219,,,,0.0,0.0,0.167,70.0,102.0,90.0,0.136,-5.15,86.5,0.388,0.735,0.185
7,2024-08-09,745957,Home Run,home_run,False,642715,686730,Willy Adames,Carson Spiers,1,40284da7-a747-4ffb-801b-f06f7abcc1fe,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.13,4.2,73.2,104.0,87.0,100.0,0.803,7.94,2.08,10.38,1.71,0.86,0.236,0.422,0.186,0.346,0.459,,,,74.0,103.0,95.0,76.0,109.0,101.0,121.0,108.0,114.0,82.0,103.0,98.0,,,,0.174,0.281,0.183,,0.226,,-0.69,-0.26,,1.2,-1.29,,92.2,87.8,,92.0,81.3,,0.292,0.458,0.198,0.286,0.518,0.14,0.3,0.567,0.322,,,,0.209,0.384,0.219,,,,0.0,0.0,0.167,70.0,102.0,90.0,0.136,-5.15,86.5,0.388,0.735,0.185
8,2024-08-09,745957,Pop Out,field_out,True,686217,686730,Sal Frelick,Carson Spiers,0,57e660f1-9315-460a-8808-8e6fff1aecb2,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.13,4.2,73.2,104.0,87.0,100.0,0.803,7.94,2.08,10.38,1.71,0.86,0.236,0.422,0.186,0.346,0.459,,,,74.0,103.0,95.0,76.0,109.0,101.0,121.0,108.0,114.0,82.0,103.0,98.0,,,,0.174,0.281,0.183,,0.226,,-0.69,-0.26,,1.2,-1.29,,92.2,87.8,,92.0,81.3,,0.292,0.458,0.198,0.286,0.518,0.14,0.3,0.567,0.322,,,,0.209,0.384,0.219,,,,0.0,0.0,0.167,70.0,102.0,90.0,0.136,-5.15,86.5,0.388,0.735,0.185
9,2024-08-09,745957,Pop Out,field_out,True,668715,650644,Spencer Steer,Aaron Civale,0,5afd978e-af21-468c-b2cc-188b2213bfaa,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,105.0,102.0,109.0,66.0,99.0,93.0,69.0,94.0,84.0,151.0,102.0,114.0,93.0,98.0,100.0,63.0,94.0,102.0,0.248,0.093,0.311,0.021,0.172,0.155,-2.99,0.79,-2.53,0.61,-0.87,-1.21,91.9,88.0,85.6,92.6,80.5,77.1,0.249,0.408,0.225,0.224,0.405,0.169,0.262,0.467,0.276,0.247,0.444,0.288,0.361,0.611,0.092,0.357,0.429,0.25,0.25,0.375,0.455,,,,,,,,,
