,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FS%,wFS/C,vFS
11,2024-08-19,745380,Pop Out,field_out,True,596146,650633,Max Kepler,Michael King,0,5b60d6cb-3b49-4177-8057-488e292e61b6,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,,,,
12,2024-08-19,745380,Single,single,False,666397,650633,Edouard Julien,Michael King,0,ee90b270-a8bf-47d1-aa88-f5364c4c9491,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,,,,
13,2024-08-19,745380,Single,single,False,543877,650633,Christian Vázquez,Michael King,1,d40a94b4-a1b8-480c-bf2f-245ce027a807,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,,,,
14,2024-08-19,745380,Walk,walk,False,668885,650633,Austin Martin,Michael King,1,54b782ba-c3c3-4a7e-8fe7-8dd26d5d2bf3,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,,,,
15,2024-08-19,745380,Forceout,force_out,True,650489,650633,Willi Castro,Michael King,1,c413a95c-b14d-49a0-9266-ca414b9b6154,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,,,,
16,2024-08-19,745380,Strikeout,strikeout,True,663616,650633,Trevor Larnach,Michael King,0,b752e9d5-79f1-445e-8e28-f163adce4ca8,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,,,,
17,2024-08-19,745380,Groundout,field_out,True,444482,805673,David Peralta,Zebby Matthews,0,b0211dae-56a3-4856-b13b-2f572d60df68,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,93.0,102.0,101.0,,,,113.0,112.0,111.0,,0.463,0.227,0.047,3.59,,-2.86,-13.0,94.8,85.5,,86.1,0.333,0.667,0.0,,,,0.1,0.15,0.08,,,,0.316,0.526,0.394,103.0,106.0,110.0,96.0,98.0,94.0,0.224,0.039,-1.25,6.92,90.5,79.9,0.308,0.538,0.231,0.0,0.0,0.167,,,
18,2024-08-19,745380,Lineout,field_out,True,543309,805673,Kyle Higashioka,Zebby Matthews,0,b7e71312-9bf1-466e-8bcb-220a491de55f,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,93.0,102.0,101.0,,,,113.0,112.0,111.0,,0.463,0.227,0.047,3.59,,-2.86,-13.0,94.8,85.5,,86.1,0.333,0.667,0.0,,,,0.1,0.15,0.08,,,,0.316,0.526,0.394,103.0,106.0,110.0,96.0,98.0,94.0,0.224,0.039,-1.25,6.92,90.5,79.9,0.308,0.538,0.231,0.0,0.0,0.167,,,
19,2024-08-19,745380,Groundout,field_out,True,642180,805673,Tyler Wade,Zebby Matthews,0,f2221354-edb7-43b8-903a-8de1ff5e0785,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,93.0,102.0,101.0,,,,113.0,112.0,111.0,,0.463,0.227,0.047,3.59,,-2.86,-13.0,94.8,85.5,,86.1,0.333,0.667,0.0,,,,0.1,0.15,0.08,,,,0.316,0.526,0.394,103.0,106.0,110.0,96.0,98.0,94.0,0.224,0.039,-1.25,6.92,90.5,79.9,0.308,0.538,0.231,0.0,0.0,0.167,,,
20,2024-08-19,745380,Strikeout,strikeout,True,668904,650633,Royce Lewis,Michael King,0,6d78cb27-6135-4d88-b24c-74c56a762f45,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,,,,
21,2024-08-19,745380,Hit By Pitch,hit_by_pitch,False,670242,650633,Matt Wallner,Michael King,0,5b064bbe-89f2-46fb-a2ef-96868c6cfb22,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,,,,
22,2024-08-19,745380,Strikeout,strikeout,True,467793,650633,Carlos Santana,Michael King,0,a8905225-3e47-4156-b363-f5a19738a501,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,,,,
23,2024-08-19,745380,Walk,walk,False,596146,650633,Max Kepler,Michael King,1,148f2d48-f2df-49c5-945c-d4b4b94d38a2,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,,,,
24,2024-08-19,745380,Flyout,field_out,True,666397,650633,Edouard Julien,Michael King,0,254e8887-27e9-48af-979b-18fb08036f97,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,,,,
25,2024-08-19,745380,Groundout,field_out,True,650333,805673,Luis Arraez,Zebby Matthews,0,cbb83460-cb03-4bea-86e9-7ff5584baf3c,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,93.0,102.0,101.0,,,,113.0,112.0,111.0,,0.463,0.227,0.047,3.59,,-2.86,-13.0,94.8,85.5,,86.1,0.333,0.667,0.0,,,,0.1,0.15,0.08,,,,0.316,0.526,0.394,103.0,106.0,110.0,96.0,98.0,94.0,0.224,0.039,-1.25,6.92,90.5,79.9,0.308,0.538,0.231,0.0,0.0,0.167,,,
26,2024-08-19,745380,Field Error,field_error,False,595777,805673,Jurickson Profar,Zebby Matthews,0,d9f36039-eb5f-4d3f-9df9-3806be69a75c,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,93.0,102.0,101.0,,,,113.0,112.0,111.0,,0.463,0.227,0.047,3.59,,-2.86,-13.0,94.8,85.5,,86.1,0.333,0.667,0.0,,,,0.1,0.15,0.08,,,,0.316,0.526,0.394,103.0,106.0,110.0,96.0,98.0,94.0,0.224,0.039,-1.25,6.92,90.5,79.9,0.308,0.538,0.231,0.0,0.0,0.167,,,
27,2024-08-19,745380,Walk,walk,False,630105,805673,Jake Cronenworth,Zebby Matthews,1,6c2cd524-2b3c-491a-ba4c-0e1ad5e75b65,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,93.0,102.0,101.0,,,,113.0,112.0,111.0,,0.463,0.227,0.047,3.59,,-2.86,-13.0,94.8,85.5,,86.1,0.333,0.667,0.0,,,,0.1,0.15,0.08,,,,0.316,0.526,0.394,103.0,106.0,110.0,96.0,98.0,94.0,0.224,0.039,-1.25,6.92,90.5,79.9,0.308,0.538,0.231,0.0,0.0,0.167,,,
28,2024-08-19,745380,Flyout,field_out,True,592518,805673,Manny Machado,Zebby Matthews,0,a96d2b05-b151-41d6-a926-82a8ae9e2f53,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,93.0,102.0,101.0,,,,113.0,112.0,111.0,,0.463,0.227,0.047,3.59,,-2.86,-13.0,94.8,85.5,,86.1,0.333,0.667,0.0,,,,0.1,0.15,0.08,,,,0.316,0.526,0.394,103.0,106.0,110.0,96.0,98.0,94.0,0.224,0.039,-1.25,6.92,90.5,79.9,0.308,0.538,0.231,0.0,0.0,0.167,,,
29,2024-08-19,745380,Walk,walk,False,593428,805673,Xander Bogaerts,Zebby Matthews,1,87ad9954-c3fc-45e0-80ea-f8318d6e8dc1,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,93.0,102.0,101.0,,,,113.0,112.0,111.0,,0.463,0.227,0.047,3.59,,-2.86,-13.0,94.8,85.5,,86.1,0.333,0.667,0.0,,,,0.1,0.15,0.08,,,,0.316,0.526,0.394,103.0,106.0,110.0,96.0,98.0,94.0,0.224,0.039,-1.25,6.92,90.5,79.9,0.308,0.538,0.231,0.0,0.0,0.167,,,
30,2024-08-19,745380,Double,double,False,701538,805673,Jackson Merrill,Zebby Matthews,1,62d9f6b8-3369-4805-84d6-1c8f14200aaf,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,93.0,102.0,101.0,,,,113.0,112.0,111.0,,0.463,0.227,0.047,3.59,,-2.86,-13.0,94.8,85.5,,86.1,0.333,0.667,0.0,,,,0.1,0.15,0.08,,,,0.316,0.526,0.394,103.0,106.0,110.0,96.0,98.0,94.0,0.224,0.039,-1.25,6.92,90.5,79.9,0.308,0.538,0.231,0.0,0.0,0.167,,,
31,2024-08-19,745380,Lineout,field_out,True,444482,805673,David Peralta,Zebby Matthews,0,8f6d2d2c-e250-40af-9e11-77b9d20e6153,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,93.0,102.0,101.0,,,,113.0,112.0,111.0,,0.463,0.227,0.047,3.59,,-2.86,-13.0,94.8,85.5,,86.1,0.333,0.667,0.0,,,,0.1,0.15,0.08,,,,0.316,0.526,0.394,103.0,106.0,110.0,96.0,98.0,94.0,0.224,0.039,-1.25,6.92,90.5,79.9,0.308,0.538,0.231,0.0,0.0,0.167,,,
32,2024-08-19,745380,Flyout,field_out,True,543877,650633,Christian Vázquez,Michael King,0,60d0ebfb-e045-4a76-8dc8-bb6fcb07cd1c,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,,,,
33,2024-08-19,745380,Single,single,False,668885,650633,Austin Martin,Michael King,0,c18db7bf-6904-4479-b38e-302a9695e81b,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,,,,
34,2024-08-19,745380,Grounded Into DP,grounded_into_double_play,True,650489,650633,Willi Castro,Michael King,1,b5379552-a780-4cfe-baf3-5926393be447,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,0.27,0.247,0.233,0.25,-0.65,0.88,-0.03,1.72,93.6,86.7,92.9,82.8,0.202,0.275,0.358,0.203,0.391,0.201,0.261,0.403,0.253,0.213,0.326,0.346,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,,,,
