,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-08-30,746511,Flyout,field_out,True,543510,596295,James McCann,Austin Gomber,0,5d7d1baa-35ce-481c-8ce2-621fd3d80e33,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.5,5.03,152.0,102.0,81.0,98.0,0.824,6.39,2.13,9.24,1.6,0.92,0.221,0.416,0.127,0.373,0.444,83.0,104.0,100.0,72.0,98.0,90.0,51.0,110.0,96.0,90.0,102.0,101.0,92.0,109.0,107.0,0.001,0.412,0.158,0.221,0.207,-0.95,-42.94,0.23,-0.21,0.2,90.5,81.1,90.1,83.9,77.6,0.299,0.569,0.098,0.22,0.378,0.264,0.252,0.395,0.278,0.257,0.486,0.201,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-30,746511,Strikeout,strikeout,True,702616,596295,Jackson Holliday,Austin Gomber,0,d9c52334-70ac-4073-97ae-843ec9e229b7,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.5,5.03,152.0,102.0,81.0,98.0,0.824,6.39,2.13,9.24,1.6,0.92,0.221,0.416,0.127,0.373,0.444,83.0,104.0,100.0,72.0,98.0,90.0,51.0,110.0,96.0,90.0,102.0,101.0,92.0,109.0,107.0,0.001,0.412,0.158,0.221,0.207,-0.95,-42.94,0.23,-0.21,0.2,90.5,81.1,90.1,83.9,77.6,0.299,0.569,0.098,0.22,0.378,0.264,0.252,0.395,0.278,0.257,0.486,0.201,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-30,746511,Groundout,field_out,True,686668,544150,Brenton Doyle,Albert Suárez,0,fc486a26-b02f-401a-abad-88c3d3cf776b,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.49,4.19,113.1,99.0,89.0,96.0,0.801,6.91,2.94,8.81,0.87,0.87,0.249,0.416,0.142,0.3,0.389,98.0,98.0,104.0,90.0,100.0,95.0,,,,,,,,,,,0.506,,,0.167,-0.24,,,,-0.07,94.9,86.0,,,,0.278,0.443,0.218,0.2,0.36,0.222,0.247,0.388,0.208,,,,95.0,97.0,96.0,74.0,100.0,92.0,0.202,0.125,1.03,0.26,86.3,78.8,0.247,0.341,0.298,,,,,,,,,,,,
13,2024-08-30,746511,Single,single,False,663898,544150,Brendan Rodgers,Albert Suárez,0,15196562-8388-40b0-8e78-3ea2e84aa2be,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.49,4.19,113.1,99.0,89.0,96.0,0.801,6.91,2.94,8.81,0.87,0.87,0.249,0.416,0.142,0.3,0.389,98.0,98.0,104.0,90.0,100.0,95.0,,,,,,,,,,,0.506,,,0.167,-0.24,,,,-0.07,94.9,86.0,,,,0.278,0.443,0.218,0.2,0.36,0.222,0.247,0.388,0.208,,,,95.0,97.0,96.0,74.0,100.0,92.0,0.202,0.125,1.03,0.26,86.3,78.8,0.247,0.341,0.298,,,,,,,,,,,,
14,2024-08-30,746511,Lineout,field_out,True,595909,544150,Jake Cave,Albert Suárez,0,33041a74-1fc4-4496-89a3-8065c5b9e6d9,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.49,4.19,113.1,99.0,89.0,96.0,0.801,6.91,2.94,8.81,0.87,0.87,0.249,0.416,0.142,0.3,0.389,98.0,98.0,104.0,90.0,100.0,95.0,,,,,,,,,,,0.506,,,0.167,-0.24,,,,-0.07,94.9,86.0,,,,0.278,0.443,0.218,0.2,0.36,0.222,0.247,0.388,0.208,,,,95.0,97.0,96.0,74.0,100.0,92.0,0.202,0.125,1.03,0.26,86.3,78.8,0.247,0.341,0.298,,,,,,,,,,,,
15,2024-08-30,746511,Single,single,False,669911,544150,Michael Toglia,Albert Suárez,1,59955550-bea6-4a47-9819-74a5364ffa01,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.49,4.19,113.1,99.0,89.0,96.0,0.801,6.91,2.94,8.81,0.87,0.87,0.249,0.416,0.142,0.3,0.389,98.0,98.0,104.0,90.0,100.0,95.0,,,,,,,,,,,0.506,,,0.167,-0.24,,,,-0.07,94.9,86.0,,,,0.278,0.443,0.218,0.2,0.36,0.222,0.247,0.388,0.208,,,,95.0,97.0,96.0,74.0,100.0,92.0,0.202,0.125,1.03,0.26,86.3,78.8,0.247,0.341,0.298,,,,,,,,,,,,
16,2024-08-30,746511,Strikeout,strikeout,True,607732,544150,Jacob Stallings,Albert Suárez,0,58d54e79-56df-4d9c-9cb5-a8d254373cbc,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.49,4.19,113.1,99.0,89.0,96.0,0.801,6.91,2.94,8.81,0.87,0.87,0.249,0.416,0.142,0.3,0.389,98.0,98.0,104.0,90.0,100.0,95.0,,,,,,,,,,,0.506,,,0.167,-0.24,,,,-0.07,94.9,86.0,,,,0.278,0.443,0.218,0.2,0.36,0.222,0.247,0.388,0.208,,,,95.0,97.0,96.0,74.0,100.0,92.0,0.202,0.125,1.03,0.26,86.3,78.8,0.247,0.341,0.298,,,,,,,,,,,,
17,2024-08-30,746511,Strikeout,strikeout,True,596103,596295,Austin Slater,Austin Gomber,0,341bd294-e8bb-4282-9bab-ce75184ad455,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.5,5.03,152.0,102.0,81.0,98.0,0.824,6.39,2.13,9.24,1.6,0.92,0.221,0.416,0.127,0.373,0.444,83.0,104.0,100.0,72.0,98.0,90.0,51.0,110.0,96.0,90.0,102.0,101.0,92.0,109.0,107.0,0.001,0.412,0.158,0.221,0.207,-0.95,-42.94,0.23,-0.21,0.2,90.5,81.1,90.1,83.9,77.6,0.299,0.569,0.098,0.22,0.378,0.264,0.252,0.395,0.278,0.257,0.486,0.201,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-30,746511,Lineout,field_out,True,623993,596295,Anthony Santander,Austin Gomber,0,9cb324f6-00e6-4125-a6ad-a9ead7a004be,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.5,5.03,152.0,102.0,81.0,98.0,0.824,6.39,2.13,9.24,1.6,0.92,0.221,0.416,0.127,0.373,0.444,83.0,104.0,100.0,72.0,98.0,90.0,51.0,110.0,96.0,90.0,102.0,101.0,92.0,109.0,107.0,0.001,0.412,0.158,0.221,0.207,-0.95,-42.94,0.23,-0.21,0.2,90.5,81.1,90.1,83.9,77.6,0.299,0.569,0.098,0.22,0.378,0.264,0.252,0.395,0.278,0.257,0.486,0.201,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-30,746511,Groundout,field_out,True,683002,596295,Gunnar Henderson,Austin Gomber,0,fab7ecb2-0535-4fd3-a6b3-a50041910e99,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.5,5.03,152.0,102.0,81.0,98.0,0.824,6.39,2.13,9.24,1.6,0.92,0.221,0.416,0.127,0.373,0.444,83.0,104.0,100.0,72.0,98.0,90.0,51.0,110.0,96.0,90.0,102.0,101.0,92.0,109.0,107.0,0.001,0.412,0.158,0.221,0.207,-0.95,-42.94,0.23,-0.21,0.2,90.5,81.1,90.1,83.9,77.6,0.299,0.569,0.098,0.22,0.378,0.264,0.252,0.395,0.278,0.257,0.486,0.201,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-30,746511,Single,single,False,687597,544150,Jordan Beck,Albert Suárez,0,06d606ca-54eb-4c26-b0ec-f1a8de2f3693,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.49,4.19,113.1,99.0,89.0,96.0,0.801,6.91,2.94,8.81,0.87,0.87,0.249,0.416,0.142,0.3,0.389,98.0,98.0,104.0,90.0,100.0,95.0,,,,,,,,,,,0.506,,,0.167,-0.24,,,,-0.07,94.9,86.0,,,,0.278,0.443,0.218,0.2,0.36,0.222,0.247,0.388,0.208,,,,95.0,97.0,96.0,74.0,100.0,92.0,0.202,0.125,1.03,0.26,86.3,78.8,0.247,0.341,0.298,,,,,,,,,,,,
21,2024-08-30,746511,Groundout,field_out,True,453568,544150,Charlie Blackmon,Albert Suárez,1,b25ee9e0-bcda-4b3d-825b-d83d6bfc6a83,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.49,4.19,113.1,99.0,89.0,96.0,0.801,6.91,2.94,8.81,0.87,0.87,0.249,0.416,0.142,0.3,0.389,98.0,98.0,104.0,90.0,100.0,95.0,,,,,,,,,,,0.506,,,0.167,-0.24,,,,-0.07,94.9,86.0,,,,0.278,0.443,0.218,0.2,0.36,0.222,0.247,0.388,0.208,,,,95.0,97.0,96.0,74.0,100.0,92.0,0.202,0.125,1.03,0.26,86.3,78.8,0.247,0.341,0.298,,,,,,,,,,,,
22,2024-08-30,746511,Single,single,False,678662,544150,Ezequiel Tovar,Albert Suárez,1,80ed8c11-1e07-478e-9eb9-5af1041d7479,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.49,4.19,113.1,99.0,89.0,96.0,0.801,6.91,2.94,8.81,0.87,0.87,0.249,0.416,0.142,0.3,0.389,98.0,98.0,104.0,90.0,100.0,95.0,,,,,,,,,,,0.506,,,0.167,-0.24,,,,-0.07,94.9,86.0,,,,0.278,0.443,0.218,0.2,0.36,0.222,0.247,0.388,0.208,,,,95.0,97.0,96.0,74.0,100.0,92.0,0.202,0.125,1.03,0.26,86.3,78.8,0.247,0.341,0.298,,,,,,,,,,,,
23,2024-08-30,746511,Single,single,False,641857,544150,Ryan McMahon,Albert Suárez,1,3b5ae09a-bf2a-4a17-92f8-b8a37fcf9759,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.49,4.19,113.1,99.0,89.0,96.0,0.801,6.91,2.94,8.81,0.87,0.87,0.249,0.416,0.142,0.3,0.389,98.0,98.0,104.0,90.0,100.0,95.0,,,,,,,,,,,0.506,,,0.167,-0.24,,,,-0.07,94.9,86.0,,,,0.278,0.443,0.218,0.2,0.36,0.222,0.247,0.388,0.208,,,,95.0,97.0,96.0,74.0,100.0,92.0,0.202,0.125,1.03,0.26,86.3,78.8,0.247,0.341,0.298,,,,,,,,,,,,
24,2024-08-30,746511,Single,single,False,686668,544150,Brenton Doyle,Albert Suárez,1,2c30e117-c6bd-4f13-bbc7-f0559c7934e9,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.49,4.19,113.1,99.0,89.0,96.0,0.801,6.91,2.94,8.81,0.87,0.87,0.249,0.416,0.142,0.3,0.389,98.0,98.0,104.0,90.0,100.0,95.0,,,,,,,,,,,0.506,,,0.167,-0.24,,,,-0.07,94.9,86.0,,,,0.278,0.443,0.218,0.2,0.36,0.222,0.247,0.388,0.208,,,,95.0,97.0,96.0,74.0,100.0,92.0,0.202,0.125,1.03,0.26,86.3,78.8,0.247,0.341,0.298,,,,,,,,,,,,
25,2024-08-30,746511,Grounded Into DP,grounded_into_double_play,True,663898,544150,Brendan Rodgers,Albert Suárez,1,86e2e634-21b9-41b0-b3f5-18685bf1b1d4,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.49,4.19,113.1,99.0,89.0,96.0,0.801,6.91,2.94,8.81,0.87,0.87,0.249,0.416,0.142,0.3,0.389,98.0,98.0,104.0,90.0,100.0,95.0,,,,,,,,,,,0.506,,,0.167,-0.24,,,,-0.07,94.9,86.0,,,,0.278,0.443,0.218,0.2,0.36,0.222,0.247,0.388,0.208,,,,95.0,97.0,96.0,74.0,100.0,92.0,0.202,0.125,1.03,0.26,86.3,78.8,0.247,0.341,0.298,,,,,,,,,,,,
26,2024-08-30,746511,Single,single,False,650391,596295,Eloy Jiménez,Austin Gomber,0,8d08cf4a-c0dc-4135-a9a7-092266ecda2c,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.5,5.03,152.0,102.0,81.0,98.0,0.824,6.39,2.13,9.24,1.6,0.92,0.221,0.416,0.127,0.373,0.444,83.0,104.0,100.0,72.0,98.0,90.0,51.0,110.0,96.0,90.0,102.0,101.0,92.0,109.0,107.0,0.001,0.412,0.158,0.221,0.207,-0.95,-42.94,0.23,-0.21,0.2,90.5,81.1,90.1,83.9,77.6,0.299,0.569,0.098,0.22,0.378,0.264,0.252,0.395,0.278,0.257,0.486,0.201,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-30,746511,Single,single,True,602104,596295,Ramón Urías,Austin Gomber,1,2c3e2ca7-f5f2-42ac-94d3-715fa47d1d68,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.5,5.03,152.0,102.0,81.0,98.0,0.824,6.39,2.13,9.24,1.6,0.92,0.221,0.416,0.127,0.373,0.444,83.0,104.0,100.0,72.0,98.0,90.0,51.0,110.0,96.0,90.0,102.0,101.0,92.0,109.0,107.0,0.001,0.412,0.158,0.221,0.207,-0.95,-42.94,0.23,-0.21,0.2,90.5,81.1,90.1,83.9,77.6,0.299,0.569,0.098,0.22,0.378,0.264,0.252,0.395,0.278,0.257,0.486,0.201,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-30,746511,Strikeout,strikeout,True,681297,596295,Colton Cowser,Austin Gomber,0,024656d1-f894-4d5d-92a2-3a78761df0fc,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.5,5.03,152.0,102.0,81.0,98.0,0.824,6.39,2.13,9.24,1.6,0.92,0.221,0.416,0.127,0.373,0.444,83.0,104.0,100.0,72.0,98.0,90.0,51.0,110.0,96.0,90.0,102.0,101.0,92.0,109.0,107.0,0.001,0.412,0.158,0.221,0.207,-0.95,-42.94,0.23,-0.21,0.2,90.5,81.1,90.1,83.9,77.6,0.299,0.569,0.098,0.22,0.378,0.264,0.252,0.395,0.278,0.257,0.486,0.201,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-30,746511,Home Run,home_run,False,656896,596295,Emmanuel Rivera,Austin Gomber,1,96c29054-a303-47fe-9060-5266a34a1626,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.5,5.03,152.0,102.0,81.0,98.0,0.824,6.39,2.13,9.24,1.6,0.92,0.221,0.416,0.127,0.373,0.444,83.0,104.0,100.0,72.0,98.0,90.0,51.0,110.0,96.0,90.0,102.0,101.0,92.0,109.0,107.0,0.001,0.412,0.158,0.221,0.207,-0.95,-42.94,0.23,-0.21,0.2,90.5,81.1,90.1,83.9,77.6,0.299,0.569,0.098,0.22,0.378,0.264,0.252,0.395,0.278,0.257,0.486,0.201,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-30,746511,Lineout,field_out,True,543510,596295,James McCann,Austin Gomber,0,0b00e332-7b32-450f-a7ef-c7d26d085e6a,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.5,5.03,152.0,102.0,81.0,98.0,0.824,6.39,2.13,9.24,1.6,0.92,0.221,0.416,0.127,0.373,0.444,83.0,104.0,100.0,72.0,98.0,90.0,51.0,110.0,96.0,90.0,102.0,101.0,92.0,109.0,107.0,0.001,0.412,0.158,0.221,0.207,-0.95,-42.94,0.23,-0.21,0.2,90.5,81.1,90.1,83.9,77.6,0.299,0.569,0.098,0.22,0.378,0.264,0.252,0.395,0.278,0.257,0.486,0.201,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-30,746511,Flyout,field_out,True,595909,544150,Jake Cave,Albert Suárez,0,1754bce9-8c24-45c3-89dd-7d4000adbd0e,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.49,4.19,113.1,99.0,89.0,96.0,0.801,6.91,2.94,8.81,0.87,0.87,0.249,0.416,0.142,0.3,0.389,98.0,98.0,104.0,90.0,100.0,95.0,,,,,,,,,,,0.506,,,0.167,-0.24,,,,-0.07,94.9,86.0,,,,0.278,0.443,0.218,0.2,0.36,0.222,0.247,0.388,0.208,,,,95.0,97.0,96.0,74.0,100.0,92.0,0.202,0.125,1.03,0.26,86.3,78.8,0.247,0.341,0.298,,,,,,,,,,,,
32,2024-08-30,746511,Lineout,field_out,True,669911,544150,Michael Toglia,Albert Suárez,0,50d1b2c0-9f5e-441d-b59a-8447a933c469,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.49,4.19,113.1,99.0,89.0,96.0,0.801,6.91,2.94,8.81,0.87,0.87,0.249,0.416,0.142,0.3,0.389,98.0,98.0,104.0,90.0,100.0,95.0,,,,,,,,,,,0.506,,,0.167,-0.24,,,,-0.07,94.9,86.0,,,,0.278,0.443,0.218,0.2,0.36,0.222,0.247,0.388,0.208,,,,95.0,97.0,96.0,74.0,100.0,92.0,0.202,0.125,1.03,0.26,86.3,78.8,0.247,0.341,0.298,,,,,,,,,,,,
33,2024-08-30,746511,Pop Out,field_out,True,607732,544150,Jacob Stallings,Albert Suárez,0,6f5e38fd-4337-4520-82c0-3d481c129019,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.49,4.19,113.1,99.0,89.0,96.0,0.801,6.91,2.94,8.81,0.87,0.87,0.249,0.416,0.142,0.3,0.389,98.0,98.0,104.0,90.0,100.0,95.0,,,,,,,,,,,0.506,,,0.167,-0.24,,,,-0.07,94.9,86.0,,,,0.278,0.443,0.218,0.2,0.36,0.222,0.247,0.388,0.208,,,,95.0,97.0,96.0,74.0,100.0,92.0,0.202,0.125,1.03,0.26,86.3,78.8,0.247,0.341,0.298,,,,,,,,,,,,
34,2024-08-30,746511,Walk,walk,False,702616,596295,Jackson Holliday,Austin Gomber,0,bf6920f4-a539-4213-af9e-a06ce88e9729,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.5,5.03,152.0,102.0,81.0,98.0,0.824,6.39,2.13,9.24,1.6,0.92,0.221,0.416,0.127,0.373,0.444,83.0,104.0,100.0,72.0,98.0,90.0,51.0,110.0,96.0,90.0,102.0,101.0,92.0,109.0,107.0,0.001,0.412,0.158,0.221,0.207,-0.95,-42.94,0.23,-0.21,0.2,90.5,81.1,90.1,83.9,77.6,0.299,0.569,0.098,0.22,0.378,0.264,0.252,0.395,0.278,0.257,0.486,0.201,,,,,,,,,,,,,,,,,,,,,,,,,,,
