,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,KC%,CH%,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFC,vCH,vSI,vSL,vKC,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,wFA/C,wFS/C,vFA,vFS,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2024-04-06,745766,Strikeout,strikeout,True,596129,657376,Daniel Vogelbach,Clarke Schmidt,0,4215b8d3-13d1-4063-a364-577e42f96146,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-06,745766,Double,double,False,676391,657376,Ernie Clement,Clarke Schmidt,0,44a66afe-57d1-4f06-b426-cc5d06a40a3b,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-04-06,745766,Strikeout,strikeout,True,662139,657376,Daulton Varsho,Clarke Schmidt,0,be52c7f9-cfc1-496c-ac57-6a0490b13a3b,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-04-06,745766,Groundout,field_out,True,661531,657376,Brian Serven,Clarke Schmidt,0,49b8ed63-1622-48bc-9c1e-d5f418e3b60c,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-04-06,745766,Catcher Interference,catcher_interf,False,683011,592332,Anthony Volpe,Kevin Gausman,0,574d25fa-62ee-48be-a0d9-7a13c843dfcb,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,93.0,99.0,90.0,93.0,88.0,94.0,,,,,,,0.048,,0.082,,,,-1.31,-2.39,,,,,93.5,83.1,,,,,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,101.0,106.0,107.0,93.0,109.0,110.0,0.543,0.327,-0.1,-0.61,93.9,85.7,0.298,0.521,0.198,0.207,0.343,0.33,,,,,,
15,2024-04-06,745766,Walk,walk,False,669224,592332,Austin Wells,Kevin Gausman,1,7c463777-1942-4d6c-bdc9-745ea32b0d84,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,93.0,99.0,90.0,93.0,88.0,94.0,,,,,,,0.048,,0.082,,,,-1.31,-2.39,,,,,93.5,83.1,,,,,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,101.0,106.0,107.0,93.0,109.0,110.0,0.543,0.327,-0.1,-0.61,93.9,85.7,0.298,0.521,0.198,0.207,0.343,0.33,,,,,,
16,2024-04-06,745766,Single,single,False,665828,592332,Oswaldo Cabrera,Kevin Gausman,1,e4601b22-8306-4821-abcc-1645fc4a50b6,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,93.0,99.0,90.0,93.0,88.0,94.0,,,,,,,0.048,,0.082,,,,-1.31,-2.39,,,,,93.5,83.1,,,,,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,101.0,106.0,107.0,93.0,109.0,110.0,0.543,0.327,-0.1,-0.61,93.9,85.7,0.298,0.521,0.198,0.207,0.343,0.33,,,,,,
17,2024-04-06,745766,Sac Fly,sac_fly,True,650402,592332,Gleyber Torres,Kevin Gausman,1,4152bb16-1c64-44c1-8390-02a503f0367a,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,93.0,99.0,90.0,93.0,88.0,94.0,,,,,,,0.048,,0.082,,,,-1.31,-2.39,,,,,93.5,83.1,,,,,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,101.0,106.0,107.0,93.0,109.0,110.0,0.543,0.327,-0.1,-0.61,93.9,85.7,0.298,0.521,0.198,0.207,0.343,0.33,,,,,,
18,2024-04-06,745766,Single,single,False,665742,592332,Juan Soto,Kevin Gausman,1,e19d7882-b155-47ea-a004-457c8c025270,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,93.0,99.0,90.0,93.0,88.0,94.0,,,,,,,0.048,,0.082,,,,-1.31,-2.39,,,,,93.5,83.1,,,,,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,101.0,106.0,107.0,93.0,109.0,110.0,0.543,0.327,-0.1,-0.61,93.9,85.7,0.298,0.521,0.198,0.207,0.343,0.33,,,,,,
19,2024-04-06,745766,Single,single,False,592450,669952,Aaron Judge,Mitch White,1,467d4c08-d43b-4cbb-971b-653f14260e11,669952.0,mitchwhite,"White, M",Right,Mitch White,- - -,7.23,6.26,23.2,103.0,95.0,101.0,0.863,4.94,4.94,9.89,1.52,1.14,0.349,0.422,0.072,0.361,0.455,,,,72.0,103.0,85.0,124.0,106.0,108.0,,,,,,,0.138,,0.339,,,,0.0,-4.0,,,,,94.0,85.1,,,,,0.538,1.385,0.087,0.273,0.364,0.188,0.125,0.125,0.091,,,,76.0,101.0,97.0,,,,0.387,,-0.02,,93.9,,0.241,0.448,0.169,,,,99.0,99.0,108.0,0.136,0.66,81.0
20,2024-04-06,745766,Double Play,double_play,True,519203,669952,Anthony Rizzo,Mitch White,1,92b2242e-ba19-46da-8a96-b2b4a405068d,669952.0,mitchwhite,"White, M",Right,Mitch White,- - -,7.23,6.26,23.2,103.0,95.0,101.0,0.863,4.94,4.94,9.89,1.52,1.14,0.349,0.422,0.072,0.361,0.455,,,,72.0,103.0,85.0,124.0,106.0,108.0,,,,,,,0.138,,0.339,,,,0.0,-4.0,,,,,94.0,85.1,,,,,0.538,1.385,0.087,0.273,0.364,0.188,0.125,0.125,0.091,,,,76.0,101.0,97.0,,,,0.387,,-0.02,,93.9,,0.241,0.448,0.169,,,,99.0,99.0,108.0,0.136,0.66,81.0
21,2024-04-06,745766,Single,single,False,595281,657376,Kevin Kiermaier,Clarke Schmidt,0,2d06fa24-eefa-49f3-8572-210e624903f8,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-04-06,745766,Walk,walk,False,543807,657376,George Springer,Clarke Schmidt,1,a1b7c537-0e9f-4ede-9584-30471409255b,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-04-06,745766,Pop Out,field_out,True,665489,657376,Vladimir Guerrero Jr.,Clarke Schmidt,0,732495fb-2fc0-448c-9250-ec170d7e50d0,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-04-06,745766,Single,single,False,666182,657376,Bo Bichette,Clarke Schmidt,1,0e67a4bb-bab5-4bd8-a99a-1a3b70ee2467,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-04-06,745766,Sac Fly,sac_fly,True,457759,657376,Justin Turner,Clarke Schmidt,1,fa5bdc58-59ba-4b20-b050-987065e0b5d3,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-04-06,745766,Flyout,field_out,True,596129,657376,Daniel Vogelbach,Clarke Schmidt,0,fde53f1e-c317-447d-be8c-61bf21edaad5,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-04-06,745766,Single,single,False,519317,669952,Giancarlo Stanton,Mitch White,0,78a0c952-e3a5-43c2-81a5-d8b478da416d,669952.0,mitchwhite,"White, M",Right,Mitch White,- - -,7.23,6.26,23.2,103.0,95.0,101.0,0.863,4.94,4.94,9.89,1.52,1.14,0.349,0.422,0.072,0.361,0.455,,,,72.0,103.0,85.0,124.0,106.0,108.0,,,,,,,0.138,,0.339,,,,0.0,-4.0,,,,,94.0,85.1,,,,,0.538,1.385,0.087,0.273,0.364,0.188,0.125,0.125,0.091,,,,76.0,101.0,97.0,,,,0.387,,-0.02,,93.9,,0.241,0.448,0.169,,,,99.0,99.0,108.0,0.136,0.66,81.0
28,2024-04-06,745766,Flyout,field_out,True,657077,669952,Alex Verdugo,Mitch White,0,d8bf777a-728a-4bc2-b0d7-68741b41844b,669952.0,mitchwhite,"White, M",Right,Mitch White,- - -,7.23,6.26,23.2,103.0,95.0,101.0,0.863,4.94,4.94,9.89,1.52,1.14,0.349,0.422,0.072,0.361,0.455,,,,72.0,103.0,85.0,124.0,106.0,108.0,,,,,,,0.138,,0.339,,,,0.0,-4.0,,,,,94.0,85.1,,,,,0.538,1.385,0.087,0.273,0.364,0.188,0.125,0.125,0.091,,,,76.0,101.0,97.0,,,,0.387,,-0.02,,93.9,,0.241,0.448,0.169,,,,99.0,99.0,108.0,0.136,0.66,81.0
29,2024-04-06,745766,Forceout,force_out,True,683011,669952,Anthony Volpe,Mitch White,1,76244dbb-6abc-4ea6-97bd-4ced88455dca,669952.0,mitchwhite,"White, M",Right,Mitch White,- - -,7.23,6.26,23.2,103.0,95.0,101.0,0.863,4.94,4.94,9.89,1.52,1.14,0.349,0.422,0.072,0.361,0.455,,,,72.0,103.0,85.0,124.0,106.0,108.0,,,,,,,0.138,,0.339,,,,0.0,-4.0,,,,,94.0,85.1,,,,,0.538,1.385,0.087,0.273,0.364,0.188,0.125,0.125,0.091,,,,76.0,101.0,97.0,,,,0.387,,-0.02,,93.9,,0.241,0.448,0.169,,,,99.0,99.0,108.0,0.136,0.66,81.0
30,2024-04-06,745766,Strikeout,strikeout,True,669224,669952,Austin Wells,Mitch White,0,ba8a77bd-ef42-4459-aac3-0c49c6d39086,669952.0,mitchwhite,"White, M",Right,Mitch White,- - -,7.23,6.26,23.2,103.0,95.0,101.0,0.863,4.94,4.94,9.89,1.52,1.14,0.349,0.422,0.072,0.361,0.455,,,,72.0,103.0,85.0,124.0,106.0,108.0,,,,,,,0.138,,0.339,,,,0.0,-4.0,,,,,94.0,85.1,,,,,0.538,1.385,0.087,0.273,0.364,0.188,0.125,0.125,0.091,,,,76.0,101.0,97.0,,,,0.387,,-0.02,,93.9,,0.241,0.448,0.169,,,,99.0,99.0,108.0,0.136,0.66,81.0
31,2024-04-06,745766,Double,double,False,676391,657376,Ernie Clement,Clarke Schmidt,0,af372d76-4925-4b02-bdd5-77b4a8ffe7ed,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-04-06,745766,Groundout,field_out,True,662139,657376,Daulton Varsho,Clarke Schmidt,1,b97c8c49-67b7-4fe6-a880-7e3b337b8b25,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-04-06,745766,Walk,walk,False,661531,657376,Brian Serven,Clarke Schmidt,0,5657a505-4fb4-44a8-9aa3-e2279aa87dc7,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
