,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,wFA/C,wFC/C,wSI/C,wSL/C,vFA,vFC,vSI,vSL,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ KC,Loc+ KC,Pit+ KC,KC%,CH%,wKC/C,wCH/C,vCH,vKC,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff
0,2024-09-20,746094,Flyout,field_out,True,453568,518489,Charlie Blackmon,Ryan Brasier,0,1a782a67-2d09-4599-a22a-a5b7f6d3db99,518489.0,ryanbrasier,Brasier,Right,Ryan Brasier,LAD,3.33,3.63,27.0,108.0,96.0,106.0,0.802,7.67,1.33,7.0,1.0,1.07,0.218,0.449,0.128,0.346,0.47,95.0,114.0,109.0,96.0,95.0,90.0,103.0,109.0,111.0,77.0,106.0,105.0,0.174,0.285,0.114,0.427,4.7,4.39,1.25,-2.06,94.5,90.4,94.5,85.4,0.277,0.553,0.247,0.12,0.12,0.281,0.214,0.214,0.2,0.182,0.273,0.043,,,,,,,,,,,,,,,,,,,,,
1,2024-09-20,746094,Strikeout,strikeout,True,678662,518489,Ezequiel Tovar,Ryan Brasier,0,f2cd7cdd-862b-4742-9749-2d4134709897,518489.0,ryanbrasier,Brasier,Right,Ryan Brasier,LAD,3.33,3.63,27.0,108.0,96.0,106.0,0.802,7.67,1.33,7.0,1.0,1.07,0.218,0.449,0.128,0.346,0.47,95.0,114.0,109.0,96.0,95.0,90.0,103.0,109.0,111.0,77.0,106.0,105.0,0.174,0.285,0.114,0.427,4.7,4.39,1.25,-2.06,94.5,90.4,94.5,85.4,0.277,0.553,0.247,0.12,0.12,0.281,0.214,0.214,0.2,0.182,0.273,0.043,,,,,,,,,,,,,,,,,,,,,
2,2024-09-20,746094,Groundout,field_out,True,641857,518489,Ryan McMahon,Ryan Brasier,0,e3a74b0a-4aae-4246-ac78-865ae829c014,518489.0,ryanbrasier,Brasier,Right,Ryan Brasier,LAD,3.33,3.63,27.0,108.0,96.0,106.0,0.802,7.67,1.33,7.0,1.0,1.07,0.218,0.449,0.128,0.346,0.47,95.0,114.0,109.0,96.0,95.0,90.0,103.0,109.0,111.0,77.0,106.0,105.0,0.174,0.285,0.114,0.427,4.7,4.39,1.25,-2.06,94.5,90.4,94.5,85.4,0.277,0.553,0.247,0.12,0.12,0.281,0.214,0.214,0.2,0.182,0.273,0.043,,,,,,,,,,,,,,,,,,,,,
3,2024-09-20,746094,Strikeout,strikeout,True,660271,607536,Shohei Ohtani,Kyle Freeland,0,f5293404-d30e-486e-9192-2e53fd37c669,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,4.95,4.72,109.0,104.0,82.0,99.0,0.84,6.69,2.06,10.24,1.57,1.01,0.222,0.422,0.156,0.333,0.433,69.0,104.0,94.0,83.0,106.0,99.0,66.0,103.0,100.0,,,,0.254,0.206,,0.223,-0.78,,-1.36,-0.93,91.6,,91.5,87.0,0.31,0.586,0.16,0.299,0.46,0.065,0.312,0.56,0.075,,,,60.0,100.0,88.0,129.0,103.0,108.0,0.189,0.128,0.2,-0.68,86.1,83.6,0.191,0.266,0.435,0.311,0.511,0.165,,,
4,2024-09-20,746094,Flyout,field_out,True,605141,607536,Mookie Betts,Kyle Freeland,0,09658006-b26c-4c2c-8191-0b40c481e561,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,4.95,4.72,109.0,104.0,82.0,99.0,0.84,6.69,2.06,10.24,1.57,1.01,0.222,0.422,0.156,0.333,0.433,69.0,104.0,94.0,83.0,106.0,99.0,66.0,103.0,100.0,,,,0.254,0.206,,0.223,-0.78,,-1.36,-0.93,91.6,,91.5,87.0,0.31,0.586,0.16,0.299,0.46,0.065,0.312,0.56,0.075,,,,60.0,100.0,88.0,129.0,103.0,108.0,0.189,0.128,0.2,-0.68,86.1,83.6,0.191,0.266,0.435,0.311,0.511,0.165,,,
5,2024-09-20,746094,Flyout,field_out,True,606192,607536,Teoscar Hernández,Kyle Freeland,0,abdd51a7-2408-4e35-86ec-cc59e4c60f84,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,4.95,4.72,109.0,104.0,82.0,99.0,0.84,6.69,2.06,10.24,1.57,1.01,0.222,0.422,0.156,0.333,0.433,69.0,104.0,94.0,83.0,106.0,99.0,66.0,103.0,100.0,,,,0.254,0.206,,0.223,-0.78,,-1.36,-0.93,91.6,,91.5,87.0,0.31,0.586,0.16,0.299,0.46,0.065,0.312,0.56,0.075,,,,60.0,100.0,88.0,129.0,103.0,108.0,0.189,0.128,0.2,-0.68,86.1,83.6,0.191,0.266,0.435,0.311,0.511,0.165,,,
6,2024-09-20,746094,Walk,walk,False,663898,523260,Brendan Rodgers,Joe Kelly,0,a100d119-a3b7-4ae0-a828-0ea7c5ef1aae,523260.0,joekelly,"Kelly, J",Right,Joe Kelly,LAD,4.99,5.21,30.2,92.0,107.0,97.0,0.789,9.98,4.7,9.1,1.17,1.46,0.301,0.337,0.169,0.265,0.452,95.0,100.0,96.0,83.0,88.0,84.0,146.0,101.0,123.0,,,,0.295,0.235,,0.223,-0.82,,0.3,-0.5,98.1,,98.2,90.2,0.226,0.387,0.237,0.267,0.467,0.177,0.314,0.343,0.096,,,,87.0,96.0,98.0,127.0,80.0,89.0,0.178,0.069,-0.13,-10.0,88.5,87.3,0.1,0.1,0.406,0.444,1.111,0.526,,,
7,2024-09-20,746094,Double,double,False,669911,523260,Michael Toglia,Joe Kelly,1,bc9457db-375c-4ceb-90cf-d2dfebb6e785,523260.0,joekelly,"Kelly, J",Right,Joe Kelly,LAD,4.99,5.21,30.2,92.0,107.0,97.0,0.789,9.98,4.7,9.1,1.17,1.46,0.301,0.337,0.169,0.265,0.452,95.0,100.0,96.0,83.0,88.0,84.0,146.0,101.0,123.0,,,,0.295,0.235,,0.223,-0.82,,0.3,-0.5,98.1,,98.2,90.2,0.226,0.387,0.237,0.267,0.467,0.177,0.314,0.343,0.096,,,,87.0,96.0,98.0,127.0,80.0,89.0,0.178,0.069,-0.13,-10.0,88.5,87.3,0.1,0.1,0.406,0.444,1.111,0.526,,,
8,2024-09-20,746094,Walk,walk,False,656541,523260,Sam Hilliard,Joe Kelly,0,cda8a7cc-e9cc-40fb-9f05-23569a57db82,523260.0,joekelly,"Kelly, J",Right,Joe Kelly,LAD,4.99,5.21,30.2,92.0,107.0,97.0,0.789,9.98,4.7,9.1,1.17,1.46,0.301,0.337,0.169,0.265,0.452,95.0,100.0,96.0,83.0,88.0,84.0,146.0,101.0,123.0,,,,0.295,0.235,,0.223,-0.82,,0.3,-0.5,98.1,,98.2,90.2,0.226,0.387,0.237,0.267,0.467,0.177,0.314,0.343,0.096,,,,87.0,96.0,98.0,127.0,80.0,89.0,0.178,0.069,-0.13,-10.0,88.5,87.3,0.1,0.1,0.406,0.444,1.111,0.526,,,
9,2024-09-20,746094,Groundout,field_out,True,696100,523260,Hunter Goodman,Joe Kelly,1,5d7e6639-b663-429b-8a4a-2846d7b440be,523260.0,joekelly,"Kelly, J",Right,Joe Kelly,LAD,4.99,5.21,30.2,92.0,107.0,97.0,0.789,9.98,4.7,9.1,1.17,1.46,0.301,0.337,0.169,0.265,0.452,95.0,100.0,96.0,83.0,88.0,84.0,146.0,101.0,123.0,,,,0.295,0.235,,0.223,-0.82,,0.3,-0.5,98.1,,98.2,90.2,0.226,0.387,0.237,0.267,0.467,0.177,0.314,0.343,0.096,,,,87.0,96.0,98.0,127.0,80.0,89.0,0.178,0.069,-0.13,-10.0,88.5,87.3,0.1,0.1,0.406,0.444,1.111,0.526,,,
10,2024-09-20,746094,Strikeout,strikeout,True,595909,523260,Jake Cave,Joe Kelly,0,5edceeae-c3da-4b76-be46-03680bb15378,523260.0,joekelly,"Kelly, J",Right,Joe Kelly,LAD,4.99,5.21,30.2,92.0,107.0,97.0,0.789,9.98,4.7,9.1,1.17,1.46,0.301,0.337,0.169,0.265,0.452,95.0,100.0,96.0,83.0,88.0,84.0,146.0,101.0,123.0,,,,0.295,0.235,,0.223,-0.82,,0.3,-0.5,98.1,,98.2,90.2,0.226,0.387,0.237,0.267,0.467,0.177,0.314,0.343,0.096,,,,87.0,96.0,98.0,127.0,80.0,89.0,0.178,0.069,-0.13,-10.0,88.5,87.3,0.1,0.1,0.406,0.444,1.111,0.526,,,
11,2024-09-20,746094,Hit By Pitch,hit_by_pitch,False,687597,523260,Jordan Beck,Joe Kelly,0,fe111af2-865d-4510-a2a2-4dec3d863918,523260.0,joekelly,"Kelly, J",Right,Joe Kelly,LAD,4.99,5.21,30.2,92.0,107.0,97.0,0.789,9.98,4.7,9.1,1.17,1.46,0.301,0.337,0.169,0.265,0.452,95.0,100.0,96.0,83.0,88.0,84.0,146.0,101.0,123.0,,,,0.295,0.235,,0.223,-0.82,,0.3,-0.5,98.1,,98.2,90.2,0.226,0.387,0.237,0.267,0.467,0.177,0.314,0.343,0.096,,,,87.0,96.0,98.0,127.0,80.0,89.0,0.178,0.069,-0.13,-10.0,88.5,87.3,0.1,0.1,0.406,0.444,1.111,0.526,,,
