,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC
0,2024-08-28,746430,Groundout,field_out,True,621493,669438,Taylor Ward,Mason Englert,0,3c86e859-dd81-4144-95d9-5f075f8d999b,669438.0,masonenglert,Englert,Right,Mason Englert,DET,5.4,5.56,21.2,101.0,96.0,102.0,0.737,6.65,2.08,9.55,1.66,0.84,0.239,0.465,0.113,0.31,0.378,124.0,110.0,114.0,83.0,111.0,120.0,75.0,96.0,88.0,79.0,91.0,89.0,111.0,104.0,116.0,0.104,0.271,0.137,0.151,0.047,0.29,-0.96,-1.66,-7.69,2.32,2.23,-0.42,92.7,88.4,86.1,91.0,84.6,81.6,0.269,0.615,0.075,0.238,0.429,0.377,0.25,0.25,0.485,0.3,0.7,0.261,0.375,1.0,0.167,0.167,0.333,0.3,,,,,,,,,,,,,,,
1,2024-08-28,746430,Strikeout,strikeout,True,687263,669438,Zach Neto,Mason Englert,0,bd23a822-87e9-4b8f-8609-da78cc66455f,669438.0,masonenglert,Englert,Right,Mason Englert,DET,5.4,5.56,21.2,101.0,96.0,102.0,0.737,6.65,2.08,9.55,1.66,0.84,0.239,0.465,0.113,0.31,0.378,124.0,110.0,114.0,83.0,111.0,120.0,75.0,96.0,88.0,79.0,91.0,89.0,111.0,104.0,116.0,0.104,0.271,0.137,0.151,0.047,0.29,-0.96,-1.66,-7.69,2.32,2.23,-0.42,92.7,88.4,86.1,91.0,84.6,81.6,0.269,0.615,0.075,0.238,0.429,0.377,0.25,0.25,0.485,0.3,0.7,0.261,0.375,1.0,0.167,0.167,0.333,0.3,,,,,,,,,,,,,,,
2,2024-08-28,746430,Walk,walk,False,694384,669438,Nolan Schanuel,Mason Englert,0,c9334d9c-3ce2-4184-97d4-7788b494b6eb,669438.0,masonenglert,Englert,Right,Mason Englert,DET,5.4,5.56,21.2,101.0,96.0,102.0,0.737,6.65,2.08,9.55,1.66,0.84,0.239,0.465,0.113,0.31,0.378,124.0,110.0,114.0,83.0,111.0,120.0,75.0,96.0,88.0,79.0,91.0,89.0,111.0,104.0,116.0,0.104,0.271,0.137,0.151,0.047,0.29,-0.96,-1.66,-7.69,2.32,2.23,-0.42,92.7,88.4,86.1,91.0,84.6,81.6,0.269,0.615,0.075,0.238,0.429,0.377,0.25,0.25,0.485,0.3,0.7,0.261,0.375,1.0,0.167,0.167,0.333,0.3,,,,,,,,,,,,,,,
3,2024-08-28,746430,Flyout,field_out,True,543685,669438,Anthony Rendon,Mason Englert,1,a9763a34-3a20-4d67-a542-e3a77f3ed261,669438.0,masonenglert,Englert,Right,Mason Englert,DET,5.4,5.56,21.2,101.0,96.0,102.0,0.737,6.65,2.08,9.55,1.66,0.84,0.239,0.465,0.113,0.31,0.378,124.0,110.0,114.0,83.0,111.0,120.0,75.0,96.0,88.0,79.0,91.0,89.0,111.0,104.0,116.0,0.104,0.271,0.137,0.151,0.047,0.29,-0.96,-1.66,-7.69,2.32,2.23,-0.42,92.7,88.4,86.1,91.0,84.6,81.6,0.269,0.615,0.075,0.238,0.429,0.377,0.25,0.25,0.485,0.3,0.7,0.261,0.375,1.0,0.167,0.167,0.333,0.3,,,,,,,,,,,,,,,
4,2024-08-28,746430,Single,single,False,682985,656288,Riley Greene,Griffin Canning,0,8e6a151a-2e5f-4a3d-bf46-382e4ad7965d,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.88,144.0,98.0,87.0,97.0,0.778,6.63,3.25,9.25,1.56,1.05,0.223,0.442,0.123,0.361,0.401,96.0,103.0,103.0,72.0,96.0,95.0,73.0,94.0,86.0,78.0,88.0,76.0,104.0,102.0,111.0,0.011,0.373,,0.231,0.113,0.271,-0.91,,-7.81,-1.22,-0.67,0.9,93.5,,88.6,93.0,87.9,80.6,0.249,0.534,0.149,0.245,0.353,0.281,0.308,0.481,0.311,,,,0.5,1.0,0.0,0.286,0.405,0.245,,,,,,,,,,,,,,,
5,2024-08-28,746430,Lineout,field_out,True,681481,656288,Kerry Carpenter,Griffin Canning,0,5af4cf98-81d6-4834-9808-7869972e1d7d,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.88,144.0,98.0,87.0,97.0,0.778,6.63,3.25,9.25,1.56,1.05,0.223,0.442,0.123,0.361,0.401,96.0,103.0,103.0,72.0,96.0,95.0,73.0,94.0,86.0,78.0,88.0,76.0,104.0,102.0,111.0,0.011,0.373,,0.231,0.113,0.271,-0.91,,-7.81,-1.22,-0.67,0.9,93.5,,88.6,93.0,87.9,80.6,0.249,0.534,0.149,0.245,0.353,0.281,0.308,0.481,0.311,,,,0.5,1.0,0.0,0.286,0.405,0.245,,,,,,,,,,,,,,,
6,2024-08-28,746430,Grounded Into DP,grounded_into_double_play,True,663837,656288,Matt Vierling,Griffin Canning,1,3088b307-4df0-4a7f-aed2-6599f36daf82,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.88,144.0,98.0,87.0,97.0,0.778,6.63,3.25,9.25,1.56,1.05,0.223,0.442,0.123,0.361,0.401,96.0,103.0,103.0,72.0,96.0,95.0,73.0,94.0,86.0,78.0,88.0,76.0,104.0,102.0,111.0,0.011,0.373,,0.231,0.113,0.271,-0.91,,-7.81,-1.22,-0.67,0.9,93.5,,88.6,93.0,87.9,80.6,0.249,0.534,0.149,0.245,0.353,0.281,0.308,0.481,0.311,,,,0.5,1.0,0.0,0.286,0.405,0.245,,,,,,,,,,,,,,,
7,2024-08-28,746430,Strikeout,strikeout,True,681351,669438,Logan O'Hoppe,Mason Englert,0,24aaed94-9bd7-4ae0-9bdf-4daf6589d7ef,669438.0,masonenglert,Englert,Right,Mason Englert,DET,5.4,5.56,21.2,101.0,96.0,102.0,0.737,6.65,2.08,9.55,1.66,0.84,0.239,0.465,0.113,0.31,0.378,124.0,110.0,114.0,83.0,111.0,120.0,75.0,96.0,88.0,79.0,91.0,89.0,111.0,104.0,116.0,0.104,0.271,0.137,0.151,0.047,0.29,-0.96,-1.66,-7.69,2.32,2.23,-0.42,92.7,88.4,86.1,91.0,84.6,81.6,0.269,0.615,0.075,0.238,0.429,0.377,0.25,0.25,0.485,0.3,0.7,0.261,0.375,1.0,0.167,0.167,0.333,0.3,,,,,,,,,,,,,,,
8,2024-08-28,746430,Single,single,False,666160,669438,Mickey Moniak,Mason Englert,0,a36a8814-078e-4914-a4c8-222d5ae57900,669438.0,masonenglert,Englert,Right,Mason Englert,DET,5.4,5.56,21.2,101.0,96.0,102.0,0.737,6.65,2.08,9.55,1.66,0.84,0.239,0.465,0.113,0.31,0.378,124.0,110.0,114.0,83.0,111.0,120.0,75.0,96.0,88.0,79.0,91.0,89.0,111.0,104.0,116.0,0.104,0.271,0.137,0.151,0.047,0.29,-0.96,-1.66,-7.69,2.32,2.23,-0.42,92.7,88.4,86.1,91.0,84.6,81.6,0.269,0.615,0.075,0.238,0.429,0.377,0.25,0.25,0.485,0.3,0.7,0.261,0.375,1.0,0.167,0.167,0.333,0.3,,,,,,,,,,,,,,,
9,2024-08-28,746430,Lineout,field_out,True,592273,669438,Brandon Drury,Mason Englert,0,0dd51871-1801-4737-a335-4244647166a6,669438.0,masonenglert,Englert,Right,Mason Englert,DET,5.4,5.56,21.2,101.0,96.0,102.0,0.737,6.65,2.08,9.55,1.66,0.84,0.239,0.465,0.113,0.31,0.378,124.0,110.0,114.0,83.0,111.0,120.0,75.0,96.0,88.0,79.0,91.0,89.0,111.0,104.0,116.0,0.104,0.271,0.137,0.151,0.047,0.29,-0.96,-1.66,-7.69,2.32,2.23,-0.42,92.7,88.4,86.1,91.0,84.6,81.6,0.269,0.615,0.075,0.238,0.429,0.377,0.25,0.25,0.485,0.3,0.7,0.261,0.375,1.0,0.167,0.167,0.333,0.3,,,,,,,,,,,,,,,
