,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
11,2024-04-01,745277,Walk,walk,False,663728,663474,Cal Raleigh,Triston McKenzie,1,fbdc0c8b-1f35-4e3d-855b-e463063aff27,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,98.0,86.0,87.0,,,,106.0,87.0,90.0,,0.524,0.21,,-2.21,,1.46,,91.1,,,85.4,0.303,0.652,0.103,,,,,,,0.143,0.143,0.376,97.0,102.0,100.0,0.266,-0.18,77.7,0.176,0.341,0.373,,,,,,,,,
12,2024-04-01,745277,Single,single,False,664034,663474,Ty France,Triston McKenzie,1,2f42d19c-7bf6-4384-807f-41dffe9c3dd7,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,98.0,86.0,87.0,,,,106.0,87.0,90.0,,0.524,0.21,,-2.21,,1.46,,91.1,,,85.4,0.303,0.652,0.103,,,,,,,0.143,0.143,0.376,97.0,102.0,100.0,0.266,-0.18,77.7,0.176,0.341,0.373,,,,,,,,,
13,2024-04-01,745277,Home Run,home_run,False,686527,663474,Dominic Canzone,Triston McKenzie,1,677875ab-44e6-440d-a161-4f1d3aa3fe42,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,98.0,86.0,87.0,,,,106.0,87.0,90.0,,0.524,0.21,,-2.21,,1.46,,91.1,,,85.4,0.303,0.652,0.103,,,,,,,0.143,0.143,0.376,97.0,102.0,100.0,0.266,-0.18,77.7,0.176,0.341,0.373,,,,,,,,,
14,2024-04-01,745277,Pop Out,field_out,True,649966,663474,Luis Urías,Triston McKenzie,0,332b0468-06f3-4b53-ac53-c0040a2472b2,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,98.0,86.0,87.0,,,,106.0,87.0,90.0,,0.524,0.21,,-2.21,,1.46,,91.1,,,85.4,0.303,0.652,0.103,,,,,,,0.143,0.143,0.376,97.0,102.0,100.0,0.266,-0.18,77.7,0.176,0.341,0.373,,,,,,,,,
15,2024-04-01,745277,Strikeout,strikeout,True,641487,663474,J.P. Crawford,Triston McKenzie,0,cdee3243-1a69-4786-9161-72cd802c9344,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,98.0,86.0,87.0,,,,106.0,87.0,90.0,,0.524,0.21,,-2.21,,1.46,,91.1,,,85.4,0.303,0.652,0.103,,,,,,,0.143,0.143,0.376,97.0,102.0,100.0,0.266,-0.18,77.7,0.176,0.341,0.373,,,,,,,,,
16,2024-04-01,745277,Hit By Pitch,hit_by_pitch,False,657656,676106,Ramón Laureano,Emerson Hancock,0,e9246ad7-129a-4e60-8af2-bddcfe062b72,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.76,6.02,45.1,103.0,87.0,99.0,0.818,5.56,2.78,9.13,1.59,0.89,0.263,0.414,0.237,0.316,0.437,87.0,106.0,106.0,75.0,104.0,95.0,95.0,100.0,95.0,99.0,94.0,94.0,0.32,0.303,0.166,0.21,1.7,-2.25,-2.18,-0.16,93.5,86.9,93.2,84.4,0.25,0.339,0.232,0.352,0.648,0.149,0.178,0.311,0.226,0.217,0.478,0.295,,,,,,,,,,,,,,,,,,
17,2024-04-01,745277,Single,single,False,666310,676106,Bo Naylor,Emerson Hancock,1,c71dc4bf-18a0-4d62-8c9e-58b532ef1304,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.76,6.02,45.1,103.0,87.0,99.0,0.818,5.56,2.78,9.13,1.59,0.89,0.263,0.414,0.237,0.316,0.437,87.0,106.0,106.0,75.0,104.0,95.0,95.0,100.0,95.0,99.0,94.0,94.0,0.32,0.303,0.166,0.21,1.7,-2.25,-2.18,-0.16,93.5,86.9,93.2,84.4,0.25,0.339,0.232,0.352,0.648,0.149,0.178,0.311,0.226,0.217,0.478,0.295,,,,,,,,,,,,,,,,,,
18,2024-04-01,745277,Single,single,False,677587,676106,Brayan Rocchio,Emerson Hancock,1,a1e26de5-59b2-44fc-94c6-59e91c14c770,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.76,6.02,45.1,103.0,87.0,99.0,0.818,5.56,2.78,9.13,1.59,0.89,0.263,0.414,0.237,0.316,0.437,87.0,106.0,106.0,75.0,104.0,95.0,95.0,100.0,95.0,99.0,94.0,94.0,0.32,0.303,0.166,0.21,1.7,-2.25,-2.18,-0.16,93.5,86.9,93.2,84.4,0.25,0.339,0.232,0.352,0.648,0.149,0.178,0.311,0.226,0.217,0.478,0.295,,,,,,,,,,,,,,,,,,
19,2024-04-01,745277,Forceout,force_out,True,680757,676106,Steven Kwan,Emerson Hancock,1,ed681362-35d2-46ed-869a-4545de8cf4ce,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.76,6.02,45.1,103.0,87.0,99.0,0.818,5.56,2.78,9.13,1.59,0.89,0.263,0.414,0.237,0.316,0.437,87.0,106.0,106.0,75.0,104.0,95.0,95.0,100.0,95.0,99.0,94.0,94.0,0.32,0.303,0.166,0.21,1.7,-2.25,-2.18,-0.16,93.5,86.9,93.2,84.4,0.25,0.339,0.232,0.352,0.648,0.149,0.178,0.311,0.226,0.217,0.478,0.295,,,,,,,,,,,,,,,,,,
20,2024-04-01,745277,Sac Fly,sac_fly,True,665926,676106,Andrés Giménez,Emerson Hancock,1,669f78e7-11ff-4be6-b1b8-50b50722356d,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.76,6.02,45.1,103.0,87.0,99.0,0.818,5.56,2.78,9.13,1.59,0.89,0.263,0.414,0.237,0.316,0.437,87.0,106.0,106.0,75.0,104.0,95.0,95.0,100.0,95.0,99.0,94.0,94.0,0.32,0.303,0.166,0.21,1.7,-2.25,-2.18,-0.16,93.5,86.9,93.2,84.4,0.25,0.339,0.232,0.352,0.648,0.149,0.178,0.311,0.226,0.217,0.478,0.295,,,,,,,,,,,,,,,,,,
21,2024-04-01,745277,Single,single,False,608070,676106,José Ramírez,Emerson Hancock,1,62e601e3-b664-448c-8fd4-233b671bda26,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.76,6.02,45.1,103.0,87.0,99.0,0.818,5.56,2.78,9.13,1.59,0.89,0.263,0.414,0.237,0.316,0.437,87.0,106.0,106.0,75.0,104.0,95.0,95.0,100.0,95.0,99.0,94.0,94.0,0.32,0.303,0.166,0.21,1.7,-2.25,-2.18,-0.16,93.5,86.9,93.2,84.4,0.25,0.339,0.232,0.352,0.648,0.149,0.178,0.311,0.226,0.217,0.478,0.295,,,,,,,,,,,,,,,,,,
22,2024-04-01,745277,Groundout,field_out,True,647304,676106,Josh Naylor,Emerson Hancock,0,49a92808-97e4-484f-b792-1cce40f3c775,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.76,6.02,45.1,103.0,87.0,99.0,0.818,5.56,2.78,9.13,1.59,0.89,0.263,0.414,0.237,0.316,0.437,87.0,106.0,106.0,75.0,104.0,95.0,95.0,100.0,95.0,99.0,94.0,94.0,0.32,0.303,0.166,0.21,1.7,-2.25,-2.18,-0.16,93.5,86.9,93.2,84.4,0.25,0.339,0.232,0.352,0.648,0.149,0.178,0.311,0.226,0.217,0.478,0.295,,,,,,,,,,,,,,,,,,
23,2024-04-01,745277,Strikeout,strikeout,True,677594,663474,Julio Rodríguez,Triston McKenzie,0,b5eab12a-3274-425e-a0bd-67c9ad3551c8,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,98.0,86.0,87.0,,,,106.0,87.0,90.0,,0.524,0.21,,-2.21,,1.46,,91.1,,,85.4,0.303,0.652,0.103,,,,,,,0.143,0.143,0.376,97.0,102.0,100.0,0.266,-0.18,77.7,0.176,0.341,0.373,,,,,,,,,
24,2024-04-01,745277,Groundout,field_out,True,593871,663474,Jorge Polanco,Triston McKenzie,0,2007cf2d-4b11-41d4-bd7c-7f1f523a7717,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,98.0,86.0,87.0,,,,106.0,87.0,90.0,,0.524,0.21,,-2.21,,1.46,,91.1,,,85.4,0.303,0.652,0.103,,,,,,,0.143,0.143,0.376,97.0,102.0,100.0,0.266,-0.18,77.7,0.176,0.341,0.373,,,,,,,,,
25,2024-04-01,745277,Flyout,field_out,True,571745,663474,Mitch Haniger,Triston McKenzie,0,b807efc1-4116-4aa6-b312-9d5ddc827d83,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,98.0,86.0,87.0,,,,106.0,87.0,90.0,,0.524,0.21,,-2.21,,1.46,,91.1,,,85.4,0.303,0.652,0.103,,,,,,,0.143,0.143,0.376,97.0,102.0,100.0,0.266,-0.18,77.7,0.176,0.341,0.373,,,,,,,,,
26,2024-04-01,745277,Pop Out,field_out,True,671289,676106,Tyler Freeman,Emerson Hancock,0,87bf399d-944d-432e-b9a3-3d6114c684bd,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.76,6.02,45.1,103.0,87.0,99.0,0.818,5.56,2.78,9.13,1.59,0.89,0.263,0.414,0.237,0.316,0.437,87.0,106.0,106.0,75.0,104.0,95.0,95.0,100.0,95.0,99.0,94.0,94.0,0.32,0.303,0.166,0.21,1.7,-2.25,-2.18,-0.16,93.5,86.9,93.2,84.4,0.25,0.339,0.232,0.352,0.648,0.149,0.178,0.311,0.226,0.217,0.478,0.295,,,,,,,,,,,,,,,,,,
27,2024-04-01,745277,Lineout,field_out,True,686823,676106,Will Brennan,Emerson Hancock,0,f63d2370-55d3-4199-90b9-285317203e4c,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.76,6.02,45.1,103.0,87.0,99.0,0.818,5.56,2.78,9.13,1.59,0.89,0.263,0.414,0.237,0.316,0.437,87.0,106.0,106.0,75.0,104.0,95.0,95.0,100.0,95.0,99.0,94.0,94.0,0.32,0.303,0.166,0.21,1.7,-2.25,-2.18,-0.16,93.5,86.9,93.2,84.4,0.25,0.339,0.232,0.352,0.648,0.149,0.178,0.311,0.226,0.217,0.478,0.295,,,,,,,,,,,,,,,,,,
28,2024-04-01,745277,Hit By Pitch,hit_by_pitch,False,657656,676106,Ramón Laureano,Emerson Hancock,0,4e9446a7-55c7-4102-844f-0d76d781064d,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.76,6.02,45.1,103.0,87.0,99.0,0.818,5.56,2.78,9.13,1.59,0.89,0.263,0.414,0.237,0.316,0.437,87.0,106.0,106.0,75.0,104.0,95.0,95.0,100.0,95.0,99.0,94.0,94.0,0.32,0.303,0.166,0.21,1.7,-2.25,-2.18,-0.16,93.5,86.9,93.2,84.4,0.25,0.339,0.232,0.352,0.648,0.149,0.178,0.311,0.226,0.217,0.478,0.295,,,,,,,,,,,,,,,,,,
29,2024-04-01,745277,Walk,walk,False,666310,676106,Bo Naylor,Emerson Hancock,1,c9bb473e-df2d-4763-88ea-7475359f5fd3,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.76,6.02,45.1,103.0,87.0,99.0,0.818,5.56,2.78,9.13,1.59,0.89,0.263,0.414,0.237,0.316,0.437,87.0,106.0,106.0,75.0,104.0,95.0,95.0,100.0,95.0,99.0,94.0,94.0,0.32,0.303,0.166,0.21,1.7,-2.25,-2.18,-0.16,93.5,86.9,93.2,84.4,0.25,0.339,0.232,0.352,0.648,0.149,0.178,0.311,0.226,0.217,0.478,0.295,,,,,,,,,,,,,,,,,,
30,2024-04-01,745277,Groundout,field_out,True,677587,676106,Brayan Rocchio,Emerson Hancock,0,d3b95bd5-50eb-4476-9ca7-7996d14c1847,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.76,6.02,45.1,103.0,87.0,99.0,0.818,5.56,2.78,9.13,1.59,0.89,0.263,0.414,0.237,0.316,0.437,87.0,106.0,106.0,75.0,104.0,95.0,95.0,100.0,95.0,99.0,94.0,94.0,0.32,0.303,0.166,0.21,1.7,-2.25,-2.18,-0.16,93.5,86.9,93.2,84.4,0.25,0.339,0.232,0.352,0.648,0.149,0.178,0.311,0.226,0.217,0.478,0.295,,,,,,,,,,,,,,,,,,
31,2024-04-01,745277,Pop Out,field_out,True,641598,663474,Mitch Garver,Triston McKenzie,0,997e82ed-3e7b-417f-8852-d403f99a5efa,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,98.0,86.0,87.0,,,,106.0,87.0,90.0,,0.524,0.21,,-2.21,,1.46,,91.1,,,85.4,0.303,0.652,0.103,,,,,,,0.143,0.143,0.376,97.0,102.0,100.0,0.266,-0.18,77.7,0.176,0.341,0.373,,,,,,,,,
32,2024-04-01,745277,Single,single,False,663728,663474,Cal Raleigh,Triston McKenzie,0,5c2a9ea8-dbf9-4bde-840a-1cc3a450bc64,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,98.0,86.0,87.0,,,,106.0,87.0,90.0,,0.524,0.21,,-2.21,,1.46,,91.1,,,85.4,0.303,0.652,0.103,,,,,,,0.143,0.143,0.376,97.0,102.0,100.0,0.266,-0.18,77.7,0.176,0.341,0.373,,,,,,,,,
33,2024-04-01,745277,Single,single,False,664034,663474,Ty France,Triston McKenzie,1,ea50474e-abcb-4b33-be5c-5d06bb301f5d,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,98.0,86.0,87.0,,,,106.0,87.0,90.0,,0.524,0.21,,-2.21,,1.46,,91.1,,,85.4,0.303,0.652,0.103,,,,,,,0.143,0.143,0.376,97.0,102.0,100.0,0.266,-0.18,77.7,0.176,0.341,0.373,,,,,,,,,
34,2024-04-01,745277,Field Error,field_error,False,686527,663474,Dominic Canzone,Triston McKenzie,1,e2a6659d-ee3f-4689-af17-684344ce103e,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,98.0,86.0,87.0,,,,106.0,87.0,90.0,,0.524,0.21,,-2.21,,1.46,,91.1,,,85.4,0.303,0.652,0.103,,,,,,,0.143,0.143,0.376,97.0,102.0,100.0,0.266,-0.18,77.7,0.176,0.341,0.373,,,,,,,,,
35,2024-04-01,745277,Walk,walk,False,649966,680704,Luis Urías,Nick Sandlin,1,65dedfa4-2008-4975-b000-509f0c5c9f87,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,CLE,3.63,3.77,34.2,93.0,89.0,92.0,0.646,9.87,3.89,5.71,1.3,0.71,0.198,0.407,0.163,0.349,0.374,,,,89.0,97.0,94.0,86.0,83.0,79.0,111.0,90.0,99.0,0.112,0.282,0.394,,0.62,-4.63,-0.32,,92.5,,92.3,79.1,0.188,0.313,0.197,0.333,0.722,0.074,,,,0.214,0.429,0.452,,,,,,,,,,51.0,97.0,84.0,0.212,5.5,84.5,0.034,0.034,0.538
36,2024-04-01,745277,Double Play,double_play,True,641487,680704,J.P. Crawford,Nick Sandlin,1,045694af-2c10-47d4-a605-010fc55f2606,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,CLE,3.63,3.77,34.2,93.0,89.0,92.0,0.646,9.87,3.89,5.71,1.3,0.71,0.198,0.407,0.163,0.349,0.374,,,,89.0,97.0,94.0,86.0,83.0,79.0,111.0,90.0,99.0,0.112,0.282,0.394,,0.62,-4.63,-0.32,,92.5,,92.3,79.1,0.188,0.313,0.197,0.333,0.722,0.074,,,,0.214,0.429,0.452,,,,,,,,,,51.0,97.0,84.0,0.212,5.5,84.5,0.034,0.034,0.538
37,2024-04-01,745277,Lineout,field_out,True,680757,676106,Steven Kwan,Emerson Hancock,0,ae363b1f-1ece-4aaf-b194-4faf916eeebe,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.76,6.02,45.1,103.0,87.0,99.0,0.818,5.56,2.78,9.13,1.59,0.89,0.263,0.414,0.237,0.316,0.437,87.0,106.0,106.0,75.0,104.0,95.0,95.0,100.0,95.0,99.0,94.0,94.0,0.32,0.303,0.166,0.21,1.7,-2.25,-2.18,-0.16,93.5,86.9,93.2,84.4,0.25,0.339,0.232,0.352,0.648,0.149,0.178,0.311,0.226,0.217,0.478,0.295,,,,,,,,,,,,,,,,,,
38,2024-04-01,745277,Flyout,field_out,True,665926,676106,Andrés Giménez,Emerson Hancock,0,a455ec99-0065-4533-a6fb-11b33e2a1e32,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.76,6.02,45.1,103.0,87.0,99.0,0.818,5.56,2.78,9.13,1.59,0.89,0.263,0.414,0.237,0.316,0.437,87.0,106.0,106.0,75.0,104.0,95.0,95.0,100.0,95.0,99.0,94.0,94.0,0.32,0.303,0.166,0.21,1.7,-2.25,-2.18,-0.16,93.5,86.9,93.2,84.4,0.25,0.339,0.232,0.352,0.648,0.149,0.178,0.311,0.226,0.217,0.478,0.295,,,,,,,,,,,,,,,,,,
