,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,FS%,SL%,CU%,CH%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFS,vCH,vSI,vSL,vCU,ST_ba,ST_slg,ST_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-09-14,747148,Walk,walk,False,668930,694297,Brice Turang,Brandon Pfaadt,0,b2ddab3d-f508-47b8-8eeb-056c63a16568,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.81,3.82,166.2,106.0,107.0,107.0,0.776,8.64,2.11,9.29,1.13,1.1,0.248,0.429,0.129,0.306,0.449,92.0,102.0,97.0,101.0,102.0,103.0,94.0,105.0,102.0,90.0,105.0,103.0,142.0,108.0,118.0,0.223,0.333,0.006,0.284,0.046,0.108,0.12,0.44,-0.31,0.08,-1.81,1.22,93.7,89.6,87.4,93.6,84.8,80.5,0.21,0.445,0.353,0.28,0.468,0.206,0.297,0.383,0.11,0.246,0.261,0.319,0.5,0.625,0.239,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,
1,2024-09-14,747148,Flyout,field_out,True,694192,694297,Jackson Chourio,Brandon Pfaadt,1,f9c9956c-2ae0-4fd8-82f6-8d2655427ee3,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.81,3.82,166.2,106.0,107.0,107.0,0.776,8.64,2.11,9.29,1.13,1.1,0.248,0.429,0.129,0.306,0.449,92.0,102.0,97.0,101.0,102.0,103.0,94.0,105.0,102.0,90.0,105.0,103.0,142.0,108.0,118.0,0.223,0.333,0.006,0.284,0.046,0.108,0.12,0.44,-0.31,0.08,-1.81,1.22,93.7,89.6,87.4,93.6,84.8,80.5,0.21,0.445,0.353,0.28,0.468,0.206,0.297,0.383,0.11,0.246,0.261,0.319,0.5,0.625,0.239,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,
2,2024-09-14,747148,Sac Fly,sac_fly,True,661388,694297,William Contreras,Brandon Pfaadt,1,74cb24bf-3f12-4c81-8247-a6e5ed54e2c2,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.81,3.82,166.2,106.0,107.0,107.0,0.776,8.64,2.11,9.29,1.13,1.1,0.248,0.429,0.129,0.306,0.449,92.0,102.0,97.0,101.0,102.0,103.0,94.0,105.0,102.0,90.0,105.0,103.0,142.0,108.0,118.0,0.223,0.333,0.006,0.284,0.046,0.108,0.12,0.44,-0.31,0.08,-1.81,1.22,93.7,89.6,87.4,93.6,84.8,80.5,0.21,0.445,0.353,0.28,0.468,0.206,0.297,0.383,0.11,0.246,0.261,0.319,0.5,0.625,0.239,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,
3,2024-09-14,747148,Single,single,False,669003,694297,Garrett Mitchell,Brandon Pfaadt,0,60e631d7-558e-4cbe-9999-763ad8f887ba,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.81,3.82,166.2,106.0,107.0,107.0,0.776,8.64,2.11,9.29,1.13,1.1,0.248,0.429,0.129,0.306,0.449,92.0,102.0,97.0,101.0,102.0,103.0,94.0,105.0,102.0,90.0,105.0,103.0,142.0,108.0,118.0,0.223,0.333,0.006,0.284,0.046,0.108,0.12,0.44,-0.31,0.08,-1.81,1.22,93.7,89.6,87.4,93.6,84.8,80.5,0.21,0.445,0.353,0.28,0.468,0.206,0.297,0.383,0.11,0.246,0.261,0.319,0.5,0.625,0.239,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,
4,2024-09-14,747148,Single,single,False,642715,694297,Willy Adames,Brandon Pfaadt,1,ee313dcf-66da-4897-aea2-29c53a64de80,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.81,3.82,166.2,106.0,107.0,107.0,0.776,8.64,2.11,9.29,1.13,1.1,0.248,0.429,0.129,0.306,0.449,92.0,102.0,97.0,101.0,102.0,103.0,94.0,105.0,102.0,90.0,105.0,103.0,142.0,108.0,118.0,0.223,0.333,0.006,0.284,0.046,0.108,0.12,0.44,-0.31,0.08,-1.81,1.22,93.7,89.6,87.4,93.6,84.8,80.5,0.21,0.445,0.353,0.28,0.468,0.206,0.297,0.383,0.11,0.246,0.261,0.319,0.5,0.625,0.239,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,
5,2024-09-14,747148,Pickoff Caught Stealing Home,pickoff_caught_stealing_home,True,641343,694297,Jake Bauers,Brandon Pfaadt,0,N/A,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.81,3.82,166.2,106.0,107.0,107.0,0.776,8.64,2.11,9.29,1.13,1.1,0.248,0.429,0.129,0.306,0.449,92.0,102.0,97.0,101.0,102.0,103.0,94.0,105.0,102.0,90.0,105.0,103.0,142.0,108.0,118.0,0.223,0.333,0.006,0.284,0.046,0.108,0.12,0.44,-0.31,0.08,-1.81,1.22,93.7,89.6,87.4,93.6,84.8,80.5,0.21,0.445,0.353,0.28,0.468,0.206,0.297,0.383,0.11,0.246,0.261,0.319,0.5,0.625,0.239,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,
6,2024-09-14,747148,Flyout,field_out,True,682998,668964,Corbin Carroll,Tobias Myers,0,b2ffbda6-fbb5-4deb-9f00-d22a4faf0642,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.07,4.27,126.0,101.0,91.0,97.0,0.809,8.21,2.36,8.21,1.29,0.94,0.253,0.426,0.132,0.319,0.431,107.0,85.0,89.0,74.0,100.0,105.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,106.0,104.0,0.005,0.399,,0.205,0.043,0.115,0.49,,11.28,1.91,-3.58,1.24,92.9,,81.1,91.5,85.5,77.8,,,,0.235,0.441,0.178,0.0,0.0,0.0,0.073,0.073,0.456,0.444,0.611,0.176,,,,96.0,100.0,90.0,0.234,-1.14,89.3,0.35,0.524,0.127,0.181,0.234,0.259,,,,,,
7,2024-09-14,747148,Lineout,field_out,True,606466,668964,Ketel Marte,Tobias Myers,0,187a8e34-dfcb-4c64-b7ba-c669cad474c6,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.07,4.27,126.0,101.0,91.0,97.0,0.809,8.21,2.36,8.21,1.29,0.94,0.253,0.426,0.132,0.319,0.431,107.0,85.0,89.0,74.0,100.0,105.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,106.0,104.0,0.005,0.399,,0.205,0.043,0.115,0.49,,11.28,1.91,-3.58,1.24,92.9,,81.1,91.5,85.5,77.8,,,,0.235,0.441,0.178,0.0,0.0,0.0,0.073,0.073,0.456,0.444,0.611,0.176,,,,96.0,100.0,90.0,0.234,-1.14,89.3,0.35,0.524,0.127,0.181,0.234,0.259,,,,,,
8,2024-09-14,747148,Groundout,field_out,True,592626,668964,Joc Pederson,Tobias Myers,0,79133793-1d4d-4185-ab40-99f2defe3afc,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.07,4.27,126.0,101.0,91.0,97.0,0.809,8.21,2.36,8.21,1.29,0.94,0.253,0.426,0.132,0.319,0.431,107.0,85.0,89.0,74.0,100.0,105.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,106.0,104.0,0.005,0.399,,0.205,0.043,0.115,0.49,,11.28,1.91,-3.58,1.24,92.9,,81.1,91.5,85.5,77.8,,,,0.235,0.441,0.178,0.0,0.0,0.0,0.073,0.073,0.456,0.444,0.611,0.176,,,,96.0,100.0,90.0,0.234,-1.14,89.3,0.35,0.524,0.127,0.181,0.234,0.259,,,,,,
9,2024-09-14,747148,Flyout,field_out,True,641343,694297,Jake Bauers,Brandon Pfaadt,0,68950081-ae6f-47a9-9ba2-8394781e3d8d,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.81,3.82,166.2,106.0,107.0,107.0,0.776,8.64,2.11,9.29,1.13,1.1,0.248,0.429,0.129,0.306,0.449,92.0,102.0,97.0,101.0,102.0,103.0,94.0,105.0,102.0,90.0,105.0,103.0,142.0,108.0,118.0,0.223,0.333,0.006,0.284,0.046,0.108,0.12,0.44,-0.31,0.08,-1.81,1.22,93.7,89.6,87.4,93.6,84.8,80.5,0.21,0.445,0.353,0.28,0.468,0.206,0.297,0.383,0.11,0.246,0.261,0.319,0.5,0.625,0.239,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,
