,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-09-19,746011,Strikeout,strikeout,True,681624,665795,Andy Pages,Edward Cabrera,0,c3c4a2bb-0b4d-455a-8746-e5715df97771,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.12,4.66,91.1,96.0,101.0,98.0,0.741,10.05,4.83,7.69,1.38,1.44,0.208,0.463,0.138,0.363,0.392,96.0,98.0,103.0,106.0,101.0,104.0,97.0,90.0,87.0,110.0,92.0,94.0,114.0,102.0,105.0,0.085,0.277,0.089,0.214,0.335,-1.3,0.06,1.63,-0.32,-0.02,96.3,92.9,96.6,89.2,84.7,0.213,0.336,0.338,0.292,0.494,0.149,0.215,0.446,0.386,0.242,0.364,0.159,0.129,0.226,0.318,,,,,,,,,,,,,,,,,,
11,2024-09-19,746011,Lineout,field_out,True,621035,665795,Chris Taylor,Edward Cabrera,0,8f770f51-e1ff-47a2-95d1-f52b06d02068,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.12,4.66,91.1,96.0,101.0,98.0,0.741,10.05,4.83,7.69,1.38,1.44,0.208,0.463,0.138,0.363,0.392,96.0,98.0,103.0,106.0,101.0,104.0,97.0,90.0,87.0,110.0,92.0,94.0,114.0,102.0,105.0,0.085,0.277,0.089,0.214,0.335,-1.3,0.06,1.63,-0.32,-0.02,96.3,92.9,96.6,89.2,84.7,0.213,0.336,0.338,0.292,0.494,0.149,0.215,0.446,0.386,0.242,0.364,0.159,0.129,0.226,0.318,,,,,,,,,,,,,,,,,,
12,2024-09-19,746011,Single,single,False,660271,665795,Shohei Ohtani,Edward Cabrera,1,42e46037-6926-4b17-9bad-787175a4dace,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.12,4.66,91.1,96.0,101.0,98.0,0.741,10.05,4.83,7.69,1.38,1.44,0.208,0.463,0.138,0.363,0.392,96.0,98.0,103.0,106.0,101.0,104.0,97.0,90.0,87.0,110.0,92.0,94.0,114.0,102.0,105.0,0.085,0.277,0.089,0.214,0.335,-1.3,0.06,1.63,-0.32,-0.02,96.3,92.9,96.6,89.2,84.7,0.213,0.336,0.338,0.292,0.494,0.149,0.215,0.446,0.386,0.242,0.364,0.159,0.129,0.226,0.318,,,,,,,,,,,,,,,,,,
13,2024-09-19,746011,Strikeout,strikeout,True,605141,665795,Mookie Betts,Edward Cabrera,1,325e7827-73b5-4b4c-b2d7-3c804338e40a,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.12,4.66,91.1,96.0,101.0,98.0,0.741,10.05,4.83,7.69,1.38,1.44,0.208,0.463,0.138,0.363,0.392,96.0,98.0,103.0,106.0,101.0,104.0,97.0,90.0,87.0,110.0,92.0,94.0,114.0,102.0,105.0,0.085,0.277,0.089,0.214,0.335,-1.3,0.06,1.63,-0.32,-0.02,96.3,92.9,96.6,89.2,84.7,0.213,0.336,0.338,0.292,0.494,0.149,0.215,0.446,0.386,0.242,0.364,0.159,0.129,0.226,0.318,,,,,,,,,,,,,,,,,,
14,2024-09-19,746011,Home Run,home_run,False,669394,656427,Jake Burger,Jack Flaherty,0,1f119749-6b5f-4197-9302-65250c9dc5e4,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.1,3.37,157.0,103.0,94.0,102.0,0.712,10.83,2.01,7.51,1.32,1.03,0.225,0.435,0.16,0.295,0.382,87.0,83.0,81.0,,,,92.0,105.0,102.0,75.0,85.0,73.0,95.0,103.0,103.0,0.023,0.443,0.293,,0.028,0.65,-5.04,0.07,,-0.54,93.4,85.7,90.6,84.8,,0.111,0.333,0.111,0.244,0.389,0.242,0.167,0.217,0.441,0.6,1.2,0.375,0.22,0.457,0.362,102.0,103.0,107.0,0.212,2.06,77.4,,,,,,,,,,,,
15,2024-09-19,746011,Flyout,field_out,True,681146,656427,Jonah Bride,Jack Flaherty,0,3f6c06d1-d1d6-48d0-b427-e17354386cc9,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.1,3.37,157.0,103.0,94.0,102.0,0.712,10.83,2.01,7.51,1.32,1.03,0.225,0.435,0.16,0.295,0.382,87.0,83.0,81.0,,,,92.0,105.0,102.0,75.0,85.0,73.0,95.0,103.0,103.0,0.023,0.443,0.293,,0.028,0.65,-5.04,0.07,,-0.54,93.4,85.7,90.6,84.8,,0.111,0.333,0.111,0.244,0.389,0.242,0.167,0.217,0.441,0.6,1.2,0.375,0.22,0.457,0.362,102.0,103.0,107.0,0.212,2.06,77.4,,,,,,,,,,,,
16,2024-09-19,746011,Strikeout,strikeout,True,669065,656427,Kyle Stowers,Jack Flaherty,0,3060e975-7969-41ef-b460-168cd204f97e,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.1,3.37,157.0,103.0,94.0,102.0,0.712,10.83,2.01,7.51,1.32,1.03,0.225,0.435,0.16,0.295,0.382,87.0,83.0,81.0,,,,92.0,105.0,102.0,75.0,85.0,73.0,95.0,103.0,103.0,0.023,0.443,0.293,,0.028,0.65,-5.04,0.07,,-0.54,93.4,85.7,90.6,84.8,,0.111,0.333,0.111,0.244,0.389,0.242,0.167,0.217,0.441,0.6,1.2,0.375,0.22,0.457,0.362,102.0,103.0,107.0,0.212,2.06,77.4,,,,,,,,,,,,
17,2024-09-19,746011,Walk,walk,False,672640,656427,Otto Lopez,Jack Flaherty,0,91ddf25b-3db0-4656-9ef5-3bbda0aedaf1,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.1,3.37,157.0,103.0,94.0,102.0,0.712,10.83,2.01,7.51,1.32,1.03,0.225,0.435,0.16,0.295,0.382,87.0,83.0,81.0,,,,92.0,105.0,102.0,75.0,85.0,73.0,95.0,103.0,103.0,0.023,0.443,0.293,,0.028,0.65,-5.04,0.07,,-0.54,93.4,85.7,90.6,84.8,,0.111,0.333,0.111,0.244,0.389,0.242,0.167,0.217,0.441,0.6,1.2,0.375,0.22,0.457,0.362,102.0,103.0,107.0,0.212,2.06,77.4,,,,,,,,,,,,
18,2024-09-19,746011,Strikeout,strikeout,True,665052,656427,Griffin Conine,Jack Flaherty,1,01467db3-3d4e-4663-858c-549ecd3b82ba,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.1,3.37,157.0,103.0,94.0,102.0,0.712,10.83,2.01,7.51,1.32,1.03,0.225,0.435,0.16,0.295,0.382,87.0,83.0,81.0,,,,92.0,105.0,102.0,75.0,85.0,73.0,95.0,103.0,103.0,0.023,0.443,0.293,,0.028,0.65,-5.04,0.07,,-0.54,93.4,85.7,90.6,84.8,,0.111,0.333,0.111,0.244,0.389,0.242,0.167,0.217,0.441,0.6,1.2,0.375,0.22,0.457,0.362,102.0,103.0,107.0,0.212,2.06,77.4,,,,,,,,,,,,
19,2024-09-19,746011,Pop Out,field_out,True,518692,665795,Freddie Freeman,Edward Cabrera,0,c70ee44a-1b72-4a19-a02e-fc29c8f80429,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.12,4.66,91.1,96.0,101.0,98.0,0.741,10.05,4.83,7.69,1.38,1.44,0.208,0.463,0.138,0.363,0.392,96.0,98.0,103.0,106.0,101.0,104.0,97.0,90.0,87.0,110.0,92.0,94.0,114.0,102.0,105.0,0.085,0.277,0.089,0.214,0.335,-1.3,0.06,1.63,-0.32,-0.02,96.3,92.9,96.6,89.2,84.7,0.213,0.336,0.338,0.292,0.494,0.149,0.215,0.446,0.386,0.242,0.364,0.159,0.129,0.226,0.318,,,,,,,,,,,,,,,,,,
20,2024-09-19,746011,Hit By Pitch,hit_by_pitch,False,669257,665795,Will Smith,Edward Cabrera,0,0aa45e8d-0e90-4d1e-8a95-5dd45e0129fa,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.12,4.66,91.1,96.0,101.0,98.0,0.741,10.05,4.83,7.69,1.38,1.44,0.208,0.463,0.138,0.363,0.392,96.0,98.0,103.0,106.0,101.0,104.0,97.0,90.0,87.0,110.0,92.0,94.0,114.0,102.0,105.0,0.085,0.277,0.089,0.214,0.335,-1.3,0.06,1.63,-0.32,-0.02,96.3,92.9,96.6,89.2,84.7,0.213,0.336,0.338,0.292,0.494,0.149,0.215,0.446,0.386,0.242,0.364,0.159,0.129,0.226,0.318,,,,,,,,,,,,,,,,,,
21,2024-09-19,746011,Single,single,False,669242,665795,Tommy Edman,Edward Cabrera,1,ea2ddc10-4470-4e0c-9609-ecfce49b7237,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.12,4.66,91.1,96.0,101.0,98.0,0.741,10.05,4.83,7.69,1.38,1.44,0.208,0.463,0.138,0.363,0.392,96.0,98.0,103.0,106.0,101.0,104.0,97.0,90.0,87.0,110.0,92.0,94.0,114.0,102.0,105.0,0.085,0.277,0.089,0.214,0.335,-1.3,0.06,1.63,-0.32,-0.02,96.3,92.9,96.6,89.2,84.7,0.213,0.336,0.338,0.292,0.494,0.149,0.215,0.446,0.386,0.242,0.364,0.159,0.129,0.226,0.318,,,,,,,,,,,,,,,,,,
22,2024-09-19,746011,Walk,walk,False,571970,665795,Max Muncy,Edward Cabrera,1,862dfb64-22f1-4b9b-af7b-2b7af52238b2,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.12,4.66,91.1,96.0,101.0,98.0,0.741,10.05,4.83,7.69,1.38,1.44,0.208,0.463,0.138,0.363,0.392,96.0,98.0,103.0,106.0,101.0,104.0,97.0,90.0,87.0,110.0,92.0,94.0,114.0,102.0,105.0,0.085,0.277,0.089,0.214,0.335,-1.3,0.06,1.63,-0.32,-0.02,96.3,92.9,96.6,89.2,84.7,0.213,0.336,0.338,0.292,0.494,0.149,0.215,0.446,0.386,0.242,0.364,0.159,0.129,0.226,0.318,,,,,,,,,,,,,,,,,,
23,2024-09-19,746011,Walk,walk,False,666158,665795,Gavin Lux,Edward Cabrera,1,f54c7e84-207a-4362-b6f8-4bb741f888b8,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.12,4.66,91.1,96.0,101.0,98.0,0.741,10.05,4.83,7.69,1.38,1.44,0.208,0.463,0.138,0.363,0.392,96.0,98.0,103.0,106.0,101.0,104.0,97.0,90.0,87.0,110.0,92.0,94.0,114.0,102.0,105.0,0.085,0.277,0.089,0.214,0.335,-1.3,0.06,1.63,-0.32,-0.02,96.3,92.9,96.6,89.2,84.7,0.213,0.336,0.338,0.292,0.494,0.149,0.215,0.446,0.386,0.242,0.364,0.159,0.129,0.226,0.318,,,,,,,,,,,,,,,,,,
24,2024-09-19,746011,Walk,walk,False,681624,665795,Andy Pages,Edward Cabrera,1,5f507be1-9d83-4c60-b6fb-126383c937e6,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.12,4.66,91.1,96.0,101.0,98.0,0.741,10.05,4.83,7.69,1.38,1.44,0.208,0.463,0.138,0.363,0.392,96.0,98.0,103.0,106.0,101.0,104.0,97.0,90.0,87.0,110.0,92.0,94.0,114.0,102.0,105.0,0.085,0.277,0.089,0.214,0.335,-1.3,0.06,1.63,-0.32,-0.02,96.3,92.9,96.6,89.2,84.7,0.213,0.336,0.338,0.292,0.494,0.149,0.215,0.446,0.386,0.242,0.364,0.159,0.129,0.226,0.318,,,,,,,,,,,,,,,,,,
25,2024-09-19,746011,Sac Fly,sac_fly,True,621035,685107,Chris Taylor,Anthony Veneziano,1,20056c02-1468-473f-9d63-92a2e0e24a19,685107.0,anthonyveneziano,Veneziano,Left,Anthony Veneziano,- - -,2.84,3.78,12.2,102.0,103.0,101.0,0.752,8.53,1.42,9.95,0.71,0.75,0.27,0.351,0.054,0.405,0.462,91.0,90.0,91.0,,,,89.0,101.0,95.0,,,,119.0,103.0,108.0,,0.481,0.452,,0.067,-2.01,,1.29,,-2.18,94.6,86.5,,84.3,,,,,0.333,0.542,0.193,,,,,,,0.333,0.333,0.346,,,,,,,0.167,0.417,0.276,,,,,,,,,
26,2024-09-19,746011,Double,double,True,660271,685107,Shohei Ohtani,Anthony Veneziano,1,4b06edfa-551d-4e61-9f2c-c1ac4ecb63da,685107.0,anthonyveneziano,Veneziano,Left,Anthony Veneziano,- - -,2.84,3.78,12.2,102.0,103.0,101.0,0.752,8.53,1.42,9.95,0.71,0.75,0.27,0.351,0.054,0.405,0.462,91.0,90.0,91.0,,,,89.0,101.0,95.0,,,,119.0,103.0,108.0,,0.481,0.452,,0.067,-2.01,,1.29,,-2.18,94.6,86.5,,84.3,,,,,0.333,0.542,0.193,,,,,,,0.333,0.333,0.346,,,,,,,0.167,0.417,0.276,,,,,,,,,
27,2024-09-19,746011,Flyout,field_out,True,663743,656427,Nick Fortes,Jack Flaherty,0,9a3102c0-0611-4fd9-a150-985b776b5b96,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.1,3.37,157.0,103.0,94.0,102.0,0.712,10.83,2.01,7.51,1.32,1.03,0.225,0.435,0.16,0.295,0.382,87.0,83.0,81.0,,,,92.0,105.0,102.0,75.0,85.0,73.0,95.0,103.0,103.0,0.023,0.443,0.293,,0.028,0.65,-5.04,0.07,,-0.54,93.4,85.7,90.6,84.8,,0.111,0.333,0.111,0.244,0.389,0.242,0.167,0.217,0.441,0.6,1.2,0.375,0.22,0.457,0.362,102.0,103.0,107.0,0.212,2.06,77.4,,,,,,,,,,,,
28,2024-09-19,746011,Lineout,field_out,True,669364,656427,Xavier Edwards,Jack Flaherty,0,f4f8d32f-13f2-40ec-a0ad-8d43659d3ecf,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.1,3.37,157.0,103.0,94.0,102.0,0.712,10.83,2.01,7.51,1.32,1.03,0.225,0.435,0.16,0.295,0.382,87.0,83.0,81.0,,,,92.0,105.0,102.0,75.0,85.0,73.0,95.0,103.0,103.0,0.023,0.443,0.293,,0.028,0.65,-5.04,0.07,,-0.54,93.4,85.7,90.6,84.8,,0.111,0.333,0.111,0.244,0.389,0.242,0.167,0.217,0.441,0.6,1.2,0.375,0.22,0.457,0.362,102.0,103.0,107.0,0.212,2.06,77.4,,,,,,,,,,,,
29,2024-09-19,746011,Flyout,field_out,True,681393,656427,Connor Norby,Jack Flaherty,0,082fd24e-51d3-4d77-86ac-0b0d7a3266bd,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.1,3.37,157.0,103.0,94.0,102.0,0.712,10.83,2.01,7.51,1.32,1.03,0.225,0.435,0.16,0.295,0.382,87.0,83.0,81.0,,,,92.0,105.0,102.0,75.0,85.0,73.0,95.0,103.0,103.0,0.023,0.443,0.293,,0.028,0.65,-5.04,0.07,,-0.54,93.4,85.7,90.6,84.8,,0.111,0.333,0.111,0.244,0.389,0.242,0.167,0.217,0.441,0.6,1.2,0.375,0.22,0.457,0.362,102.0,103.0,107.0,0.212,2.06,77.4,,,,,,,,,,,,
30,2024-09-19,746011,Single,single,False,605141,685107,Mookie Betts,Anthony Veneziano,0,f0781354-7a18-4a07-8e6a-48012f4c6500,685107.0,anthonyveneziano,Veneziano,Left,Anthony Veneziano,- - -,2.84,3.78,12.2,102.0,103.0,101.0,0.752,8.53,1.42,9.95,0.71,0.75,0.27,0.351,0.054,0.405,0.462,91.0,90.0,91.0,,,,89.0,101.0,95.0,,,,119.0,103.0,108.0,,0.481,0.452,,0.067,-2.01,,1.29,,-2.18,94.6,86.5,,84.3,,,,,0.333,0.542,0.193,,,,,,,0.333,0.333,0.346,,,,,,,0.167,0.417,0.276,,,,,,,,,
31,2024-09-19,746011,Flyout,field_out,True,518692,685107,Freddie Freeman,Anthony Veneziano,0,1b8b4fa7-18c0-489b-8efd-fb4c32cee144,685107.0,anthonyveneziano,Veneziano,Left,Anthony Veneziano,- - -,2.84,3.78,12.2,102.0,103.0,101.0,0.752,8.53,1.42,9.95,0.71,0.75,0.27,0.351,0.054,0.405,0.462,91.0,90.0,91.0,,,,89.0,101.0,95.0,,,,119.0,103.0,108.0,,0.481,0.452,,0.067,-2.01,,1.29,,-2.18,94.6,86.5,,84.3,,,,,0.333,0.542,0.193,,,,,,,0.333,0.333,0.346,,,,,,,0.167,0.417,0.276,,,,,,,,,
32,2024-09-19,746011,Double Play,double_play,True,669257,685107,Will Smith,Anthony Veneziano,1,a8ac6ef2-361f-43ae-b7f9-4a3c5564a14b,685107.0,anthonyveneziano,Veneziano,Left,Anthony Veneziano,- - -,2.84,3.78,12.2,102.0,103.0,101.0,0.752,8.53,1.42,9.95,0.71,0.75,0.27,0.351,0.054,0.405,0.462,91.0,90.0,91.0,,,,89.0,101.0,95.0,,,,119.0,103.0,108.0,,0.481,0.452,,0.067,-2.01,,1.29,,-2.18,94.6,86.5,,84.3,,,,,0.333,0.542,0.193,,,,,,,0.333,0.333,0.346,,,,,,,0.167,0.417,0.276,,,,,,,,,
33,2024-09-19,746011,Groundout,field_out,True,660821,656427,Jesús Sánchez,Jack Flaherty,0,4bf02723-de3b-44db-850a-7dfc35800425,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.1,3.37,157.0,103.0,94.0,102.0,0.712,10.83,2.01,7.51,1.32,1.03,0.225,0.435,0.16,0.295,0.382,87.0,83.0,81.0,,,,92.0,105.0,102.0,75.0,85.0,73.0,95.0,103.0,103.0,0.023,0.443,0.293,,0.028,0.65,-5.04,0.07,,-0.54,93.4,85.7,90.6,84.8,,0.111,0.333,0.111,0.244,0.389,0.242,0.167,0.217,0.441,0.6,1.2,0.375,0.22,0.457,0.362,102.0,103.0,107.0,0.212,2.06,77.4,,,,,,,,,,,,
