,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,vKN (sc),Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KN%,wFC/C,wKN/C,vFC,KC_ba,KC_slg,KC_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-07-19,746618,Lineout,field_out,True,444482,676440,David Peralta,Tanner Bibee,0,e16b20c5-7ff1-49da-856c-efd30bf1f7de,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,116.0,104.0,112.0,0.001,0.44,0.27,0.118,0.171,-1.35,-3.42,1.69,-0.54,1.17,94.6,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,0.186,0.4,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-19,746618,Single,single,False,681807,663362,David Fry,Matt Waldron,0,df46ee9a-ab4d-4d56-9fb4-2f9f04272a7a,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,113.0,101.0,106.0,0.134,0.202,0.206,,,0.35,0.78,0.59,,,90.7,,90.0,79.1,,0.247,0.419,0.208,0.228,0.443,0.186,,,,,,,77.6,74.0,107.0,101.0,82.0,96.0,88.0,0.062,0.395,1.49,-0.13,87.0,0.21,0.325,0.272,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,
12,2024-07-19,746618,Grounded Into DP,grounded_into_double_play,True,665926,663362,Andrés Giménez,Matt Waldron,1,236c20de-0d16-4fa7-bfd3-c875e814d49d,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,113.0,101.0,106.0,0.134,0.202,0.206,,,0.35,0.78,0.59,,,90.7,,90.0,79.1,,0.247,0.419,0.208,0.228,0.443,0.186,,,,,,,77.6,74.0,107.0,101.0,82.0,96.0,88.0,0.062,0.395,1.49,-0.13,87.0,0.21,0.325,0.272,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,
13,2024-07-19,746618,Strikeout,strikeout,True,682177,663362,Daniel Schneemann,Matt Waldron,0,9bf3f6c5-818a-4445-9a1b-25d8f2cc5d47,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,113.0,101.0,106.0,0.134,0.202,0.206,,,0.35,0.78,0.59,,,90.7,,90.0,79.1,,0.247,0.419,0.208,0.228,0.443,0.186,,,,,,,77.6,74.0,107.0,101.0,82.0,96.0,88.0,0.062,0.395,1.49,-0.13,87.0,0.21,0.325,0.272,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,
14,2024-07-19,746618,Strikeout,strikeout,True,673490,676440,Ha-Seong Kim,Tanner Bibee,0,11018582-5c7b-4f2a-b68f-9b07ec0dfd9d,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,116.0,104.0,112.0,0.001,0.44,0.27,0.118,0.171,-1.35,-3.42,1.69,-0.54,1.17,94.6,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,0.186,0.4,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-07-19,746618,Flyout,field_out,True,543309,676440,Kyle Higashioka,Tanner Bibee,0,b977370f-d2d4-447f-90b3-3ab7f957ef7b,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,116.0,104.0,112.0,0.001,0.44,0.27,0.118,0.171,-1.35,-3.42,1.69,-0.54,1.17,94.6,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,0.186,0.4,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-19,746618,Double,double,False,650333,676440,Luis Arraez,Tanner Bibee,0,f205a87c-5306-42e9-a069-03e24640ec13,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,116.0,104.0,112.0,0.001,0.44,0.27,0.118,0.171,-1.35,-3.42,1.69,-0.54,1.17,94.6,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,0.186,0.4,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-19,746618,Groundout,field_out,True,595777,676440,Jurickson Profar,Tanner Bibee,0,1f2455c2-fcb1-4ede-8e80-4c64460c0f02,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,116.0,104.0,112.0,0.001,0.44,0.27,0.118,0.171,-1.35,-3.42,1.69,-0.54,1.17,94.6,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,0.186,0.4,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-19,746618,Groundout,field_out,True,686823,663362,Will Brennan,Matt Waldron,0,c96b44b5-3edb-445a-8c94-125e823663ef,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,113.0,101.0,106.0,0.134,0.202,0.206,,,0.35,0.78,0.59,,,90.7,,90.0,79.1,,0.247,0.419,0.208,0.228,0.443,0.186,,,,,,,77.6,74.0,107.0,101.0,82.0,96.0,88.0,0.062,0.395,1.49,-0.13,87.0,0.21,0.325,0.272,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,
19,2024-07-19,746618,Strikeout,strikeout,True,666310,663362,Bo Naylor,Matt Waldron,0,8fe8700d-71a1-4246-9da9-08f1b81b4f17,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,113.0,101.0,106.0,0.134,0.202,0.206,,,0.35,0.78,0.59,,,90.7,,90.0,79.1,,0.247,0.419,0.208,0.228,0.443,0.186,,,,,,,77.6,74.0,107.0,101.0,82.0,96.0,88.0,0.062,0.395,1.49,-0.13,87.0,0.21,0.325,0.272,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,
20,2024-07-19,746618,Flyout,field_out,True,680757,663362,Steven Kwan,Matt Waldron,0,cdc612ab-6c95-4269-9c67-0aaf3d11a6d2,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,113.0,101.0,106.0,0.134,0.202,0.206,,,0.35,0.78,0.59,,,90.7,,90.0,79.1,,0.247,0.419,0.208,0.228,0.443,0.186,,,,,,,77.6,74.0,107.0,101.0,82.0,96.0,88.0,0.062,0.395,1.49,-0.13,87.0,0.21,0.325,0.272,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,
21,2024-07-19,746618,Single,single,False,630105,676440,Jake Cronenworth,Tanner Bibee,0,68fe63e0-610a-43b3-b1e9-c93c565c2408,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,116.0,104.0,112.0,0.001,0.44,0.27,0.118,0.171,-1.35,-3.42,1.69,-0.54,1.17,94.6,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,0.186,0.4,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-19,746618,Flyout,field_out,True,592518,676440,Manny Machado,Tanner Bibee,0,633f8c51-92c0-4952-9c69-5023dabc54e4,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,116.0,104.0,112.0,0.001,0.44,0.27,0.118,0.171,-1.35,-3.42,1.69,-0.54,1.17,94.6,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,0.186,0.4,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-19,746618,Pop Out,field_out,True,593428,676440,Xander Bogaerts,Tanner Bibee,0,fc63c3f6-2381-4618-b4c3-1e0bf818647c,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,116.0,104.0,112.0,0.001,0.44,0.27,0.118,0.171,-1.35,-3.42,1.69,-0.54,1.17,94.6,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,0.186,0.4,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-19,746618,Strikeout,strikeout,True,701538,676440,Jackson Merrill,Tanner Bibee,0,13d81942-77fe-40bb-b00f-5b0f912174f9,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,116.0,104.0,112.0,0.001,0.44,0.27,0.118,0.171,-1.35,-3.42,1.69,-0.54,1.17,94.6,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,0.186,0.4,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-19,746618,Groundout,field_out,True,682657,663362,Angel Martínez,Matt Waldron,0,8575e74e-477d-4acd-857f-88966aab4e60,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,113.0,101.0,106.0,0.134,0.202,0.206,,,0.35,0.78,0.59,,,90.7,,90.0,79.1,,0.247,0.419,0.208,0.228,0.443,0.186,,,,,,,77.6,74.0,107.0,101.0,82.0,96.0,88.0,0.062,0.395,1.49,-0.13,87.0,0.21,0.325,0.272,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,
26,2024-07-19,746618,Lineout,field_out,True,608070,663362,José Ramírez,Matt Waldron,0,d48da8cf-a69a-4e8b-b1e2-e543a3cb6c98,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,113.0,101.0,106.0,0.134,0.202,0.206,,,0.35,0.78,0.59,,,90.7,,90.0,79.1,,0.247,0.419,0.208,0.228,0.443,0.186,,,,,,,77.6,74.0,107.0,101.0,82.0,96.0,88.0,0.062,0.395,1.49,-0.13,87.0,0.21,0.325,0.272,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,
27,2024-07-19,746618,Flyout,field_out,True,647304,663362,Josh Naylor,Matt Waldron,0,602f7f10-90ae-483c-9d80-b7fcdeef5802,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,113.0,101.0,106.0,0.134,0.202,0.206,,,0.35,0.78,0.59,,,90.7,,90.0,79.1,,0.247,0.419,0.208,0.228,0.443,0.186,,,,,,,77.6,74.0,107.0,101.0,82.0,96.0,88.0,0.062,0.395,1.49,-0.13,87.0,0.21,0.325,0.272,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,
28,2024-07-19,746618,Flyout,field_out,True,444482,676440,David Peralta,Tanner Bibee,0,e4366663-b289-49d5-9cc6-07b0498ee219,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,116.0,104.0,112.0,0.001,0.44,0.27,0.118,0.171,-1.35,-3.42,1.69,-0.54,1.17,94.6,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,0.186,0.4,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-19,746618,Walk,walk,False,673490,676440,Ha-Seong Kim,Tanner Bibee,0,eeff3c74-2e32-4fb4-ac30-f33358798a66,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,116.0,104.0,112.0,0.001,0.44,0.27,0.118,0.171,-1.35,-3.42,1.69,-0.54,1.17,94.6,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,0.186,0.4,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-19,746618,Walk,walk,False,543309,676440,Kyle Higashioka,Tanner Bibee,1,b408c7bd-421d-48d1-b679-edf373387157,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,116.0,104.0,112.0,0.001,0.44,0.27,0.118,0.171,-1.35,-3.42,1.69,-0.54,1.17,94.6,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,0.186,0.4,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-07-19,746618,Lineout,field_out,True,650333,676440,Luis Arraez,Tanner Bibee,0,850c69eb-89aa-4b4f-9732-2da93e9d3007,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,116.0,104.0,112.0,0.001,0.44,0.27,0.118,0.171,-1.35,-3.42,1.69,-0.54,1.17,94.6,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,0.186,0.4,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-19,746618,Single,single,False,681807,663362,David Fry,Matt Waldron,0,286772b4-a345-480c-bf91-764c40dcd1a7,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,113.0,101.0,106.0,0.134,0.202,0.206,,,0.35,0.78,0.59,,,90.7,,90.0,79.1,,0.247,0.419,0.208,0.228,0.443,0.186,,,,,,,77.6,74.0,107.0,101.0,82.0,96.0,88.0,0.062,0.395,1.49,-0.13,87.0,0.21,0.325,0.272,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,
33,2024-07-19,746618,Sac Bunt,sac_bunt,True,665926,663362,Andrés Giménez,Matt Waldron,1,5b88f4c7-1739-428c-b5a5-0772472b9118,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,113.0,101.0,106.0,0.134,0.202,0.206,,,0.35,0.78,0.59,,,90.7,,90.0,79.1,,0.247,0.419,0.208,0.228,0.443,0.186,,,,,,,77.6,74.0,107.0,101.0,82.0,96.0,88.0,0.062,0.395,1.49,-0.13,87.0,0.21,0.325,0.272,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,
