,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
15,2024-06-22,745486,Single,single,False,658668,621107,Edward Olivares,Zach Eflin,0,d252b97f-5e2e-4b87-b434-6e65b14b3f3c,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,111.0,116.0,112.0,63.0,105.0,96.0,121.0,107.0,112.0,0.095,0.101,0.197,0.032,-1.29,2.39,-1.41,-2.78,92.6,85.0,80.0,79.2,0.25,0.425,0.278,0.167,0.361,0.25,0.278,0.5,0.13,0.297,0.451,0.293,91.0,109.0,104.0,86.0,103.0,97.0,0.31,0.265,0.53,0.08,87.8,91.7,0.269,0.403,0.134,0.253,0.424,0.167,,,,,,,,,
16,2024-06-22,745486,Strikeout,strikeout,True,669261,621107,Jack Suwinski,Zach Eflin,0,8c3eb3d1-9733-412c-af25-1151b0666cb1,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,111.0,116.0,112.0,63.0,105.0,96.0,121.0,107.0,112.0,0.095,0.101,0.197,0.032,-1.29,2.39,-1.41,-2.78,92.6,85.0,80.0,79.2,0.25,0.425,0.278,0.167,0.361,0.25,0.278,0.5,0.13,0.297,0.451,0.293,91.0,109.0,104.0,86.0,103.0,97.0,0.31,0.265,0.53,0.08,87.8,91.7,0.269,0.403,0.134,0.253,0.424,0.167,,,,,,,,,
17,2024-06-22,745486,Strikeout,strikeout,True,650490,683003,Yandy Díaz,Jared Jones,0,fc8a3451-e41b-490e-b91c-7672b11a5fb0,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,123.0,102.0,110.0,99.0,96.0,99.0,132.0,102.0,109.0,126.0,104.0,111.0,0.498,0.361,0.073,0.068,0.34,1.59,-1.54,-3.19,97.3,89.7,88.6,80.3,0.214,0.403,0.273,0.194,0.313,0.398,0.303,0.576,0.241,0.364,0.818,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-06-22,745486,Groundout,field_out,True,664040,683003,Brandon Lowe,Jared Jones,0,6b04465e-af0a-4751-87fa-2d7aeae460db,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,123.0,102.0,110.0,99.0,96.0,99.0,132.0,102.0,109.0,126.0,104.0,111.0,0.498,0.361,0.073,0.068,0.34,1.59,-1.54,-3.19,97.3,89.7,88.6,80.3,0.214,0.403,0.273,0.194,0.313,0.398,0.303,0.576,0.241,0.364,0.818,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-06-22,745486,Strikeout,strikeout,True,668227,683003,Randy Arozarena,Jared Jones,0,7515529c-3513-472b-9a38-a1db2002b1bb,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,123.0,102.0,110.0,99.0,96.0,99.0,132.0,102.0,109.0,126.0,104.0,111.0,0.498,0.361,0.073,0.068,0.34,1.59,-1.54,-3.19,97.3,89.7,88.6,80.3,0.214,0.403,0.273,0.194,0.313,0.398,0.303,0.576,0.241,0.364,0.818,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-06-22,745486,Flyout,field_out,True,641511,621107,Jason Delay,Zach Eflin,0,90d8c030-1733-4f3f-aabe-bdd78fa4911f,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,111.0,116.0,112.0,63.0,105.0,96.0,121.0,107.0,112.0,0.095,0.101,0.197,0.032,-1.29,2.39,-1.41,-2.78,92.6,85.0,80.0,79.2,0.25,0.425,0.278,0.167,0.361,0.25,0.278,0.5,0.13,0.297,0.451,0.293,91.0,109.0,104.0,86.0,103.0,97.0,0.31,0.265,0.53,0.08,87.8,91.7,0.269,0.403,0.134,0.253,0.424,0.167,,,,,,,,,
21,2024-06-22,745486,Triple,triple,False,457705,621107,Andrew McCutchen,Zach Eflin,0,50b452fa-7f2c-4270-93e2-3e424db19903,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,111.0,116.0,112.0,63.0,105.0,96.0,121.0,107.0,112.0,0.095,0.101,0.197,0.032,-1.29,2.39,-1.41,-2.78,92.6,85.0,80.0,79.2,0.25,0.425,0.278,0.167,0.361,0.25,0.278,0.5,0.13,0.297,0.451,0.293,91.0,109.0,104.0,86.0,103.0,97.0,0.31,0.265,0.53,0.08,87.8,91.7,0.269,0.403,0.134,0.253,0.424,0.167,,,,,,,,,
22,2024-06-22,745486,Single,single,False,668804,621107,Bryan Reynolds,Zach Eflin,1,725156e5-0b6f-419b-9a20-78441ffb2393,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,111.0,116.0,112.0,63.0,105.0,96.0,121.0,107.0,112.0,0.095,0.101,0.197,0.032,-1.29,2.39,-1.41,-2.78,92.6,85.0,80.0,79.2,0.25,0.425,0.278,0.167,0.361,0.25,0.278,0.5,0.13,0.297,0.451,0.293,91.0,109.0,104.0,86.0,103.0,97.0,0.31,0.265,0.53,0.08,87.8,91.7,0.269,0.403,0.134,0.253,0.424,0.167,,,,,,,,,
23,2024-06-22,745486,Walk,walk,False,665833,621107,Oneil Cruz,Zach Eflin,1,79a287c0-76a9-45b6-b383-e23f26006f98,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,111.0,116.0,112.0,63.0,105.0,96.0,121.0,107.0,112.0,0.095,0.101,0.197,0.032,-1.29,2.39,-1.41,-2.78,92.6,85.0,80.0,79.2,0.25,0.425,0.278,0.167,0.361,0.25,0.278,0.5,0.13,0.297,0.451,0.293,91.0,109.0,104.0,86.0,103.0,97.0,0.31,0.265,0.53,0.08,87.8,91.7,0.269,0.403,0.134,0.253,0.424,0.167,,,,,,,,,
24,2024-06-22,745486,Single,single,False,642133,621107,Rowdy Tellez,Zach Eflin,1,ed119815-ed6e-4c1d-a399-bef93d2c0078,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,111.0,116.0,112.0,63.0,105.0,96.0,121.0,107.0,112.0,0.095,0.101,0.197,0.032,-1.29,2.39,-1.41,-2.78,92.6,85.0,80.0,79.2,0.25,0.425,0.278,0.167,0.361,0.25,0.278,0.5,0.13,0.297,0.451,0.293,91.0,109.0,104.0,86.0,103.0,97.0,0.31,0.265,0.53,0.08,87.8,91.7,0.269,0.403,0.134,0.253,0.424,0.167,,,,,,,,,
25,2024-06-22,745486,Forceout,force_out,True,693304,621107,Nick Gonzales,Zach Eflin,1,ddb96fd4-d566-499c-9d5b-23f748a82986,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,111.0,116.0,112.0,63.0,105.0,96.0,121.0,107.0,112.0,0.095,0.101,0.197,0.032,-1.29,2.39,-1.41,-2.78,92.6,85.0,80.0,79.2,0.25,0.425,0.278,0.167,0.361,0.25,0.278,0.5,0.13,0.297,0.451,0.293,91.0,109.0,104.0,86.0,103.0,97.0,0.31,0.265,0.53,0.08,87.8,91.7,0.269,0.403,0.134,0.253,0.424,0.167,,,,,,,,,
26,2024-06-22,745486,Groundout,field_out,True,663647,621107,Ke'Bryan Hayes,Zach Eflin,0,c370325b-aebf-476b-a02c-ed9a62620478,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,111.0,116.0,112.0,63.0,105.0,96.0,121.0,107.0,112.0,0.095,0.101,0.197,0.032,-1.29,2.39,-1.41,-2.78,92.6,85.0,80.0,79.2,0.25,0.425,0.278,0.167,0.361,0.25,0.278,0.5,0.13,0.297,0.451,0.293,91.0,109.0,104.0,86.0,103.0,97.0,0.31,0.265,0.53,0.08,87.8,91.7,0.269,0.403,0.134,0.253,0.424,0.167,,,,,,,,,
27,2024-06-22,745486,Lineout,field_out,True,666139,683003,Josh Lowe,Jared Jones,0,d9440828-1c9c-4d26-815e-5586f597ab34,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,123.0,102.0,110.0,99.0,96.0,99.0,132.0,102.0,109.0,126.0,104.0,111.0,0.498,0.361,0.073,0.068,0.34,1.59,-1.54,-3.19,97.3,89.7,88.6,80.3,0.214,0.403,0.273,0.194,0.313,0.398,0.303,0.576,0.241,0.364,0.818,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-06-22,745486,Single,single,False,680700,683003,Richie Palacios,Jared Jones,0,cd23214c-ff4c-48ff-b552-c8ffdd83e3e9,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,123.0,102.0,110.0,99.0,96.0,99.0,132.0,102.0,109.0,126.0,104.0,111.0,0.498,0.361,0.073,0.068,0.34,1.59,-1.54,-3.19,97.3,89.7,88.6,80.3,0.214,0.403,0.273,0.194,0.313,0.398,0.303,0.576,0.241,0.364,0.818,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-06-22,745486,Strikeout,strikeout,True,642350,683003,Jose Siri,Jared Jones,1,fcad5ce6-1750-4684-8cb6-e0b5baf878ff,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,123.0,102.0,110.0,99.0,96.0,99.0,132.0,102.0,109.0,126.0,104.0,111.0,0.498,0.361,0.073,0.068,0.34,1.59,-1.54,-3.19,97.3,89.7,88.6,80.3,0.214,0.403,0.273,0.194,0.313,0.398,0.303,0.576,0.241,0.364,0.818,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-06-22,745486,Single,single,False,666163,683003,Ben Rortvedt,Jared Jones,1,440a504c-709f-4d9a-9869-f18078feeae6,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,123.0,102.0,110.0,99.0,96.0,99.0,132.0,102.0,109.0,126.0,104.0,111.0,0.498,0.361,0.073,0.068,0.34,1.59,-1.54,-3.19,97.3,89.7,88.6,80.3,0.214,0.403,0.273,0.194,0.313,0.398,0.303,0.576,0.241,0.364,0.818,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-22,745486,Groundout,field_out,True,676609,683003,José Caballero,Jared Jones,0,4f077098-2415-40c2-b402-26cae18bbbbb,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,123.0,102.0,110.0,99.0,96.0,99.0,132.0,102.0,109.0,126.0,104.0,111.0,0.498,0.361,0.073,0.068,0.34,1.59,-1.54,-3.19,97.3,89.7,88.6,80.3,0.214,0.403,0.273,0.194,0.313,0.398,0.303,0.576,0.241,0.364,0.818,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-06-22,745486,Groundout,field_out,True,658668,621107,Edward Olivares,Zach Eflin,0,b9190494-5999-4a90-92ae-1c4a1ce0e883,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,111.0,116.0,112.0,63.0,105.0,96.0,121.0,107.0,112.0,0.095,0.101,0.197,0.032,-1.29,2.39,-1.41,-2.78,92.6,85.0,80.0,79.2,0.25,0.425,0.278,0.167,0.361,0.25,0.278,0.5,0.13,0.297,0.451,0.293,91.0,109.0,104.0,86.0,103.0,97.0,0.31,0.265,0.53,0.08,87.8,91.7,0.269,0.403,0.134,0.253,0.424,0.167,,,,,,,,,
33,2024-06-22,745486,Groundout,field_out,True,669261,621107,Jack Suwinski,Zach Eflin,0,7e035d55-8848-4b1e-9010-f6edf8f95471,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,111.0,116.0,112.0,63.0,105.0,96.0,121.0,107.0,112.0,0.095,0.101,0.197,0.032,-1.29,2.39,-1.41,-2.78,92.6,85.0,80.0,79.2,0.25,0.425,0.278,0.167,0.361,0.25,0.278,0.5,0.13,0.297,0.451,0.293,91.0,109.0,104.0,86.0,103.0,97.0,0.31,0.265,0.53,0.08,87.8,91.7,0.269,0.403,0.134,0.253,0.424,0.167,,,,,,,,,
