,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,CU%,wFC/C,wFS/C,wCU/C,vFC,vFS,vCU,SV_ba,SV_slg,SV_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff
0,2024-08-01,746442,Single,single,False,672580,672456,Maikel Garcia,Keider Montero,0,2ae12639-7d6b-4bad-9e34-a5ed19f8e90a,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.17,5.04,69.2,99.0,96.0,99.0,0.814,7.49,3.1,9.04,1.68,1.05,0.232,0.469,0.121,0.372,0.466,85.0,87.0,88.0,92.0,100.0,95.0,83.0,104.0,96.0,107.0,100.0,105.0,96.0,100.0,110.0,0.061,0.437,0.297,0.105,0.099,0.33,2.04,1.03,-5.65,-3.43,94.9,85.9,94.2,83.2,78.9,0.27,0.468,0.18,0.195,0.322,0.272,0.364,0.818,0.194,0.333,0.619,0.28,0.308,0.308,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-01,746442,Walk,walk,False,677951,672456,Bobby Witt Jr.,Keider Montero,1,9071991a-90fb-40e6-8cfb-c83f7e087234,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.17,5.04,69.2,99.0,96.0,99.0,0.814,7.49,3.1,9.04,1.68,1.05,0.232,0.469,0.121,0.372,0.466,85.0,87.0,88.0,92.0,100.0,95.0,83.0,104.0,96.0,107.0,100.0,105.0,96.0,100.0,110.0,0.061,0.437,0.297,0.105,0.099,0.33,2.04,1.03,-5.65,-3.43,94.9,85.9,94.2,83.2,78.9,0.27,0.468,0.18,0.195,0.322,0.272,0.364,0.818,0.194,0.333,0.619,0.28,0.308,0.308,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-01,746442,Home Run,home_run,False,686469,672456,Vinnie Pasquantino,Keider Montero,1,bb9e4aeb-03d3-4e5a-ba2c-1460a1eb0a01,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.17,5.04,69.2,99.0,96.0,99.0,0.814,7.49,3.1,9.04,1.68,1.05,0.232,0.469,0.121,0.372,0.466,85.0,87.0,88.0,92.0,100.0,95.0,83.0,104.0,96.0,107.0,100.0,105.0,96.0,100.0,110.0,0.061,0.437,0.297,0.105,0.099,0.33,2.04,1.03,-5.65,-3.43,94.9,85.9,94.2,83.2,78.9,0.27,0.468,0.18,0.195,0.322,0.272,0.364,0.818,0.194,0.333,0.619,0.28,0.308,0.308,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-01,746442,Flyout,field_out,True,521692,672456,Salvador Perez,Keider Montero,0,58e820b2-31d1-4efe-bb8a-6a5c2a7c7019,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.17,5.04,69.2,99.0,96.0,99.0,0.814,7.49,3.1,9.04,1.68,1.05,0.232,0.469,0.121,0.372,0.466,85.0,87.0,88.0,92.0,100.0,95.0,83.0,104.0,96.0,107.0,100.0,105.0,96.0,100.0,110.0,0.061,0.437,0.297,0.105,0.099,0.33,2.04,1.03,-5.65,-3.43,94.9,85.9,94.2,83.2,78.9,0.27,0.468,0.18,0.195,0.322,0.272,0.364,0.818,0.194,0.333,0.619,0.28,0.308,0.308,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-08-01,746442,Groundout,field_out,True,592669,672456,Hunter Renfroe,Keider Montero,0,ba7f9d29-b598-4576-85c5-02021fe14c36,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.17,5.04,69.2,99.0,96.0,99.0,0.814,7.49,3.1,9.04,1.68,1.05,0.232,0.469,0.121,0.372,0.466,85.0,87.0,88.0,92.0,100.0,95.0,83.0,104.0,96.0,107.0,100.0,105.0,96.0,100.0,110.0,0.061,0.437,0.297,0.105,0.099,0.33,2.04,1.03,-5.65,-3.43,94.9,85.9,94.2,83.2,78.9,0.27,0.468,0.18,0.195,0.322,0.272,0.364,0.818,0.194,0.333,0.619,0.28,0.308,0.308,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-08-01,746442,Flyout,field_out,True,686681,672456,Michael Massey,Keider Montero,0,bb552115-0ed3-46e5-82ab-dff9ec306d4b,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.17,5.04,69.2,99.0,96.0,99.0,0.814,7.49,3.1,9.04,1.68,1.05,0.232,0.469,0.121,0.372,0.466,85.0,87.0,88.0,92.0,100.0,95.0,83.0,104.0,96.0,107.0,100.0,105.0,96.0,100.0,110.0,0.061,0.437,0.297,0.105,0.099,0.33,2.04,1.03,-5.65,-3.43,94.9,85.9,94.2,83.2,78.9,0.27,0.468,0.18,0.195,0.322,0.272,0.364,0.818,0.194,0.333,0.619,0.28,0.308,0.308,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-08-01,746442,Flyout,field_out,True,663837,607625,Matt Vierling,Seth Lugo,0,9ab2581e-fe3b-4369-a051-305cafb48fc9,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,75.0,103.0,95.0,67.0,100.0,90.0,125.0,98.0,106.0,,,,0.194,0.254,0.134,,0.062,1.02,0.26,-0.94,,1.26,92.2,87.4,92.2,85.4,,0.22,0.353,0.157,0.227,0.424,0.206,0.188,0.302,0.34,0.152,0.182,0.347,0.29,0.414,0.134,127.0,101.0,111.0,101.0,97.0,98.0,87.0,102.0,100.0,0.063,0.031,0.263,1.03,0.49,1.37,90.6,85.7,79.3,0.21,0.284,0.293,0.333,0.333,0.184,0.318,0.682,0.135,0.1,0.4,0.342
7,2024-08-01,746442,Walk,walk,False,690993,607625,Colt Keith,Seth Lugo,0,6c80c4ee-2321-42b6-87bf-d057a7544cb4,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,75.0,103.0,95.0,67.0,100.0,90.0,125.0,98.0,106.0,,,,0.194,0.254,0.134,,0.062,1.02,0.26,-0.94,,1.26,92.2,87.4,92.2,85.4,,0.22,0.353,0.157,0.227,0.424,0.206,0.188,0.302,0.34,0.152,0.182,0.347,0.29,0.414,0.134,127.0,101.0,111.0,101.0,97.0,98.0,87.0,102.0,100.0,0.063,0.031,0.263,1.03,0.49,1.37,90.6,85.7,79.3,0.21,0.284,0.293,0.333,0.333,0.184,0.318,0.682,0.135,0.1,0.4,0.342
8,2024-08-01,746442,Flyout,field_out,True,672761,607625,Wenceel Pérez,Seth Lugo,0,8bfb4998-4a7c-4a36-bc7c-516d74c61dab,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,75.0,103.0,95.0,67.0,100.0,90.0,125.0,98.0,106.0,,,,0.194,0.254,0.134,,0.062,1.02,0.26,-0.94,,1.26,92.2,87.4,92.2,85.4,,0.22,0.353,0.157,0.227,0.424,0.206,0.188,0.302,0.34,0.152,0.182,0.347,0.29,0.414,0.134,127.0,101.0,111.0,101.0,97.0,98.0,87.0,102.0,100.0,0.063,0.031,0.263,1.03,0.49,1.37,90.6,85.7,79.3,0.21,0.284,0.293,0.333,0.333,0.184,0.318,0.682,0.135,0.1,0.4,0.342
9,2024-08-01,746442,Groundout,field_out,True,669234,607625,Justyn-Henry Malloy,Seth Lugo,0,ecf7c856-0201-4ce5-acd6-52e5e687ac2d,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,75.0,103.0,95.0,67.0,100.0,90.0,125.0,98.0,106.0,,,,0.194,0.254,0.134,,0.062,1.02,0.26,-0.94,,1.26,92.2,87.4,92.2,85.4,,0.22,0.353,0.157,0.227,0.424,0.206,0.188,0.302,0.34,0.152,0.182,0.347,0.29,0.414,0.134,127.0,101.0,111.0,101.0,97.0,98.0,87.0,102.0,100.0,0.063,0.031,0.263,1.03,0.49,1.37,90.6,85.7,79.3,0.21,0.284,0.293,0.333,0.333,0.184,0.318,0.682,0.135,0.1,0.4,0.342
