,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
0,2024-04-21,746572,Strikeout,strikeout,True,641487,663567,J.P. Crawford,Peter Lambert,0,e47241b5-719c-4bb5-b822-0bda19fb50c3,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.276,0.534,0.11,0.182,0.182,0.316,0.237,0.263,0.42,0.25,0.875,0.2,0.333,0.333,0.0,,,,,,,,,
1,2024-04-21,746572,Strikeout,strikeout,True,677594,663567,Julio Rodríguez,Peter Lambert,0,107d390b-ec1e-4728-8bd1-071c5553bba6,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.276,0.534,0.11,0.182,0.182,0.316,0.237,0.263,0.42,0.25,0.875,0.2,0.333,0.333,0.0,,,,,,,,,
2,2024-04-21,746572,Groundout,field_out,True,663728,663567,Cal Raleigh,Peter Lambert,0,cf011e8c-025c-4fec-8367-727062f02ef4,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.276,0.534,0.11,0.182,0.182,0.316,0.237,0.263,0.42,0.25,0.875,0.2,0.333,0.333,0.0,,,,,,,,,
3,2024-04-21,746572,Field Error,field_error,False,678662,676106,Ezequiel Tovar,Emerson Hancock,0,c8482e35-c636-45e3-bee0-3aa1dd66cb9b,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.76,6.02,45.1,103.0,87.0,99.0,0.818,5.56,2.78,9.13,1.59,0.89,0.263,0.414,0.237,0.316,0.437,87.0,106.0,106.0,,,,75.0,104.0,95.0,95.0,100.0,95.0,99.0,94.0,94.0,0.32,0.303,0.166,,0.21,1.7,-2.25,-2.18,,-0.16,93.5,86.9,93.2,84.4,,0.25,0.339,0.232,0.217,0.478,0.295,0.178,0.311,0.226,,,,0.352,0.648,0.149,,,,,,,,,
4,2024-04-21,746572,Walk,walk,False,641857,676106,Ryan McMahon,Emerson Hancock,1,1c63dbf4-a5a6-4893-8f30-06a93341b1dd,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.76,6.02,45.1,103.0,87.0,99.0,0.818,5.56,2.78,9.13,1.59,0.89,0.263,0.414,0.237,0.316,0.437,87.0,106.0,106.0,,,,75.0,104.0,95.0,95.0,100.0,95.0,99.0,94.0,94.0,0.32,0.303,0.166,,0.21,1.7,-2.25,-2.18,,-0.16,93.5,86.9,93.2,84.4,,0.25,0.339,0.232,0.217,0.478,0.295,0.178,0.311,0.226,,,,0.352,0.648,0.149,,,,,,,,,
5,2024-04-21,746572,Double,double,False,553869,676106,Elias Díaz,Emerson Hancock,1,212d0e69-63d9-4b7c-b616-4d61e7db4456,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.76,6.02,45.1,103.0,87.0,99.0,0.818,5.56,2.78,9.13,1.59,0.89,0.263,0.414,0.237,0.316,0.437,87.0,106.0,106.0,,,,75.0,104.0,95.0,95.0,100.0,95.0,99.0,94.0,94.0,0.32,0.303,0.166,,0.21,1.7,-2.25,-2.18,,-0.16,93.5,86.9,93.2,84.4,,0.25,0.339,0.232,0.217,0.478,0.295,0.178,0.311,0.226,,,,0.352,0.648,0.149,,,,,,,,,
6,2024-04-21,746572,Flyout,field_out,True,666134,676106,Nolan Jones,Emerson Hancock,0,4b59a90f-f952-413a-ab4c-92ee6ffe435d,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.76,6.02,45.1,103.0,87.0,99.0,0.818,5.56,2.78,9.13,1.59,0.89,0.263,0.414,0.237,0.316,0.437,87.0,106.0,106.0,,,,75.0,104.0,95.0,95.0,100.0,95.0,99.0,94.0,94.0,0.32,0.303,0.166,,0.21,1.7,-2.25,-2.18,,-0.16,93.5,86.9,93.2,84.4,,0.25,0.339,0.232,0.217,0.478,0.295,0.178,0.311,0.226,,,,0.352,0.648,0.149,,,,,,,,,
7,2024-04-21,746572,Strikeout,strikeout,True,663898,676106,Brendan Rodgers,Emerson Hancock,0,702cbad1-1bd8-4183-99d1-44665ec436ee,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.76,6.02,45.1,103.0,87.0,99.0,0.818,5.56,2.78,9.13,1.59,0.89,0.263,0.414,0.237,0.316,0.437,87.0,106.0,106.0,,,,75.0,104.0,95.0,95.0,100.0,95.0,99.0,94.0,94.0,0.32,0.303,0.166,,0.21,1.7,-2.25,-2.18,,-0.16,93.5,86.9,93.2,84.4,,0.25,0.339,0.232,0.217,0.478,0.295,0.178,0.311,0.226,,,,0.352,0.648,0.149,,,,,,,,,
8,2024-04-21,746572,Lineout,field_out,True,660707,676106,Elehuris Montero,Emerson Hancock,0,bf5cf634-f445-440b-b617-4700c0943847,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.76,6.02,45.1,103.0,87.0,99.0,0.818,5.56,2.78,9.13,1.59,0.89,0.263,0.414,0.237,0.316,0.437,87.0,106.0,106.0,,,,75.0,104.0,95.0,95.0,100.0,95.0,99.0,94.0,94.0,0.32,0.303,0.166,,0.21,1.7,-2.25,-2.18,,-0.16,93.5,86.9,93.2,84.4,,0.25,0.339,0.232,0.217,0.478,0.295,0.178,0.311,0.226,,,,0.352,0.648,0.149,,,,,,,,,
9,2024-04-21,746572,Double,double,False,664034,663567,Ty France,Peter Lambert,0,35702b5b-3160-4981-a411-90724149009e,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.276,0.534,0.11,0.182,0.182,0.316,0.237,0.263,0.42,0.25,0.875,0.2,0.333,0.333,0.0,,,,,,,,,
