,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff
0,2024-10-11,775317,Groundout,field_out,True,650333,808967,Luis Arraez,Yoshinobu Yamamoto,0,d0fcdf4a-4614-493d-9241-9ac1b940cd84,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,3.0,3.44,90.0,105.0,100.0,106.0,0.75,10.5,2.2,7.8,0.7,1.52,0.246,0.396,0.146,0.325,0.434,109.0,103.0,112.0,84.0,103.0,96.0,101.0,110.0,103.0,116.0,110.0,120.0,91.0,97.0,91.0,121.0,112.0,119.0,0.029,0.404,0.061,0.242,0.033,0.231,0.77,0.28,0.25,-1.65,0.53,1.14,95.5,91.5,90.2,94.9,86.3,78.0,0.262,0.413,0.176,0.17,0.266,0.386,0.214,0.371,0.333,0.35,0.55,0.2,0.158,0.211,0.357,0.364,0.545,0.13,,,,,,,,,,,,,,,,,,
1,2024-10-11,775317,Strikeout,strikeout,True,665487,808967,Fernando Tatis Jr.,Yoshinobu Yamamoto,0,2ddb90a7-60c7-4653-a357-ded9a2013515,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,3.0,3.44,90.0,105.0,100.0,106.0,0.75,10.5,2.2,7.8,0.7,1.52,0.246,0.396,0.146,0.325,0.434,109.0,103.0,112.0,84.0,103.0,96.0,101.0,110.0,103.0,116.0,110.0,120.0,91.0,97.0,91.0,121.0,112.0,119.0,0.029,0.404,0.061,0.242,0.033,0.231,0.77,0.28,0.25,-1.65,0.53,1.14,95.5,91.5,90.2,94.9,86.3,78.0,0.262,0.413,0.176,0.17,0.266,0.386,0.214,0.371,0.333,0.35,0.55,0.2,0.158,0.211,0.357,0.364,0.545,0.13,,,,,,,,,,,,,,,,,,
2,2024-10-11,775317,Groundout,field_out,True,595777,808967,Jurickson Profar,Yoshinobu Yamamoto,0,300087f4-64b0-4eb8-a051-84afcea4866d,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,3.0,3.44,90.0,105.0,100.0,106.0,0.75,10.5,2.2,7.8,0.7,1.52,0.246,0.396,0.146,0.325,0.434,109.0,103.0,112.0,84.0,103.0,96.0,101.0,110.0,103.0,116.0,110.0,120.0,91.0,97.0,91.0,121.0,112.0,119.0,0.029,0.404,0.061,0.242,0.033,0.231,0.77,0.28,0.25,-1.65,0.53,1.14,95.5,91.5,90.2,94.9,86.3,78.0,0.262,0.413,0.176,0.17,0.266,0.386,0.214,0.371,0.333,0.35,0.55,0.2,0.158,0.211,0.357,0.364,0.545,0.13,,,,,,,,,,,,,,,,,,
3,2024-10-11,775317,Strikeout,strikeout,True,660271,506433,Shohei Ohtani,Yu Darvish,0,2b02ca98-7c57-420b-b0dc-3c1a834d21a4,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.31,3.62,81.2,102.0,101.0,102.0,0.755,8.6,2.42,7.16,1.32,0.89,0.171,0.504,0.154,0.325,0.467,85.0,94.0,102.0,97.0,104.0,102.0,88.0,104.0,98.0,118.0,100.0,106.0,80.0,103.0,97.0,110.0,99.0,99.0,0.168,0.19,0.044,0.09,0.371,0.086,-0.19,2.98,0.68,-0.28,0.6,0.49,94.0,90.6,87.9,93.6,84.4,73.8,0.21,0.403,0.151,0.167,0.333,0.328,0.162,0.243,0.364,0.0,0.0,0.346,0.269,0.478,0.286,0.255,0.473,0.176,89.0,114.0,112.0,0.051,2.13,78.7,0.214,0.333,0.261,,,,,,,,,
4,2024-10-11,775317,Groundout,field_out,True,605141,506433,Mookie Betts,Yu Darvish,0,feb14dbe-2822-4b5d-8c58-e9befcb8856d,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.31,3.62,81.2,102.0,101.0,102.0,0.755,8.6,2.42,7.16,1.32,0.89,0.171,0.504,0.154,0.325,0.467,85.0,94.0,102.0,97.0,104.0,102.0,88.0,104.0,98.0,118.0,100.0,106.0,80.0,103.0,97.0,110.0,99.0,99.0,0.168,0.19,0.044,0.09,0.371,0.086,-0.19,2.98,0.68,-0.28,0.6,0.49,94.0,90.6,87.9,93.6,84.4,73.8,0.21,0.403,0.151,0.167,0.333,0.328,0.162,0.243,0.364,0.0,0.0,0.346,0.269,0.478,0.286,0.255,0.473,0.176,89.0,114.0,112.0,0.051,2.13,78.7,0.214,0.333,0.261,,,,,,,,,
5,2024-10-11,775317,Single,single,False,518692,506433,Freddie Freeman,Yu Darvish,0,031f75e0-3036-4cdb-985e-5e7792d4292d,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.31,3.62,81.2,102.0,101.0,102.0,0.755,8.6,2.42,7.16,1.32,0.89,0.171,0.504,0.154,0.325,0.467,85.0,94.0,102.0,97.0,104.0,102.0,88.0,104.0,98.0,118.0,100.0,106.0,80.0,103.0,97.0,110.0,99.0,99.0,0.168,0.19,0.044,0.09,0.371,0.086,-0.19,2.98,0.68,-0.28,0.6,0.49,94.0,90.6,87.9,93.6,84.4,73.8,0.21,0.403,0.151,0.167,0.333,0.328,0.162,0.243,0.364,0.0,0.0,0.346,0.269,0.478,0.286,0.255,0.473,0.176,89.0,114.0,112.0,0.051,2.13,78.7,0.214,0.333,0.261,,,,,,,,,
6,2024-10-11,775317,Pop Out,field_out,True,606192,506433,Teoscar Hernández,Yu Darvish,0,feb44f3e-6d2f-4fd4-a238-0e71791b55cf,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.31,3.62,81.2,102.0,101.0,102.0,0.755,8.6,2.42,7.16,1.32,0.89,0.171,0.504,0.154,0.325,0.467,85.0,94.0,102.0,97.0,104.0,102.0,88.0,104.0,98.0,118.0,100.0,106.0,80.0,103.0,97.0,110.0,99.0,99.0,0.168,0.19,0.044,0.09,0.371,0.086,-0.19,2.98,0.68,-0.28,0.6,0.49,94.0,90.6,87.9,93.6,84.4,73.8,0.21,0.403,0.151,0.167,0.333,0.328,0.162,0.243,0.364,0.0,0.0,0.346,0.269,0.478,0.286,0.255,0.473,0.176,89.0,114.0,112.0,0.051,2.13,78.7,0.214,0.333,0.261,,,,,,,,,
7,2024-10-11,775317,Flyout,field_out,True,592518,808967,Manny Machado,Yoshinobu Yamamoto,0,d6fdda7c-70b9-41c8-99fb-5871036134c1,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,3.0,3.44,90.0,105.0,100.0,106.0,0.75,10.5,2.2,7.8,0.7,1.52,0.246,0.396,0.146,0.325,0.434,109.0,103.0,112.0,84.0,103.0,96.0,101.0,110.0,103.0,116.0,110.0,120.0,91.0,97.0,91.0,121.0,112.0,119.0,0.029,0.404,0.061,0.242,0.033,0.231,0.77,0.28,0.25,-1.65,0.53,1.14,95.5,91.5,90.2,94.9,86.3,78.0,0.262,0.413,0.176,0.17,0.266,0.386,0.214,0.371,0.333,0.35,0.55,0.2,0.158,0.211,0.357,0.364,0.545,0.13,,,,,,,,,,,,,,,,,,
8,2024-10-11,775317,Groundout,field_out,True,701538,808967,Jackson Merrill,Yoshinobu Yamamoto,0,b76f3f10-31d3-4f44-b98e-832471f054e9,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,3.0,3.44,90.0,105.0,100.0,106.0,0.75,10.5,2.2,7.8,0.7,1.52,0.246,0.396,0.146,0.325,0.434,109.0,103.0,112.0,84.0,103.0,96.0,101.0,110.0,103.0,116.0,110.0,120.0,91.0,97.0,91.0,121.0,112.0,119.0,0.029,0.404,0.061,0.242,0.033,0.231,0.77,0.28,0.25,-1.65,0.53,1.14,95.5,91.5,90.2,94.9,86.3,78.0,0.262,0.413,0.176,0.17,0.266,0.386,0.214,0.371,0.333,0.35,0.55,0.2,0.158,0.211,0.357,0.364,0.545,0.13,,,,,,,,,,,,,,,,,,
9,2024-10-11,775317,Walk,walk,False,593428,808967,Xander Bogaerts,Yoshinobu Yamamoto,0,5f0eb316-7958-446b-bd54-573e94ac696d,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,3.0,3.44,90.0,105.0,100.0,106.0,0.75,10.5,2.2,7.8,0.7,1.52,0.246,0.396,0.146,0.325,0.434,109.0,103.0,112.0,84.0,103.0,96.0,101.0,110.0,103.0,116.0,110.0,120.0,91.0,97.0,91.0,121.0,112.0,119.0,0.029,0.404,0.061,0.242,0.033,0.231,0.77,0.28,0.25,-1.65,0.53,1.14,95.5,91.5,90.2,94.9,86.3,78.0,0.262,0.413,0.176,0.17,0.266,0.386,0.214,0.371,0.333,0.35,0.55,0.2,0.158,0.211,0.357,0.364,0.545,0.13,,,,,,,,,,,,,,,,,,
