,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-08-20,744978,Flyout,field_out,True,663993,656605,Nathaniel Lowe,Mitch Keller,0,a0c2f52e-7e10-4072-a7cf-712a2c1678fe,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.84,3.92,152.1,102.0,100.0,100.0,0.809,8.15,2.48,8.68,1.0,1.09,0.289,0.384,0.14,0.318,0.446,104.0,105.0,101.0,112.0,98.0,105.0,88.0,103.0,96.0,132.0,104.0,113.0,96.0,99.0,98.0,0.313,0.123,0.241,0.093,0.007,0.37,-0.11,-0.54,-0.46,-11.28,94.5,90.5,90.2,85.0,78.4,0.25,0.388,0.236,0.75,1.25,0.0,0.265,0.529,0.286,0.302,0.54,0.233,83.0,101.0,94.0,0.224,0.37,93.6,0.248,0.355,0.129,0.208,0.352,0.237,0.243,0.514,0.207,,,,,,,,,
11,2024-08-20,744978,Groundout,field_out,True,673962,656605,Josh Jung,Mitch Keller,0,bb0b2009-bf63-490b-9323-4fcd683308a6,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.84,3.92,152.1,102.0,100.0,100.0,0.809,8.15,2.48,8.68,1.0,1.09,0.289,0.384,0.14,0.318,0.446,104.0,105.0,101.0,112.0,98.0,105.0,88.0,103.0,96.0,132.0,104.0,113.0,96.0,99.0,98.0,0.313,0.123,0.241,0.093,0.007,0.37,-0.11,-0.54,-0.46,-11.28,94.5,90.5,90.2,85.0,78.4,0.25,0.388,0.236,0.75,1.25,0.0,0.265,0.529,0.286,0.302,0.54,0.233,83.0,101.0,94.0,0.224,0.37,93.6,0.248,0.355,0.129,0.208,0.352,0.237,0.243,0.514,0.207,,,,,,,,,
12,2024-08-20,744978,Lineout,field_out,True,669707,674003,Jared Triolo,Cody Bradford,0,20e8a853-a3d3-4a28-ae39-755520700565,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,51.0,112.0,109.0,52.0,116.0,98.0,0.523,0.007,0.051,0.143,0.276,2.13,-0.66,4.85,-2.71,0.96,90.1,85.9,81.0,83.4,75.3,0.173,0.316,0.231,0.229,0.313,0.353,0.32,0.64,0.133,0.154,0.154,0.217,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-20,744978,Groundout,field_out,True,572191,674003,Michael A. Taylor,Cody Bradford,0,d79c944b-16df-4a22-8d78-1a96b23c1d46,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,51.0,112.0,109.0,52.0,116.0,98.0,0.523,0.007,0.051,0.143,0.276,2.13,-0.66,4.85,-2.71,0.96,90.1,85.9,81.0,83.4,75.3,0.173,0.316,0.231,0.229,0.313,0.353,0.32,0.64,0.133,0.154,0.154,0.217,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-20,744978,Strikeout,strikeout,True,675961,674003,Alika Williams,Cody Bradford,0,6dd46070-54fa-415f-bd34-bf4ed28a1020,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,51.0,112.0,109.0,52.0,116.0,98.0,0.523,0.007,0.051,0.143,0.276,2.13,-0.66,4.85,-2.71,0.96,90.1,85.9,81.0,83.4,75.3,0.173,0.316,0.231,0.229,0.313,0.353,0.32,0.64,0.133,0.154,0.154,0.217,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-20,744978,Flyout,field_out,True,641680,656605,Jonah Heim,Mitch Keller,0,ffa9f4d7-69a0-42ff-85e9-ce8319bbb79f,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.84,3.92,152.1,102.0,100.0,100.0,0.809,8.15,2.48,8.68,1.0,1.09,0.289,0.384,0.14,0.318,0.446,104.0,105.0,101.0,112.0,98.0,105.0,88.0,103.0,96.0,132.0,104.0,113.0,96.0,99.0,98.0,0.313,0.123,0.241,0.093,0.007,0.37,-0.11,-0.54,-0.46,-11.28,94.5,90.5,90.2,85.0,78.4,0.25,0.388,0.236,0.75,1.25,0.0,0.265,0.529,0.286,0.302,0.54,0.233,83.0,101.0,94.0,0.224,0.37,93.6,0.248,0.355,0.129,0.208,0.352,0.237,0.243,0.514,0.207,,,,,,,,,
16,2024-08-20,744978,Flyout,field_out,True,608348,656605,Carson Kelly,Mitch Keller,0,b5be4892-6367-4129-9093-ea6fc1a1c9ba,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.84,3.92,152.1,102.0,100.0,100.0,0.809,8.15,2.48,8.68,1.0,1.09,0.289,0.384,0.14,0.318,0.446,104.0,105.0,101.0,112.0,98.0,105.0,88.0,103.0,96.0,132.0,104.0,113.0,96.0,99.0,98.0,0.313,0.123,0.241,0.093,0.007,0.37,-0.11,-0.54,-0.46,-11.28,94.5,90.5,90.2,85.0,78.4,0.25,0.388,0.236,0.75,1.25,0.0,0.265,0.529,0.286,0.302,0.54,0.233,83.0,101.0,94.0,0.224,0.37,93.6,0.248,0.355,0.129,0.208,0.352,0.237,0.243,0.514,0.207,,,,,,,,,
17,2024-08-20,744978,Groundout,field_out,True,665750,656605,Leody Taveras,Mitch Keller,0,58552972-e966-4c34-a952-f82a416ca2e4,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.84,3.92,152.1,102.0,100.0,100.0,0.809,8.15,2.48,8.68,1.0,1.09,0.289,0.384,0.14,0.318,0.446,104.0,105.0,101.0,112.0,98.0,105.0,88.0,103.0,96.0,132.0,104.0,113.0,96.0,99.0,98.0,0.313,0.123,0.241,0.093,0.007,0.37,-0.11,-0.54,-0.46,-11.28,94.5,90.5,90.2,85.0,78.4,0.25,0.388,0.236,0.75,1.25,0.0,0.265,0.529,0.286,0.302,0.54,0.233,83.0,101.0,94.0,0.224,0.37,93.6,0.248,0.355,0.129,0.208,0.352,0.237,0.243,0.514,0.207,,,,,,,,,
18,2024-08-20,744978,Single,single,False,643396,674003,Isiah Kiner-Falefa,Cody Bradford,0,0ddd5747-b8cd-4635-a989-ff8d03aab372,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,51.0,112.0,109.0,52.0,116.0,98.0,0.523,0.007,0.051,0.143,0.276,2.13,-0.66,4.85,-2.71,0.96,90.1,85.9,81.0,83.4,75.3,0.173,0.316,0.231,0.229,0.313,0.353,0.32,0.64,0.133,0.154,0.154,0.217,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-20,744978,Strikeout,strikeout,True,668804,674003,Bryan Reynolds,Cody Bradford,0,3446c437-0ebc-46c0-be7a-cf0ed9c7fdf7,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,51.0,112.0,109.0,52.0,116.0,98.0,0.523,0.007,0.051,0.143,0.276,2.13,-0.66,4.85,-2.71,0.96,90.1,85.9,81.0,83.4,75.3,0.173,0.316,0.231,0.229,0.313,0.353,0.32,0.64,0.133,0.154,0.154,0.217,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-20,744978,Strikeout,strikeout,True,663698,674003,Joey Bart,Cody Bradford,0,8e705ec9-0b22-4191-a228-f2fe3230509e,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,51.0,112.0,109.0,52.0,116.0,98.0,0.523,0.007,0.051,0.143,0.276,2.13,-0.66,4.85,-2.71,0.96,90.1,85.9,81.0,83.4,75.3,0.173,0.316,0.231,0.229,0.313,0.353,0.32,0.64,0.133,0.154,0.154,0.217,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-20,744978,Double,double,False,656582,674003,Connor Joe,Cody Bradford,1,d762ed5e-b3a7-47a9-aad6-0c6864dac901,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,51.0,112.0,109.0,52.0,116.0,98.0,0.523,0.007,0.051,0.143,0.276,2.13,-0.66,4.85,-2.71,0.96,90.1,85.9,81.0,83.4,75.3,0.173,0.316,0.231,0.229,0.313,0.353,0.32,0.64,0.133,0.154,0.154,0.217,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-20,744978,Single,single,False,650559,674003,Bryan De La Cruz,Cody Bradford,1,e295dc09-bc86-4769-8918-fa899b211fc4,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,51.0,112.0,109.0,52.0,116.0,98.0,0.523,0.007,0.051,0.143,0.276,2.13,-0.66,4.85,-2.71,0.96,90.1,85.9,81.0,83.4,75.3,0.173,0.316,0.231,0.229,0.313,0.353,0.32,0.64,0.133,0.154,0.154,0.217,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-20,744978,Triple,triple,False,665833,674003,Oneil Cruz,Cody Bradford,1,fc89a86b-09ca-446d-ac8a-353b24645b92,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,51.0,112.0,109.0,52.0,116.0,98.0,0.523,0.007,0.051,0.143,0.276,2.13,-0.66,4.85,-2.71,0.96,90.1,85.9,81.0,83.4,75.3,0.173,0.316,0.231,0.229,0.313,0.353,0.32,0.64,0.133,0.154,0.154,0.217,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-20,744978,Strikeout,strikeout,True,669707,674003,Jared Triolo,Cody Bradford,0,0700ee79-b411-4ac9-aaa7-af3a8f63bda6,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,51.0,112.0,109.0,52.0,116.0,98.0,0.523,0.007,0.051,0.143,0.276,2.13,-0.66,4.85,-2.71,0.96,90.1,85.9,81.0,83.4,75.3,0.173,0.316,0.231,0.229,0.313,0.353,0.32,0.64,0.133,0.154,0.154,0.217,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-20,744978,Strikeout,strikeout,True,543760,656605,Marcus Semien,Mitch Keller,0,899907a5-33a3-4000-81d5-30e3b3054666,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.84,3.92,152.1,102.0,100.0,100.0,0.809,8.15,2.48,8.68,1.0,1.09,0.289,0.384,0.14,0.318,0.446,104.0,105.0,101.0,112.0,98.0,105.0,88.0,103.0,96.0,132.0,104.0,113.0,96.0,99.0,98.0,0.313,0.123,0.241,0.093,0.007,0.37,-0.11,-0.54,-0.46,-11.28,94.5,90.5,90.2,85.0,78.4,0.25,0.388,0.236,0.75,1.25,0.0,0.265,0.529,0.286,0.302,0.54,0.233,83.0,101.0,94.0,0.224,0.37,93.6,0.248,0.355,0.129,0.208,0.352,0.237,0.243,0.514,0.207,,,,,,,,,
26,2024-08-20,744978,Groundout,field_out,True,608369,656605,Corey Seager,Mitch Keller,0,5a63957e-153e-49b2-bfe6-894c0f2c591f,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.84,3.92,152.1,102.0,100.0,100.0,0.809,8.15,2.48,8.68,1.0,1.09,0.289,0.384,0.14,0.318,0.446,104.0,105.0,101.0,112.0,98.0,105.0,88.0,103.0,96.0,132.0,104.0,113.0,96.0,99.0,98.0,0.313,0.123,0.241,0.093,0.007,0.37,-0.11,-0.54,-0.46,-11.28,94.5,90.5,90.2,85.0,78.4,0.25,0.388,0.236,0.75,1.25,0.0,0.265,0.529,0.286,0.302,0.54,0.233,83.0,101.0,94.0,0.224,0.37,93.6,0.248,0.355,0.129,0.208,0.352,0.237,0.243,0.514,0.207,,,,,,,,,
27,2024-08-20,744978,Single,single,False,669701,656605,Josh Smith,Mitch Keller,0,4c12d62f-1f95-448c-b1d2-90830449c33a,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.84,3.92,152.1,102.0,100.0,100.0,0.809,8.15,2.48,8.68,1.0,1.09,0.289,0.384,0.14,0.318,0.446,104.0,105.0,101.0,112.0,98.0,105.0,88.0,103.0,96.0,132.0,104.0,113.0,96.0,99.0,98.0,0.313,0.123,0.241,0.093,0.007,0.37,-0.11,-0.54,-0.46,-11.28,94.5,90.5,90.2,85.0,78.4,0.25,0.388,0.236,0.75,1.25,0.0,0.265,0.529,0.286,0.302,0.54,0.233,83.0,101.0,94.0,0.224,0.37,93.6,0.248,0.355,0.129,0.208,0.352,0.237,0.243,0.514,0.207,,,,,,,,,
28,2024-08-20,744978,Strikeout,strikeout,True,666969,656605,Adolis García,Mitch Keller,0,1de1c809-48f8-439f-94c9-30159cbb30c8,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.84,3.92,152.1,102.0,100.0,100.0,0.809,8.15,2.48,8.68,1.0,1.09,0.289,0.384,0.14,0.318,0.446,104.0,105.0,101.0,112.0,98.0,105.0,88.0,103.0,96.0,132.0,104.0,113.0,96.0,99.0,98.0,0.313,0.123,0.241,0.093,0.007,0.37,-0.11,-0.54,-0.46,-11.28,94.5,90.5,90.2,85.0,78.4,0.25,0.388,0.236,0.75,1.25,0.0,0.265,0.529,0.286,0.302,0.54,0.233,83.0,101.0,94.0,0.224,0.37,93.6,0.248,0.355,0.129,0.208,0.352,0.237,0.243,0.514,0.207,,,,,,,,,
29,2024-08-20,744978,Pop Out,field_out,True,572191,674003,Michael A. Taylor,Cody Bradford,0,7bd41f35-5ce9-424a-886c-bcf5c9a162ee,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,51.0,112.0,109.0,52.0,116.0,98.0,0.523,0.007,0.051,0.143,0.276,2.13,-0.66,4.85,-2.71,0.96,90.1,85.9,81.0,83.4,75.3,0.173,0.316,0.231,0.229,0.313,0.353,0.32,0.64,0.133,0.154,0.154,0.217,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-20,744978,Strikeout,strikeout,True,675961,674003,Alika Williams,Cody Bradford,0,15e69c3b-077b-4772-a1b8-ae9f8c5c14ed,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,51.0,112.0,109.0,52.0,116.0,98.0,0.523,0.007,0.051,0.143,0.276,2.13,-0.66,4.85,-2.71,0.96,90.1,85.9,81.0,83.4,75.3,0.173,0.316,0.231,0.229,0.313,0.353,0.32,0.64,0.133,0.154,0.154,0.217,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-20,744978,Groundout,field_out,True,643396,674003,Isiah Kiner-Falefa,Cody Bradford,0,6f3dee71-ac76-4264-9155-6834edfab9b6,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,51.0,112.0,109.0,52.0,116.0,98.0,0.523,0.007,0.051,0.143,0.276,2.13,-0.66,4.85,-2.71,0.96,90.1,85.9,81.0,83.4,75.3,0.173,0.316,0.231,0.229,0.313,0.353,0.32,0.64,0.133,0.154,0.154,0.217,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-20,744978,Lineout,field_out,True,663993,656605,Nathaniel Lowe,Mitch Keller,0,90d1a65c-57ab-4619-9204-43137ce0c710,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.84,3.92,152.1,102.0,100.0,100.0,0.809,8.15,2.48,8.68,1.0,1.09,0.289,0.384,0.14,0.318,0.446,104.0,105.0,101.0,112.0,98.0,105.0,88.0,103.0,96.0,132.0,104.0,113.0,96.0,99.0,98.0,0.313,0.123,0.241,0.093,0.007,0.37,-0.11,-0.54,-0.46,-11.28,94.5,90.5,90.2,85.0,78.4,0.25,0.388,0.236,0.75,1.25,0.0,0.265,0.529,0.286,0.302,0.54,0.233,83.0,101.0,94.0,0.224,0.37,93.6,0.248,0.355,0.129,0.208,0.352,0.237,0.243,0.514,0.207,,,,,,,,,
