,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,KC%,wFC/C,wFS/C,wKC/C,vFC,vFS,vKC,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC_ba,FC_slg,FC_whiff
11,2024-09-21,746255,Strikeout,strikeout,True,622268,663903,Donovan Walton,Brady Singer,0,d80a076c-eba7-4161-917b-d6404038fddb,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.73,4.62,173.2,99.0,84.0,94.0,0.771,8.55,2.64,8.86,1.09,1.59,0.196,0.416,0.159,0.322,0.414,80.0,77.0,69.0,63.0,96.0,86.0,70.0,101.0,92.0,106.0,99.0,102.0,0.411,0.115,0.454,0.02,-1.97,0.71,0.05,-5.7,91.6,88.1,92.2,82.9,0.208,0.363,0.352,0.272,0.394,0.123,0.333,0.622,0.198,0.341,0.561,0.357,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-21,746255,Walk,walk,False,669004,694738,MJ Melendez,Landen Roupp,0,2a643394-2725-4956-8e77-f43c12294137,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,2.7,3.98,46.2,97.0,124.0,104.0,0.747,8.29,4.63,6.56,0.19,1.55,0.236,0.409,0.197,0.252,0.391,92.0,92.0,87.0,66.0,70.0,66.0,103.0,96.0,95.0,114.0,83.0,93.0,0.401,0.021,0.044,0.089,-2.77,0.81,0.88,1.89,93.4,88.2,94.4,83.9,0.25,0.25,0.571,0.226,0.306,0.064,,,,,,,0.118,0.118,0.389,153.0,102.0,119.0,0.444,1.09,77.3,0.195,0.287,0.352,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-21,746255,Strikeout,strikeout,True,493329,694738,Yuli Gurriel,Landen Roupp,0,15113642-0125-4419-8cef-599fc5d2efb4,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,2.7,3.98,46.2,97.0,124.0,104.0,0.747,8.29,4.63,6.56,0.19,1.55,0.236,0.409,0.197,0.252,0.391,92.0,92.0,87.0,66.0,70.0,66.0,103.0,96.0,95.0,114.0,83.0,93.0,0.401,0.021,0.044,0.089,-2.77,0.81,0.88,1.89,93.4,88.2,94.4,83.9,0.25,0.25,0.571,0.226,0.306,0.064,,,,,,,0.118,0.118,0.389,153.0,102.0,119.0,0.444,1.09,77.3,0.195,0.287,0.352,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-21,746255,Pop Out,field_out,True,666023,694738,Freddy Fermin,Landen Roupp,0,c94f4a26-1777-468c-8aaf-b2f3495ef527,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,2.7,3.98,46.2,97.0,124.0,104.0,0.747,8.29,4.63,6.56,0.19,1.55,0.236,0.409,0.197,0.252,0.391,92.0,92.0,87.0,66.0,70.0,66.0,103.0,96.0,95.0,114.0,83.0,93.0,0.401,0.021,0.044,0.089,-2.77,0.81,0.88,1.89,93.4,88.2,94.4,83.9,0.25,0.25,0.571,0.226,0.306,0.064,,,,,,,0.118,0.118,0.389,153.0,102.0,119.0,0.444,1.09,77.3,0.195,0.287,0.352,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-21,746255,Walk,walk,False,664728,694738,Kyle Isbel,Landen Roupp,1,3336a98e-5a2e-41df-8c93-dbee1b54ce00,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,2.7,3.98,46.2,97.0,124.0,104.0,0.747,8.29,4.63,6.56,0.19,1.55,0.236,0.409,0.197,0.252,0.391,92.0,92.0,87.0,66.0,70.0,66.0,103.0,96.0,95.0,114.0,83.0,93.0,0.401,0.021,0.044,0.089,-2.77,0.81,0.88,1.89,93.4,88.2,94.4,83.9,0.25,0.25,0.571,0.226,0.306,0.064,,,,,,,0.118,0.118,0.389,153.0,102.0,119.0,0.444,1.09,77.3,0.195,0.287,0.352,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-21,746255,Forceout,force_out,True,672580,694738,Maikel Garcia,Landen Roupp,1,c14d67f6-7220-43f5-9bff-e7e6f71634d0,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,2.7,3.98,46.2,97.0,124.0,104.0,0.747,8.29,4.63,6.56,0.19,1.55,0.236,0.409,0.197,0.252,0.391,92.0,92.0,87.0,66.0,70.0,66.0,103.0,96.0,95.0,114.0,83.0,93.0,0.401,0.021,0.044,0.089,-2.77,0.81,0.88,1.89,93.4,88.2,94.4,83.9,0.25,0.25,0.571,0.226,0.306,0.064,,,,,,,0.118,0.118,0.389,153.0,102.0,119.0,0.444,1.09,77.3,0.195,0.287,0.352,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-21,746255,Strikeout,strikeout,True,592200,663903,Curt Casali,Brady Singer,0,5a555ced-b387-4fbf-9e58-ccaa719227f4,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.73,4.62,173.2,99.0,84.0,94.0,0.771,8.55,2.64,8.86,1.09,1.59,0.196,0.416,0.159,0.322,0.414,80.0,77.0,69.0,63.0,96.0,86.0,70.0,101.0,92.0,106.0,99.0,102.0,0.411,0.115,0.454,0.02,-1.97,0.71,0.05,-5.7,91.6,88.1,92.2,82.9,0.208,0.363,0.352,0.272,0.394,0.123,0.333,0.622,0.198,0.341,0.561,0.357,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-21,746255,Groundout,field_out,True,573262,663903,Mike Yastrzemski,Brady Singer,0,552a83ef-49ee-4b47-a9e7-d5f6425be9a1,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.73,4.62,173.2,99.0,84.0,94.0,0.771,8.55,2.64,8.86,1.09,1.59,0.196,0.416,0.159,0.322,0.414,80.0,77.0,69.0,63.0,96.0,86.0,70.0,101.0,92.0,106.0,99.0,102.0,0.411,0.115,0.454,0.02,-1.97,0.71,0.05,-5.7,91.6,88.1,92.2,82.9,0.208,0.363,0.352,0.272,0.394,0.123,0.333,0.622,0.198,0.341,0.561,0.357,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-21,746255,Lineout,field_out,True,671218,663903,Heliot Ramos,Brady Singer,0,bb3c4198-c69c-4620-8c13-a091455fff33,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.73,4.62,173.2,99.0,84.0,94.0,0.771,8.55,2.64,8.86,1.09,1.59,0.196,0.416,0.159,0.322,0.414,80.0,77.0,69.0,63.0,96.0,86.0,70.0,101.0,92.0,106.0,99.0,102.0,0.411,0.115,0.454,0.02,-1.97,0.71,0.05,-5.7,91.6,88.1,92.2,82.9,0.208,0.363,0.352,0.272,0.394,0.123,0.333,0.622,0.198,0.341,0.561,0.357,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-21,746255,Groundout,field_out,True,624428,694738,Adam Frazier,Landen Roupp,0,d65b82e2-9e8a-41fd-b4c1-a8d09443695b,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,2.7,3.98,46.2,97.0,124.0,104.0,0.747,8.29,4.63,6.56,0.19,1.55,0.236,0.409,0.197,0.252,0.391,92.0,92.0,87.0,66.0,70.0,66.0,103.0,96.0,95.0,114.0,83.0,93.0,0.401,0.021,0.044,0.089,-2.77,0.81,0.88,1.89,93.4,88.2,94.4,83.9,0.25,0.25,0.571,0.226,0.306,0.064,,,,,,,0.118,0.118,0.389,153.0,102.0,119.0,0.444,1.09,77.3,0.195,0.287,0.352,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-21,746255,Walk,walk,False,677951,694738,Bobby Witt Jr.,Landen Roupp,0,eb4dfb07-f42c-42d8-9474-66845d7e6e39,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,2.7,3.98,46.2,97.0,124.0,104.0,0.747,8.29,4.63,6.56,0.19,1.55,0.236,0.409,0.197,0.252,0.391,92.0,92.0,87.0,66.0,70.0,66.0,103.0,96.0,95.0,114.0,83.0,93.0,0.401,0.021,0.044,0.089,-2.77,0.81,0.88,1.89,93.4,88.2,94.4,83.9,0.25,0.25,0.571,0.226,0.306,0.064,,,,,,,0.118,0.118,0.389,153.0,102.0,119.0,0.444,1.09,77.3,0.195,0.287,0.352,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-21,746255,Groundout,field_out,True,686681,694738,Michael Massey,Landen Roupp,1,39f8e83b-9a58-4011-8c7b-aec7e854d8df,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,2.7,3.98,46.2,97.0,124.0,104.0,0.747,8.29,4.63,6.56,0.19,1.55,0.236,0.409,0.197,0.252,0.391,92.0,92.0,87.0,66.0,70.0,66.0,103.0,96.0,95.0,114.0,83.0,93.0,0.401,0.021,0.044,0.089,-2.77,0.81,0.88,1.89,93.4,88.2,94.4,83.9,0.25,0.25,0.571,0.226,0.306,0.064,,,,,,,0.118,0.118,0.389,153.0,102.0,119.0,0.444,1.09,77.3,0.195,0.287,0.352,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-21,746255,Flyout,field_out,True,521692,694738,Salvador Perez,Landen Roupp,0,95fbaefc-b101-4b14-b166-7cb39bbe236c,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,2.7,3.98,46.2,97.0,124.0,104.0,0.747,8.29,4.63,6.56,0.19,1.55,0.236,0.409,0.197,0.252,0.391,92.0,92.0,87.0,66.0,70.0,66.0,103.0,96.0,95.0,114.0,83.0,93.0,0.401,0.021,0.044,0.089,-2.77,0.81,0.88,1.89,93.4,88.2,94.4,83.9,0.25,0.25,0.571,0.226,0.306,0.064,,,,,,,0.118,0.118,0.389,153.0,102.0,119.0,0.444,1.09,77.3,0.195,0.287,0.352,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-21,746255,Home Run,home_run,False,664774,663903,LaMonte Wade Jr.,Brady Singer,0,0db0b8ef-494a-4946-b9df-141b6a194267,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.73,4.62,173.2,99.0,84.0,94.0,0.771,8.55,2.64,8.86,1.09,1.59,0.196,0.416,0.159,0.322,0.414,80.0,77.0,69.0,63.0,96.0,86.0,70.0,101.0,92.0,106.0,99.0,102.0,0.411,0.115,0.454,0.02,-1.97,0.71,0.05,-5.7,91.6,88.1,92.2,82.9,0.208,0.363,0.352,0.272,0.394,0.123,0.333,0.622,0.198,0.341,0.561,0.357,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-21,746255,Home Run,home_run,False,656305,663903,Matt Chapman,Brady Singer,0,f68fffa8-a234-4001-a758-9312b3251f8d,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.73,4.62,173.2,99.0,84.0,94.0,0.771,8.55,2.64,8.86,1.09,1.59,0.196,0.416,0.159,0.322,0.414,80.0,77.0,69.0,63.0,96.0,86.0,70.0,101.0,92.0,106.0,99.0,102.0,0.411,0.115,0.454,0.02,-1.97,0.71,0.05,-5.7,91.6,88.1,92.2,82.9,0.208,0.363,0.352,0.272,0.394,0.123,0.333,0.622,0.198,0.341,0.561,0.357,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-21,746255,Strikeout,strikeout,True,624424,663903,Michael Conforto,Brady Singer,0,4c80d79d-b960-4a69-bd68-d0de123ed35a,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.73,4.62,173.2,99.0,84.0,94.0,0.771,8.55,2.64,8.86,1.09,1.59,0.196,0.416,0.159,0.322,0.414,80.0,77.0,69.0,63.0,96.0,86.0,70.0,101.0,92.0,106.0,99.0,102.0,0.411,0.115,0.454,0.02,-1.97,0.71,0.05,-5.7,91.6,88.1,92.2,82.9,0.208,0.363,0.352,0.272,0.394,0.123,0.333,0.622,0.198,0.341,0.561,0.357,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-21,746255,Groundout,field_out,True,666149,663903,Tyler Fitzgerald,Brady Singer,0,22fc616f-7f9b-40e9-ac17-83abad51dbf9,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.73,4.62,173.2,99.0,84.0,94.0,0.771,8.55,2.64,8.86,1.09,1.59,0.196,0.416,0.159,0.322,0.414,80.0,77.0,69.0,63.0,96.0,86.0,70.0,101.0,92.0,106.0,99.0,102.0,0.411,0.115,0.454,0.02,-1.97,0.71,0.05,-5.7,91.6,88.1,92.2,82.9,0.208,0.363,0.352,0.272,0.394,0.123,0.333,0.622,0.198,0.341,0.561,0.357,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-21,746255,Lineout,field_out,True,687529,663903,Grant McCray,Brady Singer,0,fc7b1935-49b3-4d48-a720-9c7be7b847da,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.73,4.62,173.2,99.0,84.0,94.0,0.771,8.55,2.64,8.86,1.09,1.59,0.196,0.416,0.159,0.322,0.414,80.0,77.0,69.0,63.0,96.0,86.0,70.0,101.0,92.0,106.0,99.0,102.0,0.411,0.115,0.454,0.02,-1.97,0.71,0.05,-5.7,91.6,88.1,92.2,82.9,0.208,0.363,0.352,0.272,0.394,0.123,0.333,0.622,0.198,0.341,0.561,0.357,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-21,746255,Double,double,False,669004,694738,MJ Melendez,Landen Roupp,0,edce7af3-0bf5-4b2f-990f-3022bc1b329a,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,2.7,3.98,46.2,97.0,124.0,104.0,0.747,8.29,4.63,6.56,0.19,1.55,0.236,0.409,0.197,0.252,0.391,92.0,92.0,87.0,66.0,70.0,66.0,103.0,96.0,95.0,114.0,83.0,93.0,0.401,0.021,0.044,0.089,-2.77,0.81,0.88,1.89,93.4,88.2,94.4,83.9,0.25,0.25,0.571,0.226,0.306,0.064,,,,,,,0.118,0.118,0.389,153.0,102.0,119.0,0.444,1.09,77.3,0.195,0.287,0.352,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-21,746255,Groundout,field_out,True,493329,694738,Yuli Gurriel,Landen Roupp,0,7f7c44e1-752f-4668-b01f-1d78d6f00bb2,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,2.7,3.98,46.2,97.0,124.0,104.0,0.747,8.29,4.63,6.56,0.19,1.55,0.236,0.409,0.197,0.252,0.391,92.0,92.0,87.0,66.0,70.0,66.0,103.0,96.0,95.0,114.0,83.0,93.0,0.401,0.021,0.044,0.089,-2.77,0.81,0.88,1.89,93.4,88.2,94.4,83.9,0.25,0.25,0.571,0.226,0.306,0.064,,,,,,,0.118,0.118,0.389,153.0,102.0,119.0,0.444,1.09,77.3,0.195,0.287,0.352,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-09-21,746255,Strikeout,strikeout,True,666023,694738,Freddy Fermin,Landen Roupp,0,c123a0d7-6ff2-4759-b169-7fe983e2a13b,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,2.7,3.98,46.2,97.0,124.0,104.0,0.747,8.29,4.63,6.56,0.19,1.55,0.236,0.409,0.197,0.252,0.391,92.0,92.0,87.0,66.0,70.0,66.0,103.0,96.0,95.0,114.0,83.0,93.0,0.401,0.021,0.044,0.089,-2.77,0.81,0.88,1.89,93.4,88.2,94.4,83.9,0.25,0.25,0.571,0.226,0.306,0.064,,,,,,,0.118,0.118,0.389,153.0,102.0,119.0,0.444,1.09,77.3,0.195,0.287,0.352,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-09-21,746255,Pop Out,field_out,True,664728,694738,Kyle Isbel,Landen Roupp,0,b99c8810-6b62-4af0-b8ab-3b0bf1eb44be,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,2.7,3.98,46.2,97.0,124.0,104.0,0.747,8.29,4.63,6.56,0.19,1.55,0.236,0.409,0.197,0.252,0.391,92.0,92.0,87.0,66.0,70.0,66.0,103.0,96.0,95.0,114.0,83.0,93.0,0.401,0.021,0.044,0.089,-2.77,0.81,0.88,1.89,93.4,88.2,94.4,83.9,0.25,0.25,0.571,0.226,0.306,0.064,,,,,,,0.118,0.118,0.389,153.0,102.0,119.0,0.444,1.09,77.3,0.195,0.287,0.352,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-09-21,746255,Flyout,field_out,True,622268,663903,Donovan Walton,Brady Singer,0,d6a5508e-9489-4df1-ae75-c1414834a09f,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.73,4.62,173.2,99.0,84.0,94.0,0.771,8.55,2.64,8.86,1.09,1.59,0.196,0.416,0.159,0.322,0.414,80.0,77.0,69.0,63.0,96.0,86.0,70.0,101.0,92.0,106.0,99.0,102.0,0.411,0.115,0.454,0.02,-1.97,0.71,0.05,-5.7,91.6,88.1,92.2,82.9,0.208,0.363,0.352,0.272,0.394,0.123,0.333,0.622,0.198,0.341,0.561,0.357,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
